design,eta,centers,population_loss_selection,finite_risk_selection,tangent_action_selection,full_action_selection,validation_law_mean,validation_full_action_mean,validation_valid_fraction
population,"[1.0677735876295482, 0.3888497650780996, 0.4466396850259601, 0.76, 1.76, 0.24, 0.25441635922828076, 0.5769221025462452]","[[1.0677735876295482, 0.3888497650780996], [0.4466396850259601, 0.76], [1.76, 0.24], [0.25441635922828076, 0.5769221025462452]]",0.037739283701708176,0.03840239162456267,0.455176045861682,9.04139975006825,0.03842558332601964,8.855801194850113,1.0
law,"[1.077489121283271, 0.3889629313939575, 0.47979845508739744, 0.76, 1.76, 0.24, 0.2573360930133317, 0.6029558273745432]","[[1.077489121283271, 0.3889629313939575], [0.47979845508739744, 0.76], [1.76, 0.24], [0.2573360930133317, 0.6029558273745432]]",0.03795784907614666,0.03838744201119765,0.4477605246672405,8.113409752450409,0.03837837691683195,21.037208794034584,1.0
tangent,"[1.0583572359886948, 0.379515462139108, 0.47542873067551833, 0.76, 1.75785680165307, 0.24, 0.2891384498245748, 0.5718839385784013]","[[1.0583572359886948, 0.379515462139108], [0.47542873067551833, 0.76], [1.75785680165307, 0.24], [0.2891384498245748, 0.5718839385784013]]",0.0383961525686094,0.03906694193227194,0.4234162611896147,9.040456087539466,0.03905916649159151,8.587800975388493,1.0
full,"[1.083266484208336, 0.4335724691450472, 0.5072910999384581, 0.7496981260966648, 1.76, 0.24, 0.28086653584287785, 0.639628829394016]","[[1.083266484208336, 0.4335724691450472], [0.5072910999384581, 0.7496981260966648], [1.76, 0.24], [0.28086653584287785, 0.639628829394016]]",0.038784769715910994,0.03905874481217378,0.4327751404990732,6.510045445428467,0.03899691676414975,6.2734950325733925,1.0
