design,theta1_deg,theta2_deg,population_loss_selection,finite_risk_selection,tangent_action_selection,full_action_selection,validation_law_mean,validation_full_action_mean,validation_valid_fraction
population,23.384916430742205,67.95178714113146,0.0687360118546043,0.06618573672099662,2.683401837403566,298.4982416694331,0.06581583881174527,314.0578533878299,1.0
law,23.384916430742205,67.95178714113146,0.0687360118546043,0.06618573672099662,2.683401837403566,298.4982416694331,0.06581583881174527,314.0578533878299,1.0
tangent,25.16565828493655,64.14644523213045,0.06900219255134,0.06637372448652676,2.259943697335656,353.0666099644792,0.06604506802155921,368.00850643305347,1.0
full,21.218481533544228,68.8460599734946,0.06883140339741332,0.06639764175908029,2.9709058689446732,245.9433896664052,0.06599171966601218,255.7939047553856,1.0
