candidate_key,geometry,geometry_deg,provenance,population_valid,finite_valid,population_loss,finite_risk,projective_separation_deg,allowance_percent,L_max,R_max,feasible,is_previous_incumbent,is_historical_full,is_stage_winner,proxy_evaluated,prescreen_evaluated,prescreen_A_full_h,prescreen_passes,prescreen_source,selection_evaluated,selection_A_full_h,selection_passes,selection_source,validation_evaluated,validation_A_full_h,validation_passes,validation_source,proxy_A_full_h,proxy_passes,proxy_source
"[0.35362700827012383,1.291062211123441]","[0.35362700827012383,1.291062211123441]","[20.261335095715953,73.97241578620122]","[""initial_ring_center_0_r2_3"",""initial_ring_center_4_r2_3""]",True,True,0.06974880146893828,0.06720393193983605,53.711080690485275,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.343403106220006,1.2663795281336725]","[0.343403106220006,1.2663795281336725]","[19.675548658089053,72.55820222382813]","[""initial_ring_center_0_r2_4"",""initial_ring_center_4_r2_4""]",True,True,0.06950936117746784,0.06706713020489496,52.882653565739076,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.35362700827012383,1.2416968451439039]","[0.35362700827012383,1.2416968451439039]","[20.261335095715953,71.14398866145504]","[""initial_ring_center_0_r2_5"",""initial_ring_center_4_r2_5""]",True,True,0.06915922793439848,0.06673303673884187,50.88265356573909,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,15.544369640787496,True,new_corrected_nested_sweep_evaluation
"[0.37830969125989256,1.2314729430937859]","[0.37830969125989256,1.2314729430937859]","[21.67554865808905,70.55820222382813]","[""initial_ring_center_0_r2_6"",""initial_ring_center_4_r2_6""]",True,True,0.06893433589705031,0.06643864119697021,48.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.367821873328417,True,new_corrected_nested_sweep_evaluation
"[0.4029923742496612,1.2416968451439039]","[0.4029923742496612,1.2416968451439039]","[23.089762220462145,71.14398866145504]","[""initial_ring_center_0_r2_7"",""initial_ring_center_4_r2_7""]",True,True,0.06891568677152546,0.06632414717505317,48.05422644099289,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.836301920482747,True,new_corrected_nested_sweep_evaluation
"[0.3957629837798358,1.2663795281336725]","[0.3957629837798358,1.2663795281336725]","[22.67554865808905,72.55820222382813]","[""initial_ring_center_0_r1_0"",""initial_ring_center_4_r1_0""]",True,True,0.06914490648103469,0.06653045675380054,49.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.2787487472106,True,new_corrected_nested_sweep_evaluation
"[0.39065103275477686,1.278720869628557]","[0.39065103275477686,1.278720869628557]","[22.382655439275595,73.26530900501469]","[""initial_ring_center_0_r1_1"",""initial_ring_center_4_r1_1""]",True,True,0.0693058371999587,0.06667873819855898,50.88265356573909,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37830969125989256,1.2838328206536158]","[0.37830969125989256,1.2838328206536158]","[21.67554865808905,73.55820222382813]","[""initial_ring_center_0_r1_2"",""initial_ring_center_4_r1_2""]",True,True,0.06944336008917552,0.06684094303823779,51.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3659683497650082,1.278720869628557]","[0.3659683497650082,1.278720869628557]","[20.968441876902503,73.26530900501469]","[""initial_ring_center_0_r1_3"",""initial_ring_center_4_r1_3""]",True,True,0.06946473808861355,0.06691479918248236,52.29686712811218,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.36085639873994924,1.2663795281336725]","[0.36085639873994924,1.2663795281336725]","[20.67554865808905,72.55820222382813]","[""initial_ring_center_0_r1_4"",""initial_ring_center_4_r1_4""]",True,True,0.0693521965136478,0.06684983044329759,51.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37830969125989256,1.2489262356137292]","[0.37830969125989256,1.2489262356137292]","[21.67554865808905,71.55820222382813]","[""initial_ring_center_0_r1_6"",""initial_ring_center_4_r1_6""]",True,True,0.06906290244102309,0.06653867768674737,49.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.625894901480343,True,new_corrected_nested_sweep_evaluation
"[0.39065103275477686,1.2540381866387884]","[0.39065103275477686,1.2540381866387884]","[22.382655439275595,71.8510954426416]","[""initial_ring_center_0_r1_7"",""initial_ring_center_4_r1_7""]",True,True,0.06904978559817318,0.0664760493571862,49.468440003366,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.355367377123525,True,new_corrected_nested_sweep_evaluation
"[0.44014553511373555,1.2015904235629604]","[0.44014553511373555,1.2015904235629604]","[25.218481533544225,68.84605997349458]","[""initial_ring_center_1_r4_0""]",True,True,0.06876949732433138,0.06610935630255091,43.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,25.769842569330198,True,new_corrected_nested_sweep_evaluation
"[0.4196977310134998,1.2509557895424976]","[0.4196977310134998,1.2509557895424976]","[24.046908658290416,71.67448709824076]","[""initial_ring_center_1_r4_1""]",True,True,0.06894668650165964,0.06628906476679071,47.62757843995034,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,24.502094480886775,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.2714035936427335]","[0.37033236503396244,1.2714035936427335]","[21.218481533544228,72.84605997349458]","[""initial_ring_center_1_r4_2""]",True,True,0.06934081999887375,0.0667951776485356,51.62757843995035,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.320966999054425,1.2509557895424976]","[0.320966999054425,1.2509557895424976]","[18.390054408798036,71.67448709824076]","[""initial_ring_center_1_r4_3""]",True,True,0.06958381885149903,0.06726056967912807,53.284432689442724,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.30051919495418916,1.2015904235629604]","[0.30051919495418916,1.2015904235629604]","[17.218481533544225,68.84605997349458]","[""initial_ring_center_1_r4_4""]",True,True,0.06943185592301662,0.06727098827891043,51.627578439950355,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.32096699905442494,1.1522250575834232]","[0.32096699905442494,1.1522250575834232]","[18.390054408798033,66.01763284874839]","[""initial_ring_center_1_r4_5""]",True,True,0.06906091114400278,0.06683493235559407,47.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,32.50343049743892,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,11.60504899976775,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.1317772534831871]","[0.37033236503396244,1.1317772534831871]","[21.218481533544228,64.84605997349458]","[""initial_ring_center_1_r4_6""]",True,True,0.06886388759798716,0.06645146660071954,43.62757843995035,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,15.450714402476091,True,new_corrected_nested_sweep_evaluation
"[0.4196977310134997,1.1522250575834232]","[0.4196977310134997,1.1522250575834232]","[24.046908658290413,66.01763284874839]","[""initial_ring_center_1_r4_7""]",True,True,0.06880344474771953,0.0662294248861779,41.97072419045798,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.141964233206885,True,new_corrected_nested_sweep_evaluation
"[0.40523895007384897,1.2015904235629604]","[0.40523895007384897,1.2015904235629604]","[23.218481533544225,68.84605997349458]","[""initial_ring_center_1_r2_0""]",True,True,0.06875003552813685,0.06619828654832788,45.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.104008696351947,True,new_corrected_nested_sweep_evaluation
"[0.39501504802373105,1.226273106552729]","[0.39501504802373105,1.226273106552729]","[22.63269509591732,70.26027353586767]","[""initial_ring_center_1_r2_1""]",True,True,0.06884737131822259,0.06630322584838959,47.62757843995035,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.41055257111401,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.236497008602847]","[0.37033236503396244,1.236497008602847]","[21.218481533544228,70.84605997349458]","[""initial_ring_center_1_r2_2""]",True,True,0.06900773692405958,0.06653167211714967,49.62757843995035,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,17.456541377045124,True,new_corrected_nested_sweep_evaluation
"[0.34564968204419366,1.226273106552729]","[0.34564968204419366,1.226273106552729]","[19.80426797117113,70.26027353586767]","[""initial_ring_center_1_r2_3""]",True,True,0.06910227672988056,0.06673018925035322,50.45600556469654,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,21.681217175914764,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,14.54295049507644,True,new_corrected_nested_sweep_evaluation
"[0.33542577999407575,1.2015904235629604]","[0.33542577999407575,1.2015904235629604]","[19.218481533544225,68.84605997349458]","[""initial_ring_center_1_r2_4""]",True,True,0.069046061425301,0.0667421977210079,49.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,24.75693569397087,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.310874756971774,True,new_corrected_nested_sweep_evaluation
"[0.34564968204419366,1.1769077405731918]","[0.34564968204419366,1.1769077405731918]","[19.80426797117113,67.43184641112148]","[""initial_ring_center_1_r2_5""]",True,True,0.06890184338553397,0.06657463554868125,47.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,28.178261135253223,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,14.001758212151223,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.1666838385230738]","[0.37033236503396244,1.1666838385230738]","[21.218481533544228,66.84605997349458]","[""initial_ring_center_1_r2_6""]",True,True,0.06879155303741705,0.06637721387861291,45.62757843995035,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,16.24398451108594,True,new_corrected_nested_sweep_evaluation
"[0.39501504802373105,1.1769077405731918]","[0.39501504802373105,1.1769077405731918]","[22.63269509591732,67.43184641112148]","[""initial_ring_center_1_r2_7""]",True,True,0.06874318133612216,0.06624048852323855,44.79915131520416,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,19.16230839760572,True,new_corrected_nested_sweep_evaluation
"[0.38778565755390565,1.2015904235629604]","[0.38778565755390565,1.2015904235629604]","[22.218481533544225,68.84605997349458]","[""initial_ring_center_1_r1_0""]",True,True,0.06877621411086245,0.06628210208351813,46.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.94740907088296,True,new_corrected_nested_sweep_evaluation
"[0.3826737065288467,1.213931765057845]","[0.3826737065288467,1.213931765057845]","[21.92558831473077,69.55316675468113]","[""initial_ring_center_1_r1_1""]",True,True,0.06882874861375184,0.0663402205800946,47.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.592825973721233,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.2190437160829037]","[0.37033236503396244,1.2190437160829037]","[21.218481533544228,69.84605997349458]","[""initial_ring_center_1_r1_2""]",True,True,0.06890109144144299,0.06644934911400606,48.62757843995035,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,17.208557537350288,True,new_corrected_nested_sweep_evaluation
"[0.357991023539078,1.213931765057845]","[0.357991023539078,1.213931765057845]","[20.51137475235768,69.55316675468113]","[""initial_ring_center_1_r1_3""]",True,True,0.06894205615729714,0.06654037837695613,49.04179200232345,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,15.739942283097397,True,new_corrected_nested_sweep_evaluation
"[0.35287907251401907,1.2015904235629604]","[0.35287907251401907,1.2015904235629604]","[20.218481533544225,68.84605997349458]","[""initial_ring_center_1_r1_4""]",True,True,0.06891983362905957,0.0665494196725856,48.627578439950355,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,15.039229318749566,True,new_corrected_nested_sweep_evaluation
"[0.357991023539078,1.189249082068076]","[0.357991023539078,1.189249082068076]","[20.51137475235768,68.13895319230802]","[""initial_ring_center_1_r1_5""]",True,True,0.06885567907448453,0.06647574271256185,47.62757843995034,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,15.393499441372775,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.184137131043017]","[0.37033236503396244,1.184137131043017]","[21.218481533544228,67.84605997349458]","[""initial_ring_center_1_r1_6""]",True,True,0.06879590023437153,0.06637438344138943,46.62757843995035,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,16.59944355014071,True,new_corrected_nested_sweep_evaluation
"[0.3826737065288467,1.189249082068076]","[0.3826737065288467,1.189249082068076]","[21.92558831473077,68.13895319230802]","[""initial_ring_center_1_r1_7""]",True,True,0.06876651129716255,0.06629886355198715,46.21336487757725,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.068511833691048,True,new_corrected_nested_sweep_evaluation
"[0.5090367655837053,1.1195666727508942]","[0.5090367655837053,1.1195666727508942]","[29.165658284936548,64.14644523213042]","[""initial_ring_center_2_r4_0""]",True,True,0.06932467124487798,0.06650582165242738,34.98078694719387,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.4885889614834695,1.1689320387304314]","[0.4885889614834695,1.1689320387304314]","[27.99408540968274,66.9748723568766]","[""initial_ring_center_2_r4_1""]",True,True,0.06898024127948876,0.06619955289188889,38.98078694719386,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,30.746087143530687,True,new_corrected_nested_sweep_evaluation
"[0.4392235955039321,1.1893798428306672]","[0.4392235955039321,1.1893798428306672]","[25.165658284936548,68.14644523213042]","[""initial_ring_center_2_r4_2""]",True,True,0.06876782025637558,0.06611899488052253,42.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,25.11379359970431,True,new_corrected_nested_sweep_evaluation
"[0.38985822952439464,1.1689320387304314]","[0.38985822952439464,1.1689320387304314]","[22.337231160190356,66.9748723568766]","[""initial_ring_center_2_r4_3""]",True,True,0.06875367754145575,0.06627134262626289,44.637641196686246,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.362868553283953,True,new_corrected_nested_sweep_evaluation
"[0.369410425424159,1.1195666727508942]","[0.369410425424159,1.1195666727508942]","[21.16565828493655,64.14644523213042]","[""initial_ring_center_2_r4_4""]",True,True,0.06891234738408647,0.06650061307442276,42.98078694719386,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,35.689850507492174,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,15.072115748747759,True,new_corrected_nested_sweep_evaluation
"[0.38985822952439464,1.0702013067713567]","[0.38985822952439464,1.0702013067713567]","[22.337231160190356,61.31801810738423]","[""initial_ring_center_2_r4_5""]",True,True,0.06920450025468462,0.0667114013956774,38.98078694719388,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,41.3756081523612,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,15.355116937269095,True,new_corrected_nested_sweep_evaluation
"[0.4392235955039321,1.0497535026711209]","[0.4392235955039321,1.0497535026711209]","[25.165658284936548,60.14644523213042]","[""initial_ring_center_2_r4_6""]",True,True,0.06950106405289447,0.06687051556925544,34.98078694719387,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.4885889614834694,1.0702013067713567]","[0.4885889614834694,1.0702013067713567]","[27.994085409682736,61.31801810738423]","[""initial_ring_center_2_r4_7""]",True,True,0.06956054007109815,0.06680557053556707,33.323932697701494,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.47413018054381867,1.1195666727508942]","[0.47413018054381867,1.1195666727508942]","[27.165658284936548,64.14644523213042]","[""initial_ring_center_2_r2_0""]",True,True,0.0691449071563829,0.06641921502078618,36.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,25.6813352257321,True,new_corrected_nested_sweep_evaluation
"[0.4639062784937008,1.1442493557406628]","[0.4639062784937008,1.1442493557406628]","[26.579871847309644,65.56065879450351]","[""initial_ring_center_2_r2_1""]",True,True,0.06896848145807932,0.0662659672222794,38.98078694719386,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,25.969543688151212,True,new_corrected_nested_sweep_evaluation
"[0.4392235955039321,1.1544732577907806]","[0.4392235955039321,1.1544732577907806]","[25.165658284936548,66.14644523213042]","[""initial_ring_center_2_r2_2""]",True,True,0.06884073252388251,0.06620704456937916,40.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,23.519229306809567,True,new_corrected_nested_sweep_evaluation
"[0.41454091251416336,1.1442493557406628]","[0.41454091251416336,1.1442493557406628]","[23.751444722563452,65.56065879450351]","[""initial_ring_center_2_r2_3""]",True,True,0.0688225184948432,0.06626580689240433,41.80921407194006,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.258482335122416,True,new_corrected_nested_sweep_evaluation
"[0.4043170104640455,1.1195666727508942]","[0.4043170104640455,1.1195666727508942]","[23.165658284936548,64.14644523213042]","[""initial_ring_center_2_r2_4""]",True,True,0.06891608992138473,0.06639145787369907,40.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.292302152960332,True,new_corrected_nested_sweep_evaluation
"[0.41454091251416336,1.0948839897611253]","[0.41454091251416336,1.0948839897611253]","[23.751444722563452,62.73223166975732]","[""initial_ring_center_2_r2_5""]",True,True,0.06908083618627339,0.06652236368451782,38.98078694719386,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.320872470040662,True,new_corrected_nested_sweep_evaluation
"[0.4392235955039321,1.0846600877110075]","[0.4392235955039321,1.0846600877110075]","[25.165658284936548,62.14644523213042]","[""initial_ring_center_2_r2_6""]",True,True,0.06922887430227241,0.06660019873741263,36.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.141904130836686,True,new_corrected_nested_sweep_evaluation
"[0.4639062784937008,1.0948839897611253]","[0.4639062784937008,1.0948839897611253]","[26.579871847309644,62.73223166975732]","[""initial_ring_center_2_r2_7""]",True,True,0.06925832711332496,0.06656326911317681,36.15235982244768,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.45667688802387535,1.1195666727508942]","[0.45667688802387535,1.1195666727508942]","[26.165658284936548,64.14644523213042]","[""initial_ring_center_2_r1_0""]",True,True,0.06906784046834195,0.06639009189762937,37.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,23.726577717078214,True,new_corrected_nested_sweep_evaluation
"[0.4515649369988164,1.1319080142457785]","[0.4515649369988164,1.1319080142457785]","[25.872765066123094,64.85355201331697]","[""initial_ring_center_2_r1_1""]",True,True,0.06897969785582872,0.06631470134155734,38.98078694719388,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,23.82664278414324,True,new_corrected_nested_sweep_evaluation
"[0.4392235955039321,1.1370199652708375]","[0.4392235955039321,1.1370199652708375]","[25.165658284936548,65.14644523213042]","[""initial_ring_center_2_r1_2""]",True,True,0.06891192421071106,0.06628179150182698,39.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,22.686728015769155,True,new_corrected_nested_sweep_evaluation
"[0.4268822540090477,1.1319080142457785]","[0.4268822540090477,1.1319080142457785]","[24.45855150375,64.85355201331697]","[""initial_ring_center_2_r1_3""]",True,True,0.06890072636783776,0.06630762106001693,40.39500050956697,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.091930040075248,True,new_corrected_nested_sweep_evaluation
"[0.42177030298398877,1.1195666727508942]","[0.42177030298398877,1.1195666727508942]","[24.165658284936548,64.14644523213042]","[""initial_ring_center_2_r1_4""]",True,True,0.06895060054015081,0.06637306787679417,39.98078694719387,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.028950601067248,True,new_corrected_nested_sweep_evaluation
"[0.4268822540090477,1.1072253312560099]","[0.4268822540090477,1.1072253312560099]","[24.45855150375,63.43933845094388]","[""initial_ring_center_2_r1_5""]",True,True,0.06903591152223096,0.06644296665685724,38.98078694719388,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.00822093460036,True,new_corrected_nested_sweep_evaluation
"[0.4392235955039321,1.1021133802309508]","[0.4392235955039321,1.1021133802309508]","[25.165658284936548,63.146445232130425]","[""initial_ring_center_2_r1_6""]",True,True,0.06910871454903957,0.06648055852888607,37.98078694719388,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.99074258138132,True,new_corrected_nested_sweep_evaluation
"[0.4515649369988164,1.1072253312560099]","[0.4515649369988164,1.1072253312560099]","[25.872765066123094,63.43933845094388]","[""initial_ring_center_2_r1_7""]",True,True,0.06912271079417295,0.06646018635733554,37.566573384820785,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,22.506280405113678,True,new_corrected_nested_sweep_evaluation
"[0.4779569570999451,1.1859824182270888]","[0.4779569570999451,1.1859824182270888]","[27.3849164307422,67.95178714113146]","[""initial_ring_center_3_r4_0""]",True,True,0.06889079499454465,0.06613114411969945,40.56687071038926,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,30.34147754169866,True,new_corrected_nested_sweep_evaluation
"[0.45750915299970935,1.2353477842066258]","[0.45750915299970935,1.2353477842066258]","[26.213343555488393,70.78021426587763]","[""initial_ring_center_3_r4_1""]",True,True,0.06887105205717267,0.06612595196783991,44.56687071038924,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,29.860334559278193,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.2557955883068617]","[0.40814378702017196,1.2557955883068617]","[23.3849164307422,71.95178714113145]","[""initial_ring_center_3_r4_2""]",True,True,0.06900655381121631,0.06637523561410608,48.566870710389246,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,22.889883753831608,True,new_corrected_nested_sweep_evaluation
"[0.3587784210406345,1.2353477842066258]","[0.3587784210406345,1.2353477842066258]","[20.55648930599601,70.78021426587763]","[""initial_ring_center_3_r4_3""]",True,True,0.0690703842477529,0.06663658462547328,50.22372495988162,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,16.073916099810734,True,new_corrected_nested_sweep_evaluation
"[0.33833061694039873,1.1859824182270888]","[0.33833061694039873,1.1859824182270888]","[19.3849164307422,67.95178714113146]","[""initial_ring_center_3_r4_4""]",True,True,0.06896833360161747,0.06666478478441537,48.56687071038926,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,26.944726186502834,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.429285313387512,True,new_corrected_nested_sweep_evaluation
"[0.3587784210406345,1.1366170522475512]","[0.3587784210406345,1.1366170522475512]","[20.55648930599601,65.12336001638526]","[""initial_ring_center_3_r4_5""]",True,True,0.06887523401469467,0.0665039606307677,44.56687071038925,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,33.66703723145707,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,14.520111781925626,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.1161692481473153]","[0.40814378702017196,1.1161692481473153]","[23.3849164307422,63.95178714113145]","[""initial_ring_center_3_r4_6""]",True,True,0.06893991964144232,0.06640321964389365,40.566870710389246,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.53971973126564,True,new_corrected_nested_sweep_evaluation
"[0.4575091529997093,1.1366170522475512]","[0.4575091529997093,1.1366170522475512]","[26.21334355548839,65.12336001638526]","[""initial_ring_center_3_r4_7""]",True,True,0.06897894071088614,0.06629624444790877,38.91001646089687,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,24.770073102557923,True,new_corrected_nested_sweep_evaluation
"[0.44305037206005854,1.1859824182270888]","[0.44305037206005854,1.1859824182270888]","[25.3849164307422,67.95178714113146]","[""initial_ring_center_3_r2_0""]",True,True,0.06877881394972828,0.06612056881423198,42.56687071038926,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,25.475120592580083,True,new_corrected_nested_sweep_evaluation
"[0.4328264700099406,1.2106651012168572]","[0.4328264700099406,1.2106651012168572]","[24.799129993115297,69.36600070350454]","[""initial_ring_center_3_r2_1""]",True,True,0.06877002961366445,0.0661242310436027,44.56687071038924,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,25.110112871004787,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.220889003266975]","[0.40814378702017196,1.220889003266975]","[23.3849164307422,69.95178714113145]","[""initial_ring_center_3_r2_2""]",True,True,0.06879956618151964,0.06621971405165718,46.566870710389246,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,22.029625845448237,True,new_corrected_nested_sweep_evaluation
"[0.38346110403040323,1.2106651012168572]","[0.38346110403040323,1.2106651012168572]","[21.970702868369106,69.36600070350454]","[""initial_ring_center_3_r2_3""]",True,True,0.06881413917628199,0.06632632908523266,47.39529783513544,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.62292193011755,True,new_corrected_nested_sweep_evaluation
"[0.3732372019802853,1.1859824182270888]","[0.3732372019802853,1.1859824182270888]","[21.3849164307422,67.95178714113146]","[""initial_ring_center_3_r2_4""]",True,True,0.06878850025906653,0.06635566248684448,46.56687071038926,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,16.949118553254795,True,new_corrected_nested_sweep_evaluation
"[0.38346110403040323,1.1612997352373198]","[0.38346110403040323,1.1612997352373198]","[21.970702868369106,66.53757357875836]","[""initial_ring_center_3_r2_5""]",True,True,0.06877067360345004,0.06631212997877495,44.56687071038925,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,17.47352103634538,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.151075833187202]","[0.40814378702017196,1.151075833187202]","[23.3849164307422,65.95178714113145]","[""initial_ring_center_3_r2_6""]",True,True,0.06879127435355341,0.0662536446205307,42.566870710389246,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,19.810688501027307,True,new_corrected_nested_sweep_evaluation
