contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,48,12.0,511,273,1283618.5400903882,2237444.309210643,2237444.309213243,1.1619448834251774e-12,1186009.5404698325,True,True,2.79443796746607e-15,True,True,9.551599043423924e-17,True,7.383093732089066e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,49,12.249999999999998,511,273,1306813.9126832187,2040366.611521748,2040366.6115219756,1.1160169364055092e-13,1036456.5029582374,True,True,4.1782471702600385e-16,True,True,1.6547930168841895e-16,True,2.2544602670979085e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,50,12.5,511,273,1304817.755092985,1947659.2190041263,1947659.2190037891,1.730994666424183e-13,905113.9084196503,True,True,4.609896907600132e-16,True,True,1.4890161795941528e-16,True,4.984710178901004e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,51,12.75,511,273,1277207.9528366877,1912111.9495574764,1912111.949556866,3.192710279341809e-13,788397.7871557879,True,True,2.0001338632471184e-15,True,True,6.015381066714269e-17,True,2.560146083432552e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,52,12.999999999999998,511,273,1225502.8906005695,1886188.6339325197,1886188.6339326347,6.097923394077641e-14,685879.0762093915,True,True,2.0386029634991219e-16,True,True,1.4498539828868285e-16,True,1.0974513348260685e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,53,13.25,511,273,1156790.89140274,1843625.4881164483,1843625.4881162513,1.068409640682578e-13,595361.0412971118,True,True,4.0902938278229814e-16,True,True,7.42298412194557e-17,True,1.825333903412323e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,54,13.5,511,273,1079869.6181762123,1778959.4359705364,1778959.435970596,3.3505342263675887e-14,515701.06425310206,True,True,3.56995138197288e-15,True,True,1.147324352663467e-16,True,6.915140113112902e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,55,13.750000000000002,511,273,1003764.557318041,1701240.8871830225,1701240.8871834206,2.34029409737077e-13,445917.69613381225,True,True,3.1748917282535368e-15,True,True,2.6556623487577776e-16,True,7.681122218829006e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,56,14.0,511,273,934651.609015034,1623902.9658177572,1623902.9658180592,1.8596021509631423e-13,384616.85614014766,True,True,7.358479105786055e-16,True,True,9.9554632484757e-17,True,1.407878576971783e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,216,design_000216,57,14.25,511,273,876870.1952175068,1555152.734681277,1555152.734680947,2.12296738023517e-13,331915.04878471757,True,True,3.2289985689686077e-16,True,True,1.8653706226464863e-16,True,3.716360655481087e-16,True,True,True,False
