contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,48,12.0,511,273,1924237.322799455,2404323.9827073473,2404323.9827103713,1.2577358215956934e-12,1600646.2138523157,True,True,1.3301249992416289e-15,True,True,6.816377419240722e-17,True,4.537126901782804e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,49,12.249999999999998,511,273,1822148.3627920412,2345693.081739222,2345693.0817395244,1.288379020321815e-13,1388877.762655463,True,True,9.161498367464506e-16,True,True,0.0,True,4.2128272348837257e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,50,12.5,511,273,1708324.0305783194,2267807.541623787,2267807.5416235975,8.357152908952208e-14,1202679.1591913966,True,True,7.067468739249933e-16,True,True,7.664158087321898e-17,True,8.457638529677572e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,51,12.75,511,273,1579500.371204355,2161317.0853166226,2161317.085316587,1.658984670333238e-14,1038194.4895067427,True,True,1.1164477054166044e-15,True,True,8.58713979377573e-17,True,5.517849574990726e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,52,12.999999999999998,511,273,1436489.003755436,2020736.1730540458,2020736.1730544516,2.0082968637873702e-13,895930.7911516055,True,True,7.279136429988877e-16,True,True,0.0,True,3.4424624826742194e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,53,13.25,511,273,1280845.0762668636,1847153.0254112198,1847153.0254116093,2.1087893719369793e-13,772359.7491130905,True,True,1.3556958367952422e-15,True,True,1.1956238741681775e-16,True,6.217901080126636e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,54,13.5,511,273,1119176.7827536713,1652309.8480582554,1652309.8480580936,9.793399072795106e-14,665487.4225563009,True,True,8.772159357447349e-16,True,True,1.6839700086312665e-16,True,6.056409306964041e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,55,13.750000000000002,511,273,961476.730947599,1455816.7354708966,1455816.7354708088,6.029409507311137e-14,573439.159771815,True,True,1.0072756767526906e-15,True,True,7.390534870431736e-17,True,6.045469127491605e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,56,14.0,511,273,817650.8703311126,1278206.1710049897,1278206.1710050232,2.6230207181518503e-14,493715.47759072,True,True,5.561317230291505e-16,True,True,1.676789731243458e-16,True,3.759741496861984e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,57,14.25,511,273,697830.6794340933,1136452.7099507556,1136452.7099507984,3.769698295159749e-14,426165.4457494674,True,True,1.665831855912561e-15,True,True,8.031402679006976e-17,True,3.601327167172483e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,58,14.500000000000002,511,273,605119.8283075694,1037720.6934507042,1037720.6934505665,1.3271328845077725e-13,368476.04321400565,True,True,2.4317816235962657e-15,True,True,8.739538209564265e-17,True,8.259410667036802e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,59,14.75,511,273,539028.3178578534,982540.1098342756,982540.1098342881,1.2796276336677445e-14,319240.96495066705,True,True,9.51799862603426e-16,True,True,9.713061580379043e-17,True,2.308043363548909e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,60,15.0,511,273,496314.69318070565,967441.5427389701,967441.5427390318,6.377658787898373e-14,277206.33380509785,True,True,2.172016737005378e-15,True,True,2.51691500517427e-17,True,5.805454050248879e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,61,15.25,511,273,472823.2024990366,988301.7291262049,988301.7291260957,1.1049011516979797e-13,240934.0099336703,True,True,6.45747989154215e-16,True,True,1.1004062080450194e-16,True,4.675304934319314e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,62,15.5,511,273,466550.15410093765,1041232.4684806378,1041232.4684804959,1.3629067629259434e-13,210205.058860579,True,True,2.230996257759876e-15,True,True,6.259850594422654e-17,True,2.42930288216058e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,63,15.749999999999998,511,273,475964.20112704905,1124413.8907737962,1124413.8907738635,5.984278259819271e-14,183856.8471083432,True,True,2.1347353067044437e-15,True,True,1.1620880412216464e-16,True,3.2016435704707217e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,64,16.0,511,273,501418.6218120261,1237645.2180599084,1237645.218059956,3.8565399237644084e-14,161218.50866281433,True,True,2.3898186032004518e-15,True,True,1.7865839385637427e-16,True,5.061242846918789e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,65,16.25,511,273,544016.5395396271,1382090.9174648637,1382090.917464904,2.914403158513071e-14,141718.3805932705,True,True,8.814496163062227e-16,True,True,1.8062755689974571e-16,True,5.005230839997102e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,66,16.5,511,273,604564.560764175,1559547.2769812387,1559547.2769812914,3.374038494532011e-14,124699.39259928156,True,True,5.417849507268171e-16,True,True,1.344303038007023e-16,True,4.248697006890924e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,67,16.75,511,273,682371.5354894311,1767397.682213957,1767397.6822140047,2.700596613279018e-14,110086.00976875534,True,True,1.2969510648421228e-15,True,True,5.935409844221157e-17,True,4.560780122362061e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,68,17.0,511,273,774071.0762072692,1999048.2415014058,1999048.241501419,6.638832626821901e-15,97343.63094098412,True,True,5.455445747363914e-16,True,True,1.3026995931078088e-16,True,3.313719695796309e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,69,17.25,511,273,872917.2750235397,2239137.5241442244,2239137.524144175,2.2044245126696848e-14,86173.57317426857,True,True,1.6304652548455674e-15,True,True,2.357330347821475e-16,True,3.4062441255853584e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,70,17.5,511,273,968683.5333280552,2464451.4160663993,2464451.416066381,7.36910051730252e-15,76330.9609520794,True,True,3.547776010464387e-16,True,True,1.2614264817564815e-16,True,2.9559919518181016e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,71,17.75,511,273,1049025.859808727,2647684.2782505504,2647684.278250476,2.8139988812589005e-14,67532.10995440811,True,True,3.580936724796525e-16,True,True,1.2578881781042898e-16,True,4.667852926782126e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,72,18.0,511,273,1101968.4019177097,2765068.320859014,2765068.3208591035,3.233445137272677e-14,59802.416966518394,True,True,1.2945088591767378e-16,True,True,0.0,True,2.241536570583372e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,73,18.25,511,273,1120065.8866948038,2802469.4039310436,2802469.4039310142,1.0468146791981683e-14,52929.122465730004,True,True,7.959947579728201e-16,True,True,1.1646084787596235e-16,True,3.2303318941736697e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,74,18.5,511,273,1102558.0317285152,2759693.4135750723,2759693.4135750895,6.2432542490530354e-15,46817.86638102602,True,True,9.472093066605397e-17,True,True,1.210970403072118e-16,True,3.693022041165226e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,75,18.75,511,273,1055507.3175968973,2649802.038518759,2649802.038518876,4.4109326438428566e-14,41392.370981062944,True,True,2.90836831396751e-16,True,True,6.376199085610029e-17,True,3.805682170026027e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,76,19.0,511,273,989151.9944648948,2493664.149865445,2493664.149865389,2.259527040450766e-14,36542.80413722502,True,True,4.4143460261990594e-16,True,True,6.786393696751751e-17,True,7.486921673752331e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,186,design_000186,77,19.25,511,273,915264.4873752691,2317372.317358365,2317372.317358293,3.094532445573446e-14,32303.409195832304,True,True,8.795115731944302e-16,True,True,1.6646609233124067e-16,True,5.617790540352063e-16,True,True,True,False
