contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,48,12.0,511,273,1497464.34896625,2839164.731104407,2839164.7311038882,1.8271101651049118e-13,2681499.3720968687,True,True,3.2401697531416393e-15,True,True,1.643197013482174e-16,True,3.374414546356483e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,49,12.249999999999998,511,273,1395359.1675346913,2766568.1740279486,2766568.174030996,1.1014684159045432e-12,2264848.267149951,True,True,4.219123217765396e-15,True,True,1.3227213170158546e-16,True,2.47482423349805e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,50,12.5,511,273,1286691.2838625824,2639618.308645475,2639618.30864336,8.012649253206176e-13,1911403.366441926,True,True,8.780661632344564e-16,True,True,1.6108542312966232e-16,True,2.689038864266182e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,51,12.75,511,273,1174583.4375654315,2472323.132082495,2472323.132081724,3.119070811476295e-13,1609292.618271663,True,True,4.717525734427548e-16,True,True,1.1269416797799454e-16,True,5.12071090442338e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,52,12.999999999999998,511,273,1064059.0832443738,2277766.9961082637,2277766.9961059983,9.945890719388022e-13,1356711.7292420003,True,True,1.916203029642326e-15,True,True,1.3238578632670448e-16,True,3.0334506536692996e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,53,13.25,511,273,956667.7230997571,2070294.7180930628,2070294.718093814,3.6291668065637723e-13,1143609.2376292404,True,True,4.862698580820805e-16,True,True,9.754200876518774e-17,True,2.242541683998834e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,54,13.5,511,273,855920.7385213883,1865417.125540978,1865417.1255417783,4.289865849740895e-13,964069.3095396924,True,True,9.517819293562135e-16,True,True,1.2034173749680073e-16,True,2.3194514880434624e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,55,13.750000000000002,511,273,765412.2704228598,1677669.9176698125,1677669.9176704832,3.99831383576462e-13,813044.2002453979,True,True,4.272468425717528e-16,True,True,1.1858248839184896e-16,True,5.59946283435263e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,56,14.0,511,273,685595.4884983872,1513852.0091057788,1513852.009105839,3.983423501348091e-14,685078.3901732287,True,True,1.4007032150191282e-15,True,True,6.529438610003165e-17,True,4.90780574963415e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,57,14.25,511,273,618200.9111907098,1377876.1223430904,1377876.1223431502,4.342732590306286e-14,578894.6375692011,True,True,2.307794848539055e-16,True,True,2.0568048935019253e-16,True,9.17264606384504e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,58,14.500000000000002,511,273,558278.3244022467,1260377.4621299054,1260377.4621299475,3.343629013338025e-14,490032.6004763901,True,True,1.7839689816665732e-16,True,True,1.762895256818857e-16,True,1.794546382135741e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,59,14.75,511,273,501388.77105202817,1150837.9260657164,1150837.926065669,4.1272059453032966e-14,415742.1822800086,True,True,1.1617932048141033e-15,True,True,8.560290867106737e-17,True,5.719852960334271e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,60,15.0,511,273,444634.39464222663,1042113.3017369965,1042113.3017370258,2.8151124308161446e-14,353660.3576184836,True,True,1.6788952926704892e-15,True,True,1.3221879812798187e-16,True,2.8875413486798517e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,61,15.25,511,273,386883.0136655449,932594.1078738532,932594.1078737833,7.489774222936545e-14,301342.53201990324,True,True,7.986451699095084e-16,True,True,1.4468141270370034e-16,True,3.1219324024698836e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,62,15.5,511,273,333943.9200230096,834281.5812606446,834281.5812606179,3.1954569412984906e-14,258000.55412464237,True,True,1.1689484787926433e-15,True,True,0.0,True,4.616266731600061e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,63,15.749999999999998,511,273,288962.14766465715,755563.5972068266,755563.5972068205,8.012028050821393e-15,221730.28364448575,True,True,9.741975221905484e-16,True,True,0.0,True,5.786911759007256e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,64,16.0,511,273,255632.4073243323,704241.0343229763,704241.0343229162,8.529793513160887e-14,191346.05044917445,True,True,6.194031906041234e-16,True,True,1.3589858425028605e-16,True,1.1913204093111534e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,65,16.25,511,273,235765.86066071634,682954.8531531927,682954.8531532151,3.289845149919138e-14,165858.84909169114,True,True,8.487942339420828e-17,True,True,1.469872926806293e-16,True,5.178069260729246e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,66,16.5,511,273,228385.16446985977,689013.2780467556,689013.2780467487,9.968609033573756e-15,144270.0172670156,True,True,1.6987867556137972e-15,True,True,8.468702452429656e-17,True,6.570487816578308e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,67,16.75,511,273,233557.12250301323,720125.5144454554,720125.5144454184,5.140780544274034e-14,126242.89346735783,True,True,1.424468201006305e-16,True,True,1.6288145844868798e-16,True,9.626796533534356e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,68,17.0,511,273,247576.59614721715,769967.3428044708,769967.3428044665,5.594220258625204e-15,111000.2392143784,True,True,1.2212055783030192e-15,True,True,4.23179273212386e-17,True,3.507712154506054e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,69,17.25,511,273,266656.74390336615,832834.1512656641,832834.1512656665,2.7956423652900706e-15,98044.33757845628,True,True,1.8838995665656616e-16,True,True,1.749176191264286e-16,True,7.411191357178753e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,70,17.5,511,273,286477.9114331697,902933.4026594674,902933.4026594469,2.269170304387088e-14,86954.80922690804,True,True,5.279923873072058e-16,True,True,1.954609115373433e-16,True,6.53204868598453e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,71,17.75,511,273,302653.8888583629,975415.8083076495,975415.8083076664,1.742501694351399e-14,77306.37452307364,True,True,3.300972598387221e-15,True,True,2.168532944495927e-16,True,6.082680772516454e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,72,18.0,511,273,313406.85633781774,1046464.0903965677,1046464.0903965533,1.3794548746598121e-14,68967.14676744438,True,True,8.667451682102583e-16,True,True,1.9305269628278559e-16,True,7.517816023531578e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,73,18.25,511,273,317484.44341609546,1113977.3319038637,1113977.3319038376,2.3408943200546068e-14,61628.64945706055,True,True,3.798599324073938e-16,True,True,2.0267339342490532e-16,True,6.134674674039828e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,74,18.5,511,273,315377.7899604918,1175847.6851946486,1175847.6851946455,2.574141536877076e-15,55117.53917379635,True,True,9.5277924279582e-16,True,True,5.107465334167167e-17,True,7.403821856546351e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,75,18.75,511,273,307890.84769181994,1228817.638945018,1228817.638944989,2.3494942535058805e-14,49306.576178257375,True,True,1.5414377382790972e-15,True,True,9.755206588845097e-17,True,5.553153044989096e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,76,19.0,511,273,295308.2664289992,1269957.6573231637,1269957.6573231705,5.316782513988962e-15,44070.74716350027,True,True,1.5397795837207223e-16,True,True,8.093719938708524e-17,True,4.699571003311036e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,77,19.25,511,273,278449.45781493856,1294850.6745028335,1294850.6745028486,1.1687827898234015e-14,39416.06576631731,True,True,4.708123196920374e-16,True,True,1.451179471651398e-16,True,8.774082898994787e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,78,19.5,511,273,258169.29618025536,1305513.929815223,1305513.9298152374,1.105733119874324e-14,35255.81840289144,True,True,1.699747387645404e-16,True,True,1.4270672924374114e-16,True,6.926046916908198e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,241,design_000241,79,19.75,511,273,236906.34777239524,1307806.8136757421,1307806.813675749,5.340941212857065e-15,31548.24630813043,True,True,1.7390227147561973e-16,True,True,8.171945293560283e-18,True,5.323865267862534e-16,True,True,True,False
