contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,48,12.0,511,273,1824777.0194432244,2608632.065042974,2608632.0650376016,2.0594450032495807e-12,1648582.995369867,True,True,2.5718380734900874e-16,True,True,1.6461161367888188e-17,True,5.600423445905895e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,49,12.249999999999998,511,273,1706909.1052298406,2540094.713684361,2540094.7136884565,1.6123379178741444e-12,1385204.1171137304,True,True,1.604705222713365e-15,True,True,6.152625215799698e-18,True,3.915112961499313e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,50,12.5,511,273,1565614.6803970393,2446199.6252636556,2446199.62526052,1.2818917460149388e-12,1162411.0544819876,True,True,1.43621703879407e-15,True,True,1.6024641448000177e-16,True,5.805930815707734e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,51,12.75,511,273,1399337.6198606198,2320499.520078149,2320499.5200771545,4.2863723999211747e-13,972558.6416373837,True,True,8.214147765843725e-16,True,True,4.593473839890987e-17,True,3.041922140980218e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,52,12.999999999999998,511,273,1216509.683864044,2163804.5194304925,2163804.5194309377,2.0573586323004596e-13,815669.2339593588,True,True,3.8177092899781e-16,True,True,0.0,True,6.992348728286308e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,53,13.25,511,273,1025041.2344179429,1981085.8993113535,1981085.8993114692,5.84108089084834e-14,684845.8351970934,True,True,1.1199203773523125e-16,True,True,1.718721081156106e-16,True,4.2926596997932603e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,54,13.5,511,273,838096.3878629947,1786891.578120448,1786891.5781210249,3.2288155702260085e-13,576153.8756087619,True,True,9.287666160773486e-16,True,True,9.243936896620171e-17,True,3.3967730937610625e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,55,13.750000000000002,511,273,669853.7375444979,1602317.1645269846,1602317.1645252137,1.1052180647107514e-12,486093.7701851477,True,True,4.0450521234083466e-16,True,True,4.540597898742923e-17,True,6.671411872388004e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,56,14.0,511,273,530824.9574677935,1448928.550287722,1448928.5502877277,4.017289941723389e-15,410677.53136640484,True,True,9.475455071442308e-16,True,True,4.9643994689715195e-17,True,2.758258836746744e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,57,14.25,511,273,427702.1172214623,1341025.180503342,1341025.1805028955,3.330058085564852e-13,349114.13071253087,True,True,4.382385873179312e-16,True,True,1.1076318464352364e-16,True,4.4162202240786015e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,58,14.500000000000002,511,273,358115.9308423952,1283267.3828818602,1283267.3828817827,6.041812125125631e-14,298090.1491179462,True,True,1.4499470695851084e-16,True,True,1.747947400613259e-16,True,4.772269215077859e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,59,14.75,511,273,316634.66308683186,1272327.9046607513,1272327.9046612552,3.960028786770324e-13,255653.1895102197,True,True,1.4927609349710006e-16,True,True,1.7156510952052466e-16,True,1.23367382151249e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,60,15.0,511,273,297356.55859179416,1301381.3816599774,1301381.3816608519,6.719874049895065e-13,220219.73645825946,True,True,5.041835597122669e-16,True,True,1.3013513210480198e-16,True,5.018888399441003e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,61,15.25,511,273,295966.89382640447,1363543.5132347203,1363543.5132352049,3.553392794147855e-13,190355.81147702187,True,True,5.898777621149133e-16,True,True,1.358430883128981e-16,True,4.1120061879985595e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,62,15.5,511,273,310534.06102502305,1451900.5216499553,1451900.5216502794,2.2322483609125174e-13,165348.80059233878,True,True,1.2757368553026998e-15,True,True,1.3757415468405756e-16,True,2.554759864024205e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,63,15.749999999999998,511,273,339829.4620638546,1560545.4371299734,1560545.4371298277,9.339810265017174e-14,144007.74042909258,True,True,5.387731993192808e-16,True,True,2.0540066448419364e-17,True,6.453546391714794e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,64,16.0,511,273,382939.3946792739,1683018.4873780215,1683018.4873778264,1.1592984916399124e-13,125711.82439053814,True,True,4.770479371339197e-16,True,True,3.2611948683160643e-17,True,1.2421177983688251e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,65,16.25,511,273,438372.80824305624,1812143.7010934462,1812143.7010936388,1.0625589029476228e-13,109961.48935383797,True,True,1.3060515928661866e-15,True,True,1.6097076543461448e-17,True,9.127403410663116e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,66,16.5,511,273,503543.99870907946,1938683.6110058574,1938683.611005926,3.5428699911613166e-14,96203.4709822801,True,True,1.2962429181825568e-15,True,True,3.1760918718806497e-17,True,6.463908529636463e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,67,16.75,511,273,574185.1813905486,2053406.9716243853,2053406.971624397,5.669374042050791e-15,84412.98884747393,True,True,3.658415088972602e-16,True,True,4.43980726747806e-17,True,2.5165743921958774e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,266,design_000266,68,17.0,511,273,643904.5574187643,2142962.450716053,2142962.450716085,1.4776258691021494e-14,74158.13296905943,True,True,2.1377811099045545e-15,True,True,7.803211856076703e-17,True,2.8925188010547926e-16,True,True,True,False
