contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,58,14.500000000000002,511,273,556967.430783104,1043066.0702271223,1043066.0702270616,5.814816951971824e-14,427424.42393611564,True,True,1.6273360759237954e-15,True,True,1.3382297768482864e-16,True,3.085440379491358e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,59,14.75,511,273,493076.8433369673,911643.4667647756,911643.4667648324,6.231677088977491e-14,364454.8049216674,True,True,8.856699551015102e-16,True,True,1.4594234330646042e-16,True,4.389307928306074e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,60,15.0,511,273,438698.09370383143,806449.3211152563,806449.3211151653,1.1288593007030657e-13,311429.6468698069,True,True,8.087461575999199e-18,True,True,7.717010237133151e-17,True,5.891598177377911e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,61,15.25,511,273,389703.98770708503,720881.0520698631,720881.0520698365,3.68197961374199e-14,266428.7178284195,True,True,6.084925536732722e-16,True,True,9.422630223711693e-17,True,3.3817231809859244e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,62,15.5,511,273,347278.75197400036,656400.1752742984,656400.175274309,1.6139231348961678e-14,228953.2661270315,True,True,6.756480579396578e-16,True,True,1.2990079798447038e-16,True,2.052399961589655e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,63,15.749999999999998,511,273,310847.9974580879,612172.8330866595,612172.8330866664,1.1219877159783677e-14,197452.26992012115,True,True,2.8797842424735914e-16,True,True,0.0,True,3.2436107319988525e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,64,16.0,511,273,282329.63559309964,589822.2726676008,589822.272667641,6.829125182055758e-14,170976.02025278847,True,True,2.3602501408351025e-16,True,True,5.419891707426811e-17,True,5.064524688736827e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,65,16.25,511,273,264073.51421905454,590280.3219837397,590280.3219837332,1.104434245817182e-14,148715.62097577102,True,True,9.032019110884715e-16,True,True,2.920639274787678e-17,True,8.132492595793621e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,66,16.5,511,273,256955.7901674969,612504.3246125253,612504.3246125213,6.4621926459371854e-15,129816.94639789169,True,True,1.5971203142903107e-15,True,True,1.2503146747722452e-16,True,6.475567410646825e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,67,16.75,511,273,262494.6981362686,654831.0239673585,654831.0239673472,1.7244580363338996e-14,114015.17282550359,True,True,1.7607065707415133e-15,True,True,6.609809454322892e-17,True,5.282737772038128e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,68,17.0,511,273,277202.15905568155,712252.0209450464,712252.0209450414,7.028212895649225e-15,100617.00683447224,True,True,1.5511161549543078e-16,True,True,1.7284068800357054e-17,True,4.819659877824598e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,69,17.25,511,273,296257.531912612,779676.5765819929,779676.5765819954,3.135558809632304e-15,89179.60319704046,True,True,1.578376141632273e-15,True,True,1.6413539845633278e-16,True,3.3743805738014676e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,70,17.5,511,273,314070.35157027957,853435.8988596546,853435.8988595951,6.970439084300388e-14,79328.81897338873,True,True,1.821489488491393e-15,True,True,8.240846845402263e-17,True,6.8444380865578145e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,71,17.75,511,273,326041.1281228722,934426.5999155478,934426.5999155767,3.102160740878493e-14,70685.31270084398,True,True,2.9886216340544734e-15,True,True,3.145132245277258e-16,True,1.3752196158413907e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,72,18.0,511,273,331644.81971257186,1026576.6844815111,1026576.6844815154,4.195854993309218e-15,63147.339856563965,True,True,1.7162679792297243e-16,True,True,2.2515539739455536e-16,True,3.8461187156779085e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,73,18.25,511,273,332734.6933022933,1138004.492197028,1138004.4921970041,2.0868745084516745e-14,56448.073897059556,True,True,2.5122147300154056e-16,True,True,1.8032334609806448e-16,True,3.562471535308738e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,74,18.5,511,273,333219.30233068875,1272983.178788069,1272983.1787880524,1.2986012678630126e-14,50448.31681058335,True,True,2.3011729183672814e-16,True,True,1.6952846247399391e-16,True,5.038298393046714e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,75,18.75,511,273,335959.4190055752,1426150.590201471,1426150.5902014822,7.836389068707568e-15,45051.279905567324,True,True,1.1117729698546303e-15,True,True,1.8183453931532221e-16,True,7.912222318772539e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,76,19.0,511,273,340761.22554418806,1582266.8801550707,1582266.8801550514,1.221345378939944e-14,40157.95022607278,True,True,1.5490274842573538e-16,True,True,2.0372697238247015e-17,True,3.924065322406971e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,77,19.25,511,273,345173.16107200435,1714686.4377997245,1714686.4377997436,1.1134463047433899e-14,35792.92667647673,True,True,2.828283301558518e-16,True,True,1.2315040611164e-16,True,1.050218006901925e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,78,19.5,511,273,346070.75062192476,1804616.8760552898,1804616.8760553058,8.902340782290597e-15,31884.763931608508,True,True,1.6110119246744115e-16,True,True,1.9553990090536884e-16,True,6.90550388952385e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,79,19.75,511,273,342617.7866506255,1844030.3664379816,1844030.366438004,1.2121135420316815e-14,28401.193441547468,True,True,4.619068652534269e-16,True,True,9.395889913663333e-17,True,3.7309590939710076e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,80,20.0,511,273,336907.10192105774,1839901.7725750816,1839901.7725750755,3.2901738697322654e-15,25309.00296498279,True,True,5.781369531180478e-17,True,True,1.0463485155899701e-16,True,3.496978828393096e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,81,20.25,511,273,332921.63297222945,1810698.4453536675,1810698.4453536717,2.3145497233533343e-15,22555.01418541513,True,True,1.0857994176220174e-15,True,True,1.3074783677288844e-16,True,5.173153006450421e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,82,20.5,511,273,333933.36056284123,1773966.6830993504,1773966.6830993274,1.2993611402814701e-14,20139.317778490797,True,True,2.374651549422555e-16,True,True,9.739924462982144e-17,True,5.506564765180311e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,83,20.75,511,273,341626.63621996314,1745365.6220007606,1745365.622000785,1.4006932000660957e-14,18006.148436806852,True,True,4.849153436071476e-16,True,True,2.7751382099595752e-17,True,2.8334198523796864e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,84,21.0,511,273,355179.70831363765,1730864.020688758,1730864.0206887568,6.725850236381364e-16,16120.380524990043,True,True,8.844369235723491e-17,True,True,8.908722479312697e-17,True,8.206459495963632e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,85,21.25,511,273,371953.63088543795,1728340.61374246,1728340.613742467,4.041402055866334e-15,14449.975861866105,True,True,6.207601191170105e-16,True,True,0.0,True,6.776406005740599e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,86,21.5,511,273,388434.95214584155,1729581.7795919855,1729581.7795919795,3.5000349832713175e-15,12957.012983158935,True,True,5.941850642356704e-16,True,True,4.985162129219443e-17,True,3.2274855483192917e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,87,21.75,511,273,401050.4852116207,1723541.719819207,1723541.719819194,7.564955286364863e-15,11638.177151404805,True,True,1.8883348234029266e-16,True,True,4.482631902957459e-17,True,6.140994421419252e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,88,22.0,511,273,407039.3439581807,1698831.1732721957,1698831.173272209,7.812045656489763e-15,10463.217757586197,True,True,4.0546752293058815e-16,True,True,9.362571137275034e-17,True,3.803342605708052e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,89,22.25,511,273,405077.602647717,1647802.751679769,1647802.7516797597,5.651905688748783e-15,9415.70948022585,True,True,3.522070027468632e-16,True,True,4.645588676213923e-17,True,5.626470785205947e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,90,22.5,511,273,395921.2691005303,1569895.7108434734,1569895.7108434744,5.932384986994436e-16,8481.746072359412,True,True,7.872733296655887e-16,True,True,9.596429175408214e-17,True,3.6219410201296613e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,91,22.75,511,273,382373.10867401416,1472420.6852123186,1472420.6852123186,0.0,7643.78851875351,True,True,3.4219161104077313e-16,True,True,1.1170444278723827e-16,True,2.358676499302697e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,92,23.0,511,273,369160.61509413586,1370607.125200315,1370607.1252003156,5.096222820668057e-16,6902.2541726821355,True,True,4.767781632901657e-17,True,True,1.1663535108640137e-16,True,4.155648364810153e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,93,23.250000000000004,511,273,360633.1003437484,1279890.3115366613,1279890.3115366625,9.095726467931787e-16,6241.416244631861,True,True,5.049934879849545e-16,True,True,1.3305932241429454e-16,True,3.082647392042335e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,94,23.5,511,273,359586.67712651775,1212395.0443566334,1212395.0443566348,1.1522513791406466e-15,5652.082475781356,True,True,2.1772936655586416e-16,True,True,2.8057169459282816e-17,True,5.384068688170438e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,95,23.75,511,273,366006.0142273353,1172991.0337496973,1172991.0337497022,4.168355406009516e-15,5125.707408678866,True,True,6.206836779308684e-16,True,True,8.111337536317652e-17,True,4.38403595693839e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,96,24.0,511,273,376765.50919493474,1158414.0293540724,1158414.0293540703,1.808917830573285e-15,4651.422322731626,True,True,2.8943794528931355e-16,True,True,1.1632891968732747e-16,True,6.690373333354743e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,97,24.25,511,273,387825.06342667213,1161965.8315065077,1161965.8315065077,0.0,4228.225341543073,True,True,1.870351240953814e-16,True,True,0.0,True,3.512439576655949e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,98,24.499999999999996,511,273,394599.7047764351,1173174.6780535819,1173174.6780535842,1.984620432143654e-15,3846.6002974895077,True,True,1.712193969351206e-16,True,True,5.971708367131265e-17,True,6.813575376567128e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,99,24.750000000000004,511,273,394406.84909946355,1182060.3067844685,1182060.3067844703,1.5757615229445146e-15,3501.1923692909268,True,True,9.007116183427337e-16,True,True,0.0,True,4.444861168174162e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,100,25.0,511,273,386460.9704809629,1179055.4836316074,1179055.483631609,1.382305182583177e-15,3187.7225636030294,True,True,4.673924495819129e-16,True,True,6.341909264370226e-17,True,5.305127217280082e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,101,25.25,511,273,370770.0336618526,1155161.6161216998,1155161.6161217005,6.046703086505778e-16,2901.3672964787393,True,True,1.483432810992869e-16,True,True,1.6284254646861277e-16,True,5.325321267249074e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,102,25.5,511,273,348719.11356759415,1107016.7747808648,1107016.7747808655,6.309677927869482e-16,2643.2287438398585,True,True,1.9153250793098318e-16,True,True,1.4060983293127352e-16,True,3.6819398175647897e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,103,25.75,511,273,321313.1283578208,1036669.7158357388,1036669.7158357378,1.0106766701463364e-15,2409.9234120088527,True,True,9.441267079251523e-18,True,True,1.6845008086965389e-16,True,6.372903970872796e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,104,25.999999999999996,511,273,290652.02559141227,954063.3040391665,954063.3040391672,7.321232543002552e-16,2200.0823112669445,True,True,1.2510288508717502e-16,True,True,1.6495760294306845e-16,True,3.9512474236839116e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,105,26.25,511,273,259378.40570238407,872440.6977070128,872440.6977070124,4.003091171683166e-16,2012.271997920901,True,True,1.0120158114968768e-15,True,True,0.0,True,7.912016770821465e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,106,26.5,511,273,229835.25564077363,802625.7587969047,802625.7587969052,5.801723682600739e-16,1843.91678720198,True,True,6.055771250724071e-16,True,True,5.089389604739052e-17,True,3.2570045180199754e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,107,26.75,511,273,204676.36141518477,752210.942995149,752210.9429951482,9.285851760948305e-16,1694.8474920231224,True,True,6.256040878042435e-16,True,True,1.075535941505153e-16,True,1.7602206125576605e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,108,27.0,511,273,185172.4858493433,722214.0620553546,722214.0620553546,0.0,1561.9385215408336,True,True,1.1856835245544686e-15,True,True,1.0379840089727179e-16,True,6.299189948762458e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,109,27.249999999999996,511,273,172023.182734916,710280.5294986642,710280.5294986644,3.27800965934133e-16,1443.0054955182686,True,True,1.0582882427994512e-16,True,True,1.0424756786476275e-16,True,4.691041051397826e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,110,27.500000000000004,511,273,164958.44608157632,711865.5060863494,711865.5060863494,0.0,1336.0442282107997,True,True,1.8408509508023044e-15,True,True,1.685688298397221e-16,True,3.8718698483368163e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,111,27.75,511,273,162781.18967746882,722080.4677925368,722080.4677925354,1.9346650743703395e-15,1238.8716828200281,True,True,9.862110940985356e-16,True,True,5.386073141910164e-17,True,4.595077028354593e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,112,28.0,511,273,164537.6052102675,738961.8065730643,738961.8065730643,0.0,1151.1865882041234,True,True,1.0341086984413266e-15,True,True,5.369820115092979e-17,True,5.128773217118357e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,113,28.25,511,273,168835.8221167955,761477.9970752121,761477.9970752125,6.115229712431797e-16,1071.481253957157,True,True,5.229308206021686e-16,True,True,5.2900606660658205e-17,True,3.0807951583276127e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,114,28.5,511,273,174560.08453024068,789400.7442353305,789400.7442353298,8.848381966477846e-16,999.0349320153513,True,True,1.5652979766660365e-15,True,True,5.160729960266023e-17,True,3.1469577556221267e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,115,28.749999999999996,511,273,180596.81826685223,820816.7921244822,820816.7921244829,8.509717852551894e-16,933.279147506961,True,True,6.163374110573864e-16,True,True,2.0628785972622702e-16,True,5.11811784172734e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,116,29.000000000000004,511,273,185702.8838317694,850734.1228429481,850734.1228429468,1.5052511774382952e-15,873.4170875485645,True,True,5.284572821429523e-16,True,True,1.4529349275777566e-16,True,4.477587521821128e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,117,29.25,511,273,189148.29445705883,872623.8622818692,872623.8622818686,6.670418198427119e-16,819.5053870113762,True,True,1.0394374303193779e-15,True,True,6.643307483559295e-17,True,6.5687745768547175e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,118,29.5,511,273,189945.30547853204,878888.8626424307,878888.8626424301,6.622869328263266e-16,770.6673044880182,True,True,6.847424246453376e-16,True,True,7.945604039172674e-17,True,3.5223997330174447e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,119,29.75,511,273,187415.83174396382,864397.3931288441,864397.3931288436,5.387120449567684e-16,726.2839836830816,True,True,2.189021441963982e-15,True,True,1.0127211464066912e-16,True,4.1582574759907454e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,120,30.0,511,273,181156.3769176895,828095.5029510573,828095.5029510568,5.623279991840037e-16,685.7205968897434,True,True,4.123947116527496e-15,True,True,4.5357504109468974e-17,True,3.4927489112593107e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,121,30.250000000000004,511,273,171216.49919241533,773281.247671681,773281.2476716822,1.505471937635324e-15,648.2033630044218,True,True,2.8375805667115356e-15,True,True,6.529738452636619e-17,True,8.96707424386855e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,122,30.5,511,273,158510.98194296472,706707.4423834895,706707.442383489,6.589166313817474e-16,613.5444589316231,True,True,4.859306181313893e-16,True,True,2.1607999025028225e-16,True,2.832565750911979e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,123,30.75,511,273,144272.755897278,635539.8792860202,635539.8792860202,0.0,581.1392368896087,True,True,8.433335852709846e-16,True,True,4.995957838906865e-17,True,3.797960322554852e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,124,31.0,511,273,129853.14978100877,565525.478789816,565525.4787898151,1.6468269062049018e-15,550.6773496992397,True,True,1.1690108116184614e-15,True,True,1.2717847905345793e-16,True,5.904912879167487e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,125,31.25,511,273,116198.83977256529,499764.2592872805,499764.2592872803,3.494107061385983e-16,521.952012738291,True,True,6.426652191750601e-16,True,True,2.3243359924694826e-16,True,7.493794517096703e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,126,31.499999999999996,511,273,103685.11079003905,439111.9926035786,439111.99260357826,7.953459968379789e-16,494.73358121452236,True,True,3.1432034251361693e-15,True,True,1.299721156626218e-16,True,3.47929969998245e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,127,31.750000000000004,511,273,92415.00826222515,383644.0219531235,383644.02195312374,6.068924063211872e-16,469.13742468658796,True,True,7.673591927504228e-16,True,True,1.22139647245832e-16,True,7.175096275934592e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,128,32.0,511,273,82334.7987407336,333829.6036007081,333829.6036007081,0.0,444.9828210883849,True,True,1.274692017192132e-16,True,True,1.390124345244785e-16,True,9.76457903265603e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,129,32.25,511,273,73483.14195757426,290989.2570641212,290989.2570641213,4.0006742173743536e-16,422.1880313099648,True,True,1.3418155269889727e-15,True,True,8.395959878781536e-17,True,8.30754547390943e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,130,32.5,511,273,65925.93690368166,256650.36818665455,256650.36818665487,1.2473862293127125e-15,400.6571428655007,True,True,1.028957432891796e-15,True,True,9.847635730623158e-17,True,9.949573109438198e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,131,32.75,511,273,59721.92430881052,231785.21118397918,231785.21118397926,3.766913813189648e-16,380.2297904393536,True,True,2.0062465460045387e-15,True,True,1.1957670282720132e-16,True,3.962378715414883e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,132,33.0,511,273,55072.518437466526,216552.421376309,216552.4213763089,5.375849463471791e-16,360.9224458764893,True,True,2.4360479344049115e-15,True,True,2.251186414203193e-16,True,4.3668323590626967e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,240,design_000240,133,33.25,511,273,52286.140742510936,210837.6725690229,210837.6725690229,0.0,342.59668850482075,True,True,2.672528514808252e-15,True,True,1.0047029000757476e-16,True,6.15748619616483e-16,True,True,True,False
