contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,48,12.0,511,273,1611422.2824909813,2606576.068399008,2606576.06838811,4.180914280225335e-12,1915392.094561033,True,True,5.903849495101873e-16,True,True,7.253768087116724e-17,True,1.0984155347276e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,49,12.249999999999998,511,273,1566260.1057192378,2472134.2871090844,2472134.2871056674,1.3822155795023818e-12,1633159.0109995317,True,True,5.687483933230254e-16,True,True,1.0921267371511448e-16,True,9.61317127231267e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,50,12.5,511,273,1484813.2963498165,2315893.783589973,2315893.7835915647,6.872639372732802e-13,1397524.1960437645,True,True,8.853908249247916e-18,True,True,2.109993663511496e-17,True,4.652783484118702e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,51,12.75,511,273,1367472.6386989395,2126212.1798580205,2126212.1798578897,6.154175155849799e-14,1197853.441881469,True,True,3.067185635074246e-15,True,True,9.600499313579638e-17,True,9.7415676815285e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,52,12.999999999999998,511,273,1223991.1615705467,1903658.52539885,1903658.5253983657,2.543984293078939e-13,1030587.71592895,True,True,9.531542098542007e-16,True,True,1.0384252559290045e-16,True,4.935621158203805e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,53,13.25,511,273,1071734.722379325,1662515.9516539266,1662515.9516539266,0.0,888426.050311789,True,True,1.0687896088086246e-15,True,True,2.862461645408271e-17,True,1.2039257052610258e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,54,13.5,511,273,931171.0080881248,1429599.9165587365,1429599.916558281,3.1856237099063776e-13,767099.0923183826,True,True,7.836577871137705e-16,True,True,6.587690269258963e-17,True,3.503572010778622e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,55,13.750000000000002,511,273,818933.661180865,1232787.4646533565,1232787.4646530254,2.6856630584648215e-13,663238.0095218747,True,True,1.9971560396853133e-15,True,True,7.166964385212998e-17,True,4.220196314217587e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,56,14.0,511,273,741800.9531413029,1089095.994862236,1089095.994862007,2.1036286464756316e-13,573432.4575097202,True,True,2.8081359147163397e-15,True,True,1.1437399251002844e-16,True,1.0818387457116711e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,57,14.25,511,273,696414.8001266659,998872.3506235881,998872.35062349,9.813235987269539e-14,496868.4161934236,True,True,1.068876501797875e-15,True,True,9.126013236476332e-17,True,6.719699985097202e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,58,14.500000000000002,511,273,671836.2578576982,950090.081504172,950090.0815040102,1.701953163868519e-13,430917.74136099865,True,True,1.0705760493408486e-15,True,True,0.0,True,2.5802071859430372e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,59,14.75,511,273,656542.4709809873,927107.5224461167,927107.5224461588,4.545572706621825e-14,373992.7363487971,True,True,2.2213436091833105e-15,True,True,1.2925627204700704e-16,True,7.918901922994292e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,60,15.0,511,273,643029.3856777132,918401.5608059531,918401.5608060169,6.946372815957688e-14,324771.514448286,True,True,8.958040695863094e-16,True,True,1.2883088220581262e-16,True,6.99082869400096e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,61,15.25,511,273,628207.6146559379,918362.7016347242,918362.7016347361,1.3056691138294315e-14,281817.83012554055,True,True,2.604307373405336e-16,True,True,1.0055434482636901e-16,True,4.195661983797591e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,62,15.5,511,273,614551.2024070559,926883.692162238,926883.6921622537,1.6955815038641393e-14,244969.88742722652,True,True,7.154390860685133e-16,True,True,1.0912729938241611e-16,True,4.781587845701917e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,63,15.749999999999998,511,273,603013.5833696511,943319.0655166433,943319.065516707,6.750545320999401e-14,213129.39012745072,True,True,1.2036801502082952e-15,True,True,9.208888468437229e-17,True,4.20036614030125e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,150,design_000150,64,16.0,511,273,593995.9358406167,965675.9241127374,965675.9241127359,1.5671915867019911e-15,185673.7889672058,True,True,6.175953669825917e-17,True,True,1.2969251562696637e-16,True,2.3026786098504557e-16,True,True,True,False
