contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,48,12.0,511,273,1635349.7300730092,2961241.8576184255,2961241.8576147235,1.2501536220597196e-12,2479881.87000909,True,True,3.1415522240853343e-15,True,True,1.391563850579826e-16,True,3.9125432079543706e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,49,12.249999999999998,511,273,1536291.120288668,2916506.2119454215,2916506.2119417265,1.266934491568317e-12,2086115.2726826812,True,True,3.3670629634881215e-16,True,True,6.416876030438948e-17,True,3.1444092377191043e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,50,12.5,511,273,1426492.9219777256,2807636.5776916086,2807636.5776909436,2.3684130758197134e-13,1751917.9901035216,True,True,1.4542586014755743e-15,True,True,0.0,True,7.849760334385493e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,51,12.75,511,273,1307242.4094125235,2639608.487794551,2639608.4877981604,1.3673772662145939e-12,1466246.9344617066,True,True,1.088727806149261e-15,True,True,8.963578197793716e-17,True,5.482633152278194e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,52,12.999999999999998,511,273,1181674.2728482122,2421337.2715867166,2421337.2715883977,6.94259848434158e-13,1228471.9892113023,True,True,5.810682193665027e-16,True,True,8.863301592856467e-17,True,4.876158610661995e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,53,13.25,511,273,1051148.9335586014,2167988.044960331,2167988.0449607708,2.0276138341273005e-13,1029231.6785065499,True,True,1.8425197526567137e-16,True,True,1.3790298014699317e-16,True,3.6417536607540923e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,54,13.5,511,273,920289.0912306358,1900102.234705312,1900102.234704903,2.1517295374351473e-13,862962.2311317546,True,True,2.8972974424601006e-15,True,True,1.0691288373097714e-16,True,1.2542077041045635e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,55,13.750000000000002,511,273,795515.5810785891,1640214.0568181097,1640214.0568178706,1.4578406399978855e-13,724608.1469848221,True,True,2.29268109688779e-16,True,True,1.307361000037624e-16,True,8.004412649537803e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,56,14.0,511,273,681512.9399892124,1404458.8814781632,1404458.8814780957,4.807608649144494e-14,608438.2781376577,True,True,7.582983669733318e-16,True,True,6.394088873880728e-17,True,7.263320584802893e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,57,14.25,511,273,583992.4943197554,1206284.2503726173,1206284.2503726045,1.0615810823201243e-14,513081.67963617254,True,True,2.2857694070837632e-15,True,True,1.3939293510545818e-16,True,3.0058448546923836e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,58,14.500000000000002,511,273,501839.6312115569,1044157.5056239037,1044157.5056240206,1.1193807685593457e-13,433843.5029233787,True,True,9.622834566551078e-16,True,True,1.3142294573705812e-16,True,3.9236625187371454e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,59,14.75,511,273,432936.7836775595,913135.0397989107,913135.0397988533,6.285242725251e-14,367921.0252156899,True,True,3.1892969509514914e-16,True,True,8.255375017347915e-17,True,6.895010978503666e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,60,15.0,511,273,374866.671682435,807663.1090840328,807663.1090839183,1.4183225083490261e-13,312995.03566291125,True,True,5.592075640225142e-16,True,True,1.004150593586308e-16,True,1.0412381597148785e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,61,15.25,511,273,325207.6342830433,723217.857986349,723217.8579863573,1.1428766254093647e-14,266700.08931475587,True,True,1.2841568016158348e-15,True,True,6.921885619847179e-17,True,1.9693375288064508e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,62,15.5,511,273,286430.75355576444,662829.7402160113,662829.7402160418,4.6016061845256866e-14,228449.7836304472,True,True,5.224649721284569e-16,True,True,1.1900524473978501e-16,True,4.626506457225419e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,63,15.749999999999998,511,273,258533.74705379672,626225.4070125589,626225.4070125512,1.2269401966987914e-14,196452.5874202109,True,True,1.7754111984580285e-16,True,True,0.0,True,3.7183359641813063e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,64,16.0,511,273,242527.51819169286,613983.1468052572,613983.1468052714,2.313201809656595e-14,169654.9675321959,True,True,3.2243456846047736e-16,True,True,8.804179296933898e-17,True,5.798020970903997e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,65,16.25,511,273,238586.07144095912,624900.1536641486,624900.1536641524,5.961416838543525e-15,147177.9474259262,True,True,3.922046270300407e-17,True,True,1.1533609530253753e-16,True,5.94820550845545e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,66,16.5,511,273,245019.60793647313,655716.6371989312,655716.6371989159,2.3257618145049132e-14,128098.50831522996,True,True,1.2414102487917025e-15,True,True,7.890590812638897e-17,True,3.619868840025145e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,67,16.75,511,273,260708.64590697148,703388.5820720434,703388.5820720495,8.606333525016658e-15,112169.87489512429,True,True,7.511324809343046e-16,True,True,8.255545291149965e-17,True,7.812522139768792e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,68,17.0,511,273,281175.44335336034,763355.718361086,763355.7183611173,4.102375972066941e-14,98657.46819156337,True,True,3.4054805924676744e-16,True,True,1.1468614465165187e-16,True,9.538223677684195e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,69,17.25,511,273,301738.8452467979,832431.7323402567,832431.7323402186,4.573084946003411e-14,87112.03132138525,True,True,5.974879504494102e-16,True,True,1.9241020323706873e-16,True,3.22591120210874e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,70,17.5,511,273,317800.16213491186,909172.2833285214,909172.2833284878,3.7005118419153555e-14,77159.72562920071,True,True,1.860999700084917e-15,True,True,8.033304772079186e-17,True,1.2175776815423189e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,71,17.75,511,273,325922.2352787801,994957.2093350429,994957.2093350547,1.1934546244740688e-14,68416.37876329654,True,True,2.4533002449626985e-17,True,True,1.6415900060094073e-16,True,5.407587519424232e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,72,18.0,511,273,326107.0731693137,1091082.744990982,1091082.744990979,2.7741235771493406e-15,60807.10192530665,True,True,7.38449002064539e-16,True,True,1.8737057359269327e-16,True,3.518316254295213e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,73,18.25,511,273,320114.53419915476,1199242.4969371918,1199242.4969371923,3.882961857147456e-16,54062.57804150323,True,True,1.1154795992937954e-15,True,True,1.7635390177884625e-16,True,3.874484129684573e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,74,18.5,511,273,311187.749130421,1316039.5399427584,1316039.5399427523,4.599859313698062e-15,48050.36891277472,True,True,1.0176797027065463e-16,True,True,1.308451821750274e-16,True,3.6310955707016244e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,75,18.75,511,273,301642.3011313025,1430961.0048564812,1430961.004856474,5.0439878716288744e-15,42677.847780779026,True,True,1.7516718073980407e-15,True,True,1.2555091959786831e-16,True,4.720856683960819e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,76,19.0,511,273,291637.08092812914,1529497.837928824,1529497.8379288255,1.0655879761060049e-15,37842.378414719205,True,True,1.0183244772657329e-16,True,True,1.2766294915567226e-16,True,6.326347090931109e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,77,19.25,511,273,280198.479434454,1593432.9508150127,1593432.9508150385,1.6219196064924012e-14,33574.04365599931,True,True,7.292798400932475e-16,True,True,1.2992790332159477e-16,True,8.215970379796034e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,78,19.5,511,273,266641.8246423509,1616522.7815225318,1616522.7815225353,2.160476607399645e-15,29790.280404309517,True,True,3.2565443181995606e-16,True,True,1.0488275930600646e-16,True,1.279812936698245e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,79,19.75,511,273,252418.42317138406,1603131.9143816347,1603131.9143816372,1.597583490925918e-15,26450.56127574737,True,True,1.441806790799022e-16,True,True,9.612020973548155e-17,True,5.341590172359867e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,80,20.0,511,273,240796.82320408314,1567705.8727209412,1567705.8727209263,9.5050745507414e-15,23513.08898797297,True,True,6.457365900501863e-17,True,True,6.970941950895403e-17,True,4.1724415316752467e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,81,20.25,511,273,235392.90330024122,1529372.1589567077,1529372.1589567214,8.98212243182795e-15,20915.650825127967,True,True,2.3172503451955277e-16,True,True,1.1263400114365587e-16,True,5.46221752932143e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,82,20.5,511,273,237967.46445132076,1501425.4661572804,1501425.4661572804,0.0,18654.952992381466,True,True,3.836402746098239e-16,True,True,1.0292440515064175e-16,True,5.168058545049891e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,83,20.75,511,273,248392.092032473,1493098.1645521955,1493098.1645521913,2.80688281940698e-15,16669.177703490855,True,True,6.812744137729062e-16,True,True,1.1524226299071868e-16,True,6.075134509287642e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,84,21.0,511,273,264620.84506716795,1505088.7502111439,1505088.7502111525,5.723738094504125e-15,14920.327501873071,True,True,1.8047523778139893e-16,True,True,5.243713565819385e-17,True,2.402382588698019e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,85,21.25,511,273,283716.71245815855,1531904.954951672,1531904.9549516684,2.431802499509141e-15,13374.898005010313,True,True,2.5632343692368185e-16,True,True,1.0355888230486445e-16,True,7.576520050001338e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,86,21.5,511,273,302506.29596260516,1563033.0364018774,1563033.0364018811,2.383372719387667e-15,11994.319949078234,True,True,5.44319689677521e-16,True,True,0.0,True,4.407341466395985e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,87,21.75,511,273,317685.90358873486,1584615.2297549965,1584615.2297550123,9.991374228373975e-15,10776.733059840673,True,True,3.8705695900186596e-16,True,True,2.4626769689857392e-17,True,3.437584032843339e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,88,22.0,511,273,326475.94169113704,1582698.9402996197,1582698.9402996183,8.826592514548317e-16,9692.718065509584,True,True,5.913748218937558e-16,True,True,1.4190243543354018e-16,True,4.447992815402479e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,89,22.25,511,273,327353.69633454847,1548277.174832987,1548277.174832984,1.8045655966915754e-15,8727.320872100603,True,True,1.715063278015301e-16,True,True,1.0342828616447875e-16,True,5.742698465602135e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,90,22.5,511,273,321031.06435477105,1481536.0629296093,1481536.0629296154,4.08602725675818e-15,7867.939530985233,True,True,9.570568229643249e-17,True,True,1.0312317910728424e-16,True,5.328304663771361e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,91,22.75,511,273,310443.0680242876,1391762.184478684,1391762.1844786815,1.8402117177453685e-15,7097.836354257595,True,True,7.272141328151812e-16,True,True,1.5128068557329864e-16,True,7.421664124970883e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,92,23.0,511,273,300044.9289100705,1295024.5373278752,1295024.5373278754,1.7978859623330935e-16,6418.2364917046225,True,True,9.989145179908208e-16,True,True,1.3916769263347896e-16,True,1.055384539414576e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,93,23.250000000000004,511,273,293626.2475723778,1206063.8185547863,1206063.8185547832,2.5096502531079045e-15,5813.579097755996,True,True,9.521516384132676e-18,True,True,5.778147331512051e-17,True,5.704552223216551e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,94,23.5,511,273,293165.02838455886,1135156.1345020018,1135156.1345020041,2.0510891548501655e-15,5274.9167532694,True,True,1.0418813873402181e-16,True,True,1.3305783832668351e-16,True,7.078328606219674e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,95,23.75,511,273,298061.5682983737,1085713.346755617,1085713.3467556112,5.3612365628005266e-15,4794.005923239143,True,True,1.13335717453134e-15,True,True,1.8210650818171262e-16,True,6.503281102956904e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,96,24.0,511,273,305174.5113044537,1054290.3841137004,1054290.3841136992,1.1042054786907736e-15,4360.295675224753,True,True,1.701262575855031e-15,True,True,1.376503466666191e-16,True,4.942246274331325e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,97,24.25,511,273,310693.9840947877,1034527.3611080243,1034527.3611080236,6.751797557229355e-16,3973.355150199965,True,True,4.786039194060267e-16,True,True,0.0,True,3.9921102310320367e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,98,24.499999999999996,511,273,310785.8248500597,1017370.2216413585,1017370.2216413592,6.865661251955137e-16,3624.0107903504377,True,True,3.9333338541318834e-17,True,True,1.4247058926551586e-16,True,1.7763225658119633e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,99,24.750000000000004,511,273,303721.11234295083,995151.412581413,995151.4125814104,2.6905980016387216e-15,3307.25303644177,True,True,3.276892835767953e-16,True,True,1.5074006889732268e-16,True,1.1596040937181142e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,100,25.0,511,273,289998.7575490128,962346.1392125096,962346.1392125097,1.2097032147102264e-16,3019.070138206674,True,True,2.0500323440366e-16,True,True,9.725437695188928e-17,True,9.285102000451397e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,101,25.25,511,273,271247.2653843541,915704.902576694,915704.902576693,1.1441872741908368e-15,2754.8003344980516,True,True,5.689001655750022e-16,True,True,1.453238860120902e-16,True,7.262460753723737e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,102,25.5,511,273,249903.54698100232,857016.8822553909,857016.8822553915,6.791891982370715e-16,2515.8605583457365,True,True,3.833263399053007e-16,True,True,1.7269415943653275e-16,True,4.929437976465635e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,103,25.75,511,273,227335.46947490168,791053.034439823,791053.0344398215,1.9131450330910525e-15,2299.050904729484,True,True,1.5460968292438123e-15,True,True,1.64518050318435e-16,True,1.2899341660641027e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,104,25.999999999999996,511,273,204675.9145780353,726334.4853796423,726334.485379643,9.616670349839148e-16,2103.277001623363,True,True,6.545063094642056e-16,True,True,4.890193067122102e-17,True,1.47094937416368e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,105,26.25,511,273,182934.20834679372,672062.5296138955,672062.5296138956,1.732209678373472e-16,1927.4055689897034,True,True,8.156102425416623e-16,True,True,9.267979706674737e-17,True,4.727411073048946e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,106,26.5,511,273,163206.53328640456,635251.2153601148,635251.2153601148,0.0,1769.1230571509966,True,True,5.074567127507358e-16,True,True,1.9554911663267125e-16,True,5.897987850206242e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,107,26.75,511,273,147389.69362806616,620882.1661798755,620882.1661798755,0.0,1628.6403602925511,True,True,1.3300733068521067e-15,True,True,5.1221508189287575e-17,True,2.854411147437277e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,108,27.0,511,273,136742.5164599539,628563.4954781664,628563.495478167,9.26042656505006e-16,1503.066479072344,True,True,7.881493239638424e-16,True,True,5.318579422523688e-17,True,5.145424496582273e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,109,27.249999999999996,511,273,131736.56520955334,653741.2507249543,653741.2507249538,7.123021329789925e-16,1390.4722653473425,True,True,1.3014362490782016e-15,True,True,0.0,True,7.406329238677027e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,110,27.500000000000004,511,273,131565.34049651024,688729.6555151184,688729.655515119,8.451452677746593e-16,1289.0775948928606,True,True,1.4533720867315024e-15,True,True,7.81270743720451e-17,True,3.370637121732736e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,111,27.75,511,273,134546.46909006737,725967.2398735152,725967.2398735158,8.017945950785443e-16,1196.846216990773,True,True,1.9443590791821477e-15,True,True,7.81657781451947e-17,True,3.038324930950007e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,112,28.0,511,273,139403.80256614962,761803.6650327396,761803.6650327393,4.584461607516618e-16,1113.6624264069362,True,True,1.1010371855736259e-15,True,True,1.2228665516466204e-16,True,2.448196472963931e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,113,28.25,511,273,145125.28474769552,795947.874827675,795947.8748276765,1.7551197837241116e-15,1038.0465539811237,True,True,2.160523421987539e-15,True,True,1.1991764766165753e-16,True,4.799114585118145e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,114,28.5,511,273,151262.86290073354,829735.5235981091,829735.5235981111,2.385170231685133e-15,969.2877392143266,True,True,7.386552914801105e-16,True,True,1.1674534549818523e-16,True,9.839024760897802e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,115,28.749999999999996,511,273,157422.22432954318,862604.8079315714,862604.8079315722,9.447052060173397e-16,906.7980882563754,True,True,4.2769316950972204e-16,True,True,1.5177475606463838e-16,True,6.835249947981723e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,116,29.000000000000004,511,273,162883.01822290733,890146.9842988593,890146.9842988605,1.4386034696336636e-15,849.7324587781085,True,True,8.730334983405051e-16,True,True,1.2000164573988177e-16,True,5.146897742566233e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,117,29.25,511,273,166867.2288915303,904781.1397925433,904781.1397925449,1.8013356312342934e-15,798.1884661783971,True,True,3.5569373343129007e-16,True,True,1.5047533820438592e-16,True,4.607640352785558e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,118,29.5,511,273,168229.44521473243,898673.1515198773,898673.1515198784,1.2954133728157756e-15,751.2843620141402,True,True,3.2011945935519533e-15,True,True,1.0417179064574766e-16,True,1.3830059505349132e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,119,29.75,511,273,166076.70298351947,867501.2223590813,867501.2223590804,9.393730311670183e-16,708.4490716636607,True,True,3.246202649388719e-15,True,True,1.95833467342496e-16,True,3.294714714018683e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,120,30.0,511,273,160010.87929309526,812698.4953454887,812698.4953454895,1.0027178067336217e-15,669.1162445644181,True,True,9.432848638181084e-16,True,True,1.0634030585942756e-16,True,4.45902961727708e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,121,30.250000000000004,511,273,150340.9791775156,741162.4769543796,741162.4769543806,1.4136413121557728e-15,632.5708795503871,True,True,1.959771076292912e-15,True,True,2.3700629163556983e-17,True,5.324044367013618e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,122,30.5,511,273,138183.97136798807,662260.5636344982,662260.5636344989,1.054708628773351e-15,598.7366125697412,True,True,5.100326160385065e-16,True,True,6.940218075570732e-17,True,1.5802330735759162e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,123,30.75,511,273,125007.81136408709,585112.6001817349,585112.6001817344,7.95849016348487e-16,567.0534026338744,True,True,6.327179276828362e-16,True,True,2.61620889213488e-16,True,2.706893449700994e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,124,31.0,511,273,112260.25437735926,515882.81866054493,515882.8186605464,2.8207791967466333e-15,537.2599991788292,True,True,2.2027966527406515e-15,True,True,1.0833311366576914e-16,True,9.944581163049143e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,125,31.25,511,273,100924.53986328695,457160.30077371566,457160.3007737157,1.2732439981108272e-16,509.1854073298374,True,True,9.772534832119417e-16,True,True,1.1666089217466224e-16,True,4.225625527597521e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,126,31.499999999999996,511,273,91372.82173127052,408770.7873712464,408770.78737124644,1.4239682167063248e-16,482.61154365597014,True,True,1.5191569422726887e-15,True,True,1.1850432260784588e-16,True,1.8788915973196216e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,235,design_000235,127,31.750000000000004,511,273,83524.333455018,368899.407620079,368899.4076200788,4.733620578763368e-16,457.70029694617386,True,True,4.354210995442082e-16,True,True,8.87651689288133e-17,True,7.955795359204176e-16,True,True,True,False
