contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,48,12.0,511,273,1009209.6572820522,1726177.6770514096,1726177.6770517204,1.8006773775965286e-13,1689138.258664301,True,True,2.265399645000893e-15,True,True,1.1730249710220626e-16,True,3.663825592622138e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,49,12.249999999999998,511,273,944814.6879160851,1696146.8526394446,1696146.852638938,2.987002450892843e-13,1428799.0409004895,True,True,1.1657098559889417e-15,True,True,1.5504873013899952e-16,True,9.162719633191759e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,50,12.5,511,273,872975.1113192203,1661225.354006569,1661225.3540054127,6.960145254203389e-13,1204317.3525347733,True,True,9.696738770836038e-16,True,True,6.816547185344011e-17,True,4.863051038514005e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,51,12.75,511,273,796069.0541875258,1620860.002309736,1620860.002310249,3.164529368596854e-13,1010201.8738063419,True,True,1.3808686681445545e-15,True,True,7.339170427963973e-17,True,7.098689817903069e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,52,12.999999999999998,511,273,716928.1187028507,1568403.629491806,1568403.6294931863,8.800158515484584e-13,846279.1976223766,True,True,1.7566123236522737e-15,True,True,7.881907304184406e-17,True,7.615090799668991e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,53,13.25,511,273,637305.6883594488,1498875.3747726704,1498875.3747738474,7.852279939203701e-13,707803.1808260422,True,True,2.078682261615743e-15,True,True,1.4656332793283294e-16,True,1.922922994394156e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,54,13.5,511,273,560021.6592209714,1411312.8236984608,1411312.8236985581,6.895934580419057e-14,591803.201973003,True,True,1.5749138205256845e-17,True,True,0.0,True,9.113808319558037e-17,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,55,13.750000000000002,511,273,488875.5636915843,1311890.6627992587,1311890.6627978615,1.0650405038980518e-12,495359.2734665155,True,True,9.220980743630635e-16,True,True,1.0889804366328268e-16,True,1.1893600978628256e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,56,14.0,511,273,427323.87236478674,1210804.761598533,1210804.7615966378,1.565274187425854e-12,414850.56453912036,True,True,1.8774206826455578e-15,True,True,1.1672260082212813e-16,True,2.2023537109764165e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,57,14.25,511,273,378179.5331145192,1120269.8840204019,1120269.8840201644,2.119911102801921e-13,348991.71020724275,True,True,1.8484819411490836e-15,True,True,1.929548153194616e-16,True,5.218222501284483e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,58,14.500000000000002,511,273,341057.1011105958,1045867.9592592,1045867.9592596557,4.3566643914894004e-13,294512.9267571017,True,True,9.507321390696322e-16,True,True,1.18475726083746e-16,True,4.517846952433549e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,59,14.75,511,273,313849.1026632492,987937.0975642548,987937.0975641567,9.9218564845829e-14,249321.52220798781,True,True,1.1248753051933527e-15,True,True,7.024984591263843e-17,True,6.080486183367741e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,312,design_000312,60,15.0,511,273,293496.9051731818,942599.392987392,942599.3929869295,4.906836107251753e-13,211705.15870724153,True,True,2.4850676688030116e-15,True,True,2.4002547800395945e-16,True,5.097380638833929e-16,True,True,True,False
