contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,48,12.0,511,273,1850839.247741442,2709836.911509019,2709836.9115071795,6.787722453161544e-13,2312092.3120898856,True,True,2.905498126645999e-16,True,True,2.2751916929038864e-17,True,8.35300862532465e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,49,12.249999999999998,511,273,1748420.991019482,2700576.4719124073,2700576.471909815,9.599196369382672e-13,1922672.774140832,True,True,6.381030037263119e-16,True,True,5.0707067392814357e-17,True,1.217806465871676e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,50,12.5,511,273,1622581.3028287347,2656351.805129585,2656351.8051296645,2.9976481268728836e-14,1598270.8075314285,True,True,1.2852660447199404e-15,True,True,1.3846645252099324e-17,True,5.773023898662977e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,51,12.75,511,273,1471867.2019833217,2563753.3176201396,2563753.3176208935,2.940632466351473e-13,1325879.3710767624,True,True,1.231907038774755e-15,True,True,1.3607921214483468e-16,True,1.0721445304006815e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,52,12.999999999999998,511,273,1302941.2037953003,2416550.1849293145,2416550.1849283893,3.828883768484794e-13,1103373.2392362382,True,True,9.16948882726805e-17,True,True,1.5997955698312484e-16,True,4.35250148822601e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,53,13.25,511,273,1124970.9649196458,2221982.3147284384,2221982.314728277,7.272086083886483e-14,919725.0393626002,True,True,7.613091834767109e-16,True,True,4.2968538360448045e-17,True,4.1681548326723395e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,54,13.5,511,273,951528.5094305377,2000201.1738195634,2000201.1738194542,5.459329456603723e-14,768338.1726787518,True,True,8.457425826642864e-16,True,True,3.9825027589165084e-17,True,2.4368273784902515e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,55,13.750000000000002,511,273,796460.8940424377,1779381.302329299,1779381.3023282294,6.011212861153963e-13,643562.9838527901,True,True,6.463932028189637e-16,True,True,2.1721637106114197e-17,True,7.834579420967328e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,56,14.0,511,273,669780.7717518472,1586450.187704565,1586450.1877057091,7.211885956342139e-13,539399.7457549971,True,True,1.8919353855208223e-15,True,True,1.2174732448531623e-16,True,4.513119933093611e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,57,14.25,511,273,576085.6351934773,1438560.9513260156,1438560.951325721,2.047398575296075e-13,454396.0444111676,True,True,3.497912393260758e-16,True,True,7.206208182595609e-17,True,9.430092472604435e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,347,design_000347,58,14.500000000000002,511,273,513765.2209728998,1341917.3628485752,1341917.3628483498,1.6795375728540905e-13,383894.5555027088,True,True,2.1704869065684132e-16,True,True,1.3025869021115586e-16,True,5.940894332434318e-16,True,True,True,False
