contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,48,12.0,511,273,1579512.832490008,3078213.1883591753,3078213.188362631,1.1226228339788514e-12,2350434.7543592076,True,True,2.8159470057031086e-15,True,True,1.679767619886365e-16,True,4.083017257999011e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,49,12.249999999999998,511,273,1479973.8916071148,3012934.819865652,3012934.8198658577,6.831289134863674e-14,1984426.296703896,True,True,2.1389602259205753e-15,True,True,1.9795296573978202e-16,True,3.6372228598962497e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,50,12.5,511,273,1368157.399791631,2876874.9224098893,2876874.9224089803,3.159577170853448e-13,1675129.0124529384,True,True,1.3323584310603402e-15,True,True,2.1333106488740545e-16,True,4.547396900116619e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,51,12.75,511,273,1244464.4882497233,2673288.279350368,2673288.279352642,8.507461558772613e-13,1411450.678298817,True,True,7.12271359012793e-16,True,True,5.669015216321582e-17,True,4.81947107622991e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,52,12.999999999999998,511,273,1112757.9003515334,2410914.8962046974,2410914.8962054932,3.300884412226451e-13,1191120.7204237347,True,True,8.180156534834182e-16,True,True,8.635358435890442e-17,True,3.7440356242585396e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,53,13.25,511,273,975281.2681001392,2105842.2191079753,2105842.219107071,4.2943113769211676e-13,1005364.0493301152,True,True,2.463319714630967e-15,True,True,1.230817401890624e-16,True,3.6778120595445954e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,54,13.5,511,273,838220.7223660293,1784434.0350300346,1784434.0350292681,4.2953589982138953e-13,848964.5887090988,True,True,1.803435249724106e-15,True,True,1.3589439287338418e-16,True,4.851204781964841e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,55,13.750000000000002,511,273,709487.7780012097,1477543.7249441696,1477543.7249441065,4.270405224900052e-14,717513.4887977185,True,True,4.119586505805935e-16,True,True,1.1281148489901198e-16,True,6.456131563438091e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,56,14.0,511,273,594785.6268584543,1208346.6609887837,1208346.660988221,4.657203796557076e-13,606240.0875497897,True,True,3.858597986804886e-16,True,True,7.784406645795222e-17,True,4.385953882401361e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,324,design_000324,57,14.25,511,273,500799.6487834067,994492.8452671383,994492.8452670805,5.817881468261826e-14,514072.61827314313,True,True,2.2385180502066865e-16,True,True,0.0,True,4.505031310354333e-16,True,True,True,False
