contract_hash,design_index,design_id,source_time_index,day,grid_nx,grid_ny,tangent_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,forcing_compatibility_relative_residual,forcing_compatibility_valid,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,lambda_dot_valid,tangent_compatibility_relative_residual,tangent_compatibility_valid,tangent_full_lower_bound_valid,local_valid,final_test_accessed
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,48,12.0,511,273,1463488.7186170823,2268241.761910047,2268241.7619102476,8.848263805028079e-14,2149756.1698533813,True,True,2.3489560343746255e-15,True,True,2.3371606448056305e-16,True,3.7402548365133254e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,49,12.249999999999998,511,273,1373055.5673292428,2178475.524286285,2178475.524288888,1.1948936616581752e-12,1832627.8411872953,True,True,2.4197175845800856e-15,True,True,2.701710392676202e-18,True,4.30077143882935e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,50,12.5,511,273,1274578.6887720258,2086019.1487170395,2086019.1487201666,1.4990985949643461e-12,1568081.7584842157,True,True,2.1317658928537827e-15,True,True,1.3302072202130597e-16,True,4.756443157369952e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,51,12.75,511,273,1170410.6189032905,1986568.7496003124,1986568.7496017711,7.342730941397834e-13,1342270.4236028942,True,True,4.684255136732568e-15,True,True,1.5970696093312258e-16,True,1.0485896773408335e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,52,12.999999999999998,511,273,1066191.7607169442,1878433.3944506273,1878433.3944502356,2.0848284734649508e-13,1153635.064373467,True,True,4.3935993478249968e-16,True,True,1.7947349999756109e-16,True,7.944422600522868e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,53,13.25,511,273,966494.9882768083,1767599.7597842407,1767599.7597842207,1.1328036928833321e-14,992931.830617424,True,True,2.449997875951081e-15,True,True,1.0029316870189485e-16,True,7.841502226183064e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,54,13.5,511,273,876320.2213228884,1662555.0321282742,1662555.032128518,1.4662593369526274e-13,855673.0511472267,True,True,8.046155614784967e-16,True,True,1.1211086759029393e-16,True,8.277651223241689e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,55,13.750000000000002,511,273,799206.0052609099,1571774.883050193,1571774.8830502322,2.4886228018825013e-14,738321.8310875603,True,True,1.3972878973633258e-15,True,True,1.1468547349567368e-16,True,5.47470845766032e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,56,14.0,511,273,735162.7879073878,1500352.7769112787,1500352.776911239,2.6536452411395813e-14,636639.1014978839,True,True,3.1930996646595377e-15,True,True,3.8765508861702286e-17,True,5.502555375638081e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,57,14.25,511,273,683016.6265457948,1446286.6191581488,1446286.6191582088,4.153416429840266e-14,550875.1399303668,True,True,2.74319081254692e-15,True,True,7.280512520108603e-17,True,1.0111081796538416e-15,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,58,14.500000000000002,511,273,637265.5845084601,1403796.9343141315,1403796.9343144877,2.5376240400779745e-13,477445.93095564,True,True,7.32525463801703e-16,True,True,1.7551502931806587e-17,True,2.215273296051931e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,59,14.75,511,273,593029.6913265948,1365128.4426012128,1365128.4426014835,1.9835645505519564e-13,414470.00684519915,True,True,1.9727155911480705e-15,True,True,4.7553202474636107e-17,True,3.796277603193439e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,60,15.0,511,273,547800.5039929273,1325252.606987335,1325252.606987171,1.2368417331767654e-13,360335.0077647146,True,True,2.532981483591299e-15,True,True,8.52241957480072e-17,True,1.9241041149476335e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,61,15.25,511,273,501451.5878837369,1283345.9351949664,1283345.9351945983,2.8683244129404997e-13,313064.7256906169,True,True,5.575652105439253e-16,True,True,9.573846181459173e-17,True,5.266039942566249e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,62,15.5,511,273,458420.6518595089,1242986.5094415168,1242986.5094417352,1.7570194212760838e-13,272806.2662030227,True,True,9.09364115876856e-16,True,True,1.0349300458906286e-16,True,3.291662295415367e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,63,15.749999999999998,511,273,420217.390489352,1205933.4411278453,1205933.441127955,9.09363895393766e-14,237962.82694695645,True,True,2.0753075000470735e-15,True,True,1.072102702354077e-16,True,4.833017168798441e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,64,16.0,511,273,387029.17846483964,1170844.3277143629,1170844.327714472,9.326395430110015e-14,207758.95541323672,True,True,4.099697995332088e-15,True,True,4.656792897578166e-17,True,5.301522182408524e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,65,16.25,511,273,357043.0834860729,1133536.874888896,1133536.874888965,6.079896653410259e-14,181548.6325626057,True,True,2.1989018379735737e-15,True,True,1.2116850990112923e-16,True,2.5365964065595705e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,66,16.5,511,273,327257.14107213105,1089231.6759638912,1089231.675963901,8.977784294428299e-15,158500.9030914702,True,True,6.771554099491038e-16,True,True,3.191993493277659e-17,True,3.7605457084205674e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,67,16.75,511,273,298112.235878327,1040181.9537311413,1040181.9537311863,4.3312354521646245e-14,138756.79590233119,True,True,1.2357590343982675e-15,True,True,3.967324981905639e-17,True,6.202794544105319e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,68,17.0,511,273,269547.1273843778,990213.7116578488,990213.7116578056,4.361693227362257e-14,121614.15386441916,True,True,1.2050695575357578e-15,True,True,3.408922354449863e-17,True,3.5827069251691296e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,69,17.25,511,273,243191.73641669843,946477.6879296023,946477.6879295688,3.542356371812429e-14,106736.0668961623,True,True,8.538382157468381e-16,True,True,2.2155715133305965e-16,True,3.467404981640121e-16,True,True,True,False
04d783147dc5ecdf04ca7090e1d08aca987bf46b0a97310d619a107eb8ffe776,193,design_000193,70,17.5,511,273,220384.003396776,915019.3026395155,915019.3026395233,8.524220789555755e-15,93828.63412905108,True,True,1.4718195171603301e-15,True,True,3.81076538314319e-17,True,3.206682863412001e-16,True,True,True,False
