design_index,design_id,rank,risk,bootstrap_standard_error,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_rank_median,bootstrap_rank_ci_lower,bootstrap_rank_ci_upper,projection_valid,law_risk_valid,multiplier_dynamics_valid,tangent_action_valid,full_action_valid,maximum_projection_residual,mean_projection_kl,minimum_log10_intrinsic_ess,worst_covariance_condition
13,design_000013,49,0.010574922408209786,0.008617012103619657,0.007133428778153968,0.03996450705075601,58.0,10.0,129.0,True,True,False,False,False,0.03908919610671311,,,
14,design_000014,12,0.00803398321055438,0.005512068604090725,0.007617842016593464,0.029108577173029428,17.0,1.0,339.0249999999995,True,True,False,False,False,0.02771893755435904,,,
15,design_000015,318,0.023662308117474596,0.012114960958269902,0.01403424683570174,0.06157005229436864,314.0,167.47500000000002,403.57499999999993,True,True,False,False,False,0.02490768150987045,,,
16,design_000016,414,0.0328289236659167,0.015280931590931008,0.018032978312362235,0.07680298532147316,412.0,314.95000000000005,438.0,True,True,False,False,False,0.00565803376399525,,,
17,design_000017,201,0.016936236392639442,0.005539801864211195,0.015887739943587442,0.037211882600751325,197.0,48.47500000000001,491.525,True,True,False,False,False,0.02387951816350626,,,
18,design_000018,104,0.013193572427594797,0.006989595829717577,0.011482914591666194,0.03900280157473536,116.0,56.0,295.14999999999986,True,True,False,False,False,0.016436338680972905,,,
19,design_000019,284,0.021765763030737753,0.012218073304659146,0.013114315547782245,0.060116968240335696,281.0,167.47500000000002,325.525,True,True,False,False,False,0.021599771224398757,,,
20,design_000020,153,0.015112860379550078,0.009849608136094937,0.009944211004474525,0.04727435215908301,152.0,29.0,248.52499999999998,True,True,False,False,False,0.03761016456437473,,,
21,design_000021,397,0.030513502364309737,0.01570433880402294,0.014965790110061303,0.07541747597162562,394.0,195.95000000000002,428.0,True,True,False,False,False,0.05577142033643698,,,
22,design_000022,162,0.01542114519370099,0.008793005945865089,0.011368823449986925,0.04436743155859569,167.0,75.47500000000001,307.0999999999999,True,True,False,False,False,0.031229345186853816,,,
23,design_000023,135,0.01459379378896391,0.0071720580898755664,0.012482196729962031,0.040506849007291505,141.5,97.47500000000001,345.57499999999993,True,True,False,False,False,0.04143025726797506,,,
24,design_000024,79,0.01216156842262178,0.006019251537119322,0.010400166800735756,0.03442656787507771,87.0,20.0,422.04999999999995,True,True,False,False,False,0.024844245982171054,,,
25,design_000025,95,0.012667832170946513,0.00865282352610146,0.008731080541797285,0.041557406197688135,104.0,20.47500000000001,254.0,True,True,False,False,False,0.04058150195674375,,,
26,design_000026,207,0.01732718562018069,0.012974200693477598,0.0076119439269725754,0.05703982533264843,207.0,10.47500000000001,292.0,True,True,False,False,False,0.0403367615581297,,,
27,design_000027,328,0.02425771367769276,0.014764953207803948,0.011236397391522495,0.06743042758916822,326.0,78.42500000000003,362.0,True,True,False,False,False,0.056055971638392064,,,
28,design_000028,81,0.012321823535506997,0.00704327894269415,0.01091039908954821,0.03842866251845315,95.5,49.0,246.57499999999993,True,True,False,False,False,0.03617891367716341,,,
29,design_000029,106,0.013377587327990688,0.009306600790122422,0.008885863286998608,0.04516098629557583,122.0,40.47500000000001,170.0,True,True,False,False,False,0.021826077784261096,,,
30,design_000030,277,0.021059461470343065,0.00957386347544313,0.015856306460883318,0.05233326725188903,277.5,194.95000000000002,389.525,True,True,False,False,False,0.013761380593756624,,,
31,design_000031,29,0.009448530486479553,0.004709266957813458,0.00948740145946403,0.027652977348893933,33.5,1.0,431.525,True,True,False,False,False,0.05476655745919882,,,
32,design_000032,64,0.0114503208722179,0.008216414943089842,0.008138240344818814,0.03977953052749035,79.0,10.47500000000001,215.6249999999999,True,True,False,False,False,0.019673548581148965,,,
33,design_000033,213,0.01798492828690217,0.01146996158478805,0.009937788309372598,0.0540980383124814,216.0,70.42500000000003,264.525,True,True,False,False,False,0.02699877998514191,,,
34,design_000034,157,0.015246222324835435,0.010011484315877024,0.009289352757600922,0.04733712662001542,159.0,38.95000000000002,232.52499999999998,True,True,False,False,False,0.02897470506071551,,,
35,design_000035,127,0.014277926080820685,0.006140751881272766,0.013020175954368213,0.037414852890550854,137.0,69.0,412.0999999999999,True,True,False,False,False,0.02357015633427815,,,
36,design_000036,123,0.014142176735629475,0.005627304257126758,0.012877210105822021,0.035012053782484724,129.0,48.0,449.57499999999993,True,True,False,False,False,0.008308388985248223,,,
37,design_000037,222,0.01833011165357603,0.013258830607821032,0.007815012981509032,0.05900144023054864,226.0,20.47500000000001,292.525,True,True,False,False,False,0.04108096993371612,,,
38,design_000038,50,0.010747961599154128,0.005560206294634943,0.009960192039147296,0.03124106141759933,55.5,21.95000000000002,354.6249999999999,True,True,False,False,False,0.03710644850124029,,,
39,design_000039,435,0.03568599888696618,0.015822143063611356,0.019021959437810515,0.08009149792745784,433.0,314.7000000000001,469.525,True,True,False,False,False,0.036357072548971484,,,
40,design_000040,254,0.019526464848454567,0.013628768608137123,0.008405209044717515,0.06042816501044798,248.0,20.95000000000002,305.0,True,True,False,False,False,0.02263160112637865,,,
41,design_000041,439,0.036303725913139545,0.01641009892088878,0.02016603564428179,0.08238430335845799,435.0,339.475,463.525,True,True,False,False,False,0.021811772773775766,,,
42,design_000042,102,0.012986458929113954,0.007479878583092391,0.01077694310085076,0.03971386512314518,109.0,64.0,275.525,True,True,False,False,False,0.037465605399840986,,,
43,design_000043,262,0.01994539159333177,0.010831093577660843,0.01290891085192087,0.05479964500791024,252.0,177.95000000000002,296.04999999999995,True,True,False,False,False,0.02447483679738873,,,
44,design_000044,474,0.045180175429981845,0.01846425682883312,0.02377606860752956,0.09387987448333401,475.0,429.32500000000005,488.0,True,True,False,False,False,0.0222616935335017,,,
45,design_000045,149,0.015035421567322363,0.010302076846571622,0.009298609033608676,0.04876507282289637,151.5,46.47500000000001,207.52499999999998,True,True,False,False,False,0.06281381149664435,,,
46,design_000046,156,0.01514294629711929,0.004881146635778337,0.014716189387635591,0.03444203238863456,153.5,31.0,481.14999999999986,True,True,False,False,False,0.02483237738877208,,,
47,design_000047,363,0.02645687445897922,0.010772177984881936,0.018667370640848262,0.06020955211215113,355.0,276.475,426.525,True,True,False,False,False,0.020758146068843047,,,
48,design_000048,466,0.04171073201518174,0.01909057516547849,0.01982021858797006,0.09379894098147813,464.0,349.90000000000003,486.0,True,True,False,False,False,0.044292191629843054,,,
49,design_000049,294,0.022272932233070405,0.01409996263074899,0.009726624250023698,0.06384056175447156,291.0,53.42500000000003,345.525,True,True,False,False,False,0.04703206365397875,,,
50,design_000050,446,0.0384467635236892,0.015918543752204604,0.021698238224199154,0.08218586886040351,445.0,396.475,463.0,True,True,False,False,False,0.011135151868427525,,,
51,design_000051,212,0.01788640712247258,0.011908642270941915,0.008820089169084581,0.05305100939156958,215.0,28.47500000000001,297.0,True,True,False,False,False,0.03731244747033508,,,
52,design_000052,320,0.02370065375511853,0.011613075636496507,0.015211345204652086,0.0594366915920348,311.0,224.47500000000002,367.525,True,True,False,False,False,0.02566021338396902,,,
53,design_000053,113,0.013804151658983868,0.006180949636930588,0.012556881373275383,0.03683068869477166,127.0,62.47500000000001,394.0,True,True,False,False,False,0.03397768681890434,,,
54,design_000054,165,0.015535559273943268,0.012654889771097716,0.006072455883758701,0.05354543432940276,163.0,2.0,254.52499999999998,True,True,False,False,False,0.028913156902386553,,,
55,design_000055,35,0.009765749060170898,0.005714757596969143,0.00913746348541229,0.03155642195322883,43.0,4.0,333.0999999999999,True,True,False,False,False,0.056083098735381816,,,
56,design_000056,23,0.009176140424733288,0.006177576443653437,0.008177875317135982,0.031545678896305676,37.0,8.0,285.0,True,True,False,False,False,0.05033016803358341,,,
57,design_000057,128,0.014333289131693776,0.010460255166693634,0.007976888072804477,0.047770419003882326,138.0,18.47500000000001,217.0,True,True,False,False,False,0.021667057425541366,,,
58,design_000058,85,0.012371138294648696,0.00774535852404776,0.00936490084796086,0.03862201102807924,101.0,26.0,292.0999999999999,True,True,False,False,False,0.04954894737872306,,,
59,design_000059,43,0.010134305760974028,0.006604878323679031,0.008664215189396869,0.034876228300754576,56.5,2.0,258.57499999999993,True,True,False,False,False,0.06712242581272417,,,
60,design_000060,442,0.0370750741489891,0.01627208758945123,0.019998040187699108,0.08086692869130713,440.0,344.12500000000017,460.525,True,True,False,False,False,0.00588109774260732,,,
61,design_000061,370,0.026941391087334322,0.013997919280105558,0.014430521001116485,0.06888822479133348,358.0,192.47500000000002,398.525,True,True,False,False,False,0.03611259548420019,,,
62,design_000062,420,0.033476455577300404,0.014558085028547304,0.01953771503675635,0.07429177169564448,415.0,322.0,446.0,True,True,False,False,False,0.011722475909907075,,,
63,design_000063,260,0.019891282829482618,0.013788251115508068,0.008536339742486966,0.06073227870370598,254.0,25.90000000000004,321.0,True,True,False,False,False,0.03448831717168316,,,
64,design_000064,313,0.023536892237672764,0.011717469033291395,0.014464779200665436,0.05987437599418046,312.0,188.37500000000006,389.0,True,True,False,False,False,0.010354199763936993,,,
65,design_000065,60,0.011297289384268277,0.005880732499769464,0.009826940775878153,0.03394774291469786,67.5,11.47500000000001,418.57499999999993,True,True,False,False,False,0.027775240302467176,,,
66,design_000066,250,0.01943047529737178,0.008296170373482719,0.015686860418683845,0.0482192760967368,244.0,166.0,381.6249999999999,True,True,False,False,False,0.01957859240550433,,,
67,design_000067,359,0.02638127411382552,0.011704320178930042,0.017021981442203113,0.06133065959223847,350.0,250.80000000000007,420.0,True,True,False,False,False,0.016519946188341683,,,
68,design_000068,352,0.025902289867013952,0.0114436958963414,0.017967216339079845,0.06061570084931757,347.0,257.95000000000005,422.525,True,True,False,False,False,0.06815188997354336,,,
69,design_000069,78,0.012116656722649919,0.009527663141772337,0.0073937425079535265,0.04314686096853168,89.0,4.0,176.52499999999998,True,True,False,False,False,0.030356541909541658,,,
70,design_000070,432,0.03540724228463921,0.015475288967736917,0.01972171987863992,0.07761308725545188,429.0,334.7000000000001,452.0,True,True,False,False,False,0.012799009627031099,,,
71,design_000071,144,0.014883085149303407,0.006747851091533241,0.012921117668933195,0.03953914455048883,149.0,80.0,397.525,True,True,False,False,False,0.020000733224541996,,,
72,design_000072,133,0.014494467988010441,0.008369017288237485,0.011333923434823255,0.04364394340861888,145.5,73.47500000000001,272.57499999999993,True,True,False,False,False,0.06445574665912765,,,
73,design_000073,191,0.016521199788883268,0.012874264451773046,0.006712382291337026,0.05615748095251736,185.0,3.4750000000000103,282.57499999999993,True,True,False,False,False,0.027172113054401658,,,
74,design_000074,55,0.0111235884222009,0.005218227218124371,0.010854972304882502,0.030976408712834972,62.5,14.0,426.7249999999998,True,True,False,False,False,0.01634149750769485,,,
75,design_000075,134,0.014550557416260955,0.005880383048787648,0.013776624662938285,0.03648468586290814,137.5,63.47500000000001,429.0,True,True,False,False,False,0.015072625887114945,,,
76,design_000076,243,0.01926334915789308,0.013581365149473308,0.008319262440409437,0.060176513671966886,241.5,26.0,306.525,True,True,False,False,False,0.022782773898867414,,,
77,design_000077,131,0.01447266574783288,0.008126301649398142,0.010777130653097393,0.04210740601651939,141.0,41.0,310.57499999999993,True,True,False,False,False,0.029780125008659987,,,
78,design_000078,289,0.022143839119363656,0.014088624801430187,0.010158806165454852,0.06429717466383937,292.0,61.0,342.525,True,True,False,False,False,0.023118129080462638,,,
79,design_000079,296,0.022540277572857953,0.014454847989986544,0.0103358169988471,0.06523578054353683,299.0,60.0,348.0,True,True,False,False,False,0.051202530677901044,,,
80,design_000080,164,0.015532663546371612,0.006967828727441707,0.01372641829884904,0.040765539470566714,167.0,102.0,394.525,True,True,False,False,False,0.033418810684530294,,,
81,design_000081,229,0.018537024552953137,0.013061801164106573,0.008208789710651879,0.05705811135457494,230.0,18.90000000000004,298.0,True,True,False,False,False,0.025386756903737456,,,
82,design_000082,161,0.015408991044807219,0.009012368407919876,0.011308442245158392,0.04435702186739433,164.0,42.47500000000001,280.57499999999993,True,True,False,False,False,0.04309380195942208,,,
83,design_000083,51,0.010830540223792451,0.0073883916220840486,0.009109709386699097,0.03819056707869485,68.0,28.0,199.52499999999998,True,True,False,False,False,0.03735473338883588,,,
84,design_000084,124,0.014180704697869117,0.00907572990388534,0.00968344938026242,0.04391521557517924,136.0,25.47500000000001,243.0,True,True,False,False,False,0.05252735582870455,,,
85,design_000085,32,0.009549695768783584,0.005229608905478488,0.009002954146403315,0.028752035578120873,34.0,8.0,371.8249999999997,True,True,False,False,False,0.054157713383358536,,,
86,design_000086,83,0.012337802484923506,0.00795526186187141,0.009733873438582211,0.0408365816053396,100.0,52.47500000000001,193.0,True,True,False,False,False,0.01968720639714312,,,
87,design_000087,115,0.013829347784341405,0.009824492784850428,0.008436097198226602,0.04625216462902782,127.0,20.0,200.52499999999998,True,True,False,False,False,0.0599226838838377,,,
88,design_000088,28,0.009409070043373042,0.006596581334527933,0.007932762951970315,0.03431227122504173,43.0,5.0,242.57499999999993,True,True,False,False,False,0.02444979214720149,,,
89,design_000089,208,0.01740404397961169,0.008420717805639105,0.01396580551122133,0.04664024744744699,204.0,155.47500000000002,315.57499999999993,True,True,False,False,False,0.010366955702325523,,,
90,design_000090,112,0.013798581789809533,0.010241260429406894,0.008326619510051236,0.04753928144464368,129.5,27.47500000000001,195.52499999999998,True,True,False,False,False,0.06740376622924013,,,
91,design_000091,291,0.02222950638389705,0.012519498561875089,0.01244537853908403,0.05905104956311372,286.0,115.80000000000008,361.525,True,True,False,False,False,0.04249018109819632,,,
92,design_000092,242,0.01922852227803997,0.01231675364632515,0.009481234653074821,0.05649945807666322,242.5,52.95000000000002,303.6249999999999,True,True,False,False,False,0.023761866570582685,,,
93,design_000093,281,0.021402941100871695,0.012844441315428442,0.011731005673738757,0.061130489771052,276.0,109.0,334.525,True,True,False,False,False,0.02836540201928471,,,
94,design_000094,447,0.03868966596920721,0.017437838832052646,0.0199231708374357,0.08710396026994323,448.0,350.425,456.0,True,True,False,False,False,0.01064636432116525,,,
95,design_000095,237,0.018950824904144303,0.012711094064987416,0.008901012357195903,0.057716901458450244,233.0,28.47500000000001,298.525,True,True,False,False,False,0.0542892132982904,,,
96,design_000096,400,0.030928838007625446,0.0147292781291449,0.01681855433773208,0.07224326669389723,398.0,251.47500000000002,430.0,True,True,False,False,False,0.010363391035947803,,,
97,design_000097,282,0.021428627166937917,0.013626685329639383,0.01060763497382526,0.06280969062028285,278.0,63.90000000000004,344.0,True,True,False,False,False,0.03835768886480022,,,
98,design_000098,117,0.013895489931493527,0.005932631517485249,0.011505988630432501,0.03521889080956285,125.0,40.0,450.04999999999995,True,True,False,False,False,0.021757941717274628,,,
99,design_000099,190,0.01647424334424259,0.00694569813896882,0.01445251195698624,0.04235827494304089,187.5,104.0,420.0999999999999,True,True,False,False,False,0.02429903503701322,,,
100,design_000100,334,0.024685556356887645,0.015268023089515189,0.01092108619570268,0.06923429467255783,331.0,65.7500000000001,379.0,True,True,False,False,False,0.038950974074693216,,,
101,design_000101,379,0.0279446916662333,0.00954112684277862,0.021589945766544084,0.05789795119105911,376.0,259.475,472.525,True,True,False,False,False,0.00967047237605178,,,
102,design_000102,181,0.016206969484389974,0.005869385147183543,0.015098210949058454,0.03809418896015779,176.0,84.47500000000001,457.0,True,True,False,False,False,0.010817360841467838,,,
103,design_000103,189,0.016351371065112686,0.007772069218562147,0.013662158808706007,0.0444751539699314,183.0,108.0,355.525,True,True,False,False,False,0.043044232179887676,,,
104,design_000104,327,0.02419022522470955,0.014190070354875371,0.012039503830071508,0.06591741384311078,323.0,110.95000000000002,358.525,True,True,False,False,False,0.059412568432965523,,,
105,design_000105,33,0.009641074432023439,0.0049987418015667515,0.009071694554399705,0.028778603618620686,39.0,2.0,426.6249999999999,True,True,False,False,False,0.021852077973272984,,,
106,design_000106,188,0.016348553027984408,0.010664179269601193,0.009376563830642769,0.05051204595382428,184.0,48.47500000000001,251.52499999999998,True,True,False,False,False,0.05389801286010456,,,
107,design_000107,257,0.019828736886100238,0.012186255598014275,0.010924525513917214,0.057618259716346376,249.5,91.90000000000003,293.04999999999995,True,True,False,False,False,0.05262920086413949,,,
108,design_000108,166,0.015549157865079233,0.011652972883698235,0.007998989212682082,0.052314848137622744,163.0,24.95000000000002,234.04999999999995,True,True,False,False,False,0.03082273025830002,,,
109,design_000109,498,0.051376960983038254,0.018967601042368585,0.02934030243671527,0.10206881641356962,496.0,487.475,500.0,True,True,False,False,False,0.003264376083864386,,,
110,design_000110,223,0.018346999260468913,0.009502140190948355,0.0132320876753866,0.04912342979255732,224.0,93.37500000000006,348.525,True,True,False,False,False,0.0464227521484985,,,
111,design_000111,148,0.014996818562661432,0.011001751891592238,0.008088757531186095,0.050687265753113185,154.0,7.950000000000021,247.52499999999998,True,True,False,False,False,0.045430908042703465,,,
112,design_000112,404,0.03189865230090508,0.016233743217651232,0.01522465155574803,0.07711914478197353,405.0,198.32500000000007,422.0,True,True,False,False,False,0.02180624137910142,,,
113,design_000113,72,0.011832639792012264,0.008332948794613698,0.008780462328293874,0.04114621349436063,90.0,14.0,162.6249999999999,True,True,False,False,False,0.03690303220986564,,,
114,design_000114,215,0.01805227752580716,0.013247408597844904,0.007879669264619167,0.05798573772694428,218.0,13.0,290.0,True,True,False,False,False,0.027158466886695442,,,
115,design_000115,230,0.018556424230783842,0.009320128446339776,0.013730217895555822,0.05008208451594648,228.0,189.0,297.525,True,True,False,False,False,0.030969534759024732,,,
116,design_000116,140,0.014797889237086049,0.008903403925645311,0.011280372003749702,0.046122017241280074,150.0,95.47500000000001,218.52499999999998,True,True,False,False,False,0.0207355966067478,,,
117,design_000117,413,0.0327285010278494,0.01834826041383402,0.013428303290974514,0.08261288536815756,411.0,141.95000000000002,451.525,True,True,False,False,False,0.03688075490037203,,,
118,design_000118,440,0.03634959515476365,0.0187172041872769,0.01453376400503088,0.08672282185081753,436.0,199.37500000000006,458.0,True,True,False,False,False,0.05899811012214906,,,
119,design_000119,270,0.02055245123084597,0.012217977723993906,0.011630850277858054,0.05781485310418566,264.0,96.42500000000003,308.0,True,True,False,False,False,0.04738367280675487,,,
120,design_000120,347,0.02550874470933644,0.011706383823906404,0.016500003421668956,0.06030987887953394,338.0,241.90000000000003,402.525,True,True,False,False,False,0.027052746683075595,,,
121,design_000121,17,0.008734617824953175,0.007828122351523786,0.006499430334903995,0.036136664243178726,33.0,6.0,97.0,True,True,False,False,False,0.042093320569124,,,
122,design_000122,88,0.012464756605205976,0.007333005280943321,0.009887843654701396,0.03982377143378158,96.5,33.0,329.14999999999986,True,True,False,False,False,0.02242421942733491,,,
123,design_000123,125,0.014197282652768081,0.008014538846932057,0.01117804410811162,0.04154671029304801,138.0,40.47500000000001,290.525,True,True,False,False,False,0.04486310243084501,,,
124,design_000124,501,0.053652275949369665,0.016528695107511916,0.03611304589434484,0.09676639079705247,501.0,484.475,512.0,True,True,False,False,False,0.009952148600127076,,,
125,design_000125,204,0.01713327958649764,0.010833422285748047,0.009894581836342151,0.05060167482844316,194.0,43.37500000000005,330.0,True,True,False,False,False,0.05204303259612938,,,
126,design_000126,67,0.011493216628589834,0.006905190034659401,0.008953131189445214,0.03559613855948243,78.0,17.0,338.7249999999998,True,True,False,False,False,0.04815190279682011,,,
127,design_000127,210,0.017593277286223834,0.008507003225697012,0.01361489992350892,0.04538514991180218,207.5,113.95000000000002,391.0,True,True,False,False,False,0.0256767113678806,,,
128,design_000128,220,0.018235132631697477,0.01248509858778791,0.00824181604838536,0.05623027985643287,221.5,23.425000000000033,282.525,True,True,False,False,False,0.040649559652048174,,,
129,design_000129,249,0.019414706587531236,0.011019332788693279,0.011976161350642604,0.05430384358058711,242.0,132.47500000000002,298.525,True,True,False,False,False,0.024808492105541573,,,
130,design_000130,336,0.02475073452441899,0.012976494858943196,0.013682696614967911,0.06411364131156679,331.5,170.42500000000004,396.525,True,True,False,False,False,0.029436262136930392,,,
131,design_000131,163,0.015470966193673863,0.011397962281892186,0.007986995362883033,0.051791197334882966,163.0,27.0,229.0,True,True,False,False,False,0.034496060945884775,,,
132,design_000132,101,0.012977284258827711,0.011164020937300165,0.0060749536843548975,0.04819679596427608,101.0,3.0,206.0,True,True,False,False,False,0.06878102180181363,,,
133,design_000133,299,0.022653527964377876,0.010904469179185382,0.014502356230973524,0.05700879807139047,292.5,179.47500000000002,385.04999999999995,True,True,False,False,False,0.0215568637562214,,,
134,design_000134,278,0.02107053281230757,0.014144233994056147,0.00930957961115942,0.06241694631194304,271.0,30.47500000000001,338.525,True,True,False,False,False,0.03391071379835221,,,
135,design_000135,238,0.018974939335853924,0.006912672294142488,0.01651742559290215,0.044083269496528195,236.0,111.42500000000003,464.04999999999995,True,True,False,False,False,0.01585053348079476,,,
136,design_000136,409,0.03201205366789977,0.014347880801826684,0.018323878048155575,0.07482759120489299,405.0,336.90000000000003,431.0,True,True,False,False,False,0.012774957140840058,,,
137,design_000137,348,0.025731056375639376,0.015052814453420951,0.011524901685017295,0.06861309604854993,347.0,89.47500000000001,379.04999999999995,True,True,False,False,False,0.05084722348091531,,,
138,design_000138,10,0.007948301564554556,0.007174127681533945,0.006056411516114227,0.034449392262810276,25.0,1.0,142.04999999999995,True,True,False,False,False,0.03510596660405675,,,
139,design_000139,94,0.012638030102303277,0.01041001952907949,0.0070191328162216475,0.04667983825442404,94.5,11.0,181.52499999999998,True,True,False,False,False,0.0359483179138877,,,
140,design_000140,489,0.04714323785108438,0.015810631527259086,0.030139894070803804,0.08982434705341921,487.0,456.475,501.0,True,True,False,False,False,0.010799426674191192,,,
141,design_000141,332,0.02459574679948737,0.00996561858897039,0.018556759947859953,0.05699588442844384,332.0,253.0,438.04999999999995,True,True,False,False,False,0.004621780064668557,,,
142,design_000142,358,0.026331756567948932,0.010549492823889886,0.018985677593442246,0.06014729607169163,353.0,278.95000000000005,424.04999999999995,True,True,False,False,False,0.012349798850532464,,,
143,design_000143,111,0.013760812219083554,0.007929174989085911,0.011145330295463229,0.04155441623989626,126.0,67.47500000000001,226.52499999999998,True,True,False,False,False,0.03785583068363276,,,
144,design_000144,310,0.023191689727920007,0.015030415310998814,0.009748195903142376,0.06772415773046711,308.0,46.0,360.0,True,True,False,False,False,0.040457284578575295,,,
145,design_000145,246,0.01932332235184627,0.00801388171148461,0.016005133712896556,0.04728431699164733,243.0,152.47500000000002,417.525,True,True,False,False,False,0.009048886542955818,,,
146,design_000146,326,0.02415610673887782,0.01338208847359884,0.012629152686263226,0.06400407399342185,320.0,150.0,362.0,True,True,False,False,False,0.023100549181155283,,,
147,design_000147,295,0.022518748220341396,0.009159951163055992,0.01724086499252607,0.0522383283593167,294.5,199.47500000000002,422.525,True,True,False,False,False,0.014803561036272523,,,
148,design_000148,297,0.02262598797234685,0.009182685732876018,0.01764732572883795,0.05361172413860018,302.0,187.0,460.04999999999995,True,True,False,False,False,0.006836027515739219,,,
149,design_000149,216,0.01810879438931336,0.011823844788524916,0.009268823382371125,0.053277485996848103,217.0,32.95000000000002,301.04999999999995,True,True,False,False,False,0.0317596877104961,,,
150,design_000150,13,0.008260786283456134,0.007379127922573729,0.0062415046839725315,0.03472851139041342,28.5,1.0,113.0,True,True,False,False,False,0.04614055257537364,,,
151,design_000151,283,0.021529310952547558,0.013116606780744056,0.011691967489199213,0.06148224015978113,281.0,100.0,326.0,True,True,False,False,False,0.017062328054722162,,,
152,design_000152,231,0.018570938238573337,0.010740716092569732,0.012035301949769574,0.05266986730257102,226.0,103.32500000000007,291.04999999999995,True,True,False,False,False,0.032815056737272044,,,
153,design_000153,103,0.013033080762528513,0.006217739664749525,0.011257194999876777,0.036563441201799975,104.0,42.0,391.6249999999999,True,True,False,False,False,0.028574778482714266,,,
154,design_000154,136,0.014600830145902265,0.009608576230920225,0.009583534652889417,0.046797425713159035,148.0,26.0,248.0999999999999,True,True,False,False,False,0.051042412932038345,,,
155,design_000155,269,0.02042242460555956,0.013014334842788374,0.009497737400972046,0.05915954082099855,259.0,22.425000000000033,353.525,True,True,False,False,False,0.04106825183878546,,,
156,design_000156,492,0.047669978815456225,0.02192833915386951,0.020672005964831902,0.10581521948918637,489.5,368.95000000000005,503.525,True,True,False,False,False,0.017117939513513276,,,
157,design_000157,171,0.015635788496237566,0.008293449377410623,0.012241457324998947,0.04437071342832079,165.5,95.47500000000001,314.0,True,True,False,False,False,0.014484040419403071,,,
158,design_000158,256,0.019818976459781545,0.007421889644123637,0.01779971597290779,0.04641241335216033,248.0,161.95000000000002,423.04999999999995,True,True,False,False,False,0.0168232373380506,,,
159,design_000159,252,0.019468235238666653,0.011075610658407835,0.012232818895106492,0.055356998820157655,244.0,156.0,273.04999999999995,True,True,False,False,False,0.0237665013855058,,,
160,design_000160,167,0.015587318423437814,0.005892828896294676,0.014399621232084877,0.03731833900668187,165.0,66.0,454.525,True,True,False,False,False,0.01568384014629186,,,
161,design_000161,42,0.010119452690481302,0.006064356200919294,0.008945387490298643,0.03311840063333182,49.0,11.47500000000001,318.0999999999999,True,True,False,False,False,0.05784076873675008,,,
162,design_000162,38,0.009828513524904993,0.008191249267832702,0.006925901223942604,0.038664286968657216,52.5,4.0,134.04999999999995,True,True,False,False,False,0.03032664801644682,,,
163,design_000163,206,0.017302334699809175,0.010993920354691857,0.011104462898384923,0.05350405887106812,198.5,56.37500000000005,282.525,True,True,False,False,False,0.02114245634314543,,,
164,design_000164,118,0.013908655518656084,0.005401744840031932,0.012722284227504006,0.033819597802238074,123.0,7.47500000000001,493.0999999999999,True,True,False,False,False,0.020763899059356335,,,
165,design_000165,97,0.0127409640228616,0.005093265924888546,0.011832856238042025,0.03251271258323961,95.5,14.95000000000002,470.57499999999993,True,True,False,False,False,0.014339096796712832,,,
166,design_000166,285,0.021884345663502742,0.012316843245989362,0.012911397716356125,0.05886361410075541,282.0,134.32500000000007,333.525,True,True,False,False,False,0.0354480269501109,,,
167,design_000167,107,0.013518761820774865,0.010092053814871377,0.0076792535321732365,0.04664515704975407,121.5,17.0,184.52499999999998,True,True,False,False,False,0.024938203628878722,,,
168,design_000168,65,0.011458094353049661,0.009564644094212808,0.0066860932267814865,0.04339283797788416,71.5,7.0,151.52499999999998,True,True,False,False,False,0.06215011160162421,,,
169,design_000169,160,0.015345239243520471,0.0103478137850475,0.00923171404298557,0.047278966388649174,158.0,22.95000000000002,244.52499999999998,True,True,False,False,False,0.037514892207681644,,,
170,design_000170,234,0.01878826305119773,0.009894135319308812,0.013407383751811422,0.051084644282833505,232.5,123.32500000000007,340.04999999999995,True,True,False,False,False,0.031159498837097562,,,
171,design_000171,122,0.014095665508047563,0.0057329423736479325,0.013068316930237144,0.03580292482970321,129.5,48.0,443.04999999999995,True,True,False,False,False,0.014774918888891748,,,
172,design_000172,224,0.01839271346095404,0.008208248687246483,0.014716645749825997,0.046938218618865366,221.0,153.47500000000002,358.0,True,True,False,False,False,0.012364435269633564,,,
173,design_000173,292,0.022240976868338834,0.012315716350734546,0.012654248633548958,0.05999039371689557,287.0,127.27500000000009,346.525,True,True,False,False,False,0.02238253269563958,,,
174,design_000174,265,0.02027138938586244,0.008142781893382764,0.016603355541048016,0.04850141737098668,260.0,164.0,410.0,True,True,False,False,False,0.012070754616071041,,,
175,design_000175,458,0.04084538916358262,0.01620410682493155,0.023249627081112636,0.08439095557842478,459.0,416.95000000000005,474.0,True,True,False,False,False,0.017227255885589383,,,
176,design_000176,34,0.009703026408999137,0.006422456049108851,0.00889915663437893,0.03394838152319087,48.0,7.47500000000001,217.57499999999993,True,True,False,False,False,0.04392118648133758,,,
177,design_000177,325,0.024139356443908033,0.011448006137304524,0.014971932021462039,0.0594816656275129,318.0,191.47500000000002,402.525,True,True,False,False,False,0.020975758960279436,,,
178,design_000178,244,0.019290678952286283,0.013781566679525807,0.007946808423698017,0.061146136409904094,243.5,17.95000000000002,308.0,True,True,False,False,False,0.03111712501743786,,,
