design_index,design_id,source_time_index,day,risk
56,design_000056,0,0.0,0.002324231384962505
56,design_000056,10,2.5,0.0029879831021676277
56,design_000056,20,5.0,0.007666212589045188
56,design_000056,30,7.5,0.020366385079034252
56,design_000056,40,10.0,0.024090369093598952
56,design_000056,50,12.5,0.02444619477762247
56,design_000056,60,15.0,0.01901480472175767
56,design_000056,70,17.5,0.01201322879159374
56,design_000056,80,20.0,0.006448042486459849
56,design_000056,90,22.5,0.0059230591034223675
56,design_000056,100,25.0,0.0037497899202416306
56,design_000056,110,27.5,0.0027466251574630104
56,design_000056,120,30.0,0.0022095992538249346
56,design_000056,130,32.5,0.0012201590496409012
56,design_000056,140,35.0,0.0025135663857502547
56,design_000056,150,37.5,0.003076886685029273
56,design_000056,160,40.0,0.004719335405775632
56,design_000056,170,42.5,0.005731918559738343
56,design_000056,180,45.0,0.008622721082069539
57,design_000057,0,0.0,0.002154900100855159
57,design_000057,10,2.5,0.0033293926243389703
57,design_000057,20,5.0,0.023207027051805877
57,design_000057,30,7.5,0.038930864789463844
57,design_000057,40,10.0,0.034644996519668805
57,design_000057,50,12.5,0.0356851531505592
57,design_000057,60,15.0,0.018335521433791878
57,design_000057,70,17.5,0.007698681227679778
57,design_000057,80,20.0,0.005409477577708797
57,design_000057,90,22.5,0.0053196542672976155
57,design_000057,100,25.0,0.006357620129205231
57,design_000057,110,27.5,0.006652018536846644
57,design_000057,120,30.0,0.004375740718256836
57,design_000057,130,32.5,0.003679466942295555
57,design_000057,140,35.0,0.00414847222628447
57,design_000057,150,37.5,0.005363158267944635
57,design_000057,160,40.0,0.006409717257716503
57,design_000057,170,42.5,0.005040182239257265
57,design_000057,180,45.0,0.0053879031212565355
58,design_000058,0,0.0,0.002211667311680777
58,design_000058,10,2.5,0.0007703804071460959
58,design_000058,20,5.0,0.007972225873935538
58,design_000058,30,7.5,0.021677932736241235
58,design_000058,40,10.0,0.03127862773470637
58,design_000058,50,12.5,0.03658058563618863
58,design_000058,60,15.0,0.030406743509543137
58,design_000058,70,17.5,0.023492033759845987
58,design_000058,80,20.0,0.011084629885062794
58,design_000058,90,22.5,0.007914426114838773
58,design_000058,100,25.0,0.006311493253770704
58,design_000058,110,27.5,0.0043232129235275035
58,design_000058,120,30.0,0.002886875325837435
58,design_000058,130,32.5,0.0022017221782101616
58,design_000058,140,35.0,0.0029591669258507494
58,design_000058,150,37.5,0.0034096103629811716
58,design_000058,160,40.0,0.004797652871080552
58,design_000058,170,42.5,0.0055387574247247225
58,design_000058,180,45.0,0.007119254076511727
59,design_000059,0,0.0,0.0021593503553810345
59,design_000059,10,2.5,0.0041277853315209384
59,design_000059,20,5.0,0.00861880637078168
59,design_000059,30,7.5,0.015107735793099866
59,design_000059,40,10.0,0.02326242799369562
59,design_000059,50,12.5,0.02792695302974425
59,design_000059,60,15.0,0.02231338661447866
59,design_000059,70,17.5,0.012788713858155902
59,design_000059,80,20.0,0.006384321941868186
59,design_000059,90,22.5,0.005046923125154199
59,design_000059,100,25.0,0.004445254571019111
59,design_000059,110,27.5,0.005852996187030954
59,design_000059,120,30.0,0.005320239067681247
59,design_000059,130,32.5,0.0043105185720803685
59,design_000059,140,35.0,0.004277493259306568
59,design_000059,150,37.5,0.004177040713020121
59,design_000059,160,40.0,0.004282901385660041
59,design_000059,170,42.5,0.0031919093730838274
59,design_000059,180,45.0,0.0037569974578537894
60,design_000060,0,0.0,0.0020971974486185922
60,design_000060,10,2.5,0.015549639182387777
60,design_000060,20,5.0,0.08826537911131241
60,design_000060,30,7.5,0.12843323801599366
60,design_000060,40,10.0,0.11799523140729488
60,design_000060,50,12.5,0.08406999107823578
60,design_000060,60,15.0,0.05678220422793951
60,design_000060,70,17.5,0.03339110961516838
60,design_000060,80,20.0,0.019835148977692417
60,design_000060,90,22.5,0.01405632245618472
60,design_000060,100,25.0,0.012031293948297779
60,design_000060,110,27.5,0.013332219919822693
60,design_000060,120,30.0,0.009013240473230662
60,design_000060,130,32.5,0.010124748842720011
60,design_000060,140,35.0,0.013086428748517752
60,design_000060,150,37.5,0.014183968707665123
60,design_000060,160,40.0,0.016954479919766237
60,design_000060,170,42.5,0.013765439482274388
60,design_000060,180,45.0,0.013885760563532839
61,design_000061,0,0.0,0.001953800543423356
61,design_000061,10,2.5,0.0026787741314302695
61,design_000061,20,5.0,0.018934148767587124
61,design_000061,30,7.5,0.05711059943138204
61,design_000061,40,10.0,0.09104036722112895
61,design_000061,50,12.5,0.09319763487257077
61,design_000061,60,15.0,0.07665970001058756
61,design_000061,70,17.5,0.05448970173888157
61,design_000061,80,20.0,0.025561026240749147
61,design_000061,90,22.5,0.01380572167128673
61,design_000061,100,25.0,0.00880454174514461
61,design_000061,110,27.5,0.007590466630507017
61,design_000061,120,30.0,0.0037372707714701517
61,design_000061,130,32.5,0.003978351338201897
61,design_000061,140,35.0,0.005433574131071997
61,design_000061,150,37.5,0.005584177110583608
61,design_000061,160,40.0,0.00841120443596256
61,design_000061,170,42.5,0.007744344469072043
61,design_000061,180,45.0,0.008841328657693957
62,design_000062,0,0.0,0.0021891003235804864
62,design_000062,10,2.5,0.04738661408189597
62,design_000062,20,5.0,0.105282809941543
62,design_000062,30,7.5,0.12666407105805438
62,design_000062,40,10.0,0.07487116860736212
62,design_000062,50,12.5,0.05447960761644196
62,design_000062,60,15.0,0.033905993505141604
62,design_000062,70,17.5,0.012664234250415025
62,design_000062,80,20.0,0.008136943843539126
62,design_000062,90,22.5,0.009084946502162931
62,design_000062,100,25.0,0.010761862669366648
62,design_000062,110,27.5,0.011878729254870409
62,design_000062,120,30.0,0.0075094784023921595
62,design_000062,130,32.5,0.009886651521679408
62,design_000062,140,35.0,0.013080987639237634
62,design_000062,150,37.5,0.015335027730850218
62,design_000062,160,40.0,0.018285673823790812
62,design_000062,170,42.5,0.014543453303541488
62,design_000062,180,45.0,0.013154556148760217
63,design_000063,0,0.0,0.002220562678383302
63,design_000063,10,2.5,0.005854893415046464
63,design_000063,20,5.0,0.00439691898305551
63,design_000063,30,7.5,0.013064805375210242
63,design_000063,40,10.0,0.026772442326923593
63,design_000063,50,12.5,0.031040481155099803
63,design_000063,60,15.0,0.04023021792518466
63,design_000063,70,17.5,0.04525954934832181
63,design_000063,80,20.0,0.037662058016196376
63,design_000063,90,22.5,0.03547826558293754
63,design_000063,100,25.0,0.02365505962848542
63,design_000063,110,27.5,0.014916887590646544
63,design_000063,120,30.0,0.007961081106019913
63,design_000063,130,32.5,0.00978047110082908
63,design_000063,140,35.0,0.012667857442065568
63,design_000063,150,37.5,0.010427794635536787
63,design_000063,160,40.0,0.007860043874120436
63,design_000063,170,42.5,0.007244627802584775
63,design_000063,180,45.0,0.00961880562872546
64,design_000064,0,0.0,0.0017655838765513374
64,design_000064,10,2.5,0.07048253323805569
64,design_000064,20,5.0,0.07205661674633403
64,design_000064,30,7.5,0.05970516028991783
64,design_000064,40,10.0,0.05430831477672328
64,design_000064,50,12.5,0.0371419727648967
64,design_000064,60,15.0,0.025006054919809013
64,design_000064,70,17.5,0.009954853350571998
64,design_000064,80,20.0,0.008804100409036326
64,design_000064,90,22.5,0.012064610354885676
64,design_000064,100,25.0,0.012023509673650047
64,design_000064,110,27.5,0.011000063278458566
64,design_000064,120,30.0,0.007057322313543031
64,design_000064,130,32.5,0.007150185059481737
64,design_000064,140,35.0,0.0073639158467681525
64,design_000064,150,37.5,0.007689029022544741
64,design_000064,160,40.0,0.010338621304705123
64,design_000064,170,42.5,0.007592772355470084
64,design_000064,180,45.0,0.006723226451784015
65,design_000065,0,0.0,0.0022850635890087007
65,design_000065,10,2.5,0.004968065705496502
65,design_000065,20,5.0,0.027688351579899344
65,design_000065,30,7.5,0.027966811727626367
65,design_000065,40,10.0,0.007058670123550473
65,design_000065,50,12.5,0.01686442909712355
65,design_000065,60,15.0,0.01860513865325485
65,design_000065,70,17.5,0.01603338160339637
65,design_000065,80,20.0,0.01612618870773583
65,design_000065,90,22.5,0.017869278614882207
65,design_000065,100,25.0,0.013698443589649372
65,design_000065,110,27.5,0.008231177458091345
65,design_000065,120,30.0,0.003735400072397383
65,design_000065,130,32.5,0.0018350005431167055
65,design_000065,140,35.0,0.001531752178877425
65,design_000065,150,37.5,0.0019011770460938444
65,design_000065,160,40.0,0.004430211746724623
65,design_000065,170,42.5,0.004691197854068276
65,design_000065,180,45.0,0.00591321767133118
66,design_000066,0,0.0,0.0020898803685712865
66,design_000066,10,2.5,0.02679627776551506
66,design_000066,20,5.0,0.07742703999703043
66,design_000066,30,7.5,0.0756141744893932
66,design_000066,40,10.0,0.049757748469997004
66,design_000066,50,12.5,0.031777516711373216
66,design_000066,60,15.0,0.023705299972294817
66,design_000066,70,17.5,0.014307507748376306
66,design_000066,80,20.0,0.00817250780488478
66,design_000066,90,22.5,0.004780102517819641
66,design_000066,100,25.0,0.0018673052043633816
66,design_000066,110,27.5,0.0017435574257347168
66,design_000066,120,30.0,0.0019650081684942106
66,design_000066,130,32.5,0.0019066310792536967
66,design_000066,140,35.0,0.0034279818781033523
66,design_000066,150,37.5,0.004556591032548183
66,design_000066,160,40.0,0.008572967401896824
66,design_000066,170,42.5,0.00807422939402264
66,design_000066,180,45.0,0.011235919805879804
67,design_000067,0,0.0,0.0021590580998820416
67,design_000067,10,2.5,0.021877010057106048
67,design_000067,20,5.0,0.08691306465019055
67,design_000067,30,7.5,0.13113609788170322
67,design_000067,40,10.0,0.10369019698246293
67,design_000067,50,12.5,0.03806184816455538
67,design_000067,60,15.0,0.019955651246360707
67,design_000067,70,17.5,0.010201688257703703
67,design_000067,80,20.0,0.0062594537386429
67,design_000067,90,22.5,0.004388114591835093
67,design_000067,100,25.0,0.004553433775811019
67,design_000067,110,27.5,0.0055170161841830295
67,design_000067,120,30.0,0.004703580879544374
67,design_000067,130,32.5,0.004656390138874108
67,design_000067,140,35.0,0.005195900736618356
67,design_000067,150,37.5,0.006412283065728658
67,design_000067,160,40.0,0.006475092735500282
67,design_000067,170,42.5,0.0057420854602920676
67,design_000067,180,45.0,0.006835731106190271
68,design_000068,0,0.0,0.002283242537704642
68,design_000068,10,2.5,0.014640963927405744
68,design_000068,20,5.0,0.055415578871513105
68,design_000068,30,7.5,0.06843486284505625
68,design_000068,40,10.0,0.07848180195784216
68,design_000068,50,12.5,0.06047774497230689
68,design_000068,60,15.0,0.04339948388942185
68,design_000068,70,17.5,0.02548530068499502
68,design_000068,80,20.0,0.015631947642018446
68,design_000068,90,22.5,0.01167528624124635
68,design_000068,100,25.0,0.008722209481989325
68,design_000068,110,27.5,0.0078986016350634
68,design_000068,120,30.0,0.0049687629810538265
68,design_000068,130,32.5,0.004063575692621576
68,design_000068,140,35.0,0.004236068397905397
68,design_000068,150,37.5,0.00403728448798495
68,design_000068,160,40.0,0.006558959051618442
68,design_000068,170,42.5,0.005241018470938897
68,design_000068,180,45.0,0.006595408058066446
69,design_000069,0,0.0,0.0023738127760836616
69,design_000069,10,2.5,0.002083471486506047
69,design_000069,20,5.0,0.006074273536116347
69,design_000069,30,7.5,0.014950152602538942
69,design_000069,40,10.0,0.030789684816270466
69,design_000069,50,12.5,0.025019538088665288
69,design_000069,60,15.0,0.022692179998385967
69,design_000069,70,17.5,0.022216556733296734
69,design_000069,80,20.0,0.01151578697231728
69,design_000069,90,22.5,0.0058840637565798016
69,design_000069,100,25.0,0.0034428554672061287
69,design_000069,110,27.5,0.004023892114273627
69,design_000069,120,30.0,0.0022637091338508176
69,design_000069,130,32.5,0.002823697734008452
69,design_000069,140,35.0,0.005290962837389683
69,design_000069,150,37.5,0.005485460930807965
69,design_000069,160,40.0,0.0052884368195156035
69,design_000069,170,42.5,0.004794462689495891
69,design_000069,180,45.0,0.006724837535735251
70,design_000070,0,0.0,0.0019637804727899687
70,design_000070,10,2.5,0.07483948175696335
70,design_000070,20,5.0,0.11478501437257266
70,design_000070,30,7.5,0.1120129815475792
70,design_000070,40,10.0,0.06941900706773753
70,design_000070,50,12.5,0.057037565609497715
70,design_000070,60,15.0,0.03944079813502392
70,design_000070,70,17.5,0.01906961840443786
70,design_000070,80,20.0,0.012377458968584151
70,design_000070,90,22.5,0.013146243766557986
70,design_000070,100,25.0,0.014532984703345497
70,design_000070,110,27.5,0.016718961922287043
70,design_000070,120,30.0,0.011884152763256058
70,design_000070,130,32.5,0.011811961197846069
70,design_000070,140,35.0,0.012592862550924707
70,design_000070,150,37.5,0.013330320118576626
70,design_000070,160,40.0,0.01370589912425102
70,design_000070,170,42.5,0.01022724801503384
70,design_000070,180,45.0,0.009693103256696332
71,design_000071,0,0.0,0.002155965933957709
71,design_000071,10,2.5,0.005811754023719031
71,design_000071,20,5.0,0.036646185367727714
71,design_000071,30,7.5,0.020849800445552378
71,design_000071,40,10.0,0.025063440038826258
71,design_000071,50,12.5,0.03128525212363317
71,design_000071,60,15.0,0.03496414911715733
71,design_000071,70,17.5,0.028534026423737147
71,design_000071,80,20.0,0.021006823842168957
71,design_000071,90,22.5,0.01893033959516688
71,design_000071,100,25.0,0.011454194433477076
71,design_000071,110,27.5,0.005883142020872389
71,design_000071,120,30.0,0.0034752782118676363
71,design_000071,130,32.5,0.0015753231482382184
71,design_000071,140,35.0,0.0023945384573184937
71,design_000071,150,37.5,0.003317084301678036
71,design_000071,160,40.0,0.006715314706759281
71,design_000071,170,42.5,0.007356968806297568
71,design_000071,180,45.0,0.010259597655071426
72,design_000072,0,0.0,0.002187018380242572
72,design_000072,10,2.5,0.0016001941638825127
72,design_000072,20,5.0,0.008931202384499409
72,design_000072,30,7.5,0.031521231733501034
72,design_000072,40,10.0,0.05332613154598361
72,design_000072,50,12.5,0.05292556627990875
72,design_000072,60,15.0,0.029050213954129843
72,design_000072,70,17.5,0.015435502027529953
72,design_000072,80,20.0,0.009371648711006026
72,design_000072,90,22.5,0.009765743355470907
72,design_000072,100,25.0,0.009044618852960495
72,design_000072,110,27.5,0.005866325442530259
72,design_000072,120,30.0,0.003637769912788264
72,design_000072,130,32.5,0.002758766787596199
72,design_000072,140,35.0,0.0028906250482764097
72,design_000072,150,37.5,0.0036229762070831284
72,design_000072,160,40.0,0.005158417849201078
72,design_000072,170,42.5,0.004791451581120364
72,design_000072,180,45.0,0.007407123786707931
73,design_000073,0,0.0,0.0020001216688024064
73,design_000073,10,2.5,0.005103724807262436
73,design_000073,20,5.0,0.012805592174784183
73,design_000073,30,7.5,0.007116115249975182
73,design_000073,40,10.0,0.013799802973431913
73,design_000073,50,12.5,0.020166960064052504
73,design_000073,60,15.0,0.02180209505120437
73,design_000073,70,17.5,0.025754617757885206
73,design_000073,80,20.0,0.02933927799666918
73,design_000073,90,22.5,0.03153063024590772
73,design_000073,100,25.0,0.026660436903287076
73,design_000073,110,27.5,0.018966713077152864
73,design_000073,120,30.0,0.010021126000223436
73,design_000073,130,32.5,0.01085304394704674
73,design_000073,140,35.0,0.01359198948091981
73,design_000073,150,37.5,0.012328907890978185
73,design_000073,160,40.0,0.011265637495891413
73,design_000073,170,42.5,0.011404663159928614
73,design_000073,180,45.0,0.01388025982853634
74,design_000074,0,0.0,0.0020041756417938823
74,design_000074,10,2.5,0.007309407877160868
74,design_000074,20,5.0,0.03738612499364044
74,design_000074,30,7.5,0.03581207283552529
74,design_000074,40,10.0,0.007056555074799402
74,design_000074,50,12.5,0.012672146799404272
74,design_000074,60,15.0,0.015776892565107566
74,design_000074,70,17.5,0.012323980234708414
74,design_000074,80,20.0,0.010664161329558882
74,design_000074,90,22.5,0.012451287028279861
74,design_000074,100,25.0,0.009655690751267095
74,design_000074,110,27.5,0.006033825068546646
74,design_000074,120,30.0,0.0038491495620945255
74,design_000074,130,32.5,0.0015050806214753744
74,design_000074,140,35.0,0.0019910050913536778
74,design_000074,150,37.5,0.002939679856251294
74,design_000074,160,40.0,0.006603272991893026
74,design_000074,170,42.5,0.007215024007370209
74,design_000074,180,45.0,0.00903222294574703
75,design_000075,0,0.0,0.0020460122996216923
75,design_000075,10,2.5,0.07859200394897167
75,design_000075,20,5.0,0.054689367820729674
75,design_000075,30,7.5,0.011774400816658252
75,design_000075,40,10.0,0.0073281374904028
75,design_000075,50,12.5,0.01620253695690416
75,design_000075,60,15.0,0.018543562277690086
75,design_000075,70,17.5,0.011503964572653281
75,design_000075,80,20.0,0.013067135210759083
75,design_000075,90,22.5,0.016315587997258022
75,design_000075,100,25.0,0.013969591786559633
75,design_000075,110,27.5,0.007815420538997572
75,design_000075,120,30.0,0.0034148168596925847
75,design_000075,130,32.5,0.000999905423435427
75,design_000075,140,35.0,0.001800448076933931
75,design_000075,150,37.5,0.0030886224391886803
75,design_000075,160,40.0,0.005399343917734755
75,design_000075,170,42.5,0.006393012188305215
75,design_000075,180,45.0,0.007805159777432097
76,design_000076,0,0.0,0.001911684202738065
76,design_000076,10,2.5,0.0038081108672552858
76,design_000076,20,5.0,0.02118108359023183
76,design_000076,30,7.5,0.01789186002622762
76,design_000076,40,10.0,0.018742333820118424
76,design_000076,50,12.5,0.02509106196198175
76,design_000076,60,15.0,0.019692041943385155
76,design_000076,70,17.5,0.018410678847635614
76,design_000076,80,20.0,0.02542322490660852
76,design_000076,90,22.5,0.030804886775723954
76,design_000076,100,25.0,0.03029030046192227
76,design_000076,110,27.5,0.02513086704026619
76,design_000076,120,30.0,0.014874734343958716
76,design_000076,130,32.5,0.012578499714659349
76,design_000076,140,35.0,0.013374631471255062
76,design_000076,150,37.5,0.012427234071476383
76,design_000076,160,40.0,0.011229826143118338
76,design_000076,170,42.5,0.010095768599441196
76,design_000076,180,45.0,0.011596406578524135
77,design_000077,0,0.0,0.0021196585786382423
77,design_000077,10,2.5,0.00278696545542235
77,design_000077,20,5.0,0.027172874693320317
77,design_000077,30,7.5,0.05892632626846486
77,design_000077,40,10.0,0.058141690981079325
77,design_000077,50,12.5,0.03509593321150388
77,design_000077,60,15.0,0.016964095038385033
77,design_000077,70,17.5,0.008678109296868984
77,design_000077,80,20.0,0.002644783579952152
77,design_000077,90,22.5,0.0012667525717038803
77,design_000077,100,25.0,0.0015461298074491662
77,design_000077,110,27.5,0.002285989340928416
77,design_000077,120,30.0,0.0018452384910364827
77,design_000077,130,32.5,0.002651614920021047
77,design_000077,140,35.0,0.0048534593684345624
77,design_000077,150,37.5,0.005886005067408993
77,design_000077,160,40.0,0.008479352119068273
77,design_000077,170,42.5,0.009074670738736496
77,design_000077,180,45.0,0.011090268412719338
78,design_000078,0,0.0,0.0020842738034788245
78,design_000078,10,2.5,0.015669493160190874
78,design_000078,20,5.0,0.025562211111717102
78,design_000078,30,7.5,0.012650158681132825
78,design_000078,40,10.0,0.02713422734822226
78,design_000078,50,12.5,0.038292437887130264
78,design_000078,60,15.0,0.032635461465795615
78,design_000078,70,17.5,0.031039962205254623
78,design_000078,80,20.0,0.03511040662631035
78,design_000078,90,22.5,0.037773510011104794
78,design_000078,100,25.0,0.030051099909882282
78,design_000078,110,27.5,0.020262076868254066
78,design_000078,120,30.0,0.009331465706788227
78,design_000078,130,32.5,0.008551646904469495
78,design_000078,140,35.0,0.011936884184400127
78,design_000078,150,37.5,0.011334979646781316
78,design_000078,160,40.0,0.00931905098243777
78,design_000078,170,42.5,0.009731199392817573
78,design_000078,180,45.0,0.011266600568178626
79,design_000079,0,0.0,0.0019054833489807821
79,design_000079,10,2.5,0.007267661748771593
79,design_000079,20,5.0,0.013217985930449334
79,design_000079,30,7.5,0.02454975703063624
79,design_000079,40,10.0,0.04360842933104739
79,design_000079,50,12.5,0.04758397162136245
79,design_000079,60,15.0,0.05254661149309017
79,design_000079,70,17.5,0.0494400681803552
79,design_000079,80,20.0,0.042607116722246874
79,design_000079,90,22.5,0.0341616716210183
79,design_000079,100,25.0,0.024629101108186415
79,design_000079,110,27.5,0.017523507392897767
79,design_000079,120,30.0,0.009510335152928534
79,design_000079,130,32.5,0.007864157330689644
79,design_000079,140,35.0,0.008411356840714208
79,design_000079,150,37.5,0.00882946336901333
79,design_000079,160,40.0,0.008876612096334682
79,design_000079,170,42.5,0.009551373718874358
79,design_000079,180,45.0,0.011242472082333744
80,design_000080,0,0.0,0.0020469908990190322
80,design_000080,10,2.5,0.02406186492664234
80,design_000080,20,5.0,0.047746567063697065
80,design_000080,30,7.5,0.009673022288858394
80,design_000080,40,10.0,0.0186094564937221
80,design_000080,50,12.5,0.03172199055085526
80,design_000080,60,15.0,0.037778376834542056
80,design_000080,70,17.5,0.027969307400864528
80,design_000080,80,20.0,0.017152576247017937
80,design_000080,90,22.5,0.014239182489578554
80,design_000080,100,25.0,0.00953724228848794
80,design_000080,110,27.5,0.005667193535067809
80,design_000080,120,30.0,0.003238788077277048
80,design_000080,130,32.5,0.0017824025619772653
80,design_000080,140,35.0,0.003088842789864807
80,design_000080,150,37.5,0.00432345076226226
80,design_000080,160,40.0,0.007275404429451237
80,design_000080,170,42.5,0.009578618499479722
80,design_000080,180,45.0,0.01138063458310688
81,design_000081,0,0.0,0.0020539294135849583
81,design_000081,10,2.5,0.012195753182314752
81,design_000081,20,5.0,0.022278545381214876
81,design_000081,30,7.5,0.026242332575792043
81,design_000081,40,10.0,0.03509983768393185
81,design_000081,50,12.5,0.0323918250617554
81,design_000081,60,15.0,0.02180180012583634
81,design_000081,70,17.5,0.01115743786954849
81,design_000081,80,20.0,0.012421411425507624
81,design_000081,90,22.5,0.01747274755804684
81,design_000081,100,25.0,0.01948340706852866
81,design_000081,110,27.5,0.019628210705279436
81,design_000081,120,30.0,0.011558737136240862
81,design_000081,130,32.5,0.010795703516375705
81,design_000081,140,35.0,0.01210911240227359
81,design_000081,150,37.5,0.010993914620456135
81,design_000081,160,40.0,0.00967631929816256
81,design_000081,170,42.5,0.007894448245032073
81,design_000081,180,45.0,0.008574165209613493
82,design_000082,0,0.0,0.0017256305427833965
82,design_000082,10,2.5,0.0027760790040368168
82,design_000082,20,5.0,0.050919517686898744
82,design_000082,30,7.5,0.0602884484676377
82,design_000082,40,10.0,0.051218500017451776
82,design_000082,50,12.5,0.029227986617276182
82,design_000082,60,15.0,0.017545013749017842
82,design_000082,70,17.5,0.006623053564475664
82,design_000082,80,20.0,0.004645853223711179
82,design_000082,90,22.5,0.0035013844101047073
82,design_000082,100,25.0,0.0030578843795507626
82,design_000082,110,27.5,0.0037925799654172287
82,design_000082,120,30.0,0.003034271123985438
82,design_000082,130,32.5,0.0033156508087965946
82,design_000082,140,35.0,0.0031842562530249164
82,design_000082,150,37.5,0.0041884848807733875
82,design_000082,160,40.0,0.007753417171215845
82,design_000082,170,42.5,0.006058609811555285
82,design_000082,180,45.0,0.00626121417922855
83,design_000083,0,0.0,0.002146478398315551
83,design_000083,10,2.5,0.003253896839082226
83,design_000083,20,5.0,0.01786203601935187
83,design_000083,30,7.5,0.02888150777303984
83,design_000083,40,10.0,0.02361593340824112
83,design_000083,50,12.5,0.02174760071421011
83,design_000083,60,15.0,0.02022482782086633
83,design_000083,70,17.5,0.013943730221060689
83,design_000083,80,20.0,0.010625992867905514
83,design_000083,90,22.5,0.011666062011174093
83,design_000083,100,25.0,0.009537917039261615
83,design_000083,110,27.5,0.006681184766148595
83,design_000083,120,30.0,0.0042070182021681675
83,design_000083,130,32.5,0.0032408878180154753
83,design_000083,140,35.0,0.002639129947956612
83,design_000083,150,37.5,0.003345987183183971
83,design_000083,160,40.0,0.005442300983096959
83,design_000083,170,42.5,0.005692613208040403
83,design_000083,180,45.0,0.007888265570160782
84,design_000084,0,0.0,0.0018972230773345912
84,design_000084,10,2.5,0.004675227953746751
84,design_000084,20,5.0,0.016761887359201408
84,design_000084,30,7.5,0.04149099050980781
84,design_000084,40,10.0,0.052620966909847286
84,design_000084,50,12.5,0.03423551895347967
84,design_000084,60,15.0,0.02350792689323898
84,design_000084,70,17.5,0.015248542378035553
84,design_000084,80,20.0,0.007394608363780062
84,design_000084,90,22.5,0.003245481509319233
84,design_000084,100,25.0,0.002402831844589522
84,design_000084,110,27.5,0.004336532712535661
84,design_000084,120,30.0,0.0031885929761356463
84,design_000084,130,32.5,0.0032701961306300636
84,design_000084,140,35.0,0.004515816927574903
84,design_000084,150,37.5,0.005032509288664427
84,design_000084,160,40.0,0.005946057986834709
84,design_000084,170,42.5,0.005534496020735165
84,design_000084,180,45.0,0.006812808618404495
85,design_000085,0,0.0,0.0022309905031447017
85,design_000085,10,2.5,0.0041745097712967034
85,design_000085,20,5.0,0.003729397171839421
85,design_000085,30,7.5,0.005005093705711965
85,design_000085,40,10.0,0.011964007351793631
85,design_000085,50,12.5,0.02146541049428498
85,design_000085,60,15.0,0.021769435429243512
85,design_000085,70,17.5,0.01609063650752649
85,design_000085,80,20.0,0.01037570776580194
85,design_000085,90,22.5,0.008696626184481361
85,design_000085,100,25.0,0.004468213084742873
85,design_000085,110,27.5,0.0028969116780011087
85,design_000085,120,30.0,0.0024281863995163156
85,design_000085,130,32.5,0.0021095653139023137
85,design_000085,140,35.0,0.0043119638978740184
85,design_000085,150,37.5,0.004758566098508725
85,design_000085,160,40.0,0.005129986922493595
85,design_000085,170,42.5,0.0056017282861866744
85,design_000085,180,45.0,0.007303666297837547
86,design_000086,0,0.0,0.0021616509824840327
86,design_000086,10,2.5,0.05028668754730818
86,design_000086,20,5.0,0.03409396767499455
86,design_000086,30,7.5,0.03096917450433786
86,design_000086,40,10.0,0.028052887681226962
86,design_000086,50,12.5,0.02301522838881992
86,design_000086,60,15.0,0.01543260829087292
86,design_000086,70,17.5,0.010144702784134695
86,design_000086,80,20.0,0.003670723605355986
86,design_000086,90,22.5,0.003833363404577358
86,design_000086,100,25.0,0.003542799753988489
86,design_000086,110,27.5,0.002694605400012518
86,design_000086,120,30.0,0.0013594153878427834
86,design_000086,130,32.5,0.0011586272903014285
86,design_000086,140,35.0,0.0017133024254183287
86,design_000086,150,37.5,0.0022307456806954767
86,design_000086,160,40.0,0.004087876095874968
86,design_000086,170,42.5,0.0031231501274564897
86,design_000086,180,45.0,0.004351549256594749
87,design_000087,0,0.0,0.0018998020132990263
87,design_000087,10,2.5,0.0016775581193608532
87,design_000087,20,5.0,0.010052434132042883
87,design_000087,30,7.5,0.02216360682586912
87,design_000087,40,10.0,0.0299795010802842
87,design_000087,50,12.5,0.03487966216825872
87,design_000087,60,15.0,0.0360939990538169
87,design_000087,70,17.5,0.026744854199952157
87,design_000087,80,20.0,0.017120703316506766
87,design_000087,90,22.5,0.009330807141856502
87,design_000087,100,25.0,0.004621838051070238
87,design_000087,110,27.5,0.002571805413310876
87,design_000087,120,30.0,0.0018434408778116996
87,design_000087,130,32.5,0.002459773956940029
87,design_000087,140,35.0,0.004308277506969999
87,design_000087,150,37.5,0.004660853663694761
87,design_000087,160,40.0,0.006130663401030481
87,design_000087,170,42.5,0.006183065857536014
87,design_000087,180,45.0,0.007697035636628232
88,design_000088,0,0.0,0.0019177511893079793
88,design_000088,10,2.5,0.003914445057723406
88,design_000088,20,5.0,0.014387795996038719
88,design_000088,30,7.5,0.00962444620149417
88,design_000088,40,10.0,0.009093975181761714
88,design_000088,50,12.5,0.016671141056703406
88,design_000088,60,15.0,0.020557777304902058
88,design_000088,70,17.5,0.01687963416396948
88,design_000088,80,20.0,0.013116169439395387
88,design_000088,90,22.5,0.011492658183293425
88,design_000088,100,25.0,0.00882730188727902
88,design_000088,110,27.5,0.006322144033470492
88,design_000088,120,30.0,0.004492986436734514
88,design_000088,130,32.5,0.0030160738446644085
88,design_000088,140,35.0,0.0025609757491255897
88,design_000088,150,37.5,0.0027477926884491586
88,design_000088,160,40.0,0.0045693543201169445
88,design_000088,170,42.5,0.005436579303567989
88,design_000088,180,45.0,0.007839557003818462
89,design_000089,0,0.0,0.0017882417304330312
89,design_000089,10,2.5,0.041258706839981146
89,design_000089,20,5.0,0.03538346668653587
