seed,method,integrated_correction_energy,minimum_ess,median_ess,integrated_projection_distortion,projected_law_mmd2,maximum_moment_error,generated_q4_change,oracle_q4_change,microscopic_cost
401,independent,0.313231480510938,0.07921448443458053,0.156757881631312,0.7573968383444264,0.04618793725659215,0.03323855915008666,0.6481510055484632,0.6104211590309323,1.014054319888222
401,geometric_sinkhorn,0.200624221734563,0.10326211305986917,0.20782541181468073,0.6417446866367722,0.022742098561364943,0.026619236703561207,0.6287948270713579,0.5913624467306813,0.9113779900513118
401,fiber_aware,0.18713369414569203,0.1382614178591516,0.21956323629838867,0.5898822418280298,0.009493093758442789,0.0166511550452102,0.593634603474821,0.5856848211630574,0.9118073120965317
