design,eta,centers,population_loss_selection,finite_risk_selection,tangent_action_selection,full_action_selection,validation_law_mean,validation_full_action_mean,validation_valid_fraction
population,"[1.0677735876295482, 0.3888497650780996, 0.44663968502596, 0.76, 1.76, 0.24, 0.25441635922828076, 0.5769221025462452]","[[1.0677735876295482, 0.3888497650780996], [0.44663968502596, 0.76], [1.76, 0.24], [0.25441635922828076, 0.5769221025462452]]",0.037739283701708176,inf,inf,inf,0.038100114850613445,3.4246004152518275,0.03125
law,"[0.6540677838278895, 0.24, 1.1197277611642917, 0.4604207187574121, 0.24, 0.6080423525096899, 1.76, 0.76]","[[0.6540677838278895, 0.24], [1.1197277611642917, 0.4604207187574121], [0.24, 0.6080423525096899], [1.76, 0.76]]",0.04156640538250849,0.04114964634741669,0.3468979126559291,5.550561742339236,0.04090991229070911,5.316723121273097,0.9375
tangent,"[0.6448810540392014, 0.24, 1.1106031856994265, 0.4551392075233219, 0.24, 0.6668675650845031, 1.76, 0.76]","[[0.6448810540392014, 0.24], [1.1106031856994265, 0.4551392075233219], [0.24, 0.6668675650845031], [1.76, 0.76]]",0.04222797253999384,0.04139940992443965,0.3069272994245513,5.193116082653998,0.04117478962533548,4.941914255832979,0.9375
full,"[0.6297503140056219, 0.25705920141527355, 1.1038049619648662, 0.4506330206926598, 0.24, 0.5481029057021714, 1.7464894128340238, 0.7599859834878154]","[[0.6297503140056219, 0.25705920141527355], [1.1038049619648662, 0.4506330206926598], [0.24, 0.5481029057021714], [1.7464894128340238, 0.7599859834878154]]",0.04212949716980028,0.04200979557604964,0.35438934573743835,4.2633912020827625,0.04171947814137544,4.11594666443425,0.953125
