candidate_key,geometry,geometry_deg,provenance,population_valid,finite_valid,population_loss,finite_risk,projective_separation_deg,allowance_percent,L_max,R_max,feasible,is_previous_incumbent,is_historical_full,is_stage_winner,proxy_evaluated,prescreen_evaluated,prescreen_A_full_h,prescreen_passes,prescreen_source,selection_evaluated,selection_A_full_h,selection_passes,selection_source,validation_evaluated,validation_A_full_h,validation_passes,validation_source,proxy_A_full_h,proxy_passes,proxy_source
"[0.42655167198968663,1.174272828594405]","[0.42655167198968663,1.174272828594405]","[24.439610549257697,67.28087707534854]","[""tangent_search_audit_7""]",True,True,0.06876124417721063,0.06615899327394038,42.84126652609085,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,22.838648123031504,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.1859824182270888]","[0.40814378702017196,1.1859824182270888]","[23.3849164307422,67.95178714113146]","[""full_search_audit_11+saved_final_law+tangent_search_audit_8"",""mandatory_law_seed""]",True,True,0.0687360118546043,0.06618573672099662,44.56687071038926,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,20.990203480733527,True,new_corrected_nested_sweep_evaluation
"[0.3483305240668433,1.151319409744337]","[0.3483305240668433,1.151319409744337]","[19.95786890461027,65.96574304984362]","[""full_search_audit_0""]",True,True,0.06888600050680758,0.06655389113037918,46.00787414523336,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,True,31.833708006316545,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.86405284416457,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.2015904235629604]","[0.37033236503396244,1.2015904235629604]","[21.218481533544228,68.84605997349458]","[""full_search_audit_1+saved_final_full"",""mandatory_historical_full""]",True,True,0.06883140339741334,0.0663976417590803,47.62757843995035,2.0,0.0692360118546043,0.06750945145541655,True,False,True,False,True,False,,,,False,,,,False,,,,16.922060029041873,True,new_corrected_nested_sweep_evaluation
"[0.34824964357106436,1.1153862513903363]","[0.34824964357106436,1.1153862513903363]","[19.95323479355721,63.90692473158412]","[""full_search_audit_2""]",True,True,0.06897915668103698,0.06663952250734784,43.95368993802691,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,True,37.35042519562382,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.221572349898597,True,new_corrected_nested_sweep_evaluation
"[0.35823231176654324,1.1415640888330763]","[0.35823231176654324,1.1415640888330763]","[20.525199549437627,65.40680433383265]","[""full_search_audit_3""]",True,True,0.06886443904854139,0.06649567844122409,44.88160478439502,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,14.57082041850419,True,new_corrected_nested_sweep_evaluation
"[0.35652197800633406,1.1179167822060536]","[0.35652197800633406,1.1179167822060536]","[20.4272046434189,64.05191346725252]","[""full_search_audit_4""]",True,True,0.06894446677861726,0.06657659069615911,43.624708823833615,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,True,36.53291243516595,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.940963404570489,True,new_corrected_nested_sweep_evaluation
"[0.37509850067247014,1.182450359936197]","[0.37509850067247014,1.182450359936197]","[21.49156099021761,67.74941510806917]","[""full_search_audit_5""]",True,True,0.06877946450962699,0.06634202958238329,46.257854117851565,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,17.07835723225292,True,new_corrected_nested_sweep_evaluation
"[0.3862893458130523,1.1948601958258025]","[0.3862893458130523,1.1948601958258025]","[22.132749185957454,68.46044632899354]","[""full_search_audit_6""]",True,True,0.06876626426728603,0.06628246452912356,46.32769714303609,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,18.614705993466245,True,new_corrected_nested_sweep_evaluation
"[0.3885932354042651,1.1925393744280683]","[0.3885932354042651,1.1925393744280683]","[22.264752335998068,68.32747305789972]","[""full_search_audit_7""]",True,True,0.06875814459569451,0.06626816878674917,46.062720721901655,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,18.829402572308418,True,new_corrected_nested_sweep_evaluation
"[0.3895449437265524,1.1825122675994963]","[0.3895449437265524,1.1825122675994963]","[22.319281206192606,67.75296215589574]","[""full_search_audit_8""]",True,True,0.0687487044420139,0.06626158114655714,45.43368094970314,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,18.68839600105176,True,new_corrected_nested_sweep_evaluation
"[0.3794103325506034,1.0849036642681429]","[0.3794103325506034,1.0849036642681429]","[21.738610758804615,62.1604011408426]","[""full_search_audit_9""]",True,True,0.06909492211325234,0.06663884830036662,40.42179038203798,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,14.979874265398886,True,new_corrected_nested_sweep_evaluation
"[0.450933059236574,1.2614094134417415]","[0.450933059236574,1.2614094134417415]","[25.836561137178435,72.27343562828452]","[""normal_multistart_0""]",True,True,0.0690060063602412,0.06624078061907006,46.43687449110608,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,29.847973887989056,True,new_corrected_nested_sweep_evaluation
"[4.527702373733796,5.7383029891863755]","[4.527702373733796,5.7383029891863755]","[259.418236906311,328.78054284768376]","[""normal_multistart_1""]",True,True,0.07755994413513186,0.0738370144919074,69.36230594137277,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.5010483280976686,2.3650031965318026]","[0.5010483280976686,2.3650031965318026]","[28.707954532082553,135.50470169622105]","[""normal_multistart_2""]",True,True,0.08304875610717563,0.07966587480675967,73.2032528358615,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[3.061144726328508,5.134986566939288]","[3.061144726328508,5.134986566939288]","[175.39067329735292,294.213058141993]","[""normal_multistart_3""]",True,True,0.10274341628537297,0.10055440023384597,61.177615155359945,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[1.273437191318765,2.444662196079211]","[1.273437191318765,2.444662196079211]","[72.96257653755879,140.0688261705221]","[""normal_multistart_4""]",True,True,0.08219763091637369,0.07760630834612284,67.10624963296331,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[2.1810485329415426,2.7938565793806336]","[2.1810485329415426,2.7938565793806336]","[124.96487585075029,160.07619056336716]","[""normal_multistart_5""]",True,True,0.08344258146931782,0.07919613454461051,35.111314712616874,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[1.9101654352309412,3.2263606337528867]","[1.9101654352309412,3.2263606337528867]","[109.44441761050294,184.85684750119395]","[""normal_multistart_6""]",True,True,0.08580858958090885,0.08598610999781357,75.41242989069102,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.9602498034084563,2.902481076645211]","[0.9602498034084563,2.902481076645211]","[55.01826101357156,166.2999158083578]","[""normal_multistart_7""]",True,True,0.08078164084206371,0.07866368952940603,68.71834520521375,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[4.039496061755349,4.554196857026328]","[4.039496061755349,4.554196857026328]","[231.44607569829884,260.936258979353]","[""normal_multistart_8""]",True,True,0.0745800789270553,0.07059112810438564,29.490183281054158,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.13397425233046445,5.796359392485462]","[0.13397425233046445,5.796359392485462]","[7.676159221956347,332.1069297304308]","[""normal_multistart_9""]",True,True,0.07963865306447998,0.07814673352116489,35.56922949152556,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[1.8683152607840914,2.57455463774643]","[1.8683152607840914,2.57455463774643]","[107.0465792428122,147.51111486870298]","[""normal_multistart_10""]",True,True,0.08161390542861433,0.0773889128988022,40.464535625890775,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[4.496326854599068,5.867958328334777]","[4.496326854599068,5.867958328334777]","[257.6205520798591,336.2092465722245]","[""normal_multistart_11""]",True,True,0.07578279096015551,0.07270857187056752,78.58869449236539,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.4326961844710603,1.250952851265067]","[0.4326961844710603,1.250952851265067]","[24.791665181605865,71.67431874734494]","[""initial_ring_center_0_r4_0"",""initial_ring_center_4_r4_0""]",True,True,0.06893462820746651,0.06623872784393639,46.882653565739076,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,26.509943459403775,True,new_corrected_nested_sweep_evaluation
"[0.4122483803708245,1.3003182172446042]","[0.4122483803708245,1.3003182172446042]","[23.620092306352056,74.50274587209113]","[""initial_ring_center_0_r4_1"",""initial_ring_center_4_r4_1""]",True,True,0.0694909604098889,0.06674533722516333,50.88265356573907,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3628830143912871,1.3207660213448402]","[0.3628830143912871,1.3207660213448402]","[20.791665181605865,75.67431874734494]","[""initial_ring_center_0_r4_2"",""initial_ring_center_4_r4_2""]",True,True,0.0701668769975656,0.0674939043376612,54.882653565739076,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.31351764841174967,1.3003182172446042]","[0.31351764841174967,1.3003182172446042]","[17.963238056859673,74.50274587209113]","[""initial_ring_center_0_r4_3"",""initial_ring_center_4_r4_3""]",True,True,0.07041321199450701,0.06797309268961059,56.53950781523145,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.2930698443115139,1.250952851265067]","[0.2930698443115139,1.250952851265067]","[16.791665181605865,71.67431874734494]","[""initial_ring_center_0_r4_4"",""initial_ring_center_4_r4_4""]",True,True,0.07000544285809969,0.06779342723143433,54.882653565739076,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.31351764841174967,1.2015874852855297]","[0.31351764841174967,1.2015874852855297]","[17.963238056859673,68.84589162259876]","[""initial_ring_center_0_r4_5"",""initial_ring_center_4_r4_5""]",True,True,0.06926555594792641,0.06704990421407821,50.88265356573908,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3628830143912871,1.1811396811852939]","[0.3628830143912871,1.1811396811852939]","[20.791665181605865,67.67431874734494]","[""initial_ring_center_0_r4_6"",""initial_ring_center_4_r4_6""]",True,True,0.0688204891504977,0.06642729269199349,46.882653565739076,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,15.762836082972223,True,new_corrected_nested_sweep_evaluation
"[0.41224838037082445,1.2015874852855297]","[0.41224838037082445,1.2015874852855297]","[23.620092306352053,68.84589162259876]","[""initial_ring_center_0_r4_7"",""initial_ring_center_4_r4_7""]",True,True,0.06874679058183993,0.06617259609754167,45.22579931624671,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,22.004565117304033,True,new_corrected_nested_sweep_evaluation
"[0.3977895994311737,1.250952851265067]","[0.3977895994311737,1.250952851265067]","[22.791665181605865,71.67431874734494]","[""initial_ring_center_0_r2_0"",""initial_ring_center_4_r2_0""]",True,True,0.06899771314422319,0.06640708049199553,48.882653565739076,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,21.296371418041403,True,new_corrected_nested_sweep_evaluation
"[0.3875656973810558,1.2756355342548356]","[0.3875656973810558,1.2756355342548356]","[22.20587874397896,73.08853230971803]","[""initial_ring_center_0_r2_1"",""initial_ring_center_4_r2_1""]",True,True,0.06928515083985654,0.0666749308198059,50.882653565739076,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3628830143912871,1.2858594363049536]","[0.3628830143912871,1.2858594363049536]","[20.791665181605865,73.67431874734494]","[""initial_ring_center_0_r2_2"",""initial_ring_center_4_r2_2""]",True,True,0.06958745928435625,0.06702800023739411,52.882653565739076,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3382003314015184,1.2756355342548356]","[0.3382003314015184,1.2756355342548356]","[19.37745161923277,73.08853230971803]","[""initial_ring_center_0_r2_3"",""initial_ring_center_4_r2_3""]",True,True,0.06968627851468809,0.06723815464335055,53.71108069048526,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3279764293514006,1.250952851265067]","[0.3279764293514006,1.250952851265067]","[18.791665181605868,71.67431874734494]","[""initial_ring_center_0_r2_4"",""initial_ring_center_4_r2_4""]",True,True,0.069497961331477,0.06714794919532678,52.882653565739076,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3382003314015184,1.2262701682752983]","[0.3382003314015184,1.2262701682752983]","[19.37745161923277,70.26010518497185]","[""initial_ring_center_0_r2_5"",""initial_ring_center_4_r2_5""]",True,True,0.06916638618312833,0.06682237068268913,50.882653565739076,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,True,21.54073615765641,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.774950427858396,True,new_corrected_nested_sweep_evaluation
"[0.3628830143912871,1.2160462662251803]","[0.3628830143912871,1.2160462662251803]","[20.791665181605865,69.67431874734494]","[""initial_ring_center_0_r2_6"",""initial_ring_center_4_r2_6""]",True,True,0.06892438778039531,0.06650260562246262,48.882653565739076,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,16.31018298716855,True,new_corrected_nested_sweep_evaluation
"[0.3875656973810558,1.2262701682752983]","[0.3875656973810558,1.2262701682752983]","[22.20587874397896,70.26010518497185]","[""initial_ring_center_0_r2_7"",""initial_ring_center_4_r2_7""]",True,True,0.06886901898953933,0.06634939574724279,48.05422644099289,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,19.444940498891086,True,new_corrected_nested_sweep_evaluation
"[0.3803363069112304,1.250952851265067]","[0.3803363069112304,1.250952851265067]","[21.791665181605865,71.67431874734494]","[""initial_ring_center_0_r1_0"",""initial_ring_center_4_r1_0""]",True,True,0.06907002057154685,0.06653537296927875,49.882653565739076,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,18.918400751074692,True,new_corrected_nested_sweep_evaluation
"[0.3752243558861714,1.2632941927599515]","[0.3752243558861714,1.2632941927599515]","[21.49877196279241,72.3814255285315]","[""initial_ring_center_0_r1_1"",""initial_ring_center_4_r1_1""]",True,True,0.06921748161761804,0.06667457253623507,50.88265356573908,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,18.397046999181846,True,new_corrected_nested_sweep_evaluation
"[0.3628830143912871,1.2684061437850103]","[0.3628830143912871,1.2684061437850103]","[20.791665181605865,72.67431874734494]","[""initial_ring_center_0_r1_2"",""initial_ring_center_4_r1_2""]",True,True,0.0693601085877678,0.0668461516875552,51.882653565739076,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.35054167289640276,1.2632941927599515]","[0.35054167289640276,1.2632941927599515]","[20.08455840041932,72.3814255285315]","[""initial_ring_center_0_r1_3"",""initial_ring_center_4_r1_3""]",True,True,0.069403744840892,0.06694392455025917,52.296867128112176,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3454297218713438,1.250952851265067]","[0.3454297218713438,1.250952851265067]","[19.791665181605865,71.67431874734494]","[""initial_ring_center_0_r1_4"",""initial_ring_center_4_r1_4""]",True,True,0.06931574069807343,0.0669012312046121,51.882653565739076,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.35054167289640276,1.2386115097701824]","[0.35054167289640276,1.2386115097701824]","[20.08455840041932,70.96721196615839]","[""initial_ring_center_0_r1_5"",""initial_ring_center_4_r1_5""]",True,True,0.06915735339586014,0.06674769147443209,50.88265356573907,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,15.1730261647646,True,new_corrected_nested_sweep_evaluation
"[0.3628830143912871,1.2334995587451236]","[0.3628830143912871,1.2334995587451236]","[20.791665181605865,70.67431874734494]","[""initial_ring_center_0_r1_6"",""initial_ring_center_4_r1_6""]",True,True,0.06902997727929855,0.06658456103123686,49.882653565739076,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,16.529984269167358,True,new_corrected_nested_sweep_evaluation
"[0.3752243558861714,1.2386115097701824]","[0.3752243558861714,1.2386115097701824]","[21.49877196279241,70.96721196615839]","[""initial_ring_center_0_r1_7"",""initial_ring_center_4_r1_7""]",True,True,0.0689972179981863,0.06650107462824378,49.46844000336598,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,18.089669738152004,True,new_corrected_nested_sweep_evaluation
"[0.44014553511373555,1.2015904235629604]","[0.44014553511373555,1.2015904235629604]","[25.218481533544225,68.84605997349458]","[""initial_ring_center_1_r4_0""]",True,True,0.06876949732433138,0.06610935630255091,43.627578439950355,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,25.769842569330198,True,new_corrected_nested_sweep_evaluation
"[0.4196977310134998,1.2509557895424976]","[0.4196977310134998,1.2509557895424976]","[24.046908658290416,71.67448709824076]","[""initial_ring_center_1_r4_1""]",True,True,0.06894668650165964,0.06628906476679071,47.62757843995034,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,24.502094480886775,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.2714035936427335]","[0.37033236503396244,1.2714035936427335]","[21.218481533544228,72.84605997349458]","[""initial_ring_center_1_r4_2""]",True,True,0.06934081999887375,0.0667951776485356,51.62757843995035,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.320966999054425,1.2509557895424976]","[0.320966999054425,1.2509557895424976]","[18.390054408798036,71.67448709824076]","[""initial_ring_center_1_r4_3""]",True,True,0.06958381885149903,0.06726056967912807,53.284432689442724,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.30051919495418916,1.2015904235629604]","[0.30051919495418916,1.2015904235629604]","[17.218481533544225,68.84605997349458]","[""initial_ring_center_1_r4_4""]",True,True,0.06943185592301662,0.06727098827891043,51.627578439950355,2.0,0.0692360118546043,0.06750945145541655,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.32096699905442494,1.1522250575834232]","[0.32096699905442494,1.1522250575834232]","[18.390054408798033,66.01763284874839]","[""initial_ring_center_1_r4_5""]",True,True,0.06906091114400278,0.06683493235559407,47.627578439950355,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,True,32.50343049743892,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,11.60504899976775,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.1317772534831871]","[0.37033236503396244,1.1317772534831871]","[21.218481533544228,64.84605997349458]","[""initial_ring_center_1_r4_6""]",True,True,0.06886388759798716,0.06645146660071954,43.62757843995035,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,15.450714402476091,True,new_corrected_nested_sweep_evaluation
"[0.4196977310134997,1.1522250575834232]","[0.4196977310134997,1.1522250575834232]","[24.046908658290413,66.01763284874839]","[""initial_ring_center_1_r4_7""]",True,True,0.06880344474771953,0.0662294248861779,41.97072419045798,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,21.141964233206885,True,new_corrected_nested_sweep_evaluation
"[0.40523895007384897,1.2015904235629604]","[0.40523895007384897,1.2015904235629604]","[23.218481533544225,68.84605997349458]","[""initial_ring_center_1_r2_0""]",True,True,0.06875003552813685,0.06619828654832788,45.627578439950355,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,21.104008696351947,True,new_corrected_nested_sweep_evaluation
"[0.39501504802373105,1.226273106552729]","[0.39501504802373105,1.226273106552729]","[22.63269509591732,70.26027353586767]","[""initial_ring_center_1_r2_1""]",True,True,0.06884737131822259,0.06630322584838959,47.62757843995035,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,20.41055257111401,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.236497008602847]","[0.37033236503396244,1.236497008602847]","[21.218481533544228,70.84605997349458]","[""initial_ring_center_1_r2_2""]",True,True,0.06900773692405958,0.06653167211714967,49.62757843995035,2.0,0.0692360118546043,0.06750945145541655,True,False,False,False,True,False,,,,False,,,,False,,,,17.456541377045124,True,new_corrected_nested_sweep_evaluation
