candidate_key,geometry,geometry_deg,provenance,population_valid,finite_valid,population_loss,finite_risk,projective_separation_deg,allowance_percent,L_max,R_max,feasible,is_previous_incumbent,is_historical_full,is_stage_winner,proxy_evaluated,prescreen_evaluated,prescreen_A_full_h,prescreen_passes,prescreen_source,selection_evaluated,selection_A_full_h,selection_passes,selection_source,validation_evaluated,validation_A_full_h,validation_passes,validation_source,proxy_A_full_h,proxy_passes,proxy_source
"[0.3659683497650082,1.2540381866387884]","[0.3659683497650082,1.2540381866387884]","[20.968441876902503,71.8510954426416]","[""carried_previous_exact_finalist""]",True,True,0.06918296605986886,0.0666902733754067,50.88265356573909,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,False,True,19.210143178721303,True,new_corrected_nested_sweep_evaluation,True,20.673065339861942,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.3628830143912871,1.2553161743950527]","[0.3628830143912871,1.2553161743950527]","[20.791665181605865,71.92431874734494]","[""carried_previous_exact_finalist""]",True,True,0.06921710804180899,0.06673231051926024,51.132653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,False,True,18.967407907996225,True,new_corrected_nested_sweep_evaluation,True,20.446693317066213,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.359797679017566,1.2540381866387884]","[0.359797679017566,1.2540381866387884]","[20.614888486309226,71.8510954426416]","[""carried_previous_exact_finalist""]",True,True,0.06922697073358841,0.06675539778540633,51.23620695633237,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,False,True,18.983309072185666,True,new_corrected_nested_sweep_evaluation,True,20.56685162956364,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.3585196912613013,1.250952851265067]","[0.3585196912613013,1.250952851265067]","[20.541665181605865,71.67431874734494]","[""carried_previous_exact_finalist""]",True,True,0.06920630050684265,0.06674539151085324,51.132653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,False,True,19.25580478908586,True,new_corrected_nested_sweep_evaluation,True,20.973420514155407,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.4392235955039321,1.1195666727508942]","[0.4392235955039321,1.1195666727508942]","[25.165658284936548,64.14644523213042]","[""full_search_audit_10+saved_final_tangent+tangent_search_audit_0"",""mandatory_saved_tangent_seed""]",True,True,0.06900219255134,0.06637372448652676,38.98078694719387,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,21.841391921227174,True,new_corrected_nested_sweep_evaluation
"[0.39026746451612937,1.151562647044907]","[0.39026746451612937,1.151562647044907]","[22.360678598045826,65.97967952058643]","[""tangent_search_audit_1""]",True,True,0.06878452987871773,0.06630482942138824,43.61900092254061,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,17.91726820094749,True,new_corrected_nested_sweep_evaluation
"[0.4134082597236213,1.1588868139902102]","[0.4134082597236213,1.1588868139902102]","[23.686548498011675,66.39932337500153]","[""tangent_search_audit_2""]",True,True,0.06877502261628599,0.06621907668664251,42.712774876989855,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,20.680519391019224,True,new_corrected_nested_sweep_evaluation
"[0.4266481101513467,1.1618345546071978]","[0.4266481101513467,1.1618345546071978]","[24.445136048904818,66.5682164714542]","[""tangent_search_audit_3""]",True,True,0.06878799343321765,0.06619010208750231,42.12308042254939,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,22.340531821590062,True,new_corrected_nested_sweep_evaluation
"[0.4006481240183468,1.1574142793954014]","[0.4006481240183468,1.1574142793954014]","[22.95544657608526,66.31495335753198]","[""tangent_search_audit_4""]",True,True,0.06876950578416413,0.0662547075732126,43.35950678144671,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,19.20368801684669,True,new_corrected_nested_sweep_evaluation
"[0.4258579831998577,1.1631439942644193]","[0.4258579831998577,1.1631439942644193]","[24.39986510930496,66.64324183734006]","[""tangent_search_audit_5""]",True,True,0.06878310047429254,0.06618721560775762,42.243376728035095,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,22.300332883340822,True,new_corrected_nested_sweep_evaluation
"[0.3851380009454481,1.1547775042593071]","[0.3851380009454481,1.1547775042593071]","[22.066781984279686,66.16387727070874]","[""tangent_search_audit_6""]",True,True,0.06878058299379522,0.06631760067565627,44.09709528642905,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,17.475573531900334,True,new_corrected_nested_sweep_evaluation
"[0.42655167198968663,1.174272828594405]","[0.42655167198968663,1.174272828594405]","[24.439610549257697,67.28087707534854]","[""tangent_search_audit_7""]",True,True,0.06876124417721063,0.06615899327394038,42.84126652609085,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,22.838648123031504,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.1859824182270888]","[0.40814378702017196,1.1859824182270888]","[23.3849164307422,67.95178714113146]","[""full_search_audit_11+saved_final_law+tangent_search_audit_8"",""mandatory_law_seed""]",True,True,0.0687360118546043,0.06618573672099662,44.56687071038926,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,20.990203480733527,True,new_corrected_nested_sweep_evaluation
"[0.3483305240668433,1.151319409744337]","[0.3483305240668433,1.151319409744337]","[19.95786890461027,65.96574304984362]","[""full_search_audit_0""]",True,True,0.06888600050680758,0.06655389113037918,46.00787414523336,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,True,31.833708006316545,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.86405284416457,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.2015904235629604]","[0.37033236503396244,1.2015904235629604]","[21.218481533544228,68.84605997349458]","[""full_search_audit_1+saved_final_full"",""mandatory_historical_full""]",True,True,0.06883140339741334,0.0663976417590803,47.62757843995035,3.0,0.0692360118546043,0.06817130882262652,True,False,True,False,True,False,,,,False,,,,False,,,,16.922060029041873,True,new_corrected_nested_sweep_evaluation
"[0.348249643571217,1.1153862513906039]","[0.348249643571217,1.1153862513906039]","[19.953234793565958,63.90692473159945]","[""full_search_audit_2""]",True,True,0.06897915668103541,0.06663952250734584,43.95368993803349,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,True,37.35042519557913,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.22157234991542,True,new_corrected_nested_sweep_evaluation
"[0.3582323117666102,1.1415640888330987]","[0.3582323117666102,1.1415640888330987]","[20.525199549441464,65.40680433383395]","[""full_search_audit_3""]",True,True,0.06886443904854112,0.06649567844122357,44.88160478439248,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,14.57082041850419,True,new_corrected_nested_sweep_evaluation
"[0.3565219780198455,1.1179167822918792]","[0.3565219780198455,1.1179167822918792]","[20.427204644193047,64.05191347216996]","[""full_search_audit_4""]",True,True,0.06894446677824015,0.0665765906957641,43.62470882797691,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,True,36.53291242149308,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,13.940963407480918,True,new_corrected_nested_sweep_evaluation
"[0.3750985006724476,1.1824503599362215]","[0.3750985006724476,1.1824503599362215]","[21.491560990216318,67.74941510807058]","[""full_search_audit_5""]",True,True,0.0687794645096271,0.06634202958238344,46.257854117854265,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,17.07835723225292,True,new_corrected_nested_sweep_evaluation
"[0.3862893458130523,1.1948601958258025]","[0.3862893458130523,1.1948601958258025]","[22.132749185957454,68.46044632899354]","[""full_search_audit_6""]",True,True,0.06876626426728603,0.06628246452912356,46.32769714303609,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,18.614705993466245,True,new_corrected_nested_sweep_evaluation
"[0.38859323540217056,1.1925393744295083]","[0.38859323540217056,1.1925393744295083]","[22.26475233587806,68.32747305798223]","[""full_search_audit_7""]",True,True,0.06875814459570037,0.0662681687867611,46.062720722104174,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,18.82940257211436,True,new_corrected_nested_sweep_evaluation
"[0.3895449437265689,1.1825122675994044]","[0.3895449437265689,1.1825122675994044]","[22.31928120619355,67.75296215589047]","[""full_search_audit_8""]",True,True,0.06874870444201384,0.06626158114655707,45.43368094969692,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,18.68839600105176,True,new_corrected_nested_sweep_evaluation
"[0.3794103325506034,1.0849036642681429]","[0.3794103325506034,1.0849036642681429]","[21.738610758804615,62.1604011408426]","[""full_search_audit_9""]",True,True,0.06909492211325234,0.06663884830036662,40.42179038203798,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,14.979874265398886,True,new_corrected_nested_sweep_evaluation
"[0.450933059236574,1.2614094134417415]","[0.450933059236574,1.2614094134417415]","[25.836561137178435,72.27343562828452]","[""normal_multistart_0""]",True,True,0.0690060063602412,0.06624078061907006,46.43687449110608,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,29.847973887989056,True,new_corrected_nested_sweep_evaluation
"[4.527702373733796,5.7383029891863755]","[4.527702373733796,5.7383029891863755]","[259.418236906311,328.78054284768376]","[""normal_multistart_1""]",True,True,0.07755994413513186,0.0738370144919074,69.36230594137277,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.5010483280976686,2.3650031965318026]","[0.5010483280976686,2.3650031965318026]","[28.707954532082553,135.50470169622105]","[""normal_multistart_2""]",True,True,0.08304875610717563,0.07966587480675967,73.2032528358615,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[3.061144726328508,5.134986566939288]","[3.061144726328508,5.134986566939288]","[175.39067329735292,294.213058141993]","[""normal_multistart_3""]",True,True,0.10274341628537297,0.10055440023384597,61.177615155359945,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[1.273437191318765,2.444662196079211]","[1.273437191318765,2.444662196079211]","[72.96257653755879,140.0688261705221]","[""normal_multistart_4""]",True,True,0.08219763091637369,0.07760630834612284,67.10624963296331,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[2.1810485329415426,2.7938565793806336]","[2.1810485329415426,2.7938565793806336]","[124.96487585075029,160.07619056336716]","[""normal_multistart_5""]",True,True,0.08344258146931782,0.07919613454461051,35.111314712616874,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[1.9101654352309412,3.2263606337528867]","[1.9101654352309412,3.2263606337528867]","[109.44441761050294,184.85684750119395]","[""normal_multistart_6""]",True,True,0.08580858958090885,0.08598610999781357,75.41242989069102,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.9602498034084563,2.902481076645211]","[0.9602498034084563,2.902481076645211]","[55.01826101357156,166.2999158083578]","[""normal_multistart_7""]",True,True,0.08078164084206371,0.07866368952940603,68.71834520521375,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[4.039496061755349,4.554196857026328]","[4.039496061755349,4.554196857026328]","[231.44607569829884,260.936258979353]","[""normal_multistart_8""]",True,True,0.0745800789270553,0.07059112810438564,29.490183281054158,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.13397425233046445,5.796359392485462]","[0.13397425233046445,5.796359392485462]","[7.676159221956347,332.1069297304308]","[""normal_multistart_9""]",True,True,0.07963865306447998,0.07814673352116489,35.56922949152556,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[1.8683152607840914,2.57455463774643]","[1.8683152607840914,2.57455463774643]","[107.0465792428122,147.51111486870298]","[""normal_multistart_10""]",True,True,0.08161390542861433,0.0773889128988022,40.464535625890775,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[4.496326854599068,5.867958328334777]","[4.496326854599068,5.867958328334777]","[257.6205520798591,336.2092465722245]","[""normal_multistart_11""]",True,True,0.07578279096015551,0.07270857187056752,78.58869449236539,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.43886685521850244,1.2571235220125092]","[0.43886685521850244,1.2571235220125092]","[25.145218572199138,72.02787213793822]","[""initial_ring_center_0_r4_0"",""initial_ring_center_4_r4_0""]",True,True,0.06897467921489156,0.06625076393424911,46.882653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,27.696521486046816,True,new_corrected_nested_sweep_evaluation
"[0.41841905111826677,1.3064888879920464]","[0.41841905111826677,1.3064888879920464]","[23.973645696945333,74.8562992626844]","[""initial_ring_center_0_r4_1"",""initial_ring_center_4_r4_1""]",True,True,0.06955627746362208,0.06677671090758597,50.88265356573907,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.36905368513872927,1.3269366920922827]","[0.36905368513872927,1.3269366920922827]","[21.145218572199138,76.02787213793823]","[""initial_ring_center_0_r4_2"",""initial_ring_center_4_r4_2""]",True,True,0.07022680207367024,0.06751341062787612,54.88265356573909,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3196883191591919,1.3064888879920464]","[0.3196883191591919,1.3064888879920464]","[18.31679144745295,74.8562992626844]","[""initial_ring_center_0_r4_3"",""initial_ring_center_4_r4_3""]",True,True,0.07042988894513706,0.06794571292575058,56.53950781523145,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.2992405150589561,1.2571235220125092]","[0.2992405150589561,1.2571235220125092]","[17.145218572199138,72.02787213793822]","[""initial_ring_center_0_r4_4"",""initial_ring_center_4_r4_4""]",True,True,0.06997829504292036,0.06772591890154026,54.882653565739076,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3196883191591918,1.207758156032972]","[0.3196883191591918,1.207758156032972]","[18.316791447452946,69.19944501319203]","[""initial_ring_center_0_r4_5"",""initial_ring_center_4_r4_5""]",True,True,0.06923047129556073,0.06698317504261328,50.88265356573909,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,True,23.826198840683585,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,11.930003525524937,True,new_corrected_nested_sweep_evaluation
"[0.36905368513872927,1.187310351932736]","[0.36905368513872927,1.187310351932736]","[21.145218572199138,68.02787213793822]","[""initial_ring_center_0_r4_6"",""initial_ring_center_4_r4_6""]",True,True,0.06880453181654622,0.06638573880740477,46.882653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,16.523099104333333,True,new_corrected_nested_sweep_evaluation
"[0.4184190511182666,1.207758156032972]","[0.4184190511182666,1.207758156032972]","[23.973645696945326,69.19944501319203]","[""initial_ring_center_0_r4_7"",""initial_ring_center_4_r4_7""]",True,True,0.06875684688603523,0.06615796429044594,45.22579931624671,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,23.020071627876195,True,new_corrected_nested_sweep_evaluation
"[0.40396027017861585,1.2571235220125092]","[0.40396027017861585,1.2571235220125092]","[23.145218572199138,72.02787213793822]","[""initial_ring_center_0_r2_0"",""initial_ring_center_4_r2_0""]",True,True,0.0690292792034281,0.06640824975180099,48.882653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,22.30311044931286,True,new_corrected_nested_sweep_evaluation
"[0.393736368128498,1.2818062050022778]","[0.393736368128498,1.2818062050022778]","[22.559432134572234,73.44208570031131]","[""initial_ring_center_0_r2_1"",""initial_ring_center_4_r2_1""]",True,True,0.06932799498335973,0.06668400504320521,50.882653565739076,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.36905368513872927,1.2920301070523958]","[0.36905368513872927,1.2920301070523958]","[21.145218572199138,74.02787213793822]","[""initial_ring_center_0_r2_2"",""initial_ring_center_4_r2_2""]",True,True,0.06962641631280982,0.06702975574757142,52.882653565739076,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.34437100214896055,1.2818062050022778]","[0.34437100214896055,1.2818062050022778]","[19.731005009826042,73.44208570031131]","[""initial_ring_center_0_r2_3"",""initial_ring_center_4_r2_3""]",True,True,0.06970585416787085,0.06721904402343262,53.71108069048527,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3341471000988427,1.2571235220125092]","[0.3341471000988427,1.2571235220125092]","[19.145218572199138,72.02787213793822]","[""initial_ring_center_0_r2_4"",""initial_ring_center_4_r2_4""]",True,True,0.06949703022285805,0.0671102268819499,52.882653565739076,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.34437100214896055,1.2324408390227406]","[0.34437100214896055,1.2324408390227406]","[19.731005009826042,70.61365857556513]","[""initial_ring_center_0_r2_5"",""initial_ring_center_4_r2_5""]",True,True,0.06915854628566558,0.06678180338045842,50.88265356573908,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,True,20.913106017609596,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,14.456699867584733,True,new_corrected_nested_sweep_evaluation
"[0.36905368513872927,1.2222169369726226]","[0.36905368513872927,1.2222169369726226]","[21.145218572199138,70.02787213793822]","[""initial_ring_center_0_r2_6"",""initial_ring_center_4_r2_6""]",True,True,0.06892402710870688,0.06647282729003301,48.882653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,17.106121637370872,True,new_corrected_nested_sweep_evaluation
"[0.393736368128498,1.2324408390227406]","[0.393736368128498,1.2324408390227406]","[22.559432134572234,70.61365857556513]","[""initial_ring_center_0_r2_7"",""initial_ring_center_4_r2_7""]",True,True,0.06888369230484669,0.06633543669849022,48.05422644099289,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,20.373079201547355,True,new_corrected_nested_sweep_evaluation
"[0.38650697765867253,1.2571235220125092]","[0.38650697765867253,1.2571235220125092]","[22.145218572199138,72.02787213793822]","[""initial_ring_center_0_r1_0"",""initial_ring_center_4_r1_0""]",True,True,0.06909561705441788,0.06652913875280952,49.882653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,19.834010575572822,True,new_corrected_nested_sweep_evaluation
"[0.3813950266336136,1.2694648635073937]","[0.3813950266336136,1.2694648635073937]","[21.852325353385684,72.73497891912477]","[""initial_ring_center_0_r1_1"",""initial_ring_center_4_r1_1""]",True,True,0.06924827597122826,0.06667175177998523,50.88265356573909,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.36905368513872927,1.2745768145324525]","[0.36905368513872927,1.2745768145324525]","[21.145218572199138,73.02787213793822]","[""initial_ring_center_0_r1_2"",""initial_ring_center_4_r1_2""]",True,True,0.06938856028355464,0.06683926674947042,51.882653565739076,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3567123436438449,1.2694648635073937]","[0.3567123436438449,1.2694648635073937]","[20.43811179101259,72.73497891912477]","[""initial_ring_center_0_r1_3"",""initial_ring_center_4_r1_3""]",True,True,0.06942306449676564,0.06692725374925934,52.29686712811218,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.35160039261878595,1.2571235220125092]","[0.35160039261878595,1.2571235220125092]","[20.145218572199138,72.02787213793822]","[""initial_ring_center_0_r1_4"",""initial_ring_center_4_r1_4""]",True,True,0.06932523233532667,0.06687566539207507,51.882653565739076,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3567123436438449,1.2447821805176247]","[0.3567123436438449,1.2447821805176247]","[20.43811179101259,71.32076535675166]","[""initial_ring_center_0_r1_5"",""initial_ring_center_4_r1_5""]",True,True,0.06916274193390329,0.06671998065297888,50.882653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,True,19.848632065214492,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,15.924605710803736,True,new_corrected_nested_sweep_evaluation
"[0.36905368513872927,1.239670229492566]","[0.36905368513872927,1.239670229492566]","[21.145218572199138,71.02787213793822]","[""initial_ring_center_0_r1_6"",""initial_ring_center_4_r1_6""]",True,True,0.06903860341663753,0.06656178320744874,49.882653565739076,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,17.340866258954186,True,new_corrected_nested_sweep_evaluation
"[0.3813950266336136,1.2447821805176247]","[0.3813950266336136,1.2447821805176247]","[21.852325353385684,71.32076535675166]","[""initial_ring_center_0_r1_7"",""initial_ring_center_4_r1_7""]",True,True,0.06901389277079886,0.06648682531877144,49.468440003365984,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,18.96784845429133,True,new_corrected_nested_sweep_evaluation
"[0.44014553511373555,1.2015904235629604]","[0.44014553511373555,1.2015904235629604]","[25.218481533544225,68.84605997349458]","[""initial_ring_center_1_r4_0""]",True,True,0.06876949732433138,0.06610935630255091,43.627578439950355,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,25.769842569330198,True,new_corrected_nested_sweep_evaluation
"[0.4196977310134998,1.2509557895424976]","[0.4196977310134998,1.2509557895424976]","[24.046908658290416,71.67448709824076]","[""initial_ring_center_1_r4_1""]",True,True,0.06894668650165964,0.06628906476679071,47.62757843995034,3.0,0.0692360118546043,0.06817130882262652,True,False,False,False,True,False,,,,False,,,,False,,,,24.502094480886775,True,new_corrected_nested_sweep_evaluation
"[0.37033236503396244,1.2714035936427335]","[0.37033236503396244,1.2714035936427335]","[21.218481533544228,72.84605997349458]","[""initial_ring_center_1_r4_2""]",True,True,0.06934081999887375,0.0667951776485356,51.62757843995035,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.320966999054425,1.2509557895424976]","[0.320966999054425,1.2509557895424976]","[18.390054408798036,71.67448709824076]","[""initial_ring_center_1_r4_3""]",True,True,0.06958381885149903,0.06726056967912807,53.284432689442724,3.0,0.0692360118546043,0.06817130882262652,False,False,False,False,False,False,,,,False,,,,False,,,,,,
