pair_id,spot_regime,labyrinth_regime,spot_feed,spot_kill,labyrinth_feed,labyrinth_kill,calibration_residual_standardized,spot_ess_fraction,labyrinth_ess_fraction,minimum_ess_fraction,spot_weight_entropy_fraction,labyrinth_weight_entropy_fraction,spot_max_weight,labyrinth_max_weight,spot_lambda_norm,labyrinth_lambda_norm,spot_covariance_condition,labyrinth_covariance_condition,calibrated_morphology_effect_size,endpoint_gate_pass,failure_reason,method_blind_endpoint_score
grid_F0280_k0610__grid_F0420_k0610,grid_F0280_k0610,grid_F0420_k0610,0.028,0.061,0.042,0.061,0.5767134020632524,0.10604854888399017,0.08267457116736239,0.08267457116736239,0.6351971433190536,0.5352485541200497,0.32632501613152437,0.3605797289029462,198.36859742241575,198.36859742241575,178924.61055748802,15822.540665746099,1.6156832077706753,False,calibration_residual;endpoint_ess,-8.261409377766432
gs_17__grid_F0320_k0600,gs_17,grid_F0320_k0600,0.038,0.064,0.032,0.06,0.2540827788035074,0.7609959938067988,0.7833157197870201,0.7609959938067988,0.9705318482465202,0.9727724452511305,0.06229107948563708,0.04813835222107249,199.99300212266226,199.99300212266226,26617.285087610417,15761.524432768634,1.3537624317661217,False,calibration_residual,-8.265389677463592
grid_F0300_k0615__grid_F0340_k0605,grid_F0300_k0615,grid_F0340_k0605,0.03,0.0615,0.034,0.0605,0.2709830319542132,0.9038205803124227,0.7981590787525609,0.7981590787525609,0.9887887208380599,0.9720539335164553,0.037085535878267524,0.041629954771302796,199.99955248174527,199.99955248174527,20367.57534610787,15873.62513622526,1.334665066659137,False,calibration_residual,-8.266233018051848
grid_F0360_k0630__grid_F0360_k0595,grid_F0360_k0630,grid_F0360_k0595,0.036,0.063,0.036,0.0595,0.36568389800071116,0.8499544938057636,0.7101515399497644,0.7101515399497644,0.9811925956641631,0.9630030192278999,0.039002699161634215,0.06806205068920688,199.99977304442854,199.99977304442854,28257.56546800114,17321.502216631558,1.3781042439092799,False,calibration_residual,-8.266808638337265
grid_F0320_k0630__gs_06,grid_F0320_k0630,gs_06,0.032,0.063,0.038,0.061,0.43240181610428036,0.8898629267091355,0.6960057096353826,0.6960057096353826,0.9897303958148309,0.949790661232973,0.05359712293723025,0.038573502199663115,199.9984323173324,199.9984323173324,18547.836112461886,13890.607349700393,1.38138655826383,False,calibration_residual,-8.270532202785098
grid_F0280_k0610__grid_F0300_k0580,grid_F0280_k0610,grid_F0300_k0580,0.028,0.061,0.03,0.058,0.35099806833726277,0.2858466972803573,0.3715104449263846,0.2858466972803573,0.8265503849844723,0.8495435434144993,0.14670398844503607,0.10204959553102275,198.5218168862087,198.5218168862087,5686.077610327726,9857.539151077024,1.5065357667237287,False,calibration_residual,-8.27663172894653
grid_F0280_k0605__grid_F0300_k0580,grid_F0280_k0605,grid_F0300_k0580,0.028,0.0605,0.03,0.058,0.31756636871112354,0.4861160530731195,0.5879578718455021,0.4861160530731195,0.8865868019455629,0.9316070852951076,0.08008199406088351,0.07134988078085779,199.9717706241389,199.9717706241389,3188.1893814562186,10028.296236041195,1.4783884146701605,False,calibration_residual,-8.277142090000225
grid_F0280_k0615__grid_F0300_k0585,grid_F0280_k0615,grid_F0300_k0585,0.028,0.0615,0.03,0.0585,0.35322450134998024,0.8223764339057682,0.5293531124138535,0.5293531124138535,0.9763336775849745,0.9156307227660128,0.045689419909087994,0.07714127546358904,199.9928406505585,199.9928406505585,8355.878263255645,9259.172480955816,1.4564410457397996,False,calibration_residual,-8.278524430581198
gs_15__grid_F0340_k0600,gs_15,grid_F0340_k0600,0.03,0.062,0.034,0.06,0.3602363584004621,0.9374323370736776,0.5878625450998132,0.5878625450998132,0.9928241464653276,0.9372910125475657,0.03062856067449955,0.06736741025334715,199.99787110696096,199.99787110696096,34667.040597402476,11841.072316002026,1.4270866747391526,False,calibration_residual,-8.27887560805899
grid_F0340_k0620__grid_F0360_k0590,grid_F0340_k0620,grid_F0360_k0590,0.034,0.062,0.036,0.059,0.38431292882758283,0.8933997456649374,0.801489074131257,0.801489074131257,0.9861045101139054,0.9743162474483946,0.030182706087789904,0.05618312202079958,199.99710457205995,199.99710457205995,23966.342964078653,8300.60832227729,1.3198182955281867,False,calibration_residual,-8.279292396009183
grid_F0360_k0630__grid_F0340_k0595,grid_F0360_k0630,grid_F0340_k0595,0.036,0.063,0.034,0.0595,0.2788715246678636,0.7488453623873083,0.7835177645544146,0.7488453623873083,0.966639936898053,0.9686108794841701,0.05110114827288377,0.03910409446987975,199.9987893417064,199.9987893417064,27560.793010119312,17303.11900438994,1.3460965802234641,False,calibration_residual,-8.279420205668202
grid_F0300_k0630__grid_F0320_k0585,grid_F0300_k0630,grid_F0320_k0585,0.03,0.063,0.032,0.0585,0.5181074544923209,0.7006132137706449,0.655926900685572,0.655926900685572,0.9674754652935025,0.9457226504155681,0.07273404746011897,0.0649776249388883,199.95096754724798,199.95096754724798,68592.91880032388,17410.76566403869,1.3895891170095578,False,calibration_residual,-8.279995810010055
gs_15__gs_06,gs_15,gs_06,0.03,0.062,0.038,0.061,0.41709982591421857,0.9520088632990279,0.6963090324665256,0.6963090324665256,0.9943179077424282,0.9497178050690587,0.03352010472928592,0.038567272194061045,199.99896671632155,199.99896671632155,35451.52605428536,14503.843723299404,1.3704702496585142,False,calibration_residual,-8.281323569924302
grid_F0280_k0615__grid_F0360_k0595,grid_F0280_k0615,grid_F0360_k0595,0.028,0.0615,0.036,0.0595,0.5280946832676126,0.6050841566739781,0.37789650903524535,0.37789650903524535,0.9429368350422928,0.8578656521309747,0.09574436295216604,0.09028750665698322,199.98198346030557,199.98198346030557,16868.896184492554,14797.58823871683,1.5251480436872626,False,calibration_residual,-8.285002874810395
grid_F0320_k0615__grid_F0320_k0590,grid_F0320_k0615,grid_F0320_k0590,0.032,0.0615,0.032,0.059,0.2341033715034047,0.749794522091074,0.7152754465957576,0.7152754465957576,0.9667318441416924,0.9561524117894398,0.05233196739834083,0.055286999865139075,199.99669323493802,199.99669323493802,27884.470800621148,25588.539901720942,1.3564974120423499,False,calibration_residual,-8.285699526406674
grid_F0320_k0615__grid_F0360_k0605,grid_F0320_k0615,grid_F0360_k0605,0.032,0.0615,0.036,0.0605,0.2621722075990629,0.904959863486482,0.7484351354379621,0.7484351354379621,0.9878562542666267,0.9645385367128825,0.031153549331537474,0.046978829808739984,199.99966144133336,199.99966144133336,20819.785370329682,13919.906527143166,1.3346677451363191,False,calibration_residual,-8.291097759211368
grid_F0320_k0615__grid_F0360_k0595,grid_F0320_k0615,grid_F0360_k0595,0.032,0.0615,0.036,0.0595,0.36021588576431274,0.8417394203511757,0.6019052085203449,0.6019052085203449,0.9798140119653794,0.9443829965559755,0.04060166644877701,0.08171276614664665,199.99958580532754,199.99958580532754,24385.45942942368,17664.236480901236,1.4060300908788255,False,calibration_residual,-8.29299659512738
grid_F0300_k0625__grid_F0300_k0580,grid_F0300_k0625,grid_F0300_k0580,0.03,0.0625,0.03,0.058,0.4106658451051173,0.45809764879212495,0.4057801212532825,0.4057801212532825,0.917195139330275,0.8705764681541994,0.11803390763659238,0.10099360793143476,199.99330790126942,199.99330790126942,104126.19383942208,8082.913701712254,1.5015128623152008,False,calibration_residual,-8.29526247212163
grid_F0320_k0615__grid_F0320_k0595,grid_F0320_k0615,grid_F0320_k0595,0.032,0.0615,0.032,0.0595,0.2027189015613265,0.873950687772676,0.775656330417905,0.775656330417905,0.9834444648473137,0.9689968319999128,0.03409506363485608,0.04898564347164064,199.99931576003857,199.99931576003857,21836.71955533722,16580.039495823356,1.31580154320681,False,calibration_residual,-8.296336079586167
gs_17__grid_F0360_k0605,gs_17,grid_F0360_k0605,0.038,0.064,0.036,0.0605,0.3288030962995545,0.6335000889661608,0.6420781255293864,0.6335000889661608,0.9454819560417588,0.9467961357019589,0.06834795174011639,0.05850208169664678,199.99952655573045,199.99952655573045,20708.937096979058,10279.560878469636,1.3864447348901372,False,calibration_residual,-8.296781548413305
gs_16__grid_F0360_k0610,gs_16,grid_F0360_k0610,0.034,0.063,0.036,0.061,0.2897679335567469,0.8332906377591688,0.7019429489816087,0.7019429489816087,0.9827855897455956,0.9554747766902895,0.05655779411598803,0.054972522647040584,199.99620821675225,199.99620821675225,24052.20781277395,17780.775770133023,1.3509071964140362,False,calibration_residual,-8.297931739932773
gs_15__grid_F0300_k0585,gs_15,grid_F0300_k0585,0.03,0.062,0.03,0.0585,0.31069381163912013,0.5482332690025342,0.5520190814412604,0.5482332690025342,0.9360875012439978,0.9209006900293729,0.08157159101521819,0.07192518228316866,199.97446631419308,199.97446631419308,33355.35676951853,8153.197415936961,1.4263739667638735,False,calibration_residual,-8.298232714444513
grid_F0280_k0605__grid_F0420_k0610,grid_F0280_k0605,grid_F0420_k0610,0.028,0.0605,0.042,0.061,0.5482617290789589,0.08613347682610399,0.08151200916696255,0.08151200916696255,0.5354321678379428,0.5122944133792182,0.33895006234825753,0.3715312695779433,193.46080884411796,193.46080884411796,25630.167509064795,38765.39372731015,1.3323103914129244,False,calibration_residual;endpoint_ess,-8.299974046209494
grid_F0320_k0625__grid_F0360_k0610,grid_F0320_k0625,grid_F0360_k0610,0.032,0.0625,0.036,0.061,0.31279719590831584,0.930259218674723,0.6959698330742023,0.6959698330742023,0.9923799654703388,0.9547553226568408,0.03479109553505818,0.058765736220082215,199.99839342611475,199.99839342611475,54711.12591071324,17670.25729486056,1.3512341663114844,False,calibration_residual,-8.300700588457152
grid_F0300_k0630__grid_F0320_k0590,grid_F0300_k0630,grid_F0320_k0590,0.03,0.063,0.032,0.059,0.4738181499543211,0.6938591803963905,0.6296242914384763,0.6296242914384763,0.9655104689624859,0.9360056670858545,0.07163161800211901,0.05277849315416109,199.97868901453444,199.97868901453444,78048.39192841493,26488.223451300106,1.3830061552643738,False,calibration_residual,-8.30111614974311
gs_16__grid_F0340_k0605,gs_16,grid_F0340_k0605,0.034,0.063,0.034,0.0605,0.25842642073029165,0.8130153771620484,0.7078880945424101,0.7078880945424101,0.9812190768632761,0.957579171174918,0.0646547663529014,0.05548843669970335,199.99069116367647,199.99069116367647,25045.996830576343,16067.373903120826,1.340982525206383,False,calibration_residual,-8.304607985706237
grid_F0300_k0630__grid_F0340_k0595,grid_F0300_k0630,grid_F0340_k0595,0.03,0.063,0.034,0.0595,0.5150539901195247,0.769035569788369,0.5911253180093402,0.5911253180093402,0.9758499988332852,0.9302972601671964,0.06337857850657892,0.06413171072757246,199.99220859812775,199.99220859812775,87223.60131371833,19829.894811431925,1.3967871514737098,False,calibration_residual,-8.307260619428009
grid_F0320_k0625__grid_F0320_k0600,grid_F0320_k0625,grid_F0320_k0600,0.032,0.0625,0.032,0.06,0.24698236086362868,0.9603293462810778,0.7665107279961734,0.7665107279961734,0.9953697409293393,0.9723801316392016,0.024950272147453354,0.058379966919331276,199.99977822441795,199.99977822441795,57630.99637576719,13160.387124373405,1.3092419028052877,False,calibration_residual,-8.307491644417524
grid_F0280_k0615__grid_F0300_k0580,grid_F0280_k0615,grid_F0300_k0580,0.028,0.0615,0.03,0.058,0.39253920081231564,0.5280585786297792,0.29120496254724404,0.29120496254724404,0.9137121956115049,0.7909238394826847,0.08129239711888613,0.11357702871745233,199.6383097764907,199.6383097764907,8729.129318437572,9687.044512383844,1.5272338944932962,False,calibration_residual,-8.309079113057617
grid_F0320_k0615__grid_F0340_k0600,grid_F0320_k0615,grid_F0340_k0600,0.032,0.0615,0.034,0.06,0.22986043057756617,0.9072142871832106,0.7268729342219915,0.7268729342219915,0.9883280216465427,0.9634710733752964,0.031915048963514596,0.05527043679415598,199.9993664716683,199.9993664716683,20986.69568769608,12713.914447427924,1.3263228382371297,False,calibration_residual,-8.310209018235291
grid_F0380_k0650__grid_F0300_k0580,grid_F0380_k0650,grid_F0300_k0580,0.038,0.065,0.03,0.058,0.4236927218990212,0.03165054501220702,0.08696207937840852,0.03165054501220702,0.31487149772510636,0.5752691416244299,0.6925693945958216,0.3840111349019232,191.76465919061835,191.76465919061835,6371.29877561596,37017.4302097859,1.2580571416596418,False,calibration_residual;endpoint_ess,-8.314350545365173
grid_F0420_k0650__grid_F0360_k0590,grid_F0420_k0650,grid_F0360_k0590,0.042,0.065,0.036,0.059,0.5482928894897594,0.4004509322240309,0.724302988883144,0.4004509322240309,0.8676300478680176,0.9590154507271048,0.09818727672991219,0.06122725976018587,199.99980873203293,199.99980873203293,19151.99033715048,7951.768324805518,1.483238882547699,False,calibration_residual,-8.316526087941932
grid_F0320_k0615__gs_06,grid_F0320_k0615,gs_06,0.032,0.0615,0.038,0.061,0.3118428087154247,0.9106628202602073,0.780037018837341,0.780037018837341,0.9884195581229893,0.9670299009689585,0.03081370688418494,0.03485814845333378,199.99991810543193,199.99991810543193,20343.288746987288,13208.155796751902,1.2930119276267897,False,calibration_residual,-8.316965468226137
grid_F0280_k0610__gs_03,grid_F0280_k0610,gs_03,0.028,0.061,0.026,0.055,0.3380648779850367,0.07065403399719944,0.18532809633375139,0.07065403399719944,0.5659301523538054,0.6877449412936645,0.35797874748590586,0.1578097747072118,199.94747678086705,199.94747678086705,6912.75215551002,17114.045837735113,1.6427770782482802,False,calibration_residual;endpoint_ess,-8.319269743796474
gs_15__grid_F0340_k0605,gs_15,grid_F0340_k0605,0.03,0.062,0.034,0.0605,0.31363364536811433,0.9583335811644995,0.7147217538849165,0.7147217538849165,0.9951189969105718,0.95812939530385,0.028277407002307225,0.049257420088769294,199.99840361372796,199.99840361372796,35482.47366550448,16531.52891438246,1.3232366660843333,False,calibration_residual,-8.319322637659607
grid_F0300_k0615__grid_F0360_k0610,grid_F0300_k0615,grid_F0360_k0610,0.03,0.0615,0.036,0.061,0.2999935504316922,0.8379850753173149,0.7235163018468048,0.7235163018468048,0.9811487000302543,0.9594792125145625,0.04429291889680508,0.052444242405140465,199.99868568741059,199.99868568741059,21967.742110173018,18257.713633223422,1.3145517545255923,False,calibration_residual,-8.323624378921537
grid_F0280_k0605__grid_F0300_k0585,grid_F0280_k0605,grid_F0300_k0585,0.028,0.0605,0.03,0.0585,0.2758598901247832,0.5182830547446546,0.6629725406194392,0.5182830547446546,0.9031135976450632,0.9508302685548936,0.07760337373559908,0.06435968865496265,199.99625852862025,199.99625852862025,4352.190914343172,9992.804964808143,1.4162219676731187,False,calibration_residual,-8.324449431385567
grid_F0300_k0615__grid_F0320_k0600,grid_F0300_k0615,grid_F0320_k0600,0.03,0.0615,0.032,0.06,0.2346969349902376,0.8848397096869697,0.7990894379827669,0.7990894379827669,0.9874090377572814,0.9765198708238546,0.04369074202965673,0.05395607458758175,199.99938055109155,199.99938055109155,20298.184034605176,13146.867291897011,1.2754966004211286,False,calibration_residual,-8.324927708142065
grid_F0320_k0630__grid_F0340_k0600,grid_F0320_k0630,grid_F0340_k0600,0.032,0.063,0.034,0.06,0.37630611400808134,0.7935985193333522,0.5053962174190947,0.5053962174190947,0.9789398731377079,0.9194782426517802,0.061679443616710274,0.07712029732686228,199.99774584430494,199.99774584430494,16825.802081663838,10704.682616718579,1.4199785554918007,False,calibration_residual,-8.327210628013901
grid_F0340_k0620__grid_F0300_k0570,grid_F0340_k0620,grid_F0300_k0570,0.034,0.062,0.03,0.057,0.43812400764288645,0.8274491605887295,0.9010625416619041,0.8274491605887295,0.9762128670780682,0.9865360992131594,0.03296763922468189,0.03580561513871089,199.99955192457705,199.99955192457705,24637.633916567276,14561.936355411734,1.2586992989059287,False,calibration_residual,-8.32755371702856
grid_F0360_k0630__grid_F0360_k0605,grid_F0360_k0630,grid_F0360_k0605,0.036,0.063,0.036,0.0605,0.2663385785242939,0.8636237661863336,0.7709255798656913,0.7709255798656913,0.9828688872657493,0.9691060936303172,0.03845736359699137,0.05054271309503861,199.99963221117943,199.99963221117943,26996.879153818943,13452.775168996059,1.2814534285563952,False,calibration_residual,-8.33306539206973
grid_F0340_k0640__grid_F0360_k0605,grid_F0340_k0640,grid_F0360_k0605,0.034,0.064,0.036,0.0605,0.46170736053913775,0.8370352322810227,0.5798348624239209,0.5798348624239209,0.9818251982658345,0.9301585725257608,0.051494690749988956,0.06323266741137487,199.99978229720983,199.99978229720983,198895.6577235915,11984.380192356755,1.3751618522942994,False,calibration_residual,-8.334909831354231
grid_F0280_k0610__grid_F0320_k0595,grid_F0280_k0610,grid_F0320_k0595,0.028,0.061,0.032,0.0595,0.31926207465705825,0.4954233727679309,0.5540337249236899,0.4954233727679309,0.9120400747967862,0.914839488556109,0.09182038842702928,0.06513693651412204,199.863223918944,199.863223918944,8388.165142331001,17018.75663039941,1.4078309757331444,False,calibration_residual,-8.33761853383009
gs_15__grid_F0320_k0600,gs_15,grid_F0320_k0600,0.03,0.062,0.032,0.06,0.2786833020548024,0.9567297032975167,0.7573893829699498,0.7573893829699498,0.9952629823282743,0.9722837622429883,0.034244995088258574,0.06825395555647554,199.99910645610564,199.99910645610564,35237.772246912,13081.32858338505,1.2836354428637329,False,calibration_residual,-8.337625188456576
grid_F0320_k0630__grid_F0320_k0595,grid_F0320_k0630,grid_F0320_k0595,0.032,0.063,0.032,0.0595,0.33694899208019,0.5495298571638688,0.5105073942982348,0.5105073942982348,0.9411246248389835,0.9145361535472586,0.08985397675607022,0.08563019311736401,199.98451266264044,199.98451266264044,13157.615122678704,15001.74669059433,1.4013080820880248,False,calibration_residual,-8.34266385389488
grid_F0340_k0620__grid_F0340_k0595,grid_F0340_k0620,grid_F0340_k0595,0.034,0.062,0.034,0.0595,0.24392481689937154,0.8703561211672471,0.8227047197810405,0.8227047197810405,0.9833173639753059,0.9751125483513514,0.034992492400064926,0.03528986794955775,199.9999362007758,199.9999362007758,25408.01410080935,17052.391407549476,1.2457586750666032,False,calibration_residual,-8.342885775081667
grid_F0280_k0615__grid_F0320_k0595,grid_F0280_k0615,grid_F0320_k0595,0.028,0.0615,0.032,0.0595,0.36122492411491075,0.8119235676194322,0.5230501918484786,0.5230501918484786,0.9762039385371072,0.9124372816538028,0.05787102862056608,0.07426321970248356,199.982320542508,199.982320542508,9691.447574642805,17229.20474093319,1.3943569227676045,False,calibration_residual,-8.343234008433559
grid_F0360_k0630__gs_06,grid_F0360_k0630,gs_06,0.036,0.063,0.038,0.061,0.28870306873255375,0.9039419858199585,0.8062376398517731,0.8062376398517731,0.9879594296878917,0.9719523600840654,0.03086955527050721,0.0363981357869879,199.99995195363047,199.99995195363047,27592.435483505138,12523.061013875371,1.2454757839254242,False,calibration_residual,-8.351402993830213
grid_F0280_k0605__grid_F0320_k0595,grid_F0280_k0605,grid_F0320_k0595,0.028,0.0605,0.032,0.0595,0.2835605544504361,0.5309057401241752,0.6700915761777533,0.5309057401241752,0.9055319763900679,0.9438325317479829,0.07682038720198565,0.04970131681258448,199.99787848980333,199.99787848980333,4198.648488124605,17339.182016402847,1.3819302435787617,False,calibration_residual,-8.352510810849317
grid_F0380_k0650__grid_F0360_k0595,grid_F0380_k0650,grid_F0360_k0595,0.038,0.065,0.036,0.0595,0.5796838204536745,0.49530632872924935,0.5314264218114841,0.49530632872924935,0.9123186375869958,0.9225899145387937,0.09075232703534437,0.07510335461706338,199.9961335533473,199.9961335533473,13613.226562504227,16919.620674236383,1.3994359974028376,False,calibration_residual,-8.352717515899903
grid_F0320_k0625__grid_F0360_k0600,grid_F0320_k0625,grid_F0360_k0600,0.032,0.0625,0.036,0.06,0.40600113879271327,0.6998797313066689,0.2468655278922994,0.2468655278922994,0.9646472148372952,0.831987979994318,0.06651286736540009,0.2043225574025647,199.98998793380042,199.98998793380042,47313.67871638132,9522.689495526458,1.5231595500837736,False,calibration_residual,-8.352907082660098
grid_F0340_k0640__gs_06,grid_F0340_k0640,gs_06,0.034,0.064,0.038,0.061,0.48389161925030405,0.902092959826843,0.6531088719531821,0.6531088719531821,0.9893870967405829,0.9399069353053414,0.042784721295476336,0.043664784395384265,199.99841039982832,199.99841039982832,245366.76296395107,13637.644864670092,1.317052446674426,False,calibration_residual,-8.3563136373404
grid_F0320_k0615__grid_F0340_k0605,grid_F0320_k0615,grid_F0340_k0605,0.032,0.0615,0.034,0.0605,0.18341082363906513,0.9306859293648312,0.8336880166486487,0.8336880166486487,0.9913277089407936,0.9773253878837698,0.027748122590207428,0.03761105259011297,199.99985537287955,199.99985537287955,19558.52493846377,15422.726246054779,1.2235006357777949,False,calibration_residual,-8.359648124541858
grid_F0280_k0605__grid_F0360_k0600,grid_F0280_k0605,grid_F0360_k0600,0.028,0.0605,0.036,0.06,0.3992740550309696,0.41758185752579424,0.3134365876238346,0.3134365876238346,0.8622972083948489,0.8494866894323911,0.08827664132695814,0.15485456797814656,199.97776435364366,199.97776435364366,5908.810854787506,18477.09822491399,1.4793672386099637,False,calibration_residual,-8.362802685260304
grid_F0300_k0625__grid_F0360_k0605,grid_F0300_k0625,grid_F0360_k0605,0.03,0.0625,0.036,0.0605,0.4490660475210777,0.9239986771864683,0.536923170605523,0.536923170605523,0.9916896373159888,0.9186444197368583,0.036612418919196046,0.06886238284678009,199.99979948299261,199.99979948299261,192981.9921183157,11970.315545706482,1.355841167899985,False,calibration_residual,-8.375687220946885
grid_F0340_k0620__grid_F0320_k0580,grid_F0340_k0620,grid_F0320_k0580,0.034,0.062,0.032,0.058,0.35219070615266096,0.8038799142608216,0.8007305620622014,0.8007305620622014,0.9729170732262632,0.9727239180399063,0.03782305849046873,0.04794397272566457,199.99492379122205,199.99492379122205,26486.90486460191,13477.988337251247,1.2199884108496872,False,calibration_residual,-8.379392497680314
grid_F0320_k0625__grid_F0300_k0585,grid_F0320_k0625,grid_F0300_k0585,0.032,0.0625,0.03,0.0585,0.27804990948171093,0.37910008880246904,0.5567328272373643,0.37910008880246904,0.9051034582235354,0.9227904462842775,0.14836907058978752,0.0755440332496755,199.9605354779861,199.9605354779861,39895.83437304539,7755.821811271233,1.4269305658159819,False,calibration_residual,-8.381546163682088
grid_F0360_k0630__grid_F0320_k0580,grid_F0360_k0630,grid_F0320_k0580,0.036,0.063,0.032,0.058,0.401445416102048,0.6110501833426599,0.7683055807256973,0.6110501833426599,0.9418076277546887,0.9675371463018683,0.06996299837116889,0.052882312796583376,199.99711693684597,199.99711693684597,27959.443524313425,13870.462610208084,1.3121559258758726,False,calibration_residual,-8.382174829295097
grid_F0320_k0630__grid_F0340_k0605,grid_F0320_k0630,grid_F0340_k0605,0.032,0.063,0.034,0.0605,0.32920190481862244,0.831191597534579,0.6200410677960739,0.6200410677960739,0.9827556455131955,0.9403209708932754,0.05103325173933215,0.06705429172722015,199.9890655575426,199.9890655575426,18405.036642878902,17113.319444937184,1.3070968320559,False,calibration_residual,-8.382335911923192
grid_F0280_k0605__grid_F0360_k0605,grid_F0280_k0605,grid_F0360_k0605,0.028,0.0605,0.036,0.0605,0.35769544888708277,0.5049448467159129,0.4886036470109124,0.4886036470109124,0.8940975560623636,0.9045921620592153,0.06667717523976818,0.08617153744755082,199.99646552457233,199.99646552457233,5010.826692059869,23387.171611377828,1.3709371591100734,False,calibration_residual,-8.384584293613088
gs_15__grid_F0360_k0610,gs_15,grid_F0360_k0610,0.03,0.062,0.036,0.061,0.3430934572668547,0.9232710460068606,0.6374855208740934,0.6374855208740934,0.990997597689494,0.9426640730523032,0.03265206501384218,0.06543011700115312,199.9983531772225,199.9983531772225,34482.867653300986,17996.91697662479,1.2961713499786578,False,calibration_residual,-8.385003548445422
grid_F0320_k0630__grid_F0360_k0610,grid_F0320_k0630,grid_F0360_k0610,0.032,0.063,0.036,0.061,0.3604411565070347,0.7885749137116733,0.6210427821568949,0.6210427821568949,0.9795489789266274,0.9397417615780007,0.06730219390851426,0.06986447896174579,199.99490378011828,199.99490378011828,15906.94493746291,17134.668629908723,1.3039369762688435,False,calibration_residual,-8.385286821658623
grid_F0280_k0615__grid_F0360_k0605,grid_F0280_k0615,grid_F0360_k0605,0.028,0.0615,0.036,0.0605,0.4299240177813358,0.7407012756036135,0.5096324112672259,0.5096324112672259,0.9677271579781859,0.9095506812396733,0.07367711111316538,0.06792885153066364,199.98430948061883,199.98430948061883,12958.548418862814,14818.721725499698,1.3557403631474432,False,calibration_residual,-8.388658905249885
grid_F0280_k0610__grid_F0360_k0600,grid_F0280_k0610,grid_F0360_k0600,0.028,0.061,0.036,0.06,0.4283107512753097,0.33393742197412574,0.13389530988402618,0.13389530988402618,0.8374496585394483,0.6951697874970539,0.11094964790890591,0.2931210075634581,199.19878342749587,199.19878342749587,18614.05546951004,15634.31281484753,1.504104510735854,False,calibration_residual;endpoint_ess,-8.388887005696926
grid_F0300_k0630__grid_F0360_k0595,grid_F0300_k0630,grid_F0360_k0595,0.03,0.063,0.036,0.0595,0.5990531241582762,0.7746544655787744,0.47956969694993706,0.47956969694993706,0.9764230503658059,0.9149166908469724,0.06238861956179223,0.09433967804706486,199.9995985306366,199.9995985306366,75205.151315053,18919.706590390906,1.3702269875676734,False,calibration_residual,-8.38996809048919
grid_F0300_k0610__grid_F0360_k0590,grid_F0300_k0610,grid_F0360_k0590,0.03,0.061,0.036,0.059,0.4469384687394013,0.29465581482681186,0.6526359443759999,0.29465581482681186,0.8480244881789512,0.9419218820089734,0.1315771624739688,0.06643362968223188,199.98688057512146,199.98688057512146,26802.894824174582,7761.547463392101,1.4605747079977007,False,calibration_residual,-8.391441413344968
grid_F0300_k0615__grid_F0360_k0600,grid_F0300_k0615,grid_F0360_k0600,0.03,0.0615,0.036,0.06,0.3936426057179222,0.5908650679243894,0.29735593582173886,0.29735593582173886,0.9498797310844495,0.8597374847610939,0.09875982739573405,0.1683399363330747,199.9948108307451,199.9948108307451,25202.79199611816,9851.867198217053,1.4589051588657898,False,calibration_residual,-8.392157414760598
grid_F0280_k0615__gs_06,grid_F0280_k0615,gs_06,0.028,0.0615,0.038,0.061,0.4608958998142977,0.7379016057526262,0.6038617277186236,0.6038617277186236,0.9660653573366254,0.9284500435247797,0.07021016883875121,0.04981305553133674,199.9873247806299,199.9873247806299,13547.952251425462,16319.268218752883,1.3048957378709942,False,calibration_residual,-8.392539637301189
grid_F0300_k0625__gs_06,grid_F0300_k0625,gs_06,0.03,0.0625,0.038,0.061,0.47061770041872764,0.9334858779420265,0.6199303641098253,0.6199303641098253,0.9927831763086719,0.9316045229065893,0.03816459153042072,0.04688827843663535,199.99852386808513,199.99852386808513,209819.8614671703,14248.053401159556,1.2958831857689581,False,calibration_residual,-8.394077825580386
grid_F0300_k0625__grid_F0300_k0585,grid_F0300_k0625,grid_F0300_k0585,0.03,0.0625,0.03,0.0585,0.36672457805840863,0.5902981679628332,0.40825283462052725,0.40825283462052725,0.9407995482746399,0.8663971641301614,0.07066015573068223,0.08161584920600216,199.9980478534016,199.9980478534016,149535.2626722856,8709.913753489347,1.4005601023331002,False,calibration_residual,-8.395215873026716
grid_F0340_k0620__grid_F0360_k0595,grid_F0340_k0620,grid_F0360_k0595,0.034,0.062,0.036,0.0595,0.3284237670657188,0.8792427600858682,0.721619885981977,0.721619885981977,0.9848090261346544,0.9643347856549185,0.0352919022720001,0.06395769838162534,199.9997893392351,199.9997893392351,25652.782399288553,17163.880931227486,1.2408425088175579,False,calibration_residual,-8.39833701515321
grid_F0340_k0620__grid_F0320_k0585,grid_F0340_k0620,grid_F0320_k0585,0.034,0.062,0.032,0.0585,0.3079328831975014,0.7871074342562753,0.8096730374350702,0.7871074342562753,0.9701443527788425,0.9716893763332684,0.03908377055997908,0.04472285814510429,199.99696205069404,199.99696205069404,26892.47803954472,14095.682704717285,1.2041767506718437,False,calibration_residual,-8.402117634734722
