objective,model_seed,evaluation_seed,tangent_local_mmd,tangent_rollout_mmd,mfsi_rollout_mmd,velocity_gap,min_ess,max_moment_error,angular_error
fiber,20260813,20300819,0.04841820951218813,0.0828122331724938,0.08285525760058282,0.2313549703793566,0.8391524530516955,0.001641605119164894,0.05380643799682658
random,20260813,20300810,0.09168698856434443,0.11749831114926078,0.09249865166202276,0.8040124078301351,0.3247268226603195,0.0017078304918914451,0.0668827685111238
random,20260813,20300811,0.08966042660271432,0.09884075938293573,0.07473606081180513,0.8079912372343467,0.3247268226603195,0.001707830491891581,0.06147232110543352
random,20260813,20300812,0.08454179651853827,0.10246844548175689,0.0790363690751439,0.801597395448153,0.3247268226603195,0.001707830491891377,0.10164281684737586
random,20260813,20300813,0.06316628904106884,0.07193669355484754,0.08938109583192994,0.8112743634309649,0.3247268226603195,0.0017078304918912096,0.06461548406720934
random,20260813,20300814,0.06110280630395767,0.10718375437857601,0.07810234798843387,0.8144600403464201,0.3247268226603195,0.0017078304918918077,0.07442649782980898
random,20260813,20300815,0.06426488616758413,0.07669689008109515,0.06449810975236542,0.8091523352589842,0.3247268226603195,0.0017078304918914191,0.091681472285056
random,20260813,20300816,0.07662403714298471,0.0963765621347384,0.07872123032522507,0.8147189454110412,0.3247268226603195,0.0017078304918917552,0.07001236199918111
random,20260813,20300817,0.08399320070486728,0.09184733190698141,0.07782345473414289,0.8188455775247128,0.3247268226603195,0.0017078304918911637,0.07515271815639962
random,20260813,20300818,0.07850294658733098,0.11540355662109847,0.10628599869400018,0.8026291237092731,0.3247268226603195,0.0017078304918919187,0.06250318234183135
random,20260813,20300819,0.07191277730245557,0.09540406064440632,0.07287138452798371,0.8064316296303429,0.3247268226603195,0.00170783049189209,0.082815280232279
full_phi5,20260813,20300810,0.0828038681976109,0.09720819813349701,0.09718644196565851,0.542391143332837,0.26726369997131755,0.0014380355660265098,0.06882402749644888
full_phi5,20260813,20300811,0.09977796234582,0.08085245598937783,0.08085798175135135,0.5363191242401266,0.26726369997131755,0.0014380355660267984,0.07408500954796866
full_phi5,20260813,20300812,0.0900230861659189,0.08106584733273405,0.08106414416444666,0.5404457224361736,0.26726369997131755,0.0014380355660267331,0.10069859282485503
full_phi5,20260813,20300813,0.0836763915271525,0.10562085219130701,0.1056196107059204,0.5376099815173099,0.26726369997131755,0.0014380355660267453,0.07825119167998633
full_phi5,20260813,20300814,0.07673984059474723,0.08176461879706894,0.0817548599868077,0.5392728574858026,0.26726369997131755,0.0014380355660265538,0.07548397112366309
full_phi5,20260813,20300815,0.07211709818981178,0.07159507894254241,0.07160027319064889,0.5354141544245962,0.26726369997131755,0.0014380355660263584,0.08974873633025705
full_phi5,20260813,20300816,0.08025431219383418,0.07881531863266136,0.07881574901989748,0.5392394736120472,0.26726369997131755,0.0014380355660268823,0.07569948282198868
full_phi5,20260813,20300817,0.08323014200815614,0.07494884098345822,0.07493014719047432,0.5369793734594677,0.26726369997131755,0.001438035566026643,0.07009903481598348
full_phi5,20260813,20300818,0.09536489552814806,0.09315548861231036,0.09313469254959807,0.5400179520936963,0.26726369997131755,0.0014380355660265677,0.07739814005805878
full_phi5,20260813,20300819,0.07074254096060388,0.07572929184912937,0.07572543074759837,0.540584975058735,0.26726369997131755,0.001438035566026452,0.07469140651171079
info,20260814,20300810,0.05902051200270424,0.14322014078653963,0.08404662239576359,1.1101482126588182,0.67663462593459,0.0016791256295104612,0.10985127845269105
info,20260814,20300811,0.06775586598666275,0.13733291196232367,0.07151639763626959,1.0901211064526841,0.67663462593459,0.0016791256295112082,0.0847590469543041
info,20260814,20300812,0.06151701167309361,0.14490085235864558,0.07447430486847408,1.0893323755171602,0.67663462593459,0.0016791256295115493,0.10897199915730076
info,20260814,20300813,0.05503546629288815,0.10509292904050953,0.08177356496193063,1.062039875677941,0.67663462593459,0.0016791256295104634,0.10778912986140353
info,20260814,20300814,0.052472900274036095,0.13334645801853143,0.053815586101023764,1.0881223791664396,0.67663462593459,0.0016791256295098228,0.09965224087251538
info,20260814,20300815,0.05526763012408788,0.11529832631453414,0.06840587387334592,1.1059571901672904,0.67663462593459,0.0016791256295087,0.1052464320470732
info,20260814,20300816,0.06419308682358081,0.1270990656815696,0.0679456673214875,1.0588191924715695,0.67663462593459,0.0016791256295100852,0.12099628075151907
info,20260814,20300817,0.05094226011303289,0.1460262268341526,0.08385772951056902,1.129732123187977,0.67663462593459,0.0016791256295098874,0.09498610462673172
info,20260814,20300818,0.06582154299138052,0.1440487967861648,0.0932651928687812,1.0256805518798673,0.67663462593459,0.0016791256295095307,0.08218575120520935
info,20260814,20300819,0.0529098087193813,0.12572650177877656,0.06731710348156655,1.1403903522034313,0.67663462593459,0.0016791256295110202,0.09347911522198864
cv,20260814,20300810,0.0867202242949461,0.1065288512891623,0.09212397554322359,0.25895260761634353,0.24299130578424893,0.0018805319287504198,0.05446511103692855
cv,20260814,20300811,0.10115006032762283,0.08080877871849976,0.0771306390609173,0.25307109370261266,0.24299130578424893,0.0018805457931209805,0.07980995358136007
cv,20260814,20300812,0.08886057391548884,0.08105455489495152,0.08911393136016744,0.25932076824511097,0.24299130578424893,0.0018805121288310717,0.0556934580137012
cv,20260814,20300813,0.07803463789340151,0.09792980595023278,0.09066448448917845,0.2580227178956521,0.24299130578424893,0.001880514247045718,0.05384939959096189
cv,20260814,20300814,0.08130837374981621,0.08319436366005796,0.08817631545719677,0.2577790231301747,0.24299130578424893,0.0018805416792452624,0.0388325825911494
cv,20260814,20300815,0.07565410537274597,0.06700581035737631,0.06934498590747924,0.26193145548252383,0.24299130578424893,0.00188053322328524,0.04781352149581016
cv,20260814,20300816,0.08288569013096712,0.08681126528240896,0.07740649956215512,0.25798351621879956,0.24299130578424893,0.001880529012293961,0.05226976721114778
cv,20260814,20300817,0.08792881775456277,0.08193260289600508,0.0777697128914503,0.26184229889525407,0.24299130578424893,0.001880533186212624,0.042175986756947996
cv,20260814,20300818,0.09301790026656725,0.09998109433488696,0.08198327441973431,0.2565345534023871,0.24299130578424893,0.0018805490912728918,0.07822945135986674
cv,20260814,20300819,0.07012515049737775,0.08246558256103613,0.08021834541796836,0.25885792771795785,0.24299130578424893,0.0018805294033509066,0.04248659874408515
fiber,20260814,20300810,0.057475383505599276,0.07544369493718643,0.07044338839684933,0.01575427690211155,0.9828458192443841,0.0014014720354507716,0.017555026646302218
fiber,20260814,20300811,0.0578768718203857,0.054485255224144595,0.04997903397543834,0.01553503786824547,0.9828458192443841,0.0014014720354506363,0.0518915169937281
fiber,20260814,20300812,0.05341551416839679,0.05851728037085083,0.054402725136866024,0.015666146582389004,0.9828458192443841,0.0014014720354503189,0.057004642461556794
fiber,20260814,20300813,0.05140372255851217,0.055927629948536554,0.05888105280393933,0.015464735281690477,0.9828458192443841,0.0014014720354506858,0.028996411492157436
fiber,20260814,20300814,0.0509104992848856,0.05869944871168178,0.054760934328780375,0.015572477727128232,0.9828458192443841,0.0014014720354513393,0.025675725489435742
fiber,20260814,20300815,0.054523059659908536,0.04568210416799437,0.0460833686787846,0.015747011870209805,0.9828458192443841,0.0014014720354514829,0.036155604971420986
fiber,20260814,20300816,0.05805452633121233,0.05337644692487356,0.05013542997783732,0.01569644559050601,0.9828458192443841,0.0014014720354513155,0.024704888644502255
fiber,20260814,20300817,0.051452840463115844,0.06524151510779934,0.058126157710852756,0.015938226645743927,0.9828458192443841,0.0014014720354508501,0.0407801012733688
fiber,20260814,20300818,0.061483918692418524,0.07993313780046386,0.0746149637134672,0.015617871978683077,0.9828458192443841,0.0014014720354515499,0.03421035249759338
fiber,20260814,20300819,0.048422438626335905,0.053569362649869216,0.05177307878837765,0.015412986095426453,0.9828458192443841,0.0014014720354509785,0.05610688870124325
random,20260814,20300810,0.06103229068133824,0.10611003211494024,0.0720720341570345,0.25825417286654334,0.7148209537371839,0.0016199873717459966,0.04245902352914257
random,20260814,20300811,0.06737773324520184,0.10278958541656753,0.05944822193429986,0.2588596983937418,0.7148209537371839,0.0016199873717461434,0.059705471996005476
random,20260814,20300812,0.05974240111438883,0.11082411822576665,0.06477917021973238,0.2597073999068745,0.7148209537371839,0.0016199873717458197,0.059724447223984185
random,20260814,20300813,0.05275808837386557,0.07998740419350889,0.0637469825640898,0.26124778888133793,0.7148209537371839,0.00161998737174576,0.05088281713935621
random,20260814,20300814,0.051289035029951316,0.10661601016184563,0.057371039602097766,0.2584757137033531,0.7148209537371839,0.0016199873717465234,0.041008531165422656
random,20260814,20300815,0.056130125103142595,0.08238199713664489,0.05294403709629291,0.26605522825636485,0.7148209537371839,0.0016199873717461046,0.039908487901095
random,20260814,20300816,0.06373222948039671,0.09284898514947953,0.0539318769071363,0.25995104488048826,0.7148209537371839,0.0016199873717464915,0.04105044752993329
random,20260814,20300817,0.052134057625525865,0.09834334301652342,0.06400167900198551,0.2578727855640506,0.7148209537371839,0.0016199873717457416,0.05387088215437171
random,20260814,20300818,0.06220315726762361,0.10607762007491717,0.07891769974830233,0.2584355898588749,0.7148209537371839,0.001619987371746713,0.04846622268504088
random,20260814,20300819,0.05682218886707106,0.09188707213915132,0.05845843399079332,0.26136891796132256,0.7148209537371839,0.0016199873717467291,0.061459517703957696
full_phi5,20260814,20300810,0.0828038681976109,0.09720819813349701,0.08578372920105803,0.19126653035048274,0.2554779747750545,0.0014381150797343717,0.04857489515387572
full_phi5,20260814,20300811,0.09977796234582,0.08085245598937783,0.07430974067694414,0.1932999920045647,0.2554779747750545,0.0014381017097810172,0.06320106043176249
full_phi5,20260814,20300812,0.0900230861659189,0.08106584733273405,0.08114065374648043,0.18999066439350273,0.2554779747750545,0.0014380823104397447,0.06200777673391757
full_phi5,20260814,20300813,0.0836763915271525,0.10562085219130701,0.10443630212936561,0.19478976085809352,0.2554779747750545,0.0014381157201430413,0.049997472890154736
full_phi5,20260814,20300814,0.07673984059474723,0.08176461879706894,0.07846706339991644,0.19391543606866862,0.2554779747750545,0.0014381206462560439,0.03712368402649269
full_phi5,20260814,20300815,0.07211709818981178,0.07159507894254241,0.06559081545717367,0.1958500573525579,0.2554779747750545,0.001438116736005091,0.05692961615332042
full_phi5,20260814,20300816,0.08025431219383418,0.07881531863266136,0.07784363815629507,0.1940878525490489,0.2554779747750545,0.001438094766679289,0.054655992574157646
full_phi5,20260814,20300817,0.08323014200815614,0.07494884098345822,0.0782507016691395,0.19712586799528453,0.2554779747750545,0.0014381043155913484,0.04373097679325813
full_phi5,20260814,20300818,0.09536489552814806,0.09315548861231036,0.09496746137205499,0.19342316247196478,0.2554779747750545,0.0014381058501403096,0.06818078100300547
full_phi5,20260814,20300819,0.07074254096060388,0.07572929184912937,0.0711625648069447,0.198045656250961,0.2554779747750545,0.0014380924305108106,0.050891848751913306
info,20260815,20300810,0.06370258412351791,0.0978334853538888,0.06584546149887222,0.7205091727512671,0.48597077179903064,0.001535294086808503,0.04191030330509363
info,20260815,20300811,0.07827617145429631,0.10796383280547923,0.07700681233848782,0.7231733967063944,0.48597077179903064,0.0015357590710361906,0.04683041358522009
info,20260815,20300812,0.06664864278363042,0.12413749323369823,0.08217504593435036,0.7321497591735667,0.48597077179903064,0.0015353600124907237,0.06455188126416633
info,20260815,20300813,0.06176654740353106,0.11764101739234263,0.09876672879756083,0.7249306658441219,0.48597077179903064,0.0015356698426040026,0.05231131041108527
info,20260815,20300814,0.05440994079699595,0.11146266201718118,0.06738434365008779,0.7173701372719907,0.48597077179903064,0.0015356916096053823,0.04024969364393869
info,20260815,20300815,0.06839074287018289,0.10763181095924296,0.06913777499873895,0.715681073521255,0.48597077179903064,0.0015355386179784155,0.05432454227943767
info,20260815,20300816,0.06919351089009443,0.09112702541656571,0.07157273244065644,0.7248277199578397,0.48597077179903064,0.0015355511034775293,0.03861026993528033
info,20260815,20300817,0.05224617796322157,0.07294266315194109,0.06195720306524575,0.7205448806196787,0.48597077179903064,0.0015354698617720732,0.04915893027176487
info,20260815,20300818,0.06786593753976093,0.091342161772058,0.08441028210731982,0.719452784861201,0.48597077179903064,0.001535516926837524,0.06395916925724048
info,20260815,20300819,0.06299836145137362,0.1029769471259281,0.0717447551844804,0.7228629923720392,0.48597077179903064,0.0015354463140755882,0.04179807862870632
cv,20260815,20300810,0.0893556326233904,0.1004380490735615,0.10086773518848928,0.5425310557097476,0.25041894573752976,0.0018464424137787018,0.0682104174613233
cv,20260815,20300811,0.09154404188612526,0.08130253404174068,0.08105928014834785,0.5352844308654806,0.25041894573752976,0.0018464424137792632,0.07363597169800999
cv,20260815,20300812,0.09724289545861636,0.09142801364145149,0.09054940051111031,0.5403020419661562,0.25041894573752976,0.001846442413779217,0.10218589106034082
cv,20260815,20300813,0.07975580639172124,0.09413503389515172,0.09558686222039488,0.5380610006157474,0.25041894573752976,0.0018464424137787255,0.07901049444307533
cv,20260815,20300814,0.08047489367704402,0.0914256540935936,0.0899801133326914,0.5374199735939296,0.25041894573752976,0.0018464424137786585,0.0744379771724881
cv,20260815,20300815,0.07719450833727019,0.07577794009829153,0.07514518446832101,0.535188491079802,0.25041894573752976,0.0018464424137778282,0.08833077604585533
cv,20260815,20300816,0.08092202263912414,0.08417778324998675,0.08350360684134929,0.5388090796457006,0.25041894573752976,0.0018464424137789545,0.07416546726092033
cv,20260815,20300817,0.08400426687506492,0.07732340295249897,0.07717043329583893,0.5379498791367189,0.25041894573752976,0.0018464424137783855,0.07038946053080902
cv,20260815,20300818,0.0924141014295996,0.08993148000819755,0.09028457430099895,0.5397352480297612,0.25041894573752976,0.0018464424137786214,0.07784342881120464
cv,20260815,20300819,0.0716089882106923,0.07973337772420308,0.07872489393231027,0.5415571240120383,0.25041894573752976,0.001846442413779246,0.07556236551816715
fiber,20260815,20300810,0.05785806474277704,0.08077864713922792,0.07069303487941293,0.1304006638061163,0.89934130490449,0.001706591757746936,0.027096054039564017
fiber,20260815,20300811,0.061108329988482486,0.06921834339547935,0.060675470460632375,0.13046364109095004,0.89934130490449,0.001706597642022948,0.039318304810457255
fiber,20260815,20300812,0.05218723191801719,0.07890369395590455,0.06637021990077609,0.13397063679599527,0.89934130490449,0.0017065917577476935,0.05465023565175584
fiber,20260815,20300813,0.05668869972552448,0.08171788779362953,0.07389224594053416,0.13151043045048372,0.89934130490449,0.0017066042834198343,0.041784972675556226
fiber,20260815,20300814,0.05287633717252617,0.07275660572240167,0.06482505336697741,0.13146372787959623,0.89934130490449,0.001706602705454037,0.03879788717589634
fiber,20260815,20300815,0.05583822802650064,0.06262158585466836,0.05516070220725879,0.13145496978891344,0.89934130490449,0.0017065917577459844,0.0447640288911893
fiber,20260815,20300816,0.06130059430278259,0.06651668985363976,0.06145486458061248,0.1310472307480865,0.89934130490449,0.0017065917577469302,0.0370519751757484
fiber,20260815,20300817,0.05052787152401018,0.06581200823044087,0.06254178189537465,0.13089692540341086,0.89934130490449,0.0017065917577468997,0.038481663572096786
fiber,20260815,20300818,0.06157885256325096,0.0769834727951118,0.07548536664446003,0.13285768389755007,0.89934130490449,0.0017065917577463012,0.04845757972660567
fiber,20260815,20300819,0.04755620412697428,0.061126469681175626,0.05412656012637899,0.13230529839771857,0.89934130490449,0.001706591757746877,0.054952317154701114
random,20260815,20300810,0.06341886819629727,0.10378716730932601,0.07547047553847085,0.49626725025412,0.5613983235472717,0.0017013977286514607,0.032832892261035
random,20260815,20300811,0.07896648985070297,0.10744852566033769,0.07381974784705841,0.49796682435494805,0.5613983235472717,0.001701962206954922,0.04120585198133859
random,20260815,20300812,0.06276225013472896,0.12315785559191983,0.08498362692161605,0.5025839450493533,0.5613983235472717,0.0017014404220844735,0.05764607801015792
random,20260815,20300813,0.05672165911395982,0.1234812770007218,0.0889542996836049,0.4997372282518548,0.5613983235472717,0.0017017874435740175,0.044484633782210105
random,20260815,20300814,0.053557576553624656,0.11967945919907619,0.07660341422595647,0.49411506414735684,0.5613983235472717,0.0017017385457591913,0.03776955526337831
random,20260815,20300815,0.06254166693593412,0.10946708827589698,0.07054295521194125,0.49123349138195,0.5613983235472717,0.0017017036722268134,0.04538237041987874
random,20260815,20300816,0.06894355330129061,0.09500615221613389,0.0685155838306065,0.49980358384327805,0.5613983235472717,0.0017017453023927865,0.03900015717615169
random,20260815,20300817,0.05183107505221185,0.07483978930724018,0.05602362557927551,0.4988154648542445,0.5613983235472717,0.0017015969751992543,0.04600161235951322
random,20260815,20300818,0.06513361590484794,0.08299001902969416,0.06967444095684465,0.4966627663395368,0.5613983235472717,0.0017016575919595969,0.057163099719031864
random,20260815,20300819,0.059912822727785406,0.09924982066202374,0.06739121399922274,0.49997640355783496,0.5613983235472717,0.001701608779923712,0.04533569758162786
full_phi5,20260815,20300810,0.0828038681976109,0.09720819813349701,0.09719102028161704,0.5462721282730185,0.24992442318118452,0.0014380355660265098,0.06883889457972005
full_phi5,20260815,20300811,0.09977796234582,0.08085245598937783,0.08083957907177083,0.5399187513090064,0.24992442318118452,0.0014380355660267984,0.07411693982510568
full_phi5,20260815,20300812,0.0900230861659189,0.08106584733273405,0.08105177870241374,0.5440011773152502,0.24992442318118452,0.0014380355660267331,0.10071543465286936
full_phi5,20260815,20300813,0.0836763915271525,0.10562085219130701,0.10562351394910914,0.5410911074331937,0.24992442318118452,0.0014380355660267453,0.07827972361118486
full_phi5,20260815,20300814,0.07673984059474723,0.08176461879706894,0.08175447987540231,0.5426517138737917,0.24992442318118452,0.0014380355660265538,0.07551943685022598
full_phi5,20260815,20300815,0.07211709818981178,0.07159507894254241,0.07158522650974829,0.5389961525975645,0.24992442318118452,0.0014380355660263584,0.08977559074084163
full_phi5,20260815,20300816,0.08025431219383418,0.07881531863266136,0.07881852672172084,0.5426526535291178,0.24992442318118452,0.0014380355660268823,0.07572485930595786
full_phi5,20260815,20300817,0.08323014200815614,0.07494884098345822,0.07494944010377635,0.5406039928644966,0.24992442318118452,0.001438035566026643,0.07010552982877967
full_phi5,20260815,20300818,0.09536489552814806,0.09315548861231036,0.09315951417768441,0.5435554798611864,0.24992442318118452,0.0014380355660265677,0.0774108815062245
full_phi5,20260815,20300819,0.07074254096060388,0.07572929184912937,0.07572156056951444,0.5441090523493317,0.24992442318118452,0.001438035566026452,0.07471956806333745
info,20260816,20300810,0.06326101082604371,0.11177989977555151,0.08311131931381327,0.2529391131089937,0.40598688440108266,0.002007359576402381,0.06634365577676227
info,20260816,20300811,0.07222536202017801,0.09742769965147284,0.08022019564003358,0.2545161468975604,0.40598688440108266,0.002007359576403342,0.034537523706759554
info,20260816,20300812,0.08277291375695711,0.11424447272082888,0.09174379236944491,0.25650734106500067,0.40598688440108266,0.0020073595764032353,0.08412102045183484
info,20260816,20300813,0.07194818841236411,0.09139795818962461,0.07751473999009666,0.25526388913372156,0.40598688440108266,0.002007359576401902,0.047858909080109056
info,20260816,20300814,0.06632136591765508,0.11262184207558364,0.10255545204891636,0.2525759280593461,0.40598688440108266,0.0020073595764023983,0.05881475130830607
info,20260816,20300815,0.0710102483977337,0.09431027917568639,0.07475159983603052,0.2548750930732763,0.40598688440108266,0.0020073595764004597,0.06936030364781505
info,20260816,20300816,0.0660713326496673,0.09270103215663493,0.07183555957792004,0.2507197653140797,0.40598688440108266,0.0020073595764025115,0.07293701592339025
info,20260816,20300817,0.05187558815255155,0.10032194263647054,0.077511274757041,0.2555422953131581,0.40598688440108266,0.0020073595764012555,0.06319259419528639
info,20260816,20300818,0.07304594605089716,0.09911323561862113,0.08032325464448815,0.25614311483423047,0.40598688440108266,0.0020073595764023592,0.04892547478280288
info,20260816,20300819,0.06240734114869827,0.10410877329007401,0.08655546807506993,0.25496261385217944,0.40598688440108266,0.002007359576404164,0.0794444203757077
cv,20260816,20300810,0.0830442518862667,0.1063500042415229,0.09291533647483585,0.3008850772200629,0.26267934270373283,0.0021887086946138327,0.10457756320849602
cv,20260816,20300811,0.09223825013553957,0.0947410583036599,0.10237091495923084,0.296122506169915,0.26267934270373283,0.002188708694614739,0.08752577065403229
cv,20260816,20300812,0.09420071125074905,0.11461744150478649,0.11570104600486882,0.29724136931971545,0.26267934270373283,0.002188708694614714,0.15414960591921367
cv,20260816,20300813,0.07246150150219373,0.08276463277571318,0.09921716130886606,0.30171484171751783,0.26267934270373283,0.0021887086946134685,0.10563099750265754
cv,20260816,20300814,0.07037428624713454,0.11517365037170801,0.11658568322543629,0.2981872029477727,0.26267934270373283,0.0021887086946137204,0.11271194977519977
cv,20260816,20300815,0.06625269255146066,0.09152846744018629,0.09375660839699236,0.3000961863798656,0.26267934270373283,0.0021887086946119926,0.1306187517817704
cv,20260816,20300816,0.07999447392667407,0.1053599005846393,0.09837114261033575,0.293781559887793,0.26267934270373283,0.0021887086946138974,0.11594521613591795
cv,20260816,20300817,0.08979296505417725,0.09498211402012587,0.09347110491769185,0.2972419251296308,0.26267934270373283,0.0021887086946128344,0.11693538741670162
cv,20260816,20300818,0.08956593566307111,0.09495126563799099,0.09941027515165707,0.3006114241469423,0.26267934270373283,0.0021887086946136454,0.09469000373619985
cv,20260816,20300819,0.07219198406804096,0.09120430835991432,0.08810560706460537,0.3024329628166817,0.26267934270373283,0.0021887086946153463,0.1236208094756706
fiber,20260816,20300810,0.057336588728845145,0.08888689776808012,0.06932365183907291,0.08650184078558756,0.8894692685758686,0.0019390552333241277,0.052328263591143925
fiber,20260816,20300811,0.05752902528033153,0.07184830739764676,0.049046789164903765,0.08551484284428565,0.8894692685758686,0.0019390552333245492,0.02974905170837786
fiber,20260816,20300812,0.057637355740356326,0.07955215078386296,0.05361573236952772,0.08575869214771623,0.8894692685758686,0.001939055233324681,0.08300325510256566
fiber,20260816,20300813,0.054425895168688294,0.06856364435706792,0.06443365029756833,0.08703202180784167,0.8894692685758686,0.0019390552333240455,0.027428972998074373
fiber,20260816,20300814,0.052046567272487965,0.07477910584734589,0.0525107616228227,0.08532216822039326,0.8894692685758686,0.0019390552333238714,0.040437461910814716
fiber,20260816,20300815,0.050875862796082374,0.0578306147734278,0.044989760786961576,0.08688433775967377,0.8894692685758686,0.0019390552333231914,0.055440699667399805
fiber,20260816,20300816,0.05797624820761899,0.06820471911544855,0.05279167588278368,0.08626817753045046,0.8894692685758686,0.0019390552333240021,0.05745284763737552
fiber,20260816,20300817,0.04842328883143601,0.09343446753541007,0.06446940746443007,0.08584248305763367,0.8894692685758686,0.0019390552333237204,0.05495214755933203
fiber,20260816,20300818,0.061332582953447304,0.09204730497758806,0.07665373670654972,0.08629085384951118,0.8894692685758686,0.0019390552333237465,0.03715904968478121
fiber,20260816,20300819,0.049095497606907956,0.06754608827531466,0.056699589798442356,0.0849160455779069,0.8894692685758686,0.0019390552333246294,0.07839560528312005
random,20260816,20300810,0.05966541793666032,0.14437766548569267,0.07635584593633131,0.4853551561874977,0.66719514178483,0.002198245043288166,0.10034570680243808
random,20260816,20300811,0.06546956177032776,0.13679248189247886,0.05982599966780197,0.4815662755422936,0.66719514178483,0.0021982450432888392,0.06741107160816369
random,20260816,20300812,0.06357817437360631,0.1439601447545136,0.06610541451278489,0.4884042214572335,0.66719514178483,0.0021982450432888757,0.1008838084292012
random,20260816,20300813,0.0577064718504647,0.10726286268063351,0.07980943626271488,0.4894978202894549,0.66719514178483,0.002198245043287887,0.07885186694192305
random,20260816,20300814,0.053657247619932076,0.1342670543775642,0.06303979306093917,0.4805851961599166,0.66719514178483,0.002198245043288004,0.08816100836565714
random,20260816,20300815,0.05331618888160682,0.11482275342709732,0.05603822281218517,0.4853997686049677,0.66719514178483,0.002198245043286734,0.10553585570174175
random,20260816,20300816,0.062485663474331016,0.12867878716165893,0.059395080356830554,0.48598161412769547,0.66719514178483,0.002198245043288122,0.10903361106637832
random,20260816,20300817,0.04975832602626483,0.14692630538227727,0.07664289478669627,0.48411366192141475,0.66719514178483,0.0021982450432873925,0.08711853830591916
random,20260816,20300818,0.06555244682901643,0.14162407462000526,0.0827693439746361,0.4831925731517515,0.66719514178483,0.002198245043287907,0.08655994009079503
random,20260816,20300819,0.05461861093619267,0.12552832822115453,0.06975538956507456,0.4835070125623374,0.66719514178483,0.002198245043289266,0.09349349433425487
full_phi5,20260816,20300810,0.0828038681976109,0.09720819813349701,0.09195818694602255,0.37726048801186507,0.2524191738822145,0.0014380355660265098,0.10122642500514727
full_phi5,20260816,20300811,0.09977796234582,0.08085245598937783,0.09274840634893107,0.37525964148425334,0.2524191738822145,0.0014380355660267984,0.08879678296045879
full_phi5,20260816,20300812,0.0900230861659189,0.08106584733273405,0.0875225111488911,0.3749375836926749,0.2524191738822145,0.0014380355660267331,0.15031231421652086
full_phi5,20260816,20300813,0.0836763915271525,0.10562085219130701,0.12658982552473308,0.3802230161668861,0.2524191738822145,0.0014380355660267453,0.10684905425501968
full_phi5,20260816,20300814,0.07673984059474723,0.08176461879706894,0.08014176551546388,0.3752598579830955,0.2524191738822145,0.0014380355660265538,0.10931328428249626
full_phi5,20260816,20300815,0.07211709818981178,0.07159507894254241,0.07604603565104591,0.37614587342023126,0.2524191738822145,0.0014380355660263584,0.13367837660445767
full_phi5,20260816,20300816,0.08025431219383418,0.07881531863266136,0.07652570855478615,0.37053644115934037,0.2524191738822145,0.0014380355660268823,0.10943345007246026
full_phi5,20260816,20300817,0.08323014200815614,0.07494884098345822,0.0753930519115727,0.3739972095933279,0.2524191738822145,0.001438035566026643,0.11053967709780539
full_phi5,20260816,20300818,0.09536489552814806,0.09315548861231036,0.10306875366438499,0.37545821284225794,0.2524191738822145,0.0014380355660265677,0.09959597882191377
full_phi5,20260816,20300819,0.07074254096060388,0.07572929184912937,0.08044629204763577,0.37624548573596067,0.2524191738822145,0.001438035566026452,0.1250042390386583
info,20260817,20300810,0.0810292283617931,0.0991121268347816,0.08456165971889928,0.3402259266293127,0.277797051697598,0.0014665911877542598,0.05680624178893012
info,20260817,20300811,0.0863183514756647,0.08184821641653257,0.07992579805586839,0.3447728083800056,0.277797051697598,0.0014665911877545003,0.06629103057815122
info,20260817,20300812,0.09764654336767647,0.09593047371178719,0.08942609338054912,0.33798690754164895,0.277797051697598,0.001466591187754547,0.09048168513727979
info,20260817,20300813,0.08064200654550231,0.10315412151115629,0.11141591922499311,0.34235145144516654,0.277797051697598,0.001466591187754546,0.05259524516374598
info,20260817,20300814,0.07486181427394502,0.1012621199501434,0.07209550943451763,0.34169600436154857,0.277797051697598,0.0014665911877542043,0.04874381127108587
info,20260817,20300815,0.07314448898123212,0.08987628137422403,0.07100040977989537,0.3429104160187771,0.277797051697598,0.0014665911877541926,0.06353271412862758
info,20260817,20300816,0.0834023181056775,0.09856785934492589,0.07042681606470064,0.3363242518436251,0.277797051697598,0.0014665911877544836,0.05932549294597747
info,20260817,20300817,0.08773756950457456,0.08439938890738015,0.07059769456113288,0.34480300760999383,0.277797051697598,0.001466591187754491,0.05794445882590687
info,20260817,20300818,0.09323963966827606,0.09929789492798287,0.0887870160623841,0.34604410399661184,0.277797051697598,0.0014665911877541626,0.07444076745575133
info,20260817,20300819,0.06863463238393262,0.07860793782669971,0.07046654053895617,0.35091995373439,0.277797051697598,0.0014665911877540503,0.07519742088986535
cv,20260817,20300810,0.08915000090163037,0.10005959572001999,0.09055157867934151,0.41816634697544885,0.27676540066443484,0.001381699174871342,0.04999989756088564
cv,20260817,20300811,0.08959586644765524,0.0799323194059983,0.08221092498675371,0.42145437335074376,0.27676540066443484,0.0013816991748715791,0.05535728513031737
cv,20260817,20300812,0.098654015518574,0.08428040717964902,0.08895772664895975,0.4245123684440819,0.27676540066443484,0.001381699174871537,0.08136816586579118
cv,20260817,20300813,0.08159053382681003,0.10470658506905504,0.10844539970330298,0.42836891382801545,0.27676540066443484,0.0013816991748715843,0.0552919579376801
cv,20260817,20300814,0.0839340346929623,0.08447532034760541,0.07783884098434168,0.42278305091210666,0.27676540066443484,0.0013816991748713905,0.04529397972659871
