candidate_rank,pair_id,observation_dimension,coupling,schedule_amplitude,t,bank_count,bank_seed,target_hull_feasible,target_hull_lp_residual,calibration_converged,maximum_standardized_residual,ess_fraction,projection_kl_distortion,lambda_norm,maximum_weight,covariance_rank,covariance_condition,hidden_shift_standardized_rms,hidden_shift_nontrivial,field_minimum,field_maximum,hard_range_violation_fraction,physical_range_gate_pass
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.1,4096,36000,True,2.220446049250313e-16,True,1.4626078126411812e-12,0.0658768909328422,1.714975691710381,15.029928878372681,0.027141267164598536,2,63.32016590854359,0.3521247555939322,True,-0.09030671417713165,0.46880465745925903,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.2,4096,36000,True,2.220446049250313e-16,True,3.3306690738754696e-15,0.14076184991811608,1.0884216580962687,9.396213883484263,0.013580270951182822,2,55.56408350377662,0.5414009466880485,True,-0.1843317747116089,0.5217568874359131,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.3,4096,36000,True,0.0,True,4.6629367034256575e-14,0.7287633526662111,0.16937355132372617,2.807409852096711,0.001657617232792477,2,92.8866486034048,0.40782546482471543,True,-0.26053494215011597,0.5636824369430542,4.76837158203125e-07,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.4,4096,36000,True,2.220446049250313e-16,True,1.2856382625159313e-13,0.9952612815840295,0.0023523194109194793,0.2630997784819789,0.00031097701317018954,2,87.1161800160843,0.06526893522476068,False,-0.30810001492500305,0.6019977331161499,5.9604644775390625e-06,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.5,4096,36000,True,2.220446049250313e-16,True,3.552713678800501e-15,0.912948638646998,0.04356302022128197,1.0462086443806606,0.000693277492406132,2,105.27419833239668,0.3201909961812559,True,-0.32223600149154663,0.6132010221481323,1.2874603271484375e-05,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.6,4096,36000,True,2.220446049250313e-15,True,5.759837051755312e-13,0.9948724131837832,0.002544757573832766,0.2644264742951829,0.00032410438855091136,2,171.48614562931098,0.07097288329027418,False,-0.30485421419143677,0.5991092920303345,5.7220458984375e-06,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.7,4096,36000,True,2.220446049250313e-16,True,3.3573588353874584e-11,0.7304680952187116,0.1382192119370076,2.0433576047835924,0.0018019700795391756,2,244.08393962117236,0.4232759873509023,True,-0.25582414865493774,0.563188374042511,2.384185791015625e-07,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.8,4096,36000,True,1.5543122344752192e-15,True,5.0182080713057076e-14,0.24870409558156617,0.46140230970754725,2.8426430304098376,0.007352374854819449,2,126.45804820854038,0.5266559132558204,True,-0.17987236380577087,0.5286144018173218,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.07,0.9,4096,36000,True,2.220446049250313e-16,True,2.220446049250313e-15,0.3229775766917265,0.33750737638618505,2.031381454206749,0.005180077350771176,2,99.01948744881417,0.322572803334035,True,-0.09211018681526184,0.4975554347038269,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.1,4096,36000,True,2.220446049250313e-16,True,1.1435297153639112e-13,0.1206647355809089,1.2496852882025276,12.00425784447407,0.014535178251815018,2,44.85137551423648,0.3135131850189368,True,-0.10531407594680786,0.4802694022655487,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.2,4096,36000,True,1.1102230246251565e-16,True,1.7763568394002505e-14,0.5493425427874146,0.32014545188744803,4.673775798395515,0.0025160948443002738,2,58.87739807388038,0.35314944840290485,True,-0.21471643447875977,0.5435642004013062,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.3,4096,36000,True,4.440892098500626e-16,True,3.3306690738754696e-15,0.8859238236288225,0.05833550788655366,1.3994011297926465,0.0006972694988262762,2,55.05610611294609,0.2761874307380096,True,-0.3027920722961426,0.59734046459198,3.337860107421875e-06,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.4,4096,36000,True,4.440892098500626e-16,True,1.3322676295501878e-15,0.28575453013151325,0.6333602234656723,3.857412919964643,0.005783007275358556,2,57.52323646803356,1.188841488275516,True,-0.35777631402015686,0.6415651440620422,4.482269287109375e-05,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.5,4096,36000,True,2.220446049250313e-16,True,5.764277943853813e-12,0.1545690213978123,0.9749737246236734,4.477591483922743,0.012938327198540383,2,71.8305315678101,1.6246304017793767,True,-0.3738591969013214,0.6548047065734863,9.417533874511719e-05,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.6,4096,36000,True,2.220446049250313e-16,True,8.881784197001252e-16,0.27017620423550653,0.6117777170603405,3.5459745998299654,0.007658092622535717,2,98.47496836010536,1.2763526076016851,True,-0.35104209184646606,0.6377532482147217,4.9591064453125e-05,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.7,4096,36000,True,2.220446049250313e-15,True,1.865174681370263e-14,0.8860699689474849,0.056517468062850476,1.2600602650571442,0.000997586435716392,2,215.13526571768773,0.3157399637231859,True,-0.2951138913631439,0.5960608124732971,3.0994415283203125e-06,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.8,4096,36000,True,2.220446049250313e-16,True,7.862599460395359e-13,0.607202309576454,0.1716249343593253,1.9861774173891389,0.0030021414485631812,2,189.30747399513163,0.34977395657088683,True,-0.20841804146766663,0.542974591255188,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.08,0.9,4096,36000,True,4.440892098500626e-16,True,9.306333481617912e-12,0.39758980303026686,0.27204674361854964,1.8954083719227226,0.004409786358198879,2,109.58556892879669,0.2909771858121973,True,-0.10577196627855301,0.5051050186157227,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.1,4096,36000,True,2.220446049250313e-16,True,1.7763568394002505e-15,0.21100949785053738,0.8440551325761516,9.352168094411462,0.010614089685454192,2,32.65501652748284,0.27776931213212613,True,-0.12032142281532288,0.4917341470718384,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.2,4096,36000,True,0.0,True,1.4099832412739488e-13,0.9872302278933289,0.006512459310465771,0.6001843380291019,0.0003444308813488411,2,47.41310712178647,0.059182804047277694,False,-0.24541808664798737,0.5653713941574097,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.3,4096,36000,True,2.220446049250313e-16,True,2.886579864025407e-15,0.218065033103699,0.815740774383064,4.881819895992197,0.006326429336827212,2,44.752342361537465,1.114540499290148,True,-0.34504926204681396,0.6309985518455505,2.2649765014648438e-05,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.4,4096,36000,True,2.220446049250313e-16,True,5.617728504603292e-14,0.021014958421668735,2.6340445461322197,8.260091736827631,0.060968716581326486,2,63.87524567086685,2.3832059214422934,True,-0.40745261311531067,0.6811325550079346,0.0002028942108154297,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.5,4096,36000,True,2.220446049250313e-16,True,4.440892098500626e-16,0.006938153621540915,3.4654163058189473,8.983500450391007,0.1425188694645694,2,57.50811573339289,2.9276140924776892,True,-0.4260919690132141,0.6964083909988403,0.0003566741943359375,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.6,4096,36000,True,4.440892098500626e-16,True,5.573319583618286e-14,0.018618965418311557,2.361945333950619,6.643446332396265,0.06706835062465187,2,66.56836259815148,2.5461289938080522,True,-0.39871519804000854,0.6763971447944641,0.00022339820861816406,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.7,4096,36000,True,1.1102230246251565e-15,True,1.1324274851176597e-14,0.1870127979773399,0.7209534252253821,3.835210342116779,0.013194085602606518,2,111.48105334303769,1.297145814901383,True,-0.3344036936759949,0.628933310508728,2.8848648071289062e-05,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.8,4096,36000,True,2.220446049250313e-16,True,3.929523373358279e-12,0.99238014795079,0.003734700074168846,0.34944949379896073,0.00039083402890366316,2,343.18941309816427,0.061499131698886905,False,-0.23696373403072357,0.5573347806930542,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.09,0.9,4096,36000,True,1.1102230246251565e-15,True,2.4386048735891563e-11,0.5028949094186985,0.2037129918219737,1.7235261078876314,0.0035405173570738665,2,125.52559583373922,0.25382476383682223,True,-0.11943376064300537,0.5126546025276184,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.1,4096,36000,True,2.220446049250313e-16,True,1.603162047558726e-13,0.36379381915753917,0.5058581737646646,7.007546322375914,0.006888380237091907,2,25.74067071235063,0.2336035642800955,True,-0.13532878458499908,0.5031989216804504,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.2,4096,36000,True,2.220446049250313e-16,True,3.885780586188048e-14,0.7067233203455766,0.16496825709381724,2.7351412121491796,0.0015259640604844069,2,36.482930338156066,0.3331742667624862,True,-0.2761196792125702,0.587178647518158,4.76837158203125e-07,True
