risk_allowance_percent,risk_allowance_fraction,R_star,R_max,full_R_selection,full_R_excess_selection,full_A_selection,full_A_validation_mean,full_A_validation_se,law_R_validation,full_R_validation,law_A_validation,full_A_validation,Full_vs_Law_validation_reduction,full_certified,result,previous_corrected_selection_action_delta
0.5,0.005,0.06618573672099662,0.0665166654046016,0.06621188562919098,2.6148908194356668e-05,27.573950551159513,26.618645891833523,0.8560269738226035,0.06581583881174527,0.06583507746687678,29.013979671903794,26.618645891833523,0.08255791887763107,True,/home/zanot/projects/tesseract2026/experiments/toy_example_percentage/outputs/pareto/risk_0p5pct/result.json,1.4210854715202004e-14
1.0,0.01,0.06618573672099662,0.06684759408820659,0.06669860868878917,0.0005128719677925525,21.040259435874198,20.310305049837915,0.6338133489109813,0.06581583881174527,0.06628930546995143,29.013979671903794,20.310305049837915,0.2999821024378203,True,/home/zanot/projects/tesseract2026/experiments/toy_example_percentage/outputs/pareto/risk_1pct/result.json,-2.6869609789618565
2.0,0.02,0.06618573672099662,0.06750945145541655,0.06668349557260596,0.0004977588516093395,20.32243166724836,19.746995928782667,0.5423273114842293,0.06581583881174527,0.0662810478835863,29.013979671903794,19.746995928782667,0.31939719569373576,True,/home/zanot/projects/tesseract2026/experiments/toy_example_percentage/outputs/pareto/risk_2pct/result.json,-2.1594275512365932
3.0,0.03,0.06618573672099662,0.06817130882262652,0.06667457253623507,0.0004888358152384531,19.671402294066905,19.24308221222028,0.46112872997576115,0.06581583881174527,0.06627861913457601,29.013979671903794,19.24308221222028,0.3367651583882971,True,/home/zanot/projects/tesseract2026/experiments/toy_example_percentage/outputs/pareto/risk_3pct/result.json,-2.0988910138970063
4.0,0.04,0.06618573672099662,0.06883316618983648,0.06667240605105532,0.0004866693300586977,19.370318986899875,19.013148590318956,0.42527760780344037,0.06581583881174527,0.0662795614526858,29.013979671903794,19.013148590318956,0.3446900837002144,True,/home/zanot/projects/tesseract2026/experiments/toy_example_percentage/outputs/pareto/risk_4pct/result.json,-1.5919078560340942
5.0,0.05,0.06618573672099662,0.06949502355704645,0.06667240605105532,0.0004866693300586977,19.370318986899875,19.013148590318956,0.42527760780344037,0.06581583881174527,0.0662795614526858,29.013979671903794,19.013148590318956,0.3446900837002144,True,/home/zanot/projects/tesseract2026/experiments/toy_example_percentage/outputs/pareto/risk_5pct/result.json,-0.8540494632101314
