drifter_id,gate,crossing_time,crossing_lon,crossing_lat,horizon_days,completeness_class,coverage_fraction,max_gap_hours,drogue_class,drogue_lost_date_metadata,eligible,exclusion_reasons,year,month,season,decade
9526392,yucatan_A,1996-11-13T18:00:00,-86.73500000000001,20.066,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1996,11,SON,1990s
9526398,yucatan_A,1996-08-21T12:00:00,-85.51799999999997,20.014,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1996,8,JJA,1990s
9730622,yucatan_A,1998-09-24T12:00:00,-86.10000000000002,20.002,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,9,SON,1990s
9729810,yucatan_A,1998-07-23T12:00:00,-86.36700000000002,20.034,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,7,JJA,1990s
9730659,yucatan_A,1998-07-10T18:00:00,-85.94900000000001,20.09,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,7,JJA,1990s
9619804,yucatan_A,1998-11-20T00:00:00,-87.07400000000001,20.072,30,materially_incomplete,0.09917355371900827,nan,not_assessed_incomplete,missing_or_zero,False,not_exact_6_hour;not_assessed_incomplete,1998,11,SON,1990s
9730661,yucatan_A,1998-07-15T06:00:00,-86.82299999999998,20.146,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,7,JJA,1990s
9525752,yucatan_A,1998-11-17T12:00:00,-86.024,20.033,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,11,SON,1990s
9821142,yucatan_A,1999-01-28T12:00:00,-86.493,20.136,30,materially_incomplete,0.5454545454545454,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,1,DJF,1990s
9730688,yucatan_A,1999-01-29T18:00:00,-86.93900000000002,20.117,30,exact_6_hour,1.0,6.0,undrogued_at_entry,missing_or_zero,False,undrogued_at_entry,1999,1,DJF,1990s
9821159,yucatan_A,1999-05-13T06:00:00,-86.94400000000002,20.014,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,5,MAM,1990s
9823472,yucatan_A,1999-11-12T00:00:00,-85.09699999999998,20.756,30,materially_incomplete,0.7768595041322314,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
9825579,yucatan_A,1999-07-16T06:00:00,-85.02800000000002,21.642,30,exact_6_hour,1.0,6.0,lost_during_horizon,dated,False,lost_during_horizon,1999,7,JJA,1990s
9812231,yucatan_A,1999-06-16T06:00:00,-87.17099999999999,20.171,30,materially_incomplete,0.01652892561983471,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,6,JJA,1990s
9816007,yucatan_A,1999-03-20T18:00:00,-87.31599999999997,20.071,30,materially_incomplete,1.0,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,3,MAM,1990s
9817802,yucatan_A,1999-01-29T12:00:00,-85.06599999999997,20.486,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,1,DJF,1990s
9817803,yucatan_A,1999-01-22T12:00:00,-86.94200000000001,20.026,30,materially_incomplete,0.7355371900826446,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,1,DJF,1990s
9815989,yucatan_A,2000-02-18T00:00:00,-87.132,20.063,30,exact_6_hour,1.0,6.0,undrogued_at_entry,dated,False,undrogued_at_entry,2000,2,DJF,2000s
9809635,yucatan_A,1999-12-27T18:00:00,-86.68400000000003,20.075,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,12,DJF,1990s
9802862,yucatan_A,2000-02-23T00:00:00,-86.488,20.032,30,materially_incomplete,0.24793388429752067,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,2000,2,DJF,2000s
9804532,yucatan_A,1999-10-21T12:00:00,-87.19999999999999,20.003,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,10,SON,1990s
20009,yucatan_A,1999-11-11T06:00:00,-85.03899999999999,20.572,30,materially_incomplete,0.6694214876033058,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
17300,yucatan_A,1999-11-21T12:00:00,-86.832,20.074,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,11,SON,1990s
9819621,yucatan_A,2000-03-01T18:00:00,-86.666,20.07,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,2000,3,MAM,2000s
9817583,yucatan_A,1999-11-07T00:00:00,-87.24900000000002,20.042,30,materially_incomplete,0.23140495867768596,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
20008,yucatan_A,1999-11-03T06:00:00,-86.99099999999999,20.015,30,materially_incomplete,0.71900826446281,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
17578,yucatan_A,2000-04-07T00:00:00,-85.01499999999999,20.292,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,2000,4,MAM,2000s
19622,yucatan_A,1999-11-06T06:00:00,-86.60300000000001,20.133,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,11,SON,1990s
