drifter_id,gate,crossing_time,crossing_lon,crossing_lat,horizon_days,completeness_class,coverage_fraction,max_gap_hours,drogue_class,drogue_lost_date_metadata,eligible,exclusion_reasons,year,month,season,decade
9526398,florida_B,1996-09-30T12:00:00,-80.024,25.339,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1996,9,SON,1990s
9730622,florida_B,1998-10-30T00:00:00,-80.267,25.002,30,materially_incomplete,1.0,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,10,SON,1990s
9729810,florida_B,1998-08-20T18:00:00,-80.49700000000001,25.066,30,materially_incomplete,0.17355371900826447,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,8,JJA,1990s
9730659,florida_B,1999-04-20T18:00:00,-79.82,25.171,30,exact_6_hour,1.0,6.0,undrogued_at_entry,dated,False,undrogued_at_entry,1999,4,MAM,1990s
9525721,florida_B,1998-06-16T12:00:00,-80.21199999999999,25.186,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,6,JJA,1990s
9525752,florida_B,1998-12-15T12:00:00,-79.82600000000002,25.141,30,materially_incomplete,0.7933884297520661,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,12,DJF,1990s
9821142,florida_B,1999-02-12T12:00:00,-79.87099999999998,25.237,30,materially_incomplete,0.049586776859504134,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,2,DJF,1990s
9730688,florida_B,1999-02-19T12:00:00,-80.245,25.111,30,exact_6_hour,1.0,6.0,undrogued_at_entry,missing_or_zero,False,undrogued_at_entry,1999,2,DJF,1990s
9821159,florida_B,1999-08-25T06:00:00,-80.27199999999999,25.024,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,8,JJA,1990s
9809635,florida_B,2000-01-20T06:00:00,-80.09699999999998,25.057,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,2000,1,DJF,2000s
9812046,florida_B,1999-04-09T12:00:00,-80.01100000000002,25.243,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,4,MAM,1990s
9804532,florida_B,1999-11-02T12:00:00,-80.04199999999997,25.185,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,11,SON,1990s
20009,florida_B,1999-11-30T12:00:00,-79.93099999999998,25.078,30,materially_incomplete,0.03305785123966942,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
17300,florida_B,1999-12-09T12:00:00,-79.894,25.197,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,12,DJF,1990s
20008,florida_B,1999-11-18T06:00:00,-79.89699999999999,25.058,30,materially_incomplete,0.2231404958677686,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
17578,florida_B,2000-06-01T18:00:00,-79.79700000000003,25.258,30,exact_6_hour,1.0,6.0,undrogued_at_entry,dated,False,undrogued_at_entry,2000,6,JJA,2000s
19622,florida_B,1999-12-10T12:00:00,-79.743,25.007,30,materially_incomplete,0.8264462809917356,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,12,DJF,1990s
9817581,florida_B,2000-05-22T12:00:00,-79.78500000000003,25.221,30,materially_incomplete,0.47107438016528924,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,2000,5,MAM,2000s
