design_index,design_id,source_time_index,day,formulation,solver,preconditioner,convergence,coarse_convergence,fine_convergence,physical_relative_residual,coarse_physical_relative_residual,fine_physical_relative_residual,gauge_residual,compatibility_residual,a_tan,a_full,lower_bound_pass,coarse_action,fine_action,grid_relative_change,grid_refinement_pass,iteration_count,condition_proxy,log10_condition_proxy,minimum_log_q_mass,maximum_log_q_mass,log_q_range,unrepresentable_equilibrated_coefficient_count,accepted,density_floored_clipped_thresholded_or_truncated,final_test_accessed
192,design_000192,40,10.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.8859142948594662,0.8593459063296963,0.8859142948594662,2.2304942687562603e-06,1.542367304243954e-10,1961607.4043390742,2567372.6598501853,True,2566610.3811992537,2567372.6598501853,0.0002969100134360821,True,1,715777490456.9119,11.854778036713856,-50561.94357233375,-7.775811007269074,50554.167761326484,,False,False,False
192,design_000192,90,22.5,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,False,1.9286694747281084e-08,1.6756288161008123e-08,1.9286694747281084e-08,-4.548401564682779e-07,1.819184956750005e-15,101890.0275429923,522253.1883506201,True,522044.52976780065,522253.1883506201,0.0003995352971964357,True,1200,4.49423283715579e+307,307.6526555685888,-6593.558754819976,-8.710453423999512,6584.848301395976,,False,False,False
192,design_000192,90,22.5,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,1.819184956750005e-15,101890.0275429923,nan,False,nan,nan,inf,False,0,inf,675.1740156527433,-6593.558754819976,-8.710453423999512,6584.848301395976,88,False,False,False
192,design_000192,90,22.5,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.16946814457760614,inf,nan,1.819184956750005e-15,101890.0275429923,nan,False,518481.28700204974,nan,inf,False,0,inf,2859.763281466273,-6593.558754819976,-8.710453423999512,6584.848301395976,0,False,False,False
192,design_000192,90,22.5,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.6000767802013174,0.5928731208166228,0.6000767802013174,-7.364534995184766e-10,1.819184956750005e-15,101890.0275429923,493535.98423304723,True,493605.072933732,493535.98423304723,0.00013998715978560415,True,1,57248638.9875262,7.757765166344097,-6593.558754819976,-8.710453423999512,6584.848301395976,,False,False,False
192,design_000192,180,45.0,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,True,9.619016384481313e-09,9.7587443587191e-09,9.619016384481313e-09,-1.2760767499365076e-10,1.0994166144954819e-10,29784.53514147202,265804.197866024,True,265795.61249669245,265804.197866024,3.229960023376582e-05,True,977,4.49423283715579e+307,307.6526555685888,-2947.814118731763,-9.881496279844189,2937.9326224519186,,True,False,False
192,design_000192,180,45.0,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,1.0994166144954819e-10,29784.53514147202,nan,False,nan,nan,inf,False,0,inf,403.5094207772167,-2947.814118731763,-9.881496279844189,2937.9326224519186,5,False,False,False
192,design_000192,180,45.0,divided_log_density_central_difference,row-equilibrated sparse solve,"SuperLU ILU(drop=1e-05,fill=8)",True,True,True,0.17606140888814256,0.3695435159362198,0.17606140888814256,-9.46775479984752e-11,1.0994166144954819e-10,29784.53514147202,264860.3622193084,True,281738.0121863236,264860.3622193084,0.0637228229456254,True,897,inf,1275.927926134418,-2947.814118731763,-9.881496279844189,2937.9326224519186,0,False,False,False
192,design_000192,180,45.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.3696254508576417,0.3606435060564072,0.3696254508576417,-1.8146016415880296e-10,1.0994166144954819e-10,29784.53514147202,263999.17306947534,True,263993.1854002736,263999.17306947534,2.268063620095752e-05,True,1,4117.157575192138,3.6145974889860293,-2947.814118731763,-9.881496279844189,2937.9326224519186,,False,False,False
223,design_000223,0,0.0,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,False,2101.790525138406,78667.96418105843,2101.790525138406,437.79509408133254,1.958866428726767e-06,303633.9335572757,58207155983848.45,True,6.735955750256641e+18,58207155983848.45,115722.84247953568,False,1200,4.49423283715579e+307,307.6526555685888,-299878.61149915226,-3.7167492062274334,299874.894749946,,False,False,False
223,design_000223,0,0.0,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,1.958866428726767e-06,303633.9335572757,nan,False,nan,nan,inf,False,0,inf,754.2314369064195,-299878.61149915226,-3.7167492062274334,299874.894749946,241752,False,False,False
223,design_000223,0,0.0,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,1639.9092932132648,inf,nan,1.958866428726767e-06,303633.9335572757,nan,False,886804670356.0621,nan,inf,False,0,inf,130234.01205121996,-299878.61149915226,-3.7167492062274334,299874.894749946,0,False,False,False
223,design_000223,0,0.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,2.2239588359575007,1.3529611979128058,2.2239588359575007,-3.7716205953715767e-06,1.958866428726767e-06,303633.9335572757,3638841.3691176637,True,2661673.5125266407,3638841.3691176637,0.2685381849519766,False,1,456452047402.7512,11.659395159433835,-299878.61149915226,-3.7167492062274334,299874.894749946,,False,False,False
223,design_000223,10,2.5,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,False,6245.107553516787,1859.4182688384137,6245.107553516787,-25780.888771524234,7.960221029751927e-08,2036829.603779412,2.8247479725792424e+16,True,9.940871316545224e+16,2.8247479725792424e+16,2.519206461264697,False,1200,4.49423283715579e+307,307.6526555685888,-289362.08545725216,-4.634903467236844,289357.4505537849,,False,False,False
223,design_000223,10,2.5,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,7.960221029751927e-08,2036829.603779412,nan,False,nan,nan,inf,False,0,inf,7676.24134728458,-289362.08545725216,-4.634903467236844,289357.4505537849,86888,False,False,False
223,design_000223,10,2.5,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.3876091477443365,inf,nan,7.960221029751927e-08,2036829.603779412,nan,False,4640213.19511647,nan,inf,False,0,inf,125666.3440731018,-289362.08545725216,-4.634903467236844,289357.4505537849,0,False,False,False
223,design_000223,10,2.5,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.767797548843192,0.3447989734385368,0.767797548843192,-5.368160922992765e-07,7.960221029751927e-08,2036829.603779412,5654185.55508125,True,4147529.9537557806,5654185.55508125,0.26646730756324094,False,1,307295102083.7325,11.487555638177108,-289362.08545725216,-4.634903467236844,289357.4505537849,,False,False,False
223,design_000223,40,10.0,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,False,3.777236634076791e-08,3.470427615887997e-08,3.777236634076791e-08,-3.6240579698196798e-06,2.1568023364806635e-13,2219583.155896702,14278044.364952996,True,14228701.24649059,14278044.364952996,0.003455873731806305,True,1200,4.49423283715579e+307,307.6526555685888,-50563.55921357298,-7.2532274628357705,50556.30598611014,,False,False,False
223,design_000223,40,10.0,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,2.1568023364806635e-13,2219583.155896702,nan,False,nan,nan,inf,False,0,inf,7462.41199941588,-50563.55921357298,-7.2532274628357705,50556.30598611014,8579,False,False,False
223,design_000223,40,10.0,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.15791220310012502,inf,nan,2.1568023364806635e-13,2219583.155896702,nan,False,17906138.637664244,nan,inf,False,0,inf,21956.32471517997,-50563.55921357298,-7.2532274628357705,50556.30598611014,0,False,False,False
223,design_000223,40,10.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.9043422635041383,0.8749559251837653,0.9043422635041383,2.184505112916784e-06,2.1568023364806635e-13,2219583.155896702,8034910.31744091,True,8064766.821797443,8034910.31744091,0.0037158478659960383,True,1,371968556906.30707,11.5705062298302,-50563.55921357298,-7.2532274628357705,50556.30598611014,,False,False,False
223,design_000223,90,22.5,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,True,False,2.050867088711538e-08,9.93331675491954e-09,2.050867088711538e-08,2.724307854137173e-07,5.964678324016104e-12,517073.4875932774,1668436.09777807,True,1668371.916345849,1668436.09777807,3.846801942643058e-05,True,1200,4.49423283715579e+307,307.6526555685888,-6594.176333693389,-9.231718127880711,6584.944615565509,,False,False,False
223,design_000223,90,22.5,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,5.964678324016104e-12,517073.4875932774,nan,False,nan,nan,inf,False,0,inf,675.1740156501667,-6594.176333693389,-9.231718127880711,6584.944615565509,88,False,False,False
223,design_000223,90,22.5,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.09489117153778147,inf,nan,5.964678324016104e-12,517073.4875932774,nan,False,1675890.665978023,nan,inf,False,0,inf,2859.80511017863,-6594.176333693389,-9.231718127880711,6584.944615565509,0,False,False,False
223,design_000223,90,22.5,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.24948398162750868,0.24318388007530936,0.24948398162750868,2.3508385013367624e-09,5.964678324016104e-12,517073.4875932774,1648733.1948348726,True,1648670.442117503,1648733.1948348726,3.806117179316369e-05,True,1,91157546.3293945,7.959792626842413,-6594.176333693389,-9.231718127880711,6584.944615565509,,False,False,False
223,design_000223,180,45.0,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,True,9.704840349849874e-09,9.974365622567464e-09,9.704840349849874e-09,5.684341886080799e-10,7.79764530182055e-11,53241.98853192449,304725.26285079925,True,304822.56895384705,304725.26285079925,0.00031932404336112356,True,933,4.49423283715579e+307,307.6526555685888,-2947.9077005156696,-9.650063530984653,2938.2576369846847,,True,False,False
223,design_000223,180,45.0,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,7.79764530182055e-11,53241.98853192449,nan,False,nan,nan,inf,False,0,inf,403.5094207762948,-2947.9077005156696,-9.650063530984653,2938.2576369846847,5,False,False,False
223,design_000223,180,45.0,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.4515984450899661,inf,nan,7.79764530182055e-11,53241.98853192449,nan,False,346213.05649408227,nan,inf,False,0,inf,1276.0690781525366,-2947.9077005156696,-9.650063530984653,2938.2576369846847,0,False,False,False
223,design_000223,180,45.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.5080173427883039,0.5053231669648386,0.5080173427883039,-1.319674167247569e-10,7.79764530182055e-11,53241.98853192449,291736.95051926107,True,291807.12695803813,291736.95051926107,0.0002405469675752782,True,1,4297.990753792952,3.63326547686482,-2947.9077005156696,-9.650063530984653,2938.2576369846847,,False,False,False
241,design_000241,0,0.0,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,False,0.22646800914869877,5.456682375643681,0.22646800914869877,-0.08756560938698911,9.204147451372192e-07,1678761.7213744444,28686106970.988792,True,5581580632296.72,28686106970.988792,193.57435050150082,False,1200,4.49423283715579e+307,307.6526555685888,-299848.94337944017,-3.328650937372302,299845.6147285028,,False,False,False
241,design_000241,0,0.0,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,9.204147451372192e-07,1678761.7213744444,nan,False,nan,nan,inf,False,0,inf,685.7111722794749,-299848.94337944017,-3.328650937372302,299845.6147285028,243066,False,False,False
241,design_000241,0,0.0,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,400.74048687529694,inf,nan,9.204147451372192e-07,1678761.7213744444,nan,False,56547787772.20125,nan,inf,False,0,inf,130221.29589947718,-299848.94337944017,-3.328650937372302,299845.6147285028,0,False,False,False
241,design_000241,0,0.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,1.520179218102509,3.474043023704776,1.520179218102509,-2.4174410938579197e-06,9.204147451372192e-07,1678761.7213744444,7599509.89310441,True,79233240.11551236,7599509.89310441,9.426098686627997,False,1,526234551293.72375,11.721179359415943,-299848.94337944017,-3.328650937372302,299845.6147285028,,False,False,False
241,design_000241,10,2.5,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,False,17528.553213963332,49957.89330615004,17528.553213963332,633.3705357142852,1.5923362619564995e-08,1430339.7355549643,5.389888491068604e+17,True,5.816680145743873e+19,5.389888491068604e+17,106.91837633343417,False,1200,4.49423283715579e+307,307.6526555685888,-289359.1962965818,-5.811423891338533,289353.3848726905,,False,False,False
241,design_000241,10,2.5,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,1.5923362619564995e-08,1430339.7355549643,nan,False,nan,nan,inf,False,0,inf,7676.24134728458,-289359.1962965818,-5.811423891338533,289353.3848726905,86884,False,False,False
241,design_000241,10,2.5,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.2614024839859554,inf,nan,1.5923362619564995e-08,1430339.7355549643,nan,False,10147495.029511409,nan,inf,False,0,inf,125664.57837023733,-289359.1962965818,-5.811423891338533,289353.3848726905,0,False,False,False
241,design_000241,10,2.5,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,3.682975278840533,5.794136104866463,3.682975278840533,0.00040094118439818756,1.5923362619564995e-08,1430339.7355549643,51946360.88522059,True,1575763029.9876556,51946360.88522059,29.334425802597092,False,1,894881709112.2041,11.951765631433139,-289359.1962965818,-5.811423891338533,289353.3848726905,,False,False,False
241,design_000241,40,10.0,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,True,9.938060301980812e-09,9.82669249934232e-09,9.938060301980812e-09,1.0440627954025957e-10,2.6276071350702837e-12,1883981.6910694283,3114463.2722072345,True,3119783.309072538,3114463.2722072345,0.0017081713285168902,True,723,4.49423283715579e+307,307.6526555685888,-50564.94444948362,-7.756963109567556,50557.18748637405,,True,False,False
241,design_000241,40,10.0,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,2.6276071350702837e-12,1883981.6910694283,nan,False,nan,nan,inf,False,0,inf,7462.41199941588,-50564.94444948362,-7.756963109567556,50557.18748637405,8579,False,False,False
241,design_000241,40,10.0,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.20501078904335626,inf,nan,2.6276071350702837e-12,1883981.6910694283,nan,False,3020448.237737364,nan,inf,False,0,inf,21956.707545880385,-50564.94444948362,-7.756963109567556,50557.18748637405,0,False,False,False
241,design_000241,40,10.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.6166759637242448,0.6127366536761369,0.6166759637242448,6.137039806629198e-07,2.6276071350702837e-12,1883981.6910694283,2405783.043026722,True,2420432.655551606,2405783.043026722,0.0060893323557776454,True,1,68932201021.24158,10.83842214583959,-50564.94444948362,-7.756963109567556,50557.18748637405,,False,False,False
241,design_000241,90,22.5,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,False,2.6205222922336413e-08,1.4387490121445935e-08,2.6205222922336413e-08,1.508090704470416e-10,2.0247395128519313e-13,346776.19515513664,1734673.6314148065,True,1734596.5963958793,1734673.6314148065,4.4408940985835366e-05,True,1200,4.49423283715579e+307,307.6526555685888,-6594.559209680929,-8.995486150463654,6585.563723530465,,False,False,False
241,design_000241,90,22.5,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,2.0247395128519313e-13,346776.19515513664,nan,False,nan,nan,inf,False,0,inf,675.1740156536955,-6594.559209680929,-8.995486150463654,6585.563723530465,88,False,False,False
241,design_000241,90,22.5,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,True,False,inf,0.04137055561261289,inf,nan,2.0247395128519313e-13,346776.19515513664,nan,False,1733815.3215680353,nan,inf,False,0,inf,2860.073985351513,-6594.559209680929,-8.995486150463654,6585.563723530465,0,False,False,False
241,design_000241,90,22.5,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.40819271262106493,0.4052348938096183,0.40819271262106493,-1.7590629699775387e-09,2.0247395128519313e-13,346776.19515513664,1700297.0602805659,True,1700264.2075720178,1700297.0602805659,1.9321746367457442e-05,True,1,119274325.48535296,8.076546969235848,-6594.559209680929,-8.995486150463654,6585.563723530465,,False,False,False
241,design_000241,180,45.0,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,True,9.432500232890546e-09,9.357449724115842e-09,9.432500232890546e-09,-9.280558181356416e-11,7.38523727247794e-11,31429.62797097932,289300.4718146945,True,289356.8858262128,289300.4718146945,0.00019500145009936643,True,1027,4.49423283715579e+307,307.6526555685888,-2947.917262184944,-9.689767006647157,2938.2274951782965,,True,False,False
241,design_000241,180,45.0,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,False,inf,inf,inf,nan,7.38523727247794e-11,31429.62797097932,nan,False,nan,nan,inf,False,0,inf,403.50942077719367,-2947.917262184944,-9.689767006647157,2938.2274951782965,5,False,False,False
241,design_000241,180,45.0,divided_log_density_central_difference,row-equilibrated sparse solve,"SuperLU ILU(drop=1e-05,fill=8)",False,True,False,3.972327254168116,0.4254415932660594,3.972327254168116,2.493479997712987e-10,7.38523727247794e-11,31429.62797097932,303081.52907341166,True,318437.7818848508,303081.52907341166,0.05066706921529226,True,1200,inf,1276.0559877323476,-2947.917262184944,-9.689767006647157,2938.2274951782965,0,False,False,False
241,design_000241,180,45.0,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,True,True,0.48691677810117234,0.48146399202579593,0.48691677810117234,9.797888800987775e-11,7.38523727247794e-11,31429.62797097932,282379.96098301344,True,282422.9479334116,282379.96098301344,0.0001522308815699483,True,1,4373.631010556921,3.640842140192538,-2947.917262184944,-9.689767006647157,2938.2274951782965,,False,False,False
