design_id,style,sigma_km,validation_mmd_risk,bootstrap_risk_se,minimum_ess_fraction,median_ess_fraction,worst_covariance_condition_raw,worst_covariance_condition_regularized,minimum_covariance_eigenvalue,projection_failure_count,conditioning_warning_count,mean_projection_kl,max_moment_residual,max_native_iterations,feasible,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
design_000431,upstream_focused,200.0,0.031423528,0.010776892,0.005180144585196254,0.23187182388031585,1066443278.5933858,3633140.8486999604,3.418427920164169e-12,2,1,1.1027905192929168,0.4533658572851791,200,False,-116.46788246967304,21.255637994685117,451.9121945510476,264.91395861067826,-313.90951129967857,474.5793832106033,87.37664853186845,-146.83146667731495
design_000037,support_random,200.0,0.03143545,0.018012833,0.027888276943842095,0.8829710496027865,406461725458.33844,10965730.194758462,1.0359884669845875e-14,3,2,0.308068224290406,0.24806275584749035,200,False,570.2291596186928,257.24347604301306,9.141690086297658,-521.0628725130323,268.2768503488426,-93.3872135554503,895.110826781293,212.50158934316326
design_000441,upstream_focused,200.0,0.03145984,0.016106816,0.005498014213519448,0.8771784933979548,273646.0579973682,264154.13129774574,2.7829242645568637e-08,1,0,0.48656014457537683,0.46502917326316395,200,False,-243.48440656970922,201.0210011993895,29.11404167004514,526.9665302266756,-273.7102136612541,-527.5827852100455,106.1944912528391,-331.1628969712965
design_000409,lateral_discriminating,200.0,0.031486258,0.018234298,0.006836659966793704,0.8194988516639988,1092363651.8309658,26318951.307030935,4.684083697246424e-13,4,3,0.7208681404787806,0.1658416683016622,200,False,851.100921365331,-512.6292820158508,561.1275011248604,-187.30156335498472,649.2017260875112,242.7011657463198,665.2026260853477,494.151325520431
design_000225,longitudinal_stratified,200.0,0.03152123,0.007454112,0.005005770375871674,0.752245430348822,2.7100243649254524e+16,83401197.0739644,7.137374613656545e-19,5,4,1.127855689328377,0.34400806197329903,200,False,-79.0377005787745,-117.48696891999721,305.42210576252387,-484.26870832419235,571.9752750318379,290.9053166950662,1078.927521607233,434.23821509517404
design_000140,support_random,200.0,0.03172718,0.015393633,0.041054638382711936,0.9083897168977111,3993600484166851.5,176311535.2351343,1.2717002854632039e-18,5,5,0.40990013715305157,0.4750952307589943,200,False,213.84488603364855,-596.8285008110302,1135.3528298337437,-5.45292751442156,155.83882340136714,7.877522403030163,1049.4276774554414,-275.6672612604189
design_000307,longitudinal_stratified,200.0,0.03174854,0.009319959,0.0659438487501363,0.5655128970199942,328824021019.7866,21700051.141979113,6.599725354143253e-14,3,1,0.4276655467867656,0.629842296416934,200,False,-46.24243368926736,-130.8326774811826,283.2981775528517,63.50269524555869,594.0034486609981,-393.0104768947821,912.056511337735,-9.012582934143538
design_000089,support_random,200.0,0.031791363,0.014650911,0.025015959622040274,0.8812237540264435,628793614186064.2,22308638.22599992,2.6197811945896038e-17,4,2,0.30441148315492644,0.29103056289922735,200,False,1097.2251517179227,83.89649565226622,3.576438839544693,-476.0715800746754,-310.00296535805944,-39.98290257389344,-244.84179042912734,-434.8118568579348
design_000311,longitudinal_stratified,200.0,0.032131586,0.015131232,0.0050134288251084845,0.8833436726086598,189522975784743.66,105005969.16847667,2.153970293204898e-16,4,3,0.8216758948211785,0.732540034387658,200,False,-81.31637877463099,188.6153483260639,175.11633083338612,-442.4967781483913,669.0502725476448,168.99981998917502,978.5710419301903,213.0219199978079
design_000176,support_random,200.0,0.032396168,0.009498242,0.01091577500274572,0.5936729550069147,5.886231903776423e+33,120503840.76372544,4.746093871470295e-36,6,6,1.151861115411568,0.6723749332821626,200,False,1664.2484029345344,164.30507409876697,432.250224939445,146.890045285305,-196.27368220252734,241.84181674730502,24.456345763429365,-60.71020664562789
design_000271,longitudinal_stratified,200.0,0.032453306,0.009112534,0.005006652507350282,0.807204930630101,2.0262572229609394e+19,108949500.62068038,2.2816719175927554e-21,4,5,1.173772019561685,0.5713031813894042,200,False,-216.1546742335741,236.89285105130583,39.73516120496947,135.31332244654507,398.6026898213642,228.53151881629503,1170.7237568830672,224.1365065896242
design_000136,support_random,200.0,0.032586925,0.010158613,0.005087212937555722,0.9196524707521273,5.959038674733879e+17,59923819.43739995,5.308884796878868e-20,5,5,0.7830036940227373,0.21634281442537667,200,False,109.94236314352965,-373.57537485174805,814.8287467891441,398.9531980182343,-32.043984676002985,312.90855250341724,1074.4084255468654,455.4136606763983
design_000015,support_random,200.0,0.03262019,0.015083326,0.025074228954762766,0.8506649586551928,79625401.13179138,21466746.231676523,3.6910663199733193e-10,3,0,0.4132932148712358,0.6674360361682903,200,False,-19.566400178328166,51.31855703150478,733.8283032299984,318.65017643170347,405.61454719219194,-391.303950852987,-279.27014995915926,64.55579997547501
design_000329,longitudinal_stratified,200.0,0.032627165,0.0065613887,0.005008244717099641,0.7785962939141752,1.7561214379163312e+21,91594254.24241032,1.5759030283635006e-23,5,6,1.193599473446594,0.5227542892475953,200,False,-75.68535290002659,-461.70921592383075,72.20194891566564,80.59921246559382,567.6470638379728,284.3098700882197,1255.3286698504442,360.4587625921169
design_000238,longitudinal_stratified,200.0,0.032699514,0.019894449,0.023614184310207637,0.9721536551070304,255344919917.92697,2703760.7797510596,5.071250742370257e-15,3,2,0.2957520097717855,0.30071452693205736,200,False,-467.4208739781034,45.60175040651903,262.75153299380185,339.2437115735757,431.54999757935906,148.8035800728373,905.5171339384586,212.54513967728852
design_000453,upstream_focused,200.0,0.032773778,0.019019864,0.06284670949474706,0.8818108881782921,741430965.6608847,35091194.31389177,4.968033053975244e-11,2,1,0.16645337417107758,0.12958856032344454,200,False,733.5678353469598,-517.86178293937,-25.692761041729057,394.4181274747325,-319.45853878846594,149.81794646747937,-10.5365505424179,-390.99389881160016
design_000465,upstream_focused,200.0,0.03285444,0.015214331,0.005010475515345563,0.8474631285979982,64687231.153436884,9330886.122206097,1.6856035413721455e-10,4,0,0.7580841680109648,0.4746938358317618,200,False,331.96538119987076,-29.76706385139323,13.049967041204354,-448.6778957569807,690.2301955034166,-364.7108747868616,650.6369298308058,584.2494762875774
design_000440,upstream_focused,200.0,0.03285836,0.019231433,0.20934891009746462,0.7428518598842456,52235666.66461434,9647586.403753433,2.2653252611200022e-10,2,0,0.18445554471731457,0.20214257215794404,200,False,412.3084423706098,-164.37260339120712,-322.7365416249046,-296.2185709068486,142.2231851303605,396.8642937105161,691.6848264613673,-529.5812948742168
