design_index,time_index,native_converged,native_iterations,native_reported_residual,verified_moment_residual,lambda_1,lambda_2,lambda_3,lambda_4,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_raw,covariance_condition_regularized,ess_fraction,effective_sample_size,projection_kl,coordinate_support_margin,conditioning_warning,valid,failure_reason,design_id,day,source_time_index
0,15,True,3,3.567617406273603e-09,3.5676174170574653e-09,-1.5999304724023358,0.08698781149349122,-0.926958749532817,0.6213853657031403,0.01924512983893406,0.06702512522212203,3.4827057953397724,3.482705666335412,0.8750994051363663,3500.397620545465,0.07714344668105665,0.08407726138830175,False,True,,design_000000,37.5,150
0,16,True,3,7.760325103976315e-10,7.760327990214639e-10,-1.233147619047715,-0.08057178367301349,-0.4706513120150791,0.5022839294248191,0.020541933277037832,0.059163601974531424,2.8801379683510917,2.8801378768242696,0.9208022028090231,3683.2088112360925,0.04657621060571595,0.08321682363748546,False,True,,design_000000,40.0,160
0,17,True,3,3.206334079598574e-10,3.206335670902791e-10,-1.2601872124942881,0.12229444291132971,-0.13107935407002955,0.5400740523738438,0.021590314695580638,0.06029698382039992,2.792779293427447,2.792779210391177,0.9246834527521564,3698.7338110086253,0.0458166175357011,0.08544374257326123,False,True,,design_000000,42.5,170
0,18,True,3,3.883674562802282e-10,3.8836756114299994e-10,-1.0177558131471636,0.15880242487475132,-0.0018944289671417674,0.2495271392631866,0.023385984023724583,0.05736734440284179,2.4530652353411275,2.4530651732071083,0.9535945113881967,3814.3780455527867,0.027817287289159543,0.07653014361858367,False,True,,design_000000,45.0,180
1,0,True,0,1.232256771000463e-09,1.2322567652046774e-09,0.0,0.0,0.0,0.0,1.130039771561987e-05,0.0045751571293055045,404.86691216022746,404.8311761457695,0.9999999999999998,3999.999999999999,0.0,0.00400869285219434,False,True,,design_000001,0.0,0
1,1,False,200,0.2963480869421108,0.29634808694211107,500.0,-54.65404593317472,321.8234615457261,-500.0,3.0847815132372004e-07,0.01741813278253917,56464.72110843406,56282.27294249109,0.011806064826143202,47.22425930457281,4.330318139004334,0.022583364097551087,False,False,native_nonconvergence;moment_residual;low_ess,design_000001,2.5,10
1,2,False,200,0.20772398345167634,0.2077239834516753,500.0,-95.89713204753484,257.5523115720577,-418.56193402738904,2.4852550981943167e-12,0.014516915315143271,5841217396.834096,14480927.516207034,0.008620387577792647,34.48155031117059,4.556011899353506,0.04526366034191305,True,False,native_nonconvergence;moment_residual;low_ess,design_000001,5.0,20
1,3,False,200,0.4441555406018649,0.44415554060186535,500.0,-121.92833675671886,205.01731764037214,-419.4020666448538,4.770118343277334e-16,2.7578830987879556e-06,5781582133.438513,2758.8817827686958,0.005001287023506323,20.00514809402529,5.296952070238044,0.05670785828676186,True,False,native_nonconvergence;moment_residual;low_ess,design_000001,7.5,30
1,4,True,42,6.912688258804422e-15,5.83331560938346e-15,30.10422360692519,-9.815868953850604,7.605007071900289,-10.151208392266911,0.0008141608917114662,0.1279526773798185,157.15895799274546,157.15876618942036,0.1808555207297543,723.4220829190173,1.0823370715725908,0.05111083865364508,False,True,,design_000001,10.0,40
1,5,True,5,5.208129883843569e-12,5.2078590986575116e-12,18.4569133622089,-7.239861625190775,4.050620764191734,-2.166761372907921,0.0010303499344084628,0.12464553406114709,120.97398165285244,120.9738652129312,0.2386612646976018,954.6450587904071,0.8207719804871259,0.050770623941404316,False,True,,design_000001,12.5,50
1,6,True,4,1.2779692372305249e-11,1.2779844840194697e-11,11.559619511689245,-5.605957085636266,1.829232446136962,1.686544818043123,0.0009342563152917794,0.11402858801347318,122.05278802729923,122.05265845615641,0.33068290584554605,1322.7316233821841,0.5940402255482675,0.046992681901903366,False,True,,design_000001,15.0,60
1,7,True,4,1.0405677945977138e-13,1.0392921852323027e-13,6.764043072341989,-3.518621678785492,-0.19748882531731776,5.884189860293155,0.0010033222327139933,0.10936439100792111,109.0022601334067,109.0021524888744,0.4654723788614493,1861.8895154457973,0.3955173236172598,0.04686487145495899,False,True,,design_000001,17.5,70
1,8,True,4,2.2737091918131577e-13,2.2730987813580353e-13,3.942890493620064,-2.1806227640394544,-0.8601663075195203,6.010138826400163,0.0013858744556879958,0.1049643435904198,75.7387100683026,75.73865613942338,0.6257376386716944,2502.9505546867777,0.2340144527460753,0.04706820050520272,False,True,,design_000001,20.0,80
1,9,True,4,2.2019484061266004e-15,3.514369949274109e-15,2.6219904767770976,-1.8489204049257197,-0.6854686099835156,4.283171915821149,0.0019377069557050372,0.10024684943468093,51.73478329090581,51.734757108021476,0.7438730042321886,2975.4920169287543,0.15031861706919242,0.046468629693520315,False,True,,design_000001,22.5,90
1,10,True,4,4.299925673817508e-15,4.491217505259045e-15,1.4837015763218555,-1.3055694578394281,-0.7598566397888957,3.5843240685481312,0.0025311091117417948,0.09615410187084092,37.98892012390253,37.9889055101882,0.836502019121313,3346.008076485252,0.09110026415340738,0.046325959260629934,False,True,,design_000001,25.0,100
1,11,True,3,9.033155161182897e-11,9.033067888200752e-11,0.9993587729943924,-0.9285809524375843,-0.8379481547430259,3.2836610658354877,0.003130225289674704,0.09372610480571002,29.9422872580044,29.94227801193572,0.8770827357897342,3508.330943158937,0.06570585946006925,0.047419540584072016,False,True,,design_000001,27.5,110
1,12,True,3,2.1895049201892553e-10,2.189508338266458e-10,0.4829509713704012,-0.5784609356971486,-0.8244251069596924,2.726285694178427,0.0035762623498712914,0.09122164101553837,25.507536106466407,25.50752925363324,0.9242673704976616,3697.0694819906466,0.03918639101695004,0.047046422958373996,False,True,,design_000001,30.0,120
1,13,True,4,8.896732875297509e-14,8.922031832335608e-14,0.06647325354911078,-0.19933816935341028,-0.6367808574236076,1.3884511757143059,0.0033961473876576317,0.08806029711510939,25.929468619395156,25.92946127888297,0.9769440551086166,3907.7762204344663,0.01213411871110463,0.0407516248524189,False,True,,design_000001,32.5,130
1,14,True,3,1.6689723992485634e-11,1.6688819137511926e-11,-0.0664927064206057,-0.17740538982841791,-0.33859282309687266,0.6832679818368016,0.0035811921596296038,0.09154672810004102,25.563199074329912,25.5631922153871,0.9907908457944569,3963.1633831778277,0.004743974892211633,0.04257190227508545,False,True,,design_000001,35.0,140
1,15,True,3,2.9281958801627064e-14,3.006367053161261e-14,-0.1774222016274514,-0.13501475866109752,-0.22357460858979772,0.409475720979431,0.003834674732839694,0.092970345515023,24.244649674934912,24.24464361323601,0.9943851689017185,3977.5406756068737,0.0028696980574277236,0.04461906477808952,False,True,,design_000001,37.5,150
1,16,True,3,2.0210330547131682e-11,2.021012386051073e-11,-0.3861385412042147,-0.3103478571684743,-0.30640820175648814,0.4065613721573455,0.004087328402500633,0.08867355886592203,21.694747799484727,21.694742736338164,0.9822235245074397,3928.8940980297584,0.009445850755849925,0.046054087579250336,False,True,,design_000001,40.0,160
1,17,True,3,1.1998623693913455e-09,1.1998623279145886e-09,-0.3017220661824115,-0.48271412516514606,0.22776842473494752,-0.6836567441710245,0.0038254411504037894,0.0949710430504709,24.82616757558703,24.826161347243573,0.9869227822906604,3947.6911291626416,0.0070885647576807275,0.04660467803478241,False,True,,design_000001,42.5,170
1,18,True,3,1.590201710739126e-12,1.5901533507233615e-12,-0.5098860474269603,-0.269053663312958,0.04722218465715685,-0.31307545739925224,0.004457646153925043,0.0923631218430842,20.72015558295418,20.720151159060833,0.98786693168661,3951.46772674644,0.00659078972107262,0.04944692179560661,False,True,,design_000001,45.0,180
2,0,True,0,3.950091988797041e-13,3.950091988797041e-13,0.0,0.0,0.0,0.0,1.3403791728758556e-13,4.0435440065113987e-11,301.67165294248474,1.0402960009557833,0.9999999999999998,3999.999999999999,0.0,5.893358625868573e-07,True,True,,design_000002,0.0,0
2,1,False,200,0.0034982402422533486,0.0034982402422533486,-3.3603203184909587,-148.83222364035532,500.0,101.72126583216546,2.2292879057823492e-12,1.1310625481417273e-08,5073.649505781492,12.283242597251428,0.999635912744502,3998.543650978008,0.00017930977551403315,-0.0025142115520249966,True,False,native_nonconvergence;moment_residual;coordinate_support_infeasible,design_000002,2.5,10
2,2,False,200,0.04676716475045109,0.046767164750451076,182.15829809520287,-180.81813214744597,500.0,500.0,3.012814772116144e-10,2.134567209819619e-05,70849.59983518466,16404.346386254438,0.4387766923546229,1755.1067694184917,0.18962092579053566,-0.0344336385534717,False,False,native_nonconvergence;moment_residual;coordinate_support_infeasible,design_000002,5.0,20
2,3,False,200,0.07144116112660479,0.07144116112660434,205.89541820539304,-395.01765292960425,495.9439085437687,500.0,2.2176273923214258e-13,0.00012274764742042655,553508889.0290698,122721.43237941958,0.005125779524667112,20.50311809866845,5.227950273196929,-0.024544463727382265,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000002,7.5,30
2,4,False,200,0.042410460264096644,0.04241046026409732,500.0,-279.8994000132952,132.6171614051623,500.0,6.561640565442145e-11,0.00458627395212704,69895232.85199943,4303870.44323937,0.007152047422055829,28.608189688223316,4.624384537246829,-0.014013840246655886,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000002,10.0,40
2,5,False,200,0.026858956415076393,0.026858956415076716,500.0,-30.507364223630837,-22.834665374034184,500.0,5.102286246648955e-10,0.038978599667889434,76394380.44756806,25809735.050240085,0.007050070351791295,28.200281407165182,4.830715276838518,0.0030110075110094093,False,False,native_nonconvergence;moment_residual;low_ess,design_000002,12.5,50
2,6,True,49,9.151418283632901e-10,9.151417936431069e-10,6.17478728738625,3.7791598238360007,-4.621350208955447,36.640531508461194,1.4959459033404478e-05,0.0746722394070494,4991.640355463807,4991.306766745418,0.06517051170070394,260.68204680281576,1.061051301904724,0.0034015821385403543,False,True,,design_000002,15.0,60
2,7,True,8,6.190336166227163e-13,6.192724871798351e-13,1.201522047026921,1.7586185488458743,-1.4412594720641305,10.386712354957467,3.578647055204998e-05,0.0907372946315558,2535.519519858268,2535.4486984372293,0.3504561788258585,1401.824715303434,0.27417320613906465,0.003680259569845902,False,True,,design_000002,17.5,70
2,8,True,6,5.860272907065786e-14,5.852223339487242e-14,11.386225349862727,-1.608900447320007,-0.20552722820073616,3.719803350009848,7.740692271202884e-05,0.1014472256053375,1310.5704509497684,1310.553533166613,0.7203583154823225,2881.43326192929,0.09004445623182823,0.004243348368593781,False,True,,design_000002,20.0,80
2,9,True,5,3.673874345071023e-12,3.67386287697581e-12,10.061640337300702,-2.0235134325474564,-0.08818231350857475,1.901975552119714,0.00019940567035816128,0.10126747857447649,507.8465341160335,507.843992342816,0.8774804618355714,3509.9218473422857,0.045697257474846056,0.005948239480532005,False,True,,design_000002,22.5,90
2,10,True,4,3.5479100356964236e-11,3.5479061572971645e-11,9.890985912376681,-2.9583935812678437,0.12935705346420412,1.0473504527257513,0.0002909110390567886,0.09689000438996498,333.05715968740236,333.0560182524835,0.9259031868853915,3703.612747541566,0.03894584786644026,0.006878343771453899,False,True,,design_000002,25.0,100
2,11,True,4,4.3061643077207605e-13,4.3053877255847747e-13,7.817538376893196,-2.5723330979624484,0.002301714552637637,1.0602705242859105,0.0004154557398795674,0.08879739019225284,213.73489801342856,213.73438596276816,0.9279578336802953,3711.831334721181,0.039216242320134556,0.00874346099358147,False,True,,design_000002,27.5,110
2,12,True,4,5.772802494483513e-13,5.774150442059528e-13,6.446712362165228,-2.5314867316578504,0.4002894152500358,0.33657178171956054,0.0004893705260441666,0.08017486217002506,163.83263376754556,163.832301029278,0.9584759044039842,3833.903617615937,0.02462477859338403,0.008621605051960786,False,True,,design_000002,30.0,120
2,13,True,3,9.551449011084675e-10,9.55145460045325e-10,7.35018544384413,-3.293116901442226,0.893405919998731,-0.20387095071714992,0.0004923744794089065,0.0776006810554059,157.60500249437217,157.60468443425535,0.9561258697881143,3824.503479152457,0.027423391355459688,0.008671188726734341,False,True,,design_000002,32.5,130
2,14,True,3,8.435222388908971e-14,8.51350836961861e-14,7.967913457557481,-3.5716099336224847,1.0560465311381362,-0.40424293109264875,0.0005407712060590961,0.0766140150924006,141.6754705760501,141.67521043791984,0.9503779383122566,3801.5117532490262,0.029716054374446688,0.009950781241058608,False,True,,design_000002,35.0,140
2,15,True,4,5.604859336796363e-15,5.620011464776698e-15,8.07394523752951,-3.1626084736555304,0.8540949499385969,-0.12983948709413198,0.0007118003133493412,0.07336379049644842,103.06793790415563,103.06779451029558,0.929778352221509,3719.113408886036,0.03329434978942873,0.013123411685228346,False,True,,design_000002,37.5,150
2,16,True,4,2.724358736169864e-14,2.7220463599939335e-14,9.821314886697095,-3.6413021254987767,1.491076848541617,-0.6837368086903989,0.0008582133752599328,0.0784169882487903,91.37236788582983,91.37226258304011,0.8596494043366406,3438.5976173465624,0.05530642880449632,0.015925174579024315,False,True,,design_000002,40.0,160
2,17,True,4,5.084693853014587e-13,5.085740962584713e-13,10.882948591292713,-3.176874740893023,1.686295753068181,-0.8799184848938573,0.0013354000712073144,0.07703946702652406,57.690177413929504,57.69013496213084,0.7659793194876339,3063.9172779505357,0.08434168524932226,0.019234394654631615,False,True,,design_000002,42.5,170
2,18,True,4,1.1872812962389053e-14,1.1621427740349592e-14,10.53378916809669,-2.613467943457269,1.670293916236749,-1.034409287118848,0.0024208136178723774,0.07286484530686643,30.09932064530702,30.099308624840678,0.6727178638454347,2690.871455381739,0.11030443248917907,0.02294868603348732,False,True,,design_000002,45.0,180
3,0,True,0,4.270995003088082e-09,4.270995003088082e-09,0.0,0.0,0.0,0.0,1.0190337645383823e-35,0.031400012217545216,3.0813515027904185e+33,31400013.217545215,0.9999999999999998,3999.999999999999,0.0,1.2284982455499713e-17,True,True,,design_000003,0.0,0
3,1,False,200,0.15844172481574903,0.15844172481574814,4.2915774863790865,71.40684495010318,500.0,0.0012409682162619748,4.654241690565622e-31,0.052413934197644285,1.1261541123635655e+29,52413935.19764428,0.25484616660100634,1019.3846664040253,0.3762389450805489,-0.013491495047065372,True,False,native_nonconvergence;moment_residual;coordinate_support_infeasible,design_000003,2.5,10
3,2,False,200,0.1507243974066353,0.1507243974066353,11.037029577352143,82.2703430721907,500.0,0.837699358873741,2.161602205413107e-27,0.0009760342182145914,4.5153276387782925e+23,976035.2182145914,0.005163552689349143,20.654210757396573,5.177006073878627,-0.0006886235637739962,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000003,5.0,20
3,3,False,200,0.26147646423542464,0.2614764642354253,25.170022392678476,68.59215109091845,500.0,148.26671393613856,3.769685720019687e-23,0.0003957069093521648,1.0497079564237474e+19,395707.90935214993,0.0050149231981518085,20.059692792607233,5.284187093703162,-5.8441517866539045e-05,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000003,7.5,30
3,4,False,200,0.5291834513625681,0.5291834513625645,16.02614822396903,31.488013425871117,267.8695613417539,500.0,8.390647490365828e-18,0.0014393739391671434,171545037593324.94,1439374.9270898555,0.005067619827043693,20.27047930817477,5.243399762637943,-0.000987504505320866,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000003,10.0,40
3,5,False,200,0.26224241904763845,0.2622424190476384,13.667637678500668,14.443389697277778,136.45346323670287,500.0,5.704642040680886e-13,0.0005320985987529799,932746691.1306331,531796.2280410241,0.005045589610589342,20.182358442357366,5.264804171800969,-0.0022089501706364888,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000003,12.5,50
3,6,False,200,0.45511996719627695,0.45511996719627673,5.7144729329172765,7.9278999066093565,39.59485546029391,500.0,3.6381286250692597e-10,0.00037783952032901245,1038554.5956936018,277047.18932953576,0.005009733241469587,20.03893296587835,5.287079293677877,-0.00233695791583721,False,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000003,15.0,60
3,7,False,200,0.12972510654518457,0.12972510654518438,1.6023757359865496,3.869499285111059,-89.15938347447874,500.0,3.6678287139314324e-07,0.1579897619532654,430744.65651347453,429573.46641731303,0.32490189773670364,1299.6075909468145,0.5002316728655934,0.01314836461097002,False,False,native_nonconvergence;moment_residual,design_000003,17.5,70
3,8,True,36,2.475492047819706e-14,2.4732730515225306e-14,-0.7518535527897668,0.740966338295152,1.0677420109354407,19.950406165237442,0.002598705089201841,0.07018446633946382,27.007476389335153,27.007466381479126,0.167167237353586,668.668949414344,0.46066039438420026,0.018393914073612457,False,True,,design_000003,20.0,80
3,9,True,6,1.4713430839461467e-10,1.4713437433151258e-10,-1.1952528090911092,0.17555290106634344,0.8131579814808171,4.906735823834813,0.004782206312848978,0.06631858285289667,13.86777953822483,13.867776847463285,0.4352516555073699,1741.0066220294796,0.20700878607900997,0.019573159331583892,False,True,,design_000003,22.5,90
3,10,True,5,6.277980578832296e-11,6.277984754950735e-11,-1.254969722965103,0.21296719212672607,-0.010414416625122212,2.7683935113448994,0.005056785597593643,0.0706776205322299,13.97678805402844,13.976785487816121,0.6045214186211008,2418.085674484403,0.14411614370129322,0.020721592431800856,False,True,,design_000003,25.0,100
3,11,True,3,1.339746676697778e-10,1.3397462152592772e-10,-1.1648413780991602,0.18323408484598214,0.17625975376399317,3.07506855271877,0.006661372480295798,0.07152047173627168,10.736596992260642,10.736595530610575,0.6481169196953744,2592.467678781498,0.14410981365547687,0.026476879520368455,False,True,,design_000003,27.5,110
3,12,True,4,4.322513083697275e-10,4.3225146611555066e-10,-1.1191930185895296,-0.018967257688467888,-0.6841916493269836,2.00213705616869,0.006212796303551761,0.07224444197035809,11.628329409264078,11.628327698548455,0.7477040620875608,2990.8162483502433,0.10127662946953248,0.025252790409677605,False,True,,design_000003,30.0,120
3,13,True,4,4.313905159603053e-13,4.313738021821847e-13,-1.3316432796039122,-0.31841851115070596,-1.5914538473592266,1.2180528380220152,0.005600675681047495,0.06757479776996574,12.065472385526029,12.065470409787556,0.8410384353855682,3364.1537415422727,0.0807094576622239,0.022412945953910853,False,True,,design_000003,32.5,130
3,14,True,4,4.101093226007115e-15,3.9576825542179505e-15,-1.320540207239409,-0.24347554328760793,-1.2711308337485994,0.6808395983331248,0.007598914111516802,0.0700861079705356,9.223174119617187,9.223173037466116,0.9013763761873673,3605.5055047494693,0.0567258361556139,0.02490787947974762,False,True,,design_000003,35.0,140
3,15,True,4,1.173785228913595e-14,1.1552758238719717e-14,-1.3943173204067032,-0.15771545128883213,-1.3566912924216143,0.07812425057651852,0.007847548062687107,0.07374517684355367,9.397225254878187,9.397224184833874,0.9277393631634908,3710.957452653963,0.04535646971843016,0.02454188838583593,False,True,,design_000003,37.5,150
3,16,True,3,1.4839189273390675e-09,1.4839189476412619e-09,-1.3193810620996522,-0.14957358357026165,-1.3003607444356642,-0.27535362564485155,0.007786452586532138,0.07330103981318843,9.413919753389855,9.413918672805522,0.9414388543054983,3765.7554172219934,0.03627047522803481,0.02481796592473951,False,True,,design_000003,40.0,160
3,17,True,3,1.2013545556260328e-10,1.2013560988260024e-10,-1.199242032389717,-0.056828235149040694,-0.9752822636904994,-0.3154144571726348,0.008122514545553008,0.07311663976638305,9.001724694529928,9.001723709401043,0.9522529125693336,3809.0116502773344,0.028859831300498864,0.0259464830160141,False,True,,design_000003,42.5,170
3,18,True,3,7.422069630639734e-10,7.422068965374995e-10,-0.980727791699102,0.04946496050688767,-0.5586257942997688,-0.41351607019502307,0.008739325235767172,0.0719922984220498,8.237741070375673,8.237740242195002,0.9639619466323024,3855.8477865292098,0.0207929455874864,0.027126003056764603,False,True,,design_000003,45.0,180
4,0,True,0,6.876227596496206e-09,6.876227596496206e-09,0.0,0.0,0.0,0.0,1.6568751812284362e-40,0.03358539347780971,2.0270322024444177e+38,33585394.477809705,0.9999999999999998,3999.999999999999,0.0,1.967281862437066e-18,True,True,,design_000004,0.0,0
4,1,False,200,0.07652643030800282,0.07652643030800338,-4.760797366204747,136.40241408508646,500.0,0.00039779946627013405,8.843150898663742e-33,0.026485869178530103,2.9950714945430017e+30,26485870.1785301,0.15961491983829854,638.4596793531941,0.9337318573304987,-0.04038247170100436,True,False,native_nonconvergence;moment_residual;coordinate_support_infeasible,design_000004,2.5,10
4,2,False,200,0.16492867738242412,0.16492867738242345,-4.4298580551527875,135.4553425982904,500.0,0.02852553819950159,4.8965791137868756e-30,0.001611849870798252,3.291787661022172e+26,1611850.8707982518,0.005551582906335628,22.206331625342514,5.062876525777147,-0.04665373656326385,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000004,5.0,20
4,3,False,200,0.2122398609093305,0.21223986090932975,0.11619804626848021,139.7082962950532,500.0,0.5934199693040969,6.315523008088684e-27,0.0002584665657850121,4.092559958280223e+22,258467.5657850121,0.00859660987667621,34.38643950670484,4.686644698257928,-0.025543147333998584,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000004,7.5,30
4,4,False,200,0.4006208192956776,0.40062081929567717,22.329109158893065,77.62007969659801,500.0,500.0,3.7936600476449834e-18,0.0013205377914044828,348090702598468.8,1320538.7863948075,0.006468371735965547,25.873486943862186,4.794969030025515,-0.015289105227775109,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000004,10.0,40
4,5,False,200,0.22209008043498024,0.22209008043497988,3.512698693256608,2.8580192448709205,60.672183482172635,500.0,8.056068960391865e-15,0.00027460896950605885,34087216836.920082,274607.7572470294,0.005020914778504441,20.083659114017763,5.273518226715778,-0.0012491739820908578,True,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000004,12.5,50
4,6,False,200,0.5095761901595651,0.5095761901595658,1.5227216998813466,1.049111822444539,15.734443302533288,500.0,5.600759695279409e-10,0.010095957421346922,18026049.983641118,6471453.069302663,0.005294277587711674,21.177110350846693,5.031394201206108,-0.0015768461659721718,False,False,native_nonconvergence;moment_residual;low_ess;coordinate_support_infeasible,design_000004,15.0,60
4,7,False,200,0.05797564746534625,0.057975647465346246,-0.11143814388981568,1.5041597433328617,-7.829609231745265,500.0,2.697673570294627e-07,0.10052544581633156,372637.5456366007,371261.32159791025,0.279148853085104,1116.595412340416,0.3400426138957164,0.007712226834257194,False,False,native_nonconvergence;moment_residual,design_000004,17.5,70
4,8,True,32,6.5563007700731605e-09,6.556301188315475e-09,0.538826722609365,1.021713860962512,1.5914625379465512,24.4950424886597,0.0013830995568990306,0.0794670542184027,57.455773029507206,57.455732211236445,0.14145318767024886,565.8127506809955,0.5218384041066129,0.024981236085295677,False,True,,design_000004,20.0,80
4,9,True,5,3.800793215660394e-11,3.800787402663485e-11,0.24107324195533597,0.6703074115680874,1.622663123481317,5.696931420136276,0.012769288955070632,0.0802792594027971,6.2869013055671,6.28690089153458,0.4506139526158914,1802.4558104635655,0.2128210774161982,0.040269117802381516,False,True,,design_000004,22.5,90
