design_id,style,feasible_repeat_count,feasible_all_repeats,mean_valid_fold_risk,std_valid_fold_risk,repeat_0_risk,repeat_1_risk,repeat_2_risk,repeat_0_feasible,repeat_1_feasible,repeat_2_feasible
design_000251,longitudinal_stratified,0,False,nan,nan,0.050488051027059555,0.0488368384540081,0.05621963366866112,False,False,False
design_000252,longitudinal_stratified,0,False,nan,nan,0.024562349542975426,0.03252682462334633,0.034606799483299255,False,False,False
design_000253,longitudinal_stratified,0,False,nan,nan,0.04066002368927002,0.04144688695669174,0.023016327992081642,False,False,False
design_000254,longitudinal_stratified,0,False,nan,nan,0.0501982606947422,0.07201617956161499,0.06598696857690811,False,False,False
design_000255,longitudinal_stratified,0,False,nan,nan,0.020568234845995903,0.03736581280827522,0.03448915854096413,False,False,False
design_000256,longitudinal_stratified,0,False,nan,nan,0.038609229028224945,0.04670172929763794,0.05301051214337349,False,False,False
design_000257,longitudinal_stratified,0,False,nan,nan,0.04393864795565605,0.06673076748847961,0.0622827522456646,False,False,False
design_000258,longitudinal_stratified,0,False,nan,nan,0.030830515548586845,0.05313057079911232,0.29741793870925903,False,False,False
design_000259,longitudinal_stratified,0,False,nan,nan,0.04600770026445389,0.04732101038098335,0.041987963020801544,False,False,False
design_000260,longitudinal_stratified,0,False,nan,nan,0.027482151985168457,0.035911187529563904,0.03367682173848152,False,False,False
design_000261,longitudinal_stratified,0,False,nan,nan,0.0625801831483841,0.14000479876995087,0.1474323272705078,False,False,False
design_000262,longitudinal_stratified,0,False,nan,nan,0.05253107473254204,0.10127526521682739,0.08619171380996704,False,False,False
design_000263,longitudinal_stratified,0,False,nan,nan,0.027307510375976562,0.04118528217077255,0.03963721543550491,False,False,False
design_000264,longitudinal_stratified,0,False,nan,nan,0.05230410769581795,0.040853604674339294,0.030751114711165428,False,False,False
design_000265,longitudinal_stratified,0,False,nan,nan,0.07431155443191528,0.06267088651657104,0.05350719019770622,False,False,False
design_000266,longitudinal_stratified,0,False,nan,nan,0.025683673098683357,0.04623524099588394,0.04658209905028343,False,False,False
design_000267,longitudinal_stratified,0,False,nan,nan,0.03360389173030853,0.03934749960899353,0.04217362403869629,False,False,False
design_000268,longitudinal_stratified,0,False,nan,nan,0.035011209547519684,0.04179796576499939,0.0439346581697464,False,False,False
design_000269,longitudinal_stratified,0,False,nan,nan,0.0362960547208786,0.04308294504880905,0.0439431369304657,False,False,False
design_000270,longitudinal_stratified,0,False,nan,nan,0.025690793991088867,0.03791629523038864,0.05292380601167679,False,False,False
design_000271,longitudinal_stratified,0,False,nan,nan,0.03245330601930618,0.0372181162238121,0.04085291549563408,False,False,False
design_000272,longitudinal_stratified,0,False,nan,nan,0.029512112960219383,0.04828254133462906,0.024180429056286812,False,False,False
design_000273,longitudinal_stratified,0,False,nan,nan,0.05909988284111023,0.05546107888221741,0.05282137915492058,False,False,False
design_000274,longitudinal_stratified,0,False,nan,nan,0.02585444413125515,0.03540467843413353,0.030656134709715843,False,False,False
design_000275,longitudinal_stratified,0,False,nan,nan,0.0415874682366848,0.03773326426744461,0.027962511405348778,False,False,False
design_000276,longitudinal_stratified,0,False,nan,nan,0.042902737855911255,0.06676044315099716,0.05960211157798767,False,False,False
design_000277,longitudinal_stratified,0,False,nan,nan,0.03782904893159866,0.041964124888181686,0.034976281225681305,False,False,False
design_000278,longitudinal_stratified,0,False,nan,nan,0.025876754894852638,0.03519436717033386,0.027246233075857162,False,False,False
design_000279,longitudinal_stratified,0,False,nan,nan,0.042267102748155594,0.03932623937726021,0.0434337742626667,False,False,False
design_000280,longitudinal_stratified,0,False,nan,nan,0.031276553869247437,0.04723550006747246,0.033136334270238876,False,False,False
design_000281,longitudinal_stratified,0,False,nan,nan,0.02477981150150299,0.03023756481707096,0.03035801276564598,False,False,False
design_000282,longitudinal_stratified,0,False,nan,nan,0.03548942878842354,0.05100151151418686,0.0488131046295166,False,False,False
design_000283,longitudinal_stratified,0,False,nan,nan,0.03565637394785881,0.03387691080570221,0.029698623344302177,False,False,False
design_000284,longitudinal_stratified,0,False,nan,nan,0.025189805775880814,0.03356987610459328,0.014451279304921627,False,False,False
design_000285,longitudinal_stratified,0,False,nan,nan,0.045910853892564774,0.04229283332824707,0.040727149695158005,False,False,False
design_000286,longitudinal_stratified,0,False,nan,nan,0.020084640011191368,0.023105960339307785,0.025611257180571556,False,False,False
design_000287,longitudinal_stratified,0,False,nan,nan,0.03683924674987793,0.040027767419815063,0.04034227505326271,False,False,False
design_000288,longitudinal_stratified,0,False,nan,nan,0.0366729274392128,0.04035070165991783,0.020666200667619705,False,False,False
design_000289,longitudinal_stratified,0,False,nan,nan,0.04437823221087456,0.04711253196001053,0.04419999569654465,False,False,False
design_000290,longitudinal_stratified,0,False,nan,nan,0.03923739120364189,0.04004622995853424,0.09136509150266647,False,False,False
design_000291,longitudinal_stratified,0,False,nan,nan,0.12690956890583038,0.1125420555472374,0.13304193317890167,False,False,False
design_000292,longitudinal_stratified,0,False,nan,nan,0.022283654659986496,0.028346478939056396,0.022737804800271988,False,False,False
design_000293,longitudinal_stratified,0,False,nan,nan,0.02791566029191017,0.04956113547086716,0.037145886570215225,False,False,False
design_000294,longitudinal_stratified,0,False,nan,nan,0.030462071299552917,0.031391095370054245,0.026647811755537987,False,False,False
design_000295,longitudinal_stratified,0,False,nan,nan,0.03811978921294212,0.048877205699682236,0.026504572480916977,False,False,False
design_000296,longitudinal_stratified,0,False,nan,nan,0.027854150161147118,0.030930565670132637,0.0219187643378973,False,False,False
design_000297,longitudinal_stratified,0,False,nan,nan,0.05344758555293083,0.05817146599292755,0.049304280430078506,False,False,False
design_000298,longitudinal_stratified,0,False,nan,nan,0.034571629017591476,0.06549880653619766,0.04246503487229347,False,False,False
design_000299,longitudinal_stratified,0,False,nan,nan,0.03744673728942871,0.0348026417195797,0.027191469445824623,False,False,False
design_000300,longitudinal_stratified,0,False,nan,nan,0.05235501378774643,0.045627690851688385,0.04503684863448143,False,False,False
design_000301,longitudinal_stratified,0,False,nan,nan,0.03287477046251297,0.0639972910284996,0.04646217077970505,False,False,False
design_000302,longitudinal_stratified,0,False,nan,nan,0.027388861402869225,0.04387475922703743,0.044873207807540894,False,False,False
design_000303,longitudinal_stratified,0,False,nan,nan,0.04279083386063576,0.05235712602734566,0.06520784646272659,False,False,False
design_000304,longitudinal_stratified,0,False,nan,nan,0.044006116688251495,0.05957673117518425,0.05611780285835266,False,False,False
design_000305,longitudinal_stratified,0,False,nan,nan,0.04054223373532295,0.04187308996915817,0.10524959117174149,False,False,False
design_000306,longitudinal_stratified,0,False,nan,nan,0.035587891936302185,0.09424129873514175,0.12382212281227112,False,False,False
design_000307,longitudinal_stratified,0,False,nan,nan,0.031748540699481964,0.031523093581199646,0.024145282804965973,False,False,False
design_000308,longitudinal_stratified,0,False,nan,nan,0.05735747516155243,0.08373580127954483,0.06587668508291245,False,False,False
design_000309,longitudinal_stratified,0,False,nan,nan,0.04587778449058533,0.05947088450193405,0.0527760349214077,False,False,False
design_000310,longitudinal_stratified,0,False,nan,nan,0.04398782178759575,0.041472576558589935,0.04172850772738457,False,False,False
design_000311,longitudinal_stratified,0,False,nan,nan,0.032131586223840714,0.03970544412732124,0.034296032041311264,False,False,False
design_000312,longitudinal_stratified,0,False,nan,nan,0.02268238551914692,0.03403159976005554,0.026880308985710144,False,False,False
design_000313,longitudinal_stratified,0,False,nan,nan,0.030484601855278015,0.03836538642644882,0.029838914051651955,False,False,False
design_000314,longitudinal_stratified,0,False,nan,nan,0.0946326032280922,0.06261252611875534,0.06369835883378983,False,False,False
design_000315,longitudinal_stratified,0,False,nan,nan,0.040413353592157364,0.048900000751018524,0.03513386845588684,False,False,False
design_000316,longitudinal_stratified,0,False,nan,nan,0.02793487161397934,0.0588454008102417,0.05652887001633644,False,False,False
design_000317,longitudinal_stratified,0,False,nan,nan,0.04117761179804802,0.0544590950012207,0.05716145038604736,False,False,False
design_000318,longitudinal_stratified,0,False,nan,nan,0.0364009253680706,0.03227921575307846,0.04646008834242821,False,False,False
design_000319,longitudinal_stratified,0,False,nan,nan,0.035633835941553116,0.031291231513023376,0.02622235380113125,False,False,False
design_000320,longitudinal_stratified,0,False,nan,nan,0.030902555212378502,0.031623248010873795,0.026116985827684402,False,False,False
design_000321,longitudinal_stratified,0,False,nan,nan,0.06243781000375748,0.055348046123981476,0.040784455835819244,False,False,False
design_000322,longitudinal_stratified,0,False,nan,nan,0.03446642681956291,0.031006041914224625,0.036400794982910156,False,False,False
design_000323,longitudinal_stratified,0,False,nan,nan,0.06608904153108597,0.07983303815126419,0.06882297992706299,False,False,False
design_000324,longitudinal_stratified,0,False,nan,nan,0.03936304897069931,0.03126097843050957,0.03657132014632225,False,False,False
design_000325,longitudinal_stratified,0,False,nan,nan,0.033898498862981796,0.04294438287615776,0.03144057095050812,False,False,False
design_000326,longitudinal_stratified,0,False,nan,nan,0.03362502530217171,0.04105069115757942,0.03671307489275932,False,False,False
design_000327,longitudinal_stratified,0,False,nan,nan,0.06056981161236763,0.06499986350536346,0.061853472143411636,False,False,False
design_000328,longitudinal_stratified,0,False,nan,nan,0.04839937761425972,0.08579381555318832,0.08878511935472488,False,False,False
design_000329,longitudinal_stratified,0,False,nan,nan,0.0326271653175354,0.0500837005674839,0.041879910975694656,False,False,False
design_000330,longitudinal_stratified,0,False,nan,nan,0.04985712841153145,0.04479917883872986,0.03669583797454834,False,False,False
design_000331,longitudinal_stratified,0,False,nan,nan,0.024914206936955452,0.03481179475784302,0.040238019078969955,False,False,False
design_000332,longitudinal_stratified,0,False,nan,nan,0.04037557914853096,0.04474626109004021,0.048543114215135574,False,False,False
design_000333,longitudinal_stratified,0,False,nan,nan,0.026755565777420998,0.02347646653652191,0.029400894418358803,False,False,False
design_000334,longitudinal_stratified,0,False,nan,nan,0.0414484441280365,0.03969965875148773,0.03715066984295845,False,False,False
design_000335,longitudinal_stratified,0,False,nan,nan,0.0287573654204607,0.039338454604148865,0.030220912769436836,False,False,False
design_000336,longitudinal_stratified,0,False,nan,nan,0.06568583101034164,0.0682741180062294,0.0759705975651741,False,False,False
design_000337,longitudinal_stratified,0,False,nan,nan,0.04704077169299126,0.04181849583983421,0.041136156767606735,False,False,False
design_000338,longitudinal_stratified,0,False,nan,nan,0.021620701998472214,0.03191722184419632,0.017050690948963165,False,False,False
design_000339,longitudinal_stratified,0,False,nan,nan,0.03663718327879906,0.04248283803462982,0.029022816568613052,False,False,False
design_000340,longitudinal_stratified,0,False,nan,nan,0.04683074727654457,0.04420129209756851,0.03876723349094391,False,False,False
design_000341,longitudinal_stratified,0,False,nan,nan,0.028507186099886894,0.04212144762277603,0.03341328352689743,False,False,False
design_000342,longitudinal_stratified,0,False,nan,nan,0.030738096684217453,0.03734550252556801,0.0338536836206913,False,False,False
design_000343,longitudinal_stratified,0,False,nan,nan,0.04975426197052002,0.06868715584278107,0.053489841520786285,False,False,False
design_000344,longitudinal_stratified,0,False,nan,nan,0.04796719551086426,0.10871769487857819,0.056029707193374634,False,False,False
design_000345,longitudinal_stratified,0,False,nan,nan,0.07031886279582977,0.04681870713829994,0.03597824648022652,False,False,False
design_000346,longitudinal_stratified,0,False,nan,nan,0.08382632583379745,0.09136348962783813,0.08638230711221695,False,False,False
design_000347,longitudinal_stratified,0,False,nan,nan,0.04067191854119301,0.03657085821032524,0.036547522991895676,False,False,False
design_000348,longitudinal_stratified,0,False,nan,nan,0.04003205895423889,0.03369714692234993,0.021829621866345406,False,False,False
design_000349,lateral_discriminating,0,False,nan,nan,0.03918085992336273,0.051528554409742355,0.03905413672327995,False,False,False
design_000350,lateral_discriminating,0,False,nan,nan,0.10709824413061142,0.04038909450173378,0.1470441371202469,False,False,False
design_000351,lateral_discriminating,0,False,nan,nan,0.06745022535324097,0.2653904855251312,0.07505037635564804,False,False,False
design_000352,lateral_discriminating,0,False,nan,nan,0.07933393865823746,0.056183312088251114,0.05393112823367119,False,False,False
design_000353,lateral_discriminating,0,False,nan,nan,0.03139923885464668,0.042335718870162964,0.037024665623903275,False,False,False
design_000354,lateral_discriminating,0,False,nan,nan,0.05242462083697319,0.04806306213140488,0.0315902940928936,False,False,False
design_000355,lateral_discriminating,0,False,nan,nan,0.0544145405292511,0.038356103003025055,0.0553743913769722,False,False,False
design_000356,lateral_discriminating,0,False,nan,nan,0.055900245904922485,0.05056014284491539,0.037585027515888214,False,False,False
design_000357,lateral_discriminating,0,False,nan,nan,0.1615777462720871,0.2165553718805313,0.2684657871723175,False,False,False
design_000358,lateral_discriminating,0,False,nan,nan,0.10582846403121948,0.03740331158041954,0.09186432510614395,False,False,False
design_000359,lateral_discriminating,0,False,nan,nan,0.046238239854574203,0.049013786017894745,0.0362052321434021,False,False,False
design_000360,lateral_discriminating,0,False,nan,nan,0.07198366522789001,0.06840366870164871,0.13172894716262817,False,False,False
design_000361,lateral_discriminating,0,False,nan,nan,0.033575642853975296,0.030379589647054672,0.041404008865356445,False,False,False
design_000362,lateral_discriminating,0,False,nan,nan,0.06907714158296585,0.043502822518348694,0.031020287424325943,False,False,False
design_000363,lateral_discriminating,0,False,nan,nan,0.04993600770831108,0.055300500243902206,0.031962696462869644,False,False,False
design_000364,lateral_discriminating,0,False,nan,nan,0.047813307493925095,0.0445425920188427,0.04622362554073334,False,False,False
design_000365,lateral_discriminating,0,False,nan,nan,0.049469638615846634,0.0370686799287796,0.028118491172790527,False,False,False
design_000366,lateral_discriminating,0,False,nan,nan,0.15445281565189362,0.04442990943789482,0.25209909677505493,False,False,False
design_000367,lateral_discriminating,0,False,nan,nan,0.0840453952550888,0.06711306422948837,0.07321692258119583,False,False,False
design_000368,lateral_discriminating,0,False,nan,nan,0.053720664232969284,0.05181479454040527,0.1512763649225235,False,False,False
design_000369,lateral_discriminating,0,False,nan,nan,0.05292792245745659,0.08947449177503586,0.16816619038581848,False,False,False
design_000370,lateral_discriminating,0,False,nan,nan,0.04600953310728073,0.058657389134168625,0.05533530190587044,False,False,False
design_000371,lateral_discriminating,0,False,nan,nan,0.0553443618118763,0.040059611201286316,0.024772178381681442,False,False,False
design_000372,lateral_discriminating,0,False,nan,nan,0.03070221096277237,0.02653823047876358,0.037303436547517776,False,False,False
design_000373,lateral_discriminating,0,False,nan,nan,0.06273648142814636,0.06908705830574036,0.12337511777877808,False,False,False
design_000374,lateral_discriminating,0,False,nan,nan,0.04802359268069267,0.03270937129855156,0.026386085897684097,False,False,False
design_000375,lateral_discriminating,0,False,nan,nan,0.07002373784780502,0.07594189792871475,0.04937170818448067,False,False,False
design_000376,lateral_discriminating,0,False,nan,nan,0.05444112420082092,0.06415148824453354,0.05829126760363579,False,False,False
design_000377,lateral_discriminating,0,False,nan,nan,0.1345537155866623,0.04784361645579338,0.08206629753112793,False,False,False
design_000378,lateral_discriminating,0,False,nan,nan,0.036857444792985916,0.04329146072268486,0.049191128462553024,False,False,False
design_000379,lateral_discriminating,0,False,nan,nan,0.04901096597313881,0.04471046105027199,0.08023533970117569,False,False,False
design_000380,lateral_discriminating,0,False,nan,nan,0.10245281457901001,0.23737116158008575,0.15207061171531677,False,False,False
design_000381,lateral_discriminating,0,False,nan,nan,0.09639283269643784,0.2542458474636078,0.13849960267543793,False,False,False
design_000382,lateral_discriminating,0,False,nan,nan,0.29097506403923035,0.15615610778331757,0.10216263681650162,False,False,False
design_000383,lateral_discriminating,0,False,nan,nan,0.09792749583721161,0.06351637840270996,0.044883355498313904,False,False,False
design_000384,lateral_discriminating,0,False,nan,nan,0.09895146638154984,0.18152470886707306,0.10561413317918777,False,False,False
design_000385,lateral_discriminating,0,False,nan,nan,0.04900949075818062,0.043424129486083984,0.027298206463456154,False,False,False
design_000386,lateral_discriminating,0,False,nan,nan,0.03651130944490433,0.041964028030633926,0.02877996489405632,False,False,False
design_000387,lateral_discriminating,0,False,nan,nan,0.04776163771748543,0.043874889612197876,0.03911854699254036,False,False,False
design_000388,lateral_discriminating,0,False,nan,nan,0.04309459775686264,0.047156065702438354,0.038489051163196564,False,False,False
design_000389,lateral_discriminating,0,False,nan,nan,0.10105346143245697,0.3095221221446991,0.14742836356163025,False,False,False
design_000390,lateral_discriminating,0,False,nan,nan,0.08278107643127441,0.07487395405769348,0.04105594381690025,False,False,False
design_000391,lateral_discriminating,0,False,nan,nan,0.06556578725576401,0.057342760264873505,0.06357989460229874,False,False,False
design_000392,lateral_discriminating,0,False,nan,nan,0.07678113877773285,0.10294890403747559,0.060726359486579895,False,False,False
design_000393,lateral_discriminating,0,False,nan,nan,0.05801906809210777,0.04189874231815338,0.04876801371574402,False,False,False
design_000394,lateral_discriminating,0,False,nan,nan,0.04278026148676872,0.07500321418046951,0.08071757853031158,False,False,False
design_000395,lateral_discriminating,0,False,nan,nan,0.08289428055286407,0.10156054049730301,0.06917814910411835,False,False,False
design_000396,lateral_discriminating,0,False,nan,nan,0.03318966180086136,0.055622100830078125,0.03838267922401428,False,False,False
design_000397,lateral_discriminating,0,False,nan,nan,0.042814236134290695,0.03959161043167114,0.04305693507194519,False,False,False
design_000398,lateral_discriminating,0,False,nan,nan,0.047491829842329025,0.042188797146081924,0.025672106072306633,False,False,False
design_000399,lateral_discriminating,0,False,nan,nan,0.043190617114305496,0.04418521374464035,0.040065404027700424,False,False,False
design_000400,lateral_discriminating,0,False,nan,nan,0.05315384641289711,0.05520842596888542,0.03451593965291977,False,False,False
design_000401,lateral_discriminating,0,False,nan,nan,0.14319700002670288,0.16624628007411957,0.16159746050834656,False,False,False
design_000402,lateral_discriminating,0,False,nan,nan,0.030426790937781334,0.06087788939476013,0.033312149345874786,False,False,False
design_000403,lateral_discriminating,0,False,nan,nan,0.04116303473711014,0.04096778482198715,0.03775537759065628,False,False,False
design_000404,lateral_discriminating,0,False,nan,nan,0.07574757933616638,0.060357946902513504,0.2059061974287033,False,False,False
design_000405,lateral_discriminating,0,False,nan,nan,0.04860572889447212,0.04735104739665985,0.035530492663383484,False,False,False
design_000406,lateral_discriminating,0,False,nan,nan,0.050525177270174026,0.056004881858825684,0.040241871029138565,False,False,False
design_000407,lateral_discriminating,0,False,nan,nan,0.2021477222442627,0.04197705537080765,0.18252357840538025,False,False,False
design_000408,lateral_discriminating,0,False,nan,nan,0.04662702977657318,0.045307934284210205,0.030784491449594498,False,False,False
design_000409,lateral_discriminating,0,False,nan,nan,0.031486257910728455,0.04146191477775574,0.043994467705488205,False,False,False
design_000410,lateral_discriminating,0,False,nan,nan,0.12166652828454971,0.08540277928113937,0.14427323639392853,False,False,False
design_000411,lateral_discriminating,0,False,nan,nan,0.08195739984512329,0.09431221336126328,0.17803972959518433,False,False,False
design_000412,lateral_discriminating,0,False,nan,nan,0.04302871972322464,0.055428579449653625,0.03839374706149101,False,False,False
design_000413,lateral_discriminating,0,False,nan,nan,0.02499246597290039,0.03480800986289978,0.020805977284908295,False,False,False
design_000414,lateral_discriminating,0,False,nan,nan,0.05410803109407425,0.05742049217224121,0.04335927218198776,False,False,False
design_000415,lateral_discriminating,0,False,nan,nan,0.035450030118227005,0.046872951090335846,0.03648380935192108,False,False,False
design_000416,lateral_discriminating,0,False,nan,nan,0.047252923250198364,0.03970979154109955,0.03064008802175522,False,False,False
design_000417,lateral_discriminating,0,False,nan,nan,0.15633472800254822,0.2043699026107788,0.09538814425468445,False,False,False
design_000418,lateral_discriminating,0,False,nan,nan,0.04114235192537308,0.042866867035627365,0.05422777310013771,False,False,False
design_000419,lateral_discriminating,0,False,nan,nan,0.30590879917144775,0.16884364187717438,0.36859264969825745,False,False,False
design_000420,upstream_focused,0,False,nan,nan,0.03658883646130562,0.04493698477745056,0.03193401172757149,False,False,False
design_000421,upstream_focused,0,False,nan,nan,0.024929502978920937,0.044642675668001175,0.03638213127851486,False,False,False
design_000422,upstream_focused,0,False,nan,nan,0.031132753938436508,0.03849640488624573,0.027923524379730225,False,False,False
design_000423,upstream_focused,0,False,nan,nan,0.038476187735795975,0.04887454956769943,0.03336559608578682,False,False,False
design_000424,upstream_focused,0,False,nan,nan,0.021345915272831917,0.03131893649697304,0.035638175904750824,False,False,False
design_000426,upstream_focused,0,False,nan,nan,0.025728631764650345,0.11300883442163467,0.024678612127900124,False,False,False
design_000427,upstream_focused,0,False,nan,nan,0.03935210779309273,0.04621071368455887,0.03402978181838989,False,False,False
design_000428,upstream_focused,0,False,nan,nan,0.06183777377009392,0.04383352771401405,0.025983771309256554,False,False,False
design_000429,upstream_focused,0,False,nan,nan,0.023104995489120483,0.02470400370657444,0.021576473489403725,False,False,False
design_000430,upstream_focused,0,False,nan,nan,0.04066673666238785,0.04340929165482521,0.042649105191230774,False,False,False
design_000431,upstream_focused,0,False,nan,nan,0.031423527747392654,0.03717624023556709,0.021209226921200752,False,False,False
design_000432,upstream_focused,0,False,nan,nan,0.02542981132864952,0.028752189129590988,0.02319406531751156,False,False,False
design_000433,upstream_focused,0,False,nan,nan,0.047596968710422516,0.057795435190200806,0.031619708985090256,False,False,False
design_000434,upstream_focused,0,False,nan,nan,0.06348185241222382,0.055327966809272766,0.04654628038406372,False,False,False
design_000435,upstream_focused,0,False,nan,nan,0.02860897406935692,0.03342176601290703,0.028754889965057373,False,False,False
design_000436,upstream_focused,0,False,nan,nan,0.01765616238117218,0.031009482219815254,0.03483789786696434,False,False,False
design_000437,upstream_focused,0,False,nan,nan,0.05085579678416252,0.04920457676053047,0.03731375187635422,False,False,False
design_000438,upstream_focused,0,False,nan,nan,0.07692591845989227,0.13170938193798065,0.025542108342051506,False,False,False
design_000439,upstream_focused,0,False,nan,nan,0.042082082480192184,0.05013977363705635,0.04210986569523811,False,False,False
design_000440,upstream_focused,0,False,nan,nan,0.032858360558748245,0.04465264827013016,0.033344972878694534,False,False,False
design_000442,upstream_focused,0,False,nan,nan,0.4662872552871704,0.42655783891677856,0.5481237173080444,False,False,False
design_000443,upstream_focused,0,False,nan,nan,0.026794373989105225,0.03866961598396301,0.03522632271051407,False,False,False
design_000444,upstream_focused,0,False,nan,nan,0.021033527329564095,0.027310289442539215,0.01742054522037506,False,False,False
design_000445,upstream_focused,0,False,nan,nan,0.03128302842378616,0.04119119420647621,0.01668720692396164,False,False,False
design_000446,upstream_focused,0,False,nan,nan,0.0335887186229229,0.044131454080343246,0.02978905290365219,False,False,False
design_000447,upstream_focused,0,False,nan,nan,0.04371558502316475,0.045187488198280334,0.038327012211084366,False,False,False
design_000448,upstream_focused,0,False,nan,nan,0.03087250515818596,0.04345672205090523,0.023265184834599495,False,False,False
design_000449,upstream_focused,0,False,nan,nan,0.03550653159618378,0.04728517681360245,0.0314633771777153,False,False,False
design_000450,upstream_focused,0,False,nan,nan,0.05753669515252113,0.050712037831544876,0.045416127890348434,False,False,False
design_000451,upstream_focused,0,False,nan,nan,0.05955997109413147,0.06410843133926392,0.09419849514961243,False,False,False
design_000452,upstream_focused,0,False,nan,nan,0.033439863473176956,0.04335837811231613,0.03864610195159912,False,False,False
design_000453,upstream_focused,0,False,nan,nan,0.03277377784252167,0.04949735850095749,0.031610891222953796,False,False,False
design_000454,upstream_focused,0,False,nan,nan,0.052499011158943176,0.04733091592788696,0.031792107969522476,False,False,False
design_000455,upstream_focused,0,False,nan,nan,0.026287337765097618,0.04051360860466957,0.026929790154099464,False,False,False
design_000456,upstream_focused,0,False,nan,nan,0.02768523059785366,0.03192928060889244,0.08113367855548859,False,False,False
design_000457,upstream_focused,0,False,nan,nan,0.0453764833509922,0.04986271262168884,0.03617972135543823,False,False,False
design_000458,upstream_focused,0,False,nan,nan,0.028220808133482933,0.025057664141058922,0.025270607322454453,False,False,False
design_000459,upstream_focused,0,False,nan,nan,0.03065958432853222,0.02858778089284897,0.030328750610351562,False,False,False
design_000461,upstream_focused,0,False,nan,nan,0.04939676448702812,0.05418005585670471,0.04108814522624016,False,False,False
design_000462,upstream_focused,0,False,nan,nan,0.030997266992926598,0.043714072555303574,0.027452105656266212,False,False,False
design_000463,upstream_focused,0,False,nan,nan,0.030322179198265076,0.04138118773698807,0.03153469040989876,False,False,False
design_000464,upstream_focused,0,False,nan,nan,0.038108374923467636,0.05397956073284149,0.0389348641037941,False,False,False
design_000465,upstream_focused,0,False,nan,nan,0.03285444155335426,0.03983516991138458,0.042128633707761765,False,False,False
design_000466,downstream_focused,0,False,nan,nan,0.08108727633953094,0.07443024218082428,0.06109710782766342,False,False,False
design_000467,downstream_focused,0,False,nan,nan,0.17302994430065155,0.10488501191139221,0.10959482192993164,False,False,False
design_000468,downstream_focused,0,False,nan,nan,0.181948721408844,0.10691468417644501,0.12081422656774521,False,False,False
design_000469,downstream_focused,0,False,nan,nan,0.09535811096429825,0.058382172137498856,0.03336339816451073,False,False,False
design_000470,downstream_focused,0,False,nan,nan,0.15904197096824646,0.18320372700691223,0.19621574878692627,False,False,False
design_000471,downstream_focused,0,False,nan,nan,0.0510997474193573,0.048077791929244995,0.03636857867240906,False,False,False
design_000472,downstream_focused,0,False,nan,nan,0.07134855538606644,0.10512847453355789,0.22471332550048828,False,False,False
design_000473,downstream_focused,0,False,nan,nan,0.10490969568490982,0.0659935399889946,0.0686088502407074,False,False,False
design_000474,downstream_focused,0,False,nan,nan,0.10532744228839874,0.10478236526250839,0.07830021530389786,False,False,False
design_000475,downstream_focused,0,False,nan,nan,0.07066946476697922,0.14278484880924225,0.10066018253564835,False,False,False
design_000476,downstream_focused,0,False,nan,nan,0.0705510824918747,0.11133069545030594,0.07425257563591003,False,False,False
design_000477,downstream_focused,0,False,nan,nan,0.14675302803516388,0.33528590202331543,0.1215939000248909,False,False,False
design_000478,downstream_focused,0,False,nan,nan,0.1515081226825714,0.2113867849111557,0.1858631819486618,False,False,False
design_000479,downstream_focused,0,False,nan,nan,0.13039247691631317,0.11104976385831833,0.09978210926055908,False,False,False
design_000480,downstream_focused,0,False,nan,nan,0.05629619210958481,0.10332409292459488,0.1435205191373825,False,False,False
design_000481,downstream_focused,0,False,nan,nan,0.08561165630817413,0.05541367828845978,0.04077423736453056,False,False,False
design_000482,downstream_focused,0,False,nan,nan,0.049137093126773834,0.05422419682145119,0.05799611657857895,False,False,False
design_000483,downstream_focused,0,False,nan,nan,0.12145888060331345,0.06209159642457962,0.04731515049934387,False,False,False
design_000484,downstream_focused,0,False,nan,nan,0.09404899924993515,0.17278221249580383,0.19039654731750488,False,False,False
design_000485,downstream_focused,0,False,nan,nan,0.12541674077510834,0.1519976556301117,0.1039404347538948,False,False,False
design_000486,downstream_focused,0,False,nan,nan,0.0812656357884407,0.31611523032188416,0.1421954184770584,False,False,False
design_000487,downstream_focused,0,False,nan,nan,0.053392354398965836,0.13174398243427277,0.08416688442230225,False,False,False
design_000488,downstream_focused,0,False,nan,nan,0.18312746286392212,0.14825256168842316,0.14628320932388306,False,False,False
design_000489,downstream_focused,0,False,nan,nan,0.03677568957209587,0.09942801296710968,0.06445648521184921,False,False,False
design_000490,downstream_focused,0,False,nan,nan,0.18192937970161438,0.06830655783414841,0.10467047244310379,False,False,False
design_000491,downstream_focused,0,False,nan,nan,0.07319765537977219,0.08148078620433807,0.057180386036634445,False,False,False
design_000492,downstream_focused,0,False,nan,nan,0.08580166101455688,0.11277376860380173,0.04958111420273781,False,False,False
design_000493,downstream_focused,0,False,nan,nan,0.10758502781391144,0.1390448957681656,0.10356810688972473,False,False,False
design_000494,downstream_focused,0,False,nan,nan,0.10343386977910995,0.12301503866910934,0.08192625641822815,False,False,False
design_000495,downstream_focused,0,False,nan,nan,0.08591296523809433,0.19963236153125763,0.12011434882879257,False,False,False
design_000496,downstream_focused,0,False,nan,nan,0.08365865796804428,0.07403862476348877,0.1269768625497818,False,False,False
design_000497,uniform_control,0,False,nan,nan,0.15410763025283813,0.16296130418777466,0.17529024183750153,False,False,False
