design_index,design_id,source_time_index,day,grid_nx,grid_ny,dx_km,compatibility_residual,compatibility_relative_residual,compatibility_pass,a_tan,minimum_log_q_mass,maximum_log_q_mass,log_q_range,operator_floor,density_floored_clipped_thresholded_or_truncated,final_test_accessed,formulation,solver,preconditioner,convergence,physical_residual_pass,physical_relative_residual,physical_absolute_residual,physical_log10_absolute_residual,gauge_residual,a_full,lower_bound_pass,iteration_count,condition_proxy,log10_condition_proxy,scaled_relative_residual,unrepresentable_equilibrated_coefficient_count,unrepresentable_equilibrated_coefficient_fraction,solver_error
56,design_000056,0,0.0,219,117,16.666666666666668,-2.4890443928171635e-08,5.1268576160018134e-11,True,288908.4067755734,-299204.16228880605,-1.2240876060109827,299202.93820120004,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,42397540.43535224,1833044538.4979362,nan,6753848888.889001,4.72362436293939e+25,True,1200,4.49423283715579e+307,307.6526555685888,347709142.4331765,,,
56,design_000056,0,0.0,219,117,16.666666666666668,-2.4890443928171635e-08,5.1268576160018134e-11,True,288908.4067755734,-299204.16228880605,-1.2240876060109827,299202.93820120004,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,1419.6186263386035,inf,64277,0.5043588113901901,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
56,design_000056,0,0.0,219,117,16.666666666666668,-2.4890443928171635e-08,5.1268576160018134e-11,True,288908.4067755734,-299204.16228880605,-1.2240876060109827,299202.93820120004,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,1365.6741283341657,17360.60851557953,4.239564943785557,-2.8109591446531944e-08,319742324520.72516,True,0,inf,129942.18503002083,1.1213138783337131e-13,0,0.0,
56,design_000056,0,0.0,219,117,16.666666666666668,-2.4890443928171635e-08,5.1268576160018134e-11,True,288908.4067755734,-299204.16228880605,-1.2240876060109827,299202.93820120004,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,518.4553526000743,6590.664802499842,3.818929224229078,0.0025255564802861416,11496504754975.72,True,1,759331527043.5228,11.880431431929525,0.000351323166699991,,,
56,design_000056,10,2.5,219,117,16.666666666666668,-5.465114852700773e-10,2.8875116761744743e-12,True,1027696.4455192434,-278303.2763843477,-2.870083804114522,278300.4063005436,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,154936.65442584598,36804747.23550581,nan,182777.77777777764,1.628551787256946e+20,True,1200,4.49423283715579e+307,307.6526555685888,155538.60901422694,,,
56,design_000056,10,2.5,219,117,16.666666666666668,-5.465114852700773e-10,2.8875116761744743e-12,True,1027696.4455192434,-278303.2763843477,-2.870083804114522,278300.4063005436,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,13234.430333397588,inf,27957,0.21936865892987453,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
56,design_000056,10,2.5,219,117,16.666666666666668,-5.465114852700773e-10,2.8875116761744743e-12,True,1027696.4455192434,-278303.2763843477,-2.870083804114522,278300.4063005436,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.9867913043718505,13.289646243353356,1.1235134206263773,-5.686173853539347e-10,14233765.438169587,True,0,inf,120864.33076775903,2.567934029522059e-13,0,0.0,
56,design_000056,10,2.5,219,117,16.666666666666668,-5.465114852700773e-10,2.8875116761744743e-12,True,1027696.4455192434,-278303.2763843477,-2.870083804114522,278300.4063005436,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,4.446363227546308,59.88155155173349,1.77729304453719,1.3176883618898398e-06,157949950.3253797,True,1,403161689668.12177,11.605479256680974,5.5126019469732015e-06,,,
56,design_000056,40,10.0,219,117,16.666666666666668,3.518579547461043e-14,2.5483178392287693e-15,True,2244527.487826061,-36113.02617967148,-5.548860641167814,36107.47731903031,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.888842112780793e-09,9.62865064659487e-07,nan,-1.1052887000712675e-10,2734574.695956837,True,820,4.49423283715579e+307,307.6526555685888,9.889525788128056e-09,,,
56,design_000056,40,10.0,219,117,16.666666666666668,3.518579547461043e-14,2.5483178392287693e-15,True,2244527.487826061,-36113.02617967148,-5.548860641167814,36107.47731903031,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,5885.268044583146,inf,2651,0.02080145633734297,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
56,design_000056,40,10.0,219,117,16.666666666666668,3.518579547461043e-14,2.5483178392287693e-15,True,2244527.487826061,-36113.02617967148,-5.548860641167814,36107.47731903031,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.15832587538840642,0.059997385739896665,-1.2218676726742266,-6.593007596315511e-10,2623620.0464434456,True,0,inf,15681.278155101683,6.657015747923246e-13,0,0.0,
56,design_000056,40,10.0,219,117,16.666666666666668,3.518579547461043e-14,2.5483178392287693e-15,True,2244527.487826061,-36113.02617967148,-5.548860641167814,36107.47731903031,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.6470431209504401,0.2451961539626698,-0.6104863462494199,1.2944192527322074e-07,2560912.739970745,True,1,724463184545.5887,11.860016320580213,3.144158571112065e-09,,,
56,design_000056,90,22.5,219,117,16.666666666666668,1.762479051592436e-15,6.189899325668191e-16,True,116017.35103259399,-5050.687910353935,-6.9547503674380104,5043.7331599864965,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,1.8972933030651362e-08,7.352159274010833e-07,nan,2.368475785867e-11,677136.2361065898,True,1200,4.49423283715579e+307,307.6526555685888,1.897388720405927e-08,,,
56,design_000056,90,22.5,219,117,16.666666666666668,1.762479051592436e-15,6.189899325668191e-16,True,116017.35103259399,-5050.687910353935,-6.9547503674380104,5043.7331599864965,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,709.9953263288298,inf,36,0.00028247922600692073,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
56,design_000056,90,22.5,219,117,16.666666666666668,1.762479051592436e-15,6.189899325668191e-16,True,116017.35103259399,-5050.687910353935,-6.9547503674380104,5043.7331599864965,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.46451141715728483,0.01717382837089923,-1.765132881599394,3.8313508909749546e-11,671021.3341927411,True,0,inf,2190.4654795745864,1.2817978085532864e-12,0,0.0,
56,design_000056,90,22.5,219,117,16.666666666666668,1.762479051592436e-15,6.189899325668191e-16,True,116017.35103259399,-5050.687910353935,-6.9547503674380104,5043.7331599864965,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,1.0886879726706977,0.04025076607703264,-1.3952258494610352,2.4788643790578015e-09,642683.9309465751,True,1,51568667.655649625,7.712385910982551,7.674987792697533e-14,,,
56,design_000056,180,45.0,219,117,16.666666666666668,4.671555243335179e-11,3.456023081726548e-11,True,55700.09552557365,-2055.825744895631,-8.04841533996141,2047.7773295556697,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.587262817007127e-09,5.155633510107807e-07,nan,-7.894919286223333e-11,425477.6906055863,True,640,4.49423283715579e+307,307.6526555685888,9.588257354045915e-09,,,
56,design_000056,180,45.0,219,117,16.666666666666668,4.671555243335179e-11,3.456023081726548e-11,True,55700.09552557365,-2055.825744895631,-8.04841533996141,2047.7773295556697,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,323.97652464754174,inf,1,7.84664516685891e-06,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
56,design_000056,180,45.0,219,117,16.666666666666668,4.671555243335179e-11,3.456023081726548e-11,True,55700.09552557365,-2055.825744895631,-8.04841533996141,2047.7773295556697,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.35265107341708307,0.006061083189188329,-2.217449755198452,-2.2005892610510403e-10,451291.34038161545,True,0,inf,889.3383943926041,2.084611615334934e-12,0,0.0,
56,design_000056,180,45.0,219,117,16.666666666666668,4.671555243335179e-11,3.456023081726548e-11,True,55700.09552557365,-2055.825744895631,-8.04841533996141,2047.7773295556697,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.4248898914390285,0.00730266592783437,-2.1365185664017687,-1.1215979060671335e-10,421181.68898044777,True,1,4187.828770020746,3.6219889161406655,9.539181659789144e-15,,,
88,design_000088,0,0.0,219,117,16.666666666666668,-1.6466297714928801e-07,4.697568845895159e-09,True,1212630.973749706,-298947.56139390275,-1.378859662254925,298946.1825342405,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,1197.9362444172034,45409.89808754499,nan,16319.588555230059,1436629960206720.0,True,1200,4.49423283715579e+307,307.6526555685888,1540.661834611345,,,
88,design_000088,0,0.0,219,117,16.666666666666668,-1.6466297714928801e-07,4.697568845895159e-09,True,1212630.973749706,-298947.56139390275,-1.378859662254925,298946.1825342405,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,1419.6186263386035,inf,63906,0.5014477060332855,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
88,design_000088,0,0.0,219,117,16.666666666666668,-1.6466297714928801e-07,4.697568845895159e-09,True,1212630.973749706,-298947.56139390275,-1.378859662254925,298946.1825342405,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,3666.3524843373493,35004.17895305486,4.544119895433487,4.645662977615741e-08,673590858184.5563,True,0,inf,129830.6774606629,7.490747976012405e-13,0,0.0,
88,design_000088,0,0.0,219,117,16.666666666666668,-1.6466297714928801e-07,4.697568845895159e-09,True,1212630.973749706,-298947.56139390275,-1.378859662254925,298946.1825342405,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,183.06865859276294,1747.8319701808437,3.2424996789100073,4.1273217779941835e-05,5818589836.12964,True,1,566114366823.8363,11.75290417652943,2.03302229235474e-05,,,
88,design_000088,10,2.5,219,117,16.666666666666668,-1.2595862179514524e-09,8.25369020099856e-12,True,8002988.7245573215,-278320.6514051029,-2.6492718022156083,278318.0021333007,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,975499.5449168572,132768822.91442493,nan,-3921388.888888886,1.1308513457464209e+20,True,1200,4.49423283715579e+307,307.6526555685888,971408.0445812179,,,
88,design_000088,10,2.5,219,117,16.666666666666668,-1.2595862179514524e-09,8.25369020099856e-12,True,8002988.7245573215,-278320.6514051029,-2.6492718022156083,278318.0021333007,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,13234.430333397575,inf,27956,0.21936081228470766,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
88,design_000088,10,2.5,219,117,16.666666666666668,-1.2595862179514524e-09,8.25369020099856e-12,True,8002988.7245573215,-278320.6514051029,-2.6492718022156083,278318.0021333007,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,1.4951599929884165,14.387739859977371,1.1579925768808563,2.734425850787507e-07,2600551461.065109,True,0,inf,120871.97254082996,1.5251824350140476e-11,0,0.0,
88,design_000088,10,2.5,219,117,16.666666666666668,-1.2595862179514524e-09,8.25369020099856e-12,True,8002988.7245573215,-278320.6514051029,-2.6492718022156083,278318.0021333007,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,5.394779098392912,51.9132926467501,1.7152785752661472,-2.1067878350445193e-05,386069221.6322076,True,1,618714356356.6764,11.791490193301637,5.209512680305212e-06,,,
88,design_000088,40,10.0,219,117,16.666666666666668,-1.1233545973291172e-10,7.671295370547704e-12,True,2365430.981150525,-36112.28954853939,-5.968403561968177,36106.321144977424,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.627532364493845e-09,1.3286791556928325e-06,nan,2.7790115887506162e-09,2991725.4782157387,True,773,4.49423283715579e+307,307.6526555685888,9.651375290826473e-09,,,
88,design_000088,40,10.0,219,117,16.666666666666668,-1.1233545973291172e-10,7.671295370547704e-12,True,2365430.981150525,-36112.28954853939,-5.968403561968177,36106.321144977424,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,5885.268044583148,inf,2651,0.02080145633734297,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
88,design_000088,40,10.0,219,117,16.666666666666668,-1.1233545973291172e-10,7.671295370547704e-12,True,2365430.981150525,-36112.28954853939,-5.968403561968177,36106.321144977424,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.2617560607400496,0.09241812390395246,-1.034242851944028,-1.6823755580237013e-09,3027691.9962080745,True,0,inf,15680.776035090395,3.4823797536557564e-13,0,0.0,
88,design_000088,40,10.0,219,117,16.666666666666668,-1.1233545973291172e-10,7.671295370547704e-12,True,2365430.981150525,-36112.28954853939,-5.968403561968177,36106.321144977424,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.6130217944313309,0.21643939778663435,-0.6646636831034619,-1.5690995507086464e-07,2912167.103023122,True,1,378919938330.04926,11.578547457950894,9.734197335027327e-09,,,
88,design_000088,90,22.5,219,117,16.666666666666668,1.7911887251198522e-14,5.121551030137592e-15,True,327208.0591338314,-5050.986400691805,-7.2985814266492515,5043.687819265156,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,1.590363204660173e-08,1.2208311174932882e-06,nan,3.947459643111669e-11,965671.1518467002,True,1200,4.49423283715579e+307,307.6526555685888,1.5903797589960254e-08,,,
88,design_000088,90,22.5,219,117,16.666666666666668,1.7911887251198522e-14,5.121551030137592e-15,True,327208.0591338314,-5050.986400691805,-7.2985814266492515,5043.687819265156,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,709.9953263168001,inf,36,0.00028247922600692073,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
88,design_000088,90,22.5,219,117,16.666666666666668,1.7911887251198522e-14,5.121551030137592e-15,True,327208.0591338314,-5050.986400691805,-7.2985814266492515,5043.687819265156,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.15634929626851327,0.008119355605799596,-2.0904784372551988,-5.70209782051791e-11,967456.2394038276,True,0,inf,2190.4457883495024,3.048086997785405e-12,0,0.0,
88,design_000088,90,22.5,219,117,16.666666666666668,1.7911887251198522e-14,5.121551030137592e-15,True,327208.0591338314,-5050.986400691805,-7.2985814266492515,5043.687819265156,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.4648183400312671,0.02413842265289026,-1.6172911126780802,-2.783978093296499e-09,942342.1827998997,True,1,68304580.57111374,7.8344498288653455,1.62157481369661e-14,,,
88,design_000088,180,45.0,219,117,16.666666666666668,1.1173082858223493e-11,8.983823784061834e-12,True,56212.22721175095,-2055.8665766851313,-8.229871301574766,2047.6367053835565,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,8.841239890837661e-09,4.791853359279941e-07,nan,3.157967714489332e-11,342258.3669990705,True,551,4.49423283715579e+307,307.6526555685888,8.854822819465171e-09,,,
88,design_000088,180,45.0,219,117,16.666666666666668,1.1173082858223493e-11,8.983823784061834e-12,True,56212.22721175095,-2055.8665766851313,-8.229871301574766,2047.6367053835565,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,323.9765246498231,inf,1,7.84664516685891e-06,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
88,design_000088,180,45.0,219,117,16.666666666666668,1.1173082858223493e-11,8.983823784061834e-12,True,56212.22721175095,-2055.8665766851313,-8.229871301574766,2047.6367053835565,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.291006487123963,0.004204412533863964,-2.376294677898113,-6.135211501963221e-10,357423.4025967089,True,0,inf,889.2773220906331,2.0314701126929472e-12,0,0.0,
88,design_000088,180,45.0,219,117,16.666666666666668,1.1173082858223493e-11,8.983823784061834e-12,True,56212.22721175095,-2055.8665766851313,-8.229871301574766,2047.6367053835565,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.27668998200210154,0.003997570087943365,-2.398203913187678,3.6002051343170256e-10,341045.2091877891,True,1,4395.939703940922,3.64305172687581,8.492967553706808e-15,,,
138,design_000138,0,0.0,219,117,16.666666666666668,1.281959540175917e-10,2.4518659824267957e-12,True,95802.87083758872,-298886.7223025021,-1.672902994126673,298885.04939950793,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,18876.11005555117,603613.2613445139,nan,9999.999999999973,2.1222994909828837e+19,True,1200,4.49423283715579e+307,307.6526555685888,18920.756479548178,,,
138,design_000138,0,0.0,219,117,16.666666666666668,1.281959540175917e-10,2.4518659824267957e-12,True,95802.87083758872,-298886.7223025021,-1.672902994126673,298885.04939950793,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,1419.6186263386035,inf,64400,0.5053239487457137,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
138,design_000138,0,0.0,219,117,16.666666666666668,1.281959540175917e-10,2.4518659824267957e-12,True,95802.87083758872,-298886.7223025021,-1.672902994126673,298885.04939950793,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,2205.1429145762195,13235.808466591485,4.121750473922669,1.4262684971721619e-08,256106269311.7694,True,0,inf,129804.12767758711,2.311620881373613e-13,0,0.0,
138,design_000138,0,0.0,219,117,16.666666666666668,1.281959540175917e-10,2.4518659824267957e-12,True,95802.87083758872,-298886.7223025021,-1.672902994126673,298885.04939950793,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,244.80316350370276,1469.368612225924,3.167130758468291,-3.7732428212935716e-05,154051531186.42346,True,1,380100168703.6129,11.579898062360357,4.9065101973572895e-05,,,
138,design_000138,10,2.5,219,117,16.666666666666668,-8.648392958801875e-10,4.027961450617301e-12,True,2742613.5840938985,-278290.23136121914,-3.0003604577918495,278287.2310007613,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,726271.5436291962,200449820.4130969,nan,-3862222.222222223,9.586651293233973e+20,True,1200,4.49423283715579e+307,307.6526555685888,729269.8922181237,,,
138,design_000138,10,2.5,219,117,16.666666666666668,-8.648392958801875e-10,4.027961450617301e-12,True,2742613.5840938985,-278290.23136121914,-3.0003604577918495,278287.2310007613,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,13234.430333397588,inf,27956,0.21936081228470766,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
138,design_000138,10,2.5,219,117,16.666666666666668,-8.648392958801875e-10,4.027961450617301e-12,True,2742613.5840938985,-278290.23136121914,-3.0003604577918495,278287.2310007613,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.831000504786496,11.414790374172371,1.0574679403399518,-1.532858575027923e-10,32036192.897161603,True,0,inf,120858.60880776618,1.1603219433505635e-13,0,0.0,
138,design_000138,10,2.5,219,117,16.666666666666668,-8.648392958801875e-10,4.027961450617301e-12,True,2742613.5840938985,-278290.23136121914,-3.0003604577918495,278287.2310007613,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,9.094518233665662,124.92413493545796,2.096646350757747,3.1599586492024746e-05,849676707.3693926,True,1,407842939787.4426,11.610492948590235,1.7538785840824485e-05,,,
138,design_000138,40,10.0,219,117,16.666666666666668,-6.01357874749922e-14,4.13594268952302e-15,True,2820598.5442881295,-36113.7432652179,-5.871691014121874,36107.871574203775,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.391307419359388e-09,1.3302598882309962e-06,nan,2.3684757858670014e-11,3497525.7553203916,True,763,4.49423283715579e+307,307.6526555685888,9.391513355261302e-09,,,
138,design_000138,40,10.0,219,117,16.666666666666668,-6.01357874749922e-14,4.13594268952302e-15,True,2820598.5442881295,-36113.7432652179,-5.871691014121874,36107.871574203775,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,5885.268044583146,inf,2651,0.02080145633734297,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
138,design_000138,40,10.0,219,117,16.666666666666668,-6.01357874749922e-14,4.13594268952302e-15,True,2820598.5442881295,-36113.7432652179,-5.871691014121874,36107.871574203775,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.16742092660330515,0.06683087896533718,-1.1750228269612168,-2.4034954195069e-10,3504054.309587218,True,0,inf,15681.449377947982,6.085772370070086e-13,0,0.0,
138,design_000138,40,10.0,219,117,16.666666666666668,-6.01357874749922e-14,4.13594268952302e-15,True,2820598.5442881295,-36113.7432652179,-5.871691014121874,36107.871574203775,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.7033290023023491,0.28075400357240476,-0.5516740419516122,-9.866364203327992e-07,3285957.251197902,True,1,463965720268.99646,11.666485894244584,8.29324999664885e-09,,,
138,design_000138,90,22.5,219,117,16.666666666666668,7.0403752272518716e-15,2.1962521457630006e-15,True,130481.47310308846,-5050.757468595264,-6.970126838483029,5043.787341756781,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,1.3208825130365767e-08,6.523335693827737e-07,nan,9.473903143468008e-11,596008.5999254516,True,1200,4.49423283715579e+307,307.6526555685888,1.3208861846744102e-08,,,
138,design_000138,90,22.5,219,117,16.666666666666668,7.0403752272518716e-15,2.1962521457630006e-15,True,130481.47310308846,-5050.757468595264,-6.970126838483029,5043.787341756781,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,709.9953263293158,inf,36,0.00028247922600692073,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
138,design_000138,90,22.5,219,117,16.666666666666668,7.0403752272518716e-15,2.1962521457630006e-15,True,130481.47310308846,-5050.757468595264,-6.970126838483029,5043.787341756781,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.37976106293707307,0.017620910591997774,-1.7539716524017495,3.2456866854663463e-10,590865.3778847383,True,0,inf,2190.4890104184406,1.0196514443128504e-12,0,0.0,
138,design_000138,90,22.5,219,117,16.666666666666668,7.0403752272518716e-15,2.1962521457630006e-15,True,130481.47310308846,-5050.757468595264,-6.970126838483029,5043.787341756781,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.9870850016002763,0.045800736982828986,-1.339127533677337,3.97342048432674e-09,549756.9753090503,True,1,54724625.05228662,7.738182794666086,9.411182047217825e-14,,,
138,design_000138,180,45.0,219,117,16.666666666666668,2.1796002069168763e-11,1.3377994956742239e-11,True,55256.809903667265,-2055.9659499884533,-8.259579972719365,2047.706370015734,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.767466975322068e-09,6.886151338826556e-07,nan,-1.5789838572446666e-10,362255.7044372097,True,495,4.49423283715579e+307,307.6526555685888,9.772642964342293e-09,,,
138,design_000138,180,45.0,219,117,16.666666666666668,2.1796002069168763e-11,1.3377994956742239e-11,True,55256.809903667265,-2055.9659499884533,-8.259579972719365,2047.706370015734,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,323.9765246475988,inf,1,7.84664516685891e-06,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
138,design_000138,180,45.0,219,117,16.666666666666668,2.1796002069168763e-11,1.3377994956742239e-11,True,55256.809903667265,-2055.9659499884533,-8.259579972719365,2047.706370015734,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.22991609948587177,0.004194440031916451,-2.3773260103492992,-4.7773626791418033e-11,377469.74407921114,True,0,inf,889.3075770559716,1.2455051785291958e-12,0,0.0,
138,design_000138,180,45.0,219,117,16.666666666666668,2.1796002069168763e-11,1.3377994956742239e-11,True,55256.809903667265,-2055.9659499884533,-8.259579972719365,2047.706370015734,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.23367743971293992,0.0042630594807386585,-2.370278607775958,6.641250842592259e-10,360746.66436444205,True,1,5036.108713331951,3.702095096553096,6.572474335674551e-15,,,
192,design_000192,0,0.0,219,117,16.666666666666668,-6.397436263970898e-10,2.240194125620786e-11,True,78443.90343178832,-298918.8235080895,-2.6953015829899982,298916.12820650655,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,49753352.35830003,3470533683.497675,nan,-4327395555.555545,9.385456238282089e+21,True,1200,4.49423283715579e+307,307.6526555685888,297831318.84300286,,,
192,design_000192,0,0.0,219,117,16.666666666666668,-6.397436263970898e-10,2.240194125620786e-11,True,78443.90343178832,-298918.8235080895,-2.6953015829899982,298916.12820650655,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,1419.6186263386035,inf,65005,0.5100711690716634,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
192,design_000192,0,0.0,219,117,16.666666666666668,-6.397436263970898e-10,2.240194125620786e-11,True,78443.90343178832,-298918.8235080895,-2.6953015829899982,298916.12820650655,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,2278.942750853387,10733.780898582367,4.030752726081647,-4.348583755666591e-08,310270278252.98157,True,0,inf,129817.62503197075,1.454969898128029e-13,0,0.0,
192,design_000192,0,0.0,219,117,16.666666666666668,-6.397436263970898e-10,2.240194125620786e-11,True,78443.90343178832,-298918.8235080895,-2.6953015829899982,298916.12820650655,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,83.56016350194434,393.5669233216695,2.5950185917346498,1.5167747966179974e-06,16102359830.938864,True,1,56614389886.73727,10.752926831437659,4.015276410797399e-05,,,
