Eq_h2,cov_anisotropy,cov_area_scale,cov_det,cov_eig_major,cov_eig_minor,day,density_modified,design_id,design_index,diagnostic_only,diagnostic_precision,direct_numerical_rank_resolved,direct_roundoff_amplification,direct_svd_action,direct_svd_rank,dx_km,final_test_accessed,float64_unit_roundoff,forcing_all_finite,forcing_compatibility_relative_residual,grid_nx,grid_ny,kappa_C,log10_cov_area_scale,log10_cov_eig_minor,log10_kappa_C,log10_normal_roundoff_amplification,log10_sigma_min,log_weight_range,major_std,max_abs_h_on_positive_weight_support,minimum_positive_weight,minor_std,most_negative_assembled_normal_eigenvalue,normal_eigenvalue_resolvability_ratio,normal_roundoff_amplification,normal_spectrum_maximum_scaled_discrepancy,normal_unresolved_direction_action,normal_unresolved_direction_action_fraction,old_condition_proxy,old_full_action_diagnostic,old_rank_sensitive,old_relative_rank_action_change,old_tangent_action,old_tangent_full_inequality_valid,operator_floor,positive_mode_truncation_used,projected_mean_x_km,projected_mean_y_km,projected_weight_ess,projected_weight_normalization,projected_weight_sha256,projected_weight_sum,sigma_max,sigma_min,smallest_assembled_normal_eigenvalue,smallest_direct_sigma_squared,source_time_index,spectrum_panel_label,trial_basis,trial_basis_size,zero_weight_count,zero_weight_fraction,negative_log10_cov_eig_minor,negative_log10_cov_area_scale,log10_cov_anisotropy,assembled_normal_eigenvalues,direct_action_contributions,generalized_load_coefficients,normal_spectrum_discrepancy,singular_values,squared_singular_values
700.6802458529312,14.97669889890203,678.2789951517676,460062.3952640916,2624.9220880967023,175.2670669161373,0.0,False,design_000059,59,True,float64,True,0.20363327494778427,1264613.1658138,35,7.142857142857143,False,1.1102230246251565e-16,True,1.2902442124902908e-15,511,273,1834165482350150.0,2.831408368103017,2.2437003188304723,15.263438516082847,14.572287261974688,-17.12550452756206,299793.1053316204,51.233993481834915,1418.9359228639582,5e-324,13.238846887706547,-2.088681564072386e-20,2.6773967879012907e-15,373497123967143.44,1.5797013524220877e-15,4418.085987687423,0.0034936264362266938,94414391028.54085,1256479.9588150715,False,0.0021466259631069125,1204812.3510190381,True,0.0,False,-65.94313022997218,-121.17552988455695,160.19197728019492,float64_max_shifted_exponential_sum,1a584ab34500e688657d1e2b03c367875da7c823c1beb4c19e8404a13b977be7,0.9999999999999998,0.013738331405599883,7.490235498269604e-18,-2.088681564072386e-20,5.610362781953809e-35,0,,production_neumann_cosine_mode_5,35,127307,0.9125753568023627,-2.2437003188304723,-2.831408368103017,1.1754160985450897,,,,,,
341.78132753893794,250.62701799300189,625.7926049334905,391616.3843894436,9907.050348954901,39.52905966918351,0.0,False,design_000065,65,True,float64,True,0.012705286423287806,718994.6213115078,35,7.142857142857143,False,1.1102230246251565e-16,True,1.10017439458762e-14,511,273,114439046403108.77,2.7964304267303497,1.5969164833198977,14.05857423026226,12.162558690333515,-15.905787917775584,299771.26285269496,99.53416674165159,971.3548978722929,5e-324,6.287213983091677,-2.7224836028738936e-20,6.87766961553892e-13,1453980862559.421,8.046905612927726e-16,26540.314427724545,0.036913091754862834,188501105532.39444,662233.9106240985,False,0.01552554899341025,139722.83195014636,True,0.0,False,-41.02920583290082,-55.170948711776134,49.20019800095675,float64_max_shifted_exponential_sum,cede53e221ad166ba6473f4c821d39218594a32ca5db09ec32edb7430d273957,1.0,0.014216291255942586,1.2422588008874212e-16,-2.7224836028738936e-20,1.5432069283822537e-32,0,,production_neumann_cosine_mode_5,35,127113,0.9111847057052537,-1.5969164833198977,-2.7964304267303497,2.3990278868209036,,,,,,
521.5169460416207,220.5399291101574,726.2699793069315,527468.0828424908,10785.535387636237,48.9051367303604,0.0,False,design_000074,74,True,float64,True,0.017128938685836183,15432421.840532776,35,7.142857142857143,False,1.1102230246251565e-16,True,2.7827592976423242e-14,511,273,154283763765567.8,2.861098092776567,1.6893544774567093,14.18832022497414,12.422050679757275,-16.023391757112538,299756.158514605,103.85343223811256,1012.251174896702,5e-324,6.993220769456689,-2.904825016505145e-20,3.783984251430826e-13,2642717129760.4453,1.2682163448999314e-15,1368569.579895402,0.08868145220738437,129325768063.87476,13772343.057015175,False,0.04985440496455028,1644989.8506465922,True,0.0,False,-43.288726821647714,-62.7248282875413,43.046327208070686,float64_max_shifted_exponential_sum,108f7eec4c586e523e04bf65326d81474cb33ffc403f5d7694d052a6c452db8c,1.0000000000000002,0.014619363607895678,9.475633242983112e-17,-2.904825016505145e-20,8.978762535552665e-33,0,,production_neumann_cosine_mode_5,35,127124,0.9112635570561206,-1.6893544774567093,-2.861098092776567,2.343487230639715,,,,,,
3188.2261186402407,192.1031481414437,668.5018896352947,446894.77644595964,9265.521757744436,48.23201414128998,0.0,False,design_000083,83,True,float64,True,0.013735856101142762,3830553.474805887,35,7.142857142857143,False,1.1102230246251565e-16,True,2.9650840845205387e-15,511,273,123721592837442.6,2.825102639207609,1.6833353981894263,14.09244550263456,12.230301235078116,-15.947070108070116,299786.4945700405,96.25758026121598,3069.1858862540653,5e-324,6.944927223613648,-3.778561150768999e-20,5.884353635883728e-13,1699421995819.2864,2.6366537041095193e-15,19531.95293849054,0.005098989758779003,156855206086.87,3779420.279181329,False,0.015202128343221046,1683556.4027174972,True,0.0,False,-42.36762915706992,-49.764387786836394,79.59941709550873,float64_max_shifted_exponential_sum,35c38ed19e242088501342ea3488ad7d84524863c5dd64b08e754fb0721742fa,1.0,0.01397575872844787,1.1296135466676843e-16,-3.778561150768999e-20,1.2760267648151446e-32,0,,production_neumann_cosine_mode_5,35,127156,0.9114929428040974,-1.6833353981894263,-2.825102639207609,2.283534482036365,,,,,,
419.8330852766296,76.38251425541534,908.8688890773622,826042.6575327184,7943.249653924648,103.99303729860516,0.0,False,design_000085,85,True,float64,True,0.02677848398093419,4337995.060739444,35,7.142857142857143,False,1.1102230246251565e-16,True,2.3407533109966656e-15,511,273,241199140956164.03,2.9585012376146196,2.0170042627216476,14.382375756707491,12.81016174322398,-16.247034058976862,299776.1939505323,89.12491040065424,274.46305448412875,5e-324,10.197697646949784,-1.997563755529085e-20,1.5482399043535766e-13,6458947332309.727,1.744006633284401e-15,2728.5423535008545,0.0006289869663972725,816078367406.829,4336280.321803018,False,3.155484395250994e-05,2620814.4436134486,True,0.0,False,-76.23014243881057,-64.22665243359054,187.3440750454856,float64_max_shifted_exponential_sum,c214c62bc53f6accd70068f0d7e23b2fc280755bdb9dd79124b245f8eb139529,0.9999999999999999,0.013656571968369275,5.661948842036401e-17,-1.997563755529085e-20,3.205766468983734e-33,0,,production_neumann_cosine_mode_5,35,127233,0.9120449022601664,-2.0170042627216476,-2.9585012376146196,1.8829939497859438,,,,,,
1554.8009989736283,149.22794349860138,770.919729531605,594317.2293810829,9417.46982614362,63.107951536113504,0.0,False,design_000088,88,True,float64,True,0.020918598223151633,10369818.00689265,35,7.142857142857143,False,1.1102230246251565e-16,True,6.216871536967793e-15,511,273,188417982325797.62,2.8870091603643973,1.8000840833438332,14.275122348840004,12.595654927489003,-16.131756759865,299806.38537110545,97.04364907681295,3422.601818029396,5e-324,7.944051330153495,-3.9895240744179283e-20,2.5371437397660607e-13,3941440070290.246,1.6107084766545012e-15,184186.26841164334,0.017761764795603714,106323483082.78242,10035078.91349277,False,0.003880043891412254,3827219.4176828084,True,0.0,False,-43.92921856574431,-97.48850713276354,50.95228401537741,float64_max_shifted_exponential_sum,9aed39ec6e22c121a1468059411f10b5f166ee830cfd5d0823c71420020a2da9,1.0,0.013911231855717417,7.383176321070673e-17,-3.9895240744179283e-20,5.451129258801868e-33,0,,production_neumann_cosine_mode_5,35,127217,0.9119302093861781,-1.8000840833438332,-2.8870091603643973,2.173850154041128,,,,,,
698.7739382827352,101.67149096521268,1018.5497903431907,1037443.6754081578,10270.269970705616,101.01425555192883,0.0,False,design_000105,105,True,float64,True,0.054947886921462685,1441085.50326634,35,7.142857142857143,False,1.1102230246251565e-16,True,4.225127908662362e-15,511,273,494926566128591.0,3.00798226371691,2.0043826675515652,14.694540766022508,13.434491761854012,-16.52355944278288,299745.15675532067,101.34234046392267,1449.321670876565,5e-324,10.050584836313199,-4.233683277287949e-20,3.677123684597973e-14,27195168990061.64,7.400122103660045e-16,18913.829723999814,0.013124710283414862,644254446646.4335,1394424.8230839323,False,0.013571687020698895,661319.1383880847,True,0.0,False,-45.51169009331432,-85.96741783877833,79.7822614049149,float64_max_shifted_exponential_sum,d7994b16ebbbccf88a67f31f06e6b9e9eb500004447695da0ea3962eb809c052,1.0000000000000002,0.014824543310785816,2.9953015912534646e-17,-4.233683277287949e-20,8.971831622565536e-34,0,,production_neumann_cosine_mode_5,35,127041,0.910668587772306,-2.0043826675515652,-3.00798226371691,2.0071991923306887,,,,,,
156.70492749973522,123.7185533390904,1132.1229237327777,1281702.314441253,12592.472201836928,101.78321570996079,0.0,False,design_000121,121,True,float64,True,0.0186122209441242,1373573.7617873226,35,7.142857142857143,False,1.1102230246251565e-16,True,3.1927977164458835e-16,511,273,167643982616990.2,3.0538935842731973,2.007676167730337,14.224387969556446,12.494186168921889,-16.104511380004773,299776.47637806577,112.21618511532517,2316.0763578087135,5e-324,10.08876680818626,-3.3911978158299796e-20,3.204895188272042e-13,3120226844420.3384,1.5606197644728257e-15,1373.3923005926372,0.0009998678911903142,417381822432.7418,1372077.0193814104,False,0.0002538684108272756,1073315.641690601,True,0.0,False,-75.77419497349332,-32.34997253589624,229.23741787013515,float64_max_shifted_exponential_sum,45c46d2a8a9761647b9c3c5f756a8430343a9042b9742c87089a20b658e21c27,1.0,0.013178821919081946,7.861195918490613e-17,-3.3911978158299796e-20,6.179840126889347e-33,0,,production_neumann_cosine_mode_5,35,127219,0.9119445459954266,-2.007676167730337,-3.0538935842731973,2.0924348330857203,,,,,,
5072.777155330392,28.62876601137123,696.3781761333643,484942.5641948309,3726.03102500344,130.14989970309847,0.0,False,design_000126,126,True,float64,True,0.033569750052238854,965741.867343812,35,7.142857142857143,False,1.1102230246251565e-16,True,8.417460700699056e-16,511,273,302369427652367.2,2.842845152259527,2.1144438377667476,14.48053787785732,13.006485985523636,-16.30191491234121,299779.2819107416,61.04122398022045,4146.459370202542,5e-324,11.408325893973158,-3.027977679207241e-20,9.851764334660184e-14,10150466109728.486,9.525643805305206e-16,13964.300207088914,0.014459661198593878,155975187393.987,935234.768306859,False,0.009494866227944869,781359.5270937164,True,0.0,False,-61.90926949291064,-42.21172560707845,132.8089074326403,float64_max_shifted_exponential_sum,7e6e28096399c49b6ed9ab5af9696d7a3937fba16fd521a15f903d2ffc00687f,1.0,0.015087697409674585,4.989822392699319e-17,-3.027977679207241e-20,2.489832751068356e-33,0,,production_neumann_cosine_mode_5,35,127215,0.9119158727769295,-2.1144438377667476,-2.842845152259527,1.4568026289855585,,,,,,
986.0251489186121,13.975727920562178,230.94179851041434,53334.11429922482,863.3557032475843,61.77536570222924,0.0,False,design_000138,138,True,float64,False,1.1708634698992715,118211.42819013263,35,7.142857142857143,False,1.1102230246251565e-16,True,7.622277819086532e-14,511,273,1.054620057348017e+16,2.3635025436558874,1.79081532504927,16.023096026726844,16.09160228326268,-17.826831286605373,299816.1258453002,29.38291515911218,2056.599935907285,5e-324,7.859730638019934,-5.156839226536969e-20,8.098371896711987e-17,1.2348160997718678e+16,2.85426406340824e-15,4344.919078601675,0.036755490946385125,120024848682.9694,114849.46324083494,False,0.001866527745445652,71985.03666377219,True,0.0,False,-44.93548107723322,-56.26830857798736,55.000823152186285,float64_max_shifted_exponential_sum,0291994c4a0dcc09b9766195368ec7cd8b60fd67306e4c3276698eddfb2bc553,0.9999999999999999,0.015713203683755346,1.4899397725535673e-18,-5.156839226536969e-20,2.219920525836976e-36,0,,production_neumann_cosine_mode_5,35,127423,0.9134068801387784,-1.79081532504927,-2.3635025436558874,1.145374437213235,,,,,,
181.03860646289374,7.590051274128876,434.4457182053801,188743.08206698854,1196.9000252842998,157.69327268763018,0.0,False,design_000150,150,True,float64,True,0.3219612482122098,103357.84084827616,35,7.142857142857143,False,1.1102230246251565e-16,True,4.451657464660552e-14,511,273,2899969114952495.5,2.637935521275931,2.197813166398282,15.46239337263098,14.970196975070957,-17.309009247534412,299800.5430163836,34.59624293596488,974.2244089834323,5e-324,12.557598205374711,-3.580624375628033e-20,1.0710334258555433e-15,933677676026962.8,8.024782716419453e-16,263.2562206054066,0.0025470367651337917,408749082689.1103,102819.32300633566,False,0.0005562427428103703,6228.193600930499,True,0.0,False,-54.65009784465489,-114.78735218875512,94.87128505693083,float64_max_shifted_exponential_sum,342b7199894f6ecf5fcc6c5673a2f92d16696d38a0f296fa068530cefb6ff9f1,0.9999999999999999,0.014235873660265802,4.908974232471782e-18,-3.580624375628033e-20,2.4098028015071924e-35,0,,production_neumann_cosine_mode_5,35,127394,0.9131989993046744,-2.197813166398282,-2.637935521275931,0.8802447097552986,,,,,,
4715.559266021982,69.90215303526998,490.7527720958277,240838.2833197394,4103.061605358629,58.69721356491523,0.0,False,design_000162,162,True,float64,True,0.03160541554660699,7258963.984045286,35,7.142857142857143,False,1.1102230246251565e-16,True,2.5480024379720354e-15,511,273,284676275357177.8,2.690862761461083,1.7686174851981364,14.45435127497698,12.954112779762957,-16.287109045071077,299791.8330456777,64.05514503424865,5559.534453508865,5e-324,7.661410677213122,-3.647452322230625e-20,1.1114430647092001e-13,8997311978923.92,2.509549796328737e-16,14989.509532764429,0.002064965409073576,311539387844.3792,7249441.590369092,False,0.0010650331882462306,3737391.2647331473,True,0.0,False,-45.99086706439955,-62.72048481863348,93.2163205801172,float64_max_shifted_exponential_sum,26b7435fc987ad7581bb25524598a03e35e22a592b9546df50554d9872bf1ebc,1.0000000000000002,0.014697458071034529,5.1628672085841756e-17,-3.647452322230625e-20,2.6655197813473758e-33,0,,production_neumann_cosine_mode_5,35,127195,0.9117725066844441,-1.7686174851981364,-2.690862761461083,1.8444905525258934,,,,,,
2881.0210213780647,32.12177412212229,718.6814115185789,516502.97126233694,4073.2041166990157,126.80507935873308,0.0,False,design_000168,168,True,float64,True,0.04091075711784682,2364824.004107136,35,7.142857142857143,False,1.1102230246251565e-16,True,1.7209186554471303e-15,511,273,368491341022759.6,2.856536412104127,2.103136650180476,14.56642728706558,13.178264803940154,-16.384449692414773,299781.6633814731,63.82165868025537,4237.981610012726,5e-324,11.260776143709325,-2.4361284122487045e-20,6.633384873031792e-14,15075259752611.783,2.2276589063634946e-15,11487.760681620664,0.004857765593409557,150347838048.31467,2338621.3643794507,False,0.0018791355742349416,1017434.5740265694,True,0.0,False,-66.52128941670799,-27.011115616805426,145.95899374946046,float64_max_shifted_exponential_sum,99b341674d44f6687408e195e571cc74043234d068a4a43174c2c71be7ef9616,0.9999999999999999,0.01520469086369735,4.1262003121962757e-17,-2.4361284122487045e-20,1.7025529016368644e-33,0,,production_neumann_cosine_mode_5,35,127230,0.9120233973462937,-2.103136650180476,-2.856536412104127,1.5067995238473029,,,,,,
5920.852349675878,36.30672104832621,874.0402402595112,763946.341592904,5266.534602573393,145.0567401986908,0.0,False,design_000176,176,True,float64,True,0.05543090184064071,3116794.4550341894,35,7.142857142857143,False,1.1102230246251565e-16,True,1.1715859194136572e-15,511,273,499277177748640.06,2.941531427737784,2.161537913511582,14.69834171465443,13.442093659117859,-16.545470692471927,299769.9902515547,72.57089363218145,7314.580778711644,5e-324,12.043950356867583,-3.749019054136942e-20,3.6133193008312845e-14,27675384231056.99,6.703139255509763e-16,10105.867915453258,0.0032423915215616626,242531362935.0257,3098060.362863345,False,0.0037091009187319697,2027310.2040085075,True,0.0,False,-58.49871139656671,-81.28837664012,153.86194870144098,float64_max_shifted_exponential_sum,e0055bf16743dd291bd095cb89226c600fa632788f7d9a8ce2e46a366ca338e9,1.0,0.014219064432236384,2.8479299807681054e-17,-3.749019054136942e-20,8.11070517535782e-34,0,,production_neumann_cosine_mode_5,35,127095,0.9110556762220168,-2.161537913511582,-2.941531427737784,1.5599870284524042,,,,,,
