design_index,design_id,rank,validation_risk,bootstrap_SE,bootstrap_CI_low,bootstrap_CI_high,bootstrap_rank_median,bootstrap_rank_CI_low,bootstrap_rank_CI_high,near_optimal,maximum_KL,integrated_KL_uniform,minimum_intrinsic_ESS,minimum_log10_intrinsic_ess,maximum_lambda_norm,maximum_covariance_condition,maximum_projection_residual,sensor_1_x_km,sensor_1_y_km,sensor_2_x_km,sensor_2_y_km,sensor_3_x_km,sensor_3_y_km,sensor_4_x_km,sensor_4_y_km
217,design_000217,114,0.01241160960510732,0.005757125683825182,0.011016551781985424,0.03344178884007477,119.0,42.0,428.525,False,9.269243224820897,1.0005731238473268,0.0,-3589.373046811932,8600.013347885935,32304011819700.758,3.90324823943157e-09,-223.4153258119463,212.66059158151455,-99.39363307120914,-112.76282715663308,238.8558444334447,-11.058633922838464,1523.3875821354359,702.854844230822
169,design_000169,115,0.012435677000545082,0.009870359877324084,0.007039533522185892,0.04356370735570707,120.0,7.0,219.0,False,30.07694598475364,2.696769092172033,1.0694330786983124e-145,-144.9708463868394,610355702.8908112,5217849317145.334,9.973515361946888e-09,638.4671633307859,41.4378773196498,1490.5373898606585,63.5267918721476,930.8758719014394,76.84434771257456,319.90815804807886,-328.40721630692656
42,design_000042,116,0.012500877113304136,0.007320576027312814,0.010502485554822498,0.038774533165657155,123.0,73.47500000000001,302.14999999999986,False,18.43801577182131,1.442714661184839,9.73542659268779e-111,-110.0116450135542,462.46274376214205,781624.1832534521,5.084609297774702e-09,-328.95557187347055,-27.155146268828595,133.73458104643115,-252.84322626007835,-79.31182016158085,50.27711299334371,550.6172489948844,-211.59611607471737
123,design_000123,117,0.01256117158474841,0.0076630977879409545,0.010067594783373919,0.0390957669224101,131.0,38.47500000000001,277.6249999999999,False,17.809977272996733,1.547554218946239,0.0,-2080.761044485423,9506.471846031822,16253076974908.605,9.755553014041596e-09,484.4946821632227,-40.12505265418507,1228.38295129978,394.58573861103935,-37.621107192574414,-1.8149411180630466,-531.0731056403592,-533.9356017120867
346,design_000346,118,0.01269438794897667,0.00921397318247546,0.008607994516009592,0.04318506770713817,126.5,36.95000000000002,196.52499999999998,False,29.42785887925855,2.4711223969847,0.0,-583.430795271756,35716043076.98391,5.032864620201027e+16,1.5092194314190143e-09,20.60999343755219,-476.5807979385107,92.16092981599101,87.40549578812391,722.036720854012,136.17762684238113,1556.1056399308243,415.96331775778634
84,design_000084,119,0.012743064021783997,0.008643453797247628,0.009010149301458742,0.04156169635308168,133.0,25.0,243.52499999999998,False,31.38980987273232,2.342958344390807,0.0,-3005.8003556372946,7253.979473033146,30345892227773.13,5.124136708935329e-09,107.03736666789662,-330.09411433721084,598.5029043818143,20.256671627360344,1365.2537181419777,168.94375514612005,117.04674316267571,89.24759502004656
116,design_000116,120,0.012751168421355197,0.00864427443649076,0.009631872466349183,0.04371060446019409,132.0,70.95000000000002,186.52499999999998,False,15.810628744338608,1.680998895768484,1.5895380288869323e-70,-69.79872907735086,2626071.651096024,30605544581932.793,3.6996106633719516e-09,722.0838869668909,346.0985033788015,1143.29175785651,474.7912049508358,-17.10697400002885,66.4867019634404,202.94509162566973,228.77103618426008
230,design_000230,121,0.012910153530272814,0.009641874146734416,0.008453111567048038,0.04567861359407653,132.5,58.95000000000002,183.0,False,23.613636444261456,1.9672741648639696,0.0,-2217.435763754099,5413.13519876597,12284400955539.326,5.038963413838568e-10,-296.1794941963314,-353.59081207138934,77.95869370340702,-543.4043905194179,515.0844560297506,111.64523853016752,1230.5097067585918,193.90262493762367
210,design_000210,122,0.012924725297197046,0.007830122232668409,0.009529682589214947,0.03983729350447685,135.0,53.0,323.14999999999986,False,11.3342831365993,1.473108950670211,0.0,-586.9291495651221,1000000020.8765588,6291881955371928.0,4.25506004028194e-09,885.3962269475765,-40.007758978273245,1498.7135695508166,558.4086958725247,-222.31699617819189,-229.82583550290244,338.8230185947582,-110.53465747198851
90,design_000090,123,0.012935598673688362,0.009955495214401394,0.007809658819708783,0.046101632278892704,137.0,32.47500000000001,202.04999999999995,False,25.62938626757213,1.9772181243091287,2.1929447104512365e-73,-72.65897231782026,317.37709222852476,26567.169561884664,6.248416518272434e-09,473.7571903101393,188.44135966534157,233.54926937681554,111.20100145219473,-184.38890811258025,-363.9342088942956,343.24506616571273,-163.78056475881922
20,design_000020,124,0.013020352080251185,0.009526432747638907,0.00851715852476797,0.04439949344808905,137.0,23.0,222.04999999999995,False,16.965490331277987,1.7373407336438005,0.0,-13559.366886216942,922604877.4933997,28373884033748.2,9.99161904011301e-09,250.98245311369914,39.929821441187926,1445.1212666499073,400.66952866600843,434.9118294214649,227.06213297600232,1005.4623314024085,378.7053912943853
43,design_000043,125,0.01302673930845435,0.01024927130537341,0.007332152041848614,0.04720587282001846,135.0,31.47500000000001,196.0,False,25.095182545649603,2.303278526607116,0.0,-14419.734138654134,155687.53555766385,47982672.565266535,5.586873554790657e-09,519.0528185762851,553.6177178591208,-328.984816987096,92.69749317256642,1017.9631037187127,193.9891703649589,750.9143064262234,260.6780407411358
239,design_000239,126,0.01303686662170268,0.01006122936265941,0.0077359812766683465,0.04598354726107229,131.0,35.0,199.0,False,24.365843014334114,2.0431767489980666,0.0,-434.9621524436932,50835134.12299649,20836415663817.207,8.98325526149385e-09,80.8025920502674,116.71714711289712,404.01372759708477,37.936402401350584,655.2206844355501,332.3411598276366,1414.5976296953536,376.7511037633043
482,design_000482,127,0.013055573684181967,0.008644994037076876,0.009277818851990133,0.04263199221052218,139.0,39.0,235.52499999999998,False,27.1598517087694,2.472546687258035,0.0,-621.8782958868746,192904510.85080048,202400923417.86365,6.949028403629035e-09,1545.770889009858,297.695263278064,841.6921743737227,34.00374460214505,1267.0760236782442,-231.92689431075667,786.5425313955508,295.3322165156434
242,design_000242,128,0.013101371354149337,0.011318881343931986,0.006043540753462885,0.048828302747845276,133.0,6.0,224.52499999999998,False,26.000321826298272,2.279829663971384,0.0,-1458.888140872063,2136197.9901443617,9358633052413.338,7.1133174473777035e-09,-237.92045811674996,318.3928548608253,249.96487178924625,-43.63602082578667,538.7125052339509,117.16388138082708,1048.4917128420789,10.08694900437498
264,design_000264,129,0.013114470327879182,0.006607084136425868,0.011612882364471203,0.03754930775832151,136.0,87.0,354.525,False,10.761172882821464,1.1078273879016973,0.0,-1607.7914950168952,20699.9156800422,10673887796984.084,8.371343009036671e-09,-246.24565020248144,-53.74369385142641,157.75101603164183,-277.4620847195684,341.5884265522477,294.26933065557034,1122.5656362001275,394.64744490468223
204,design_000204,130,0.01316146950744189,0.008140457802525512,0.009983573401296937,0.041696280205011454,143.0,75.0,273.6249999999999,False,9.464503705396547,1.3383262324339549,0.0,-11238.728830999662,923672.5065186905,14019656095197.576,6.981061149920923e-09,925.0268981252244,54.06360626766437,-267.0729173975523,-237.26739957627552,940.2259916261837,492.24612892829686,-154.42406616005815,286.51601574192955
249,design_000249,131,0.013175074166166128,0.006969972637299515,0.010987545625688367,0.03866943642429201,136.0,66.0,370.1999999999998,False,8.851299641829632,1.2963957770896282,0.0,-1008.4915620013977,802901.483578427,603185741547.5455,8.040509340173168e-09,25.29454490278691,-89.03389188099386,150.91068609071033,368.24054091824075,480.10431087062307,-325.45564124885016,942.1960185034666,234.30096326414218
338,design_000338,132,0.01318248972006539,0.010124735352528617,0.007971701482742453,0.04771631025649808,136.0,37.95000000000002,204.0,False,25.712158438449876,2.0891078190739645,0.0,-1538.9859508395434,3711.694329865883,20858633184097.3,6.8813874765156145e-09,-306.2093036552819,52.529186036288536,259.37260551451567,-163.16511000919544,633.1650994223601,189.48920708587536,1799.042125578976,-407.0270487995978
206,design_000206,133,0.013455679056107762,0.010551661941305352,0.00739618807978597,0.04754963067355687,147.0,25.47500000000001,226.0,False,30.62263951229897,2.4407994849489576,3.8603559551669586e-233,-232.41337264811648,626826.7245929908,36095236560194.94,7.4327570021495394e-09,623.8152817989654,-22.33079700813829,-111.0058878600808,-350.3009870021269,246.008386029711,-241.7305884804301,1092.8833809593812,-29.03747976629593
53,design_000053,134,0.013470287637871042,0.006065264599955746,0.012306560159168029,0.036099945269088836,148.0,70.47500000000001,412.0,False,12.99406244041301,1.1660254134786587,2.5307962221224024e-13,-12.596742822510905,124.87983415507227,2737.6826218495958,8.546104605284813e-09,-92.81822629939217,-436.49814941162555,333.5451947630866,178.29125711394596,301.7874599557006,-167.58595422770642,-96.77407596956637,-149.8694132705062
98,design_000098,135,0.01354241085021439,0.005863240893968379,0.011245477941650334,0.03461010439116526,145.0,46.47500000000001,463.525,False,9.936674188386844,1.0879974098852634,7.4837801065291e-14,-13.125878981717726,217.43570624892033,538.368093675238,5.350468890451044e-09,198.07370246765635,71.26095830342854,-158.184795517378,323.52195814727776,-176.96101621955677,-190.46669404137648,-440.1695080179393,-36.96997879671727
304,design_000304,136,0.013552388350913427,0.007260633146738315,0.011608775809902043,0.03935673351506645,148.0,72.0,303.04999999999995,False,10.289784492691577,0.982707464645298,0.0,-5204.029683060913,12421.402350726954,19366569078377.176,7.855485161325065e-09,-151.91908782700972,10.666758372471921,229.807978024028,-332.2410650138755,272.8778552913492,168.79135519066102,1607.92295029851,-71.67039639363625
333,design_000333,137,0.013597762693273055,0.00941967427677369,0.008987569906264524,0.04520752619134433,146.5,38.47500000000001,240.52499999999998,False,23.32976467506768,2.165276935345069,0.0,-504.52505377307284,2262.7076385276264,114149306.17020887,7.898930736716679e-09,-67.81594955810579,-0.9804120069072155,234.75069976794367,246.3048608869077,319.41642777320266,-310.1671119528211,747.0546447169774,23.032012357000895
72,design_000072,138,0.0136469751581273,0.008154082583479367,0.010756026299136068,0.0422530105639204,154.0,84.47500000000001,285.525,False,28.007751300319583,2.016277377877549,1.2068300524987327e-129,-128.91835388355517,603.0159480190049,350875.7290118021,6.206693615815228e-09,554.1333574396923,-215.31516493070586,-173.97143264516643,-74.55125521060931,460.2675529268098,229.53315733051332,289.63328393189283,-284.0317760793666
36,design_000036,139,0.013688287904592785,0.005541211911382424,0.012442675546846318,0.034191940275514206,149.0,53.0,460.525,False,3.6842867553795036,0.7314537352540675,0.0,-3947.6668122449128,9447.095091437457,37084100969491.53,8.182500198783226e-09,6.537180744978457,176.2768095600939,-379.4622951298225,-173.28156435203243,17.476560263018257,-87.28128275917345,1523.0035840963494,341.45922800949114
45,design_000045,140,0.013702387425527493,0.010007932738534607,0.008379371956249052,0.04687158580533362,148.0,51.47500000000001,206.0,False,31.64268325661985,2.4784307573025264,3.1874697585866477e-279,-278.4965539269474,1064.7394983804206,2606337.4740376715,3.4126885051371283e-09,-149.3631469711213,-576.1155510856229,656.5245412521391,59.898010202762535,109.97545518617953,-12.657249772152653,353.89695627251723,85.11437432840549
77,design_000077,141,0.013763679891639046,0.007883899337009953,0.01043762034525954,0.04079327814109722,153.0,48.47500000000001,327.6249999999999,False,13.656177784437025,1.2421092706059529,0.0,-3415.7258000109373,8227.25189524808,25572235322048.297,3.4002614995316516e-09,175.89170353453957,-37.01419360002639,1430.7888058645685,201.17235117987593,-25.90179272134225,-385.1171592259194,365.7659856858188,185.84821500555637
34,design_000034,142,0.013788939518785117,0.009740503025326365,0.008362651410174456,0.04512596097583559,156.0,35.47500000000001,231.0,False,20.667450952627345,1.6917603307934683,0.0,-2900.581174843989,7003.267782922049,5780075789615.215,7.316226742832051e-09,509.64644883997687,-139.52188240603493,1361.068187256716,265.6482502794475,444.38791460957304,-705.4991399329548,150.0029322953539,-123.95980397802114
298,design_000298,143,0.013847683972601504,0.008451812822569061,0.010691050145918968,0.042603052779560245,158.0,48.0,270.0,False,16.01772114068478,1.377867982980593,0.0,-3856.0010671055124,9234.052077273001,11937395584352.426,4.632184152154028e-09,-15.622356535780858,-35.02364722486555,386.66046474638506,-384.80320080314675,451.2779159403517,-135.32817105190495,1527.2475343065794,464.94323752119783
154,design_000154,144,0.01385009217547357,0.00940882292916476,0.009034459883283164,0.04558607814410971,158.0,30.47500000000001,266.57499999999993,False,21.53941302236837,1.8385612255014392,3.173301474732472e-106,-105.4984886664457,476.26270471710677,152209.70330006175,7.683156041566352e-09,512.253348433524,307.7116953566095,-187.0569100576042,-20.4761568460809,232.71302717428878,46.49379815427477,453.5991220259799,-288.3871545126223
171,design_000171,145,0.013856310846534783,0.00558682531680856,0.012800640384384257,0.03498046940588401,153.0,53.0,459.14999999999986,False,5.426618909553126,0.8941872654638435,0.0,-3278.125635164033,1643807.2935735,48126900738828.086,8.104068979413799e-09,-53.31720838841308,-374.3798092037546,-88.78968855022119,25.835307013983766,1345.3210677706568,-245.64161063093465,959.5570037686642,385.450266992233
335,design_000335,146,0.013905716163537495,0.007888316044959189,0.011265692625715553,0.04106476374318892,156.0,75.47500000000001,272.525,False,14.205348667007048,1.276074486628871,0.0,-3123.274946354626,7517.279948499215,25809476163680.3,6.767423322021636e-09,-46.07668988856331,43.42574249345558,248.73707654013023,259.12981896810254,368.8571110499987,-31.051619012717634,1394.0568105247514,247.96165204779535
263,design_000263,147,0.013924527411123771,0.008583714476116526,0.01030720664521233,0.04319625307555421,156.0,88.47500000000001,258.04999999999995,False,11.742194689700838,1.5564644466507505,0.0,-522.4903822416933,27963.196878810675,1221468637.913813,4.96514083445394e-09,-142.29714567040944,-667.1929731199842,79.16223740859661,-162.59597080519177,500.9501908455619,410.56575216537516,815.294772580286,234.33866541257345
336,design_000336,148,0.013939426225021662,0.010851429080836882,0.007047129644647615,0.048013685715147296,153.0,17.0,235.52499999999998,False,31.64694280781694,2.4354250105056114,0.0,-484.11994826234724,35756720.87183635,72267856937265.39,9.701285878697387e-09,-323.0320963371106,-475.08372528987405,241.39791569914922,54.58497610299871,607.7720334031743,94.05646760302878,1428.3531435505438,256.9539919301635
432,design_000432,149,0.013956508342596805,0.00874479662882473,0.010356112801423968,0.044559327035454205,158.0,108.0,210.04999999999995,False,23.820936792374976,2.0783498492747166,0.0,-429.4275519614073,1192.0731356913782,6915953.92452882,6.4254654533769e-10,-240.16156305093187,-345.01811881965284,713.7145869949088,15.6199880140897,105.81291104334349,193.30203313129743,252.9641734155498,516.9492829709657
35,design_000035,150,0.014009285964932039,0.0060216051163632595,0.012821079604999744,0.0367735812078185,158.0,79.0,435.6249999999999,False,11.835907563051705,1.0872911248365646,1.4706457296600773e-39,-38.83249193378774,195.0603098337844,25426.14035076087,8.668141933998534e-09,-277.0507673182781,-312.3731025177944,-258.57338639233336,59.485494496202456,203.18091531055907,-32.729518660962334,399.40712259666867,353.2847790155531
54,design_000054,151,0.014010334731260727,0.012254979354220073,0.005433466800423391,0.05115151045113924,151.5,2.0,254.52499999999998,False,30.21172379345856,2.6154621338378616,1.0909948137446538e-306,-305.96217731390976,28798556.84631327,8214595286260.838,7.647143938819714e-09,760.4562661700803,90.19163050067682,1277.8606934706143,393.1307648099181,298.9540304598307,71.6203900860096,280.04219785104834,-233.142764727674
247,design_000247,152,0.014023714398169565,0.00981385580921435,0.008586313308479854,0.04586643066131043,160.0,34.47500000000001,241.0,False,24.815679193879003,1.832751358794709,0.0,-3626.1450610122683,8673.983123920832,39129137213528.055,9.77924766398837e-09,12.722852919580042,258.3358203041598,133.88579091609415,-176.449934760344,499.9952821623815,-10.104035689544688,1482.2670263286589,360.64671198828046
212,design_000212,153,0.014075837950567887,0.006021198904746807,0.012374505918197014,0.03594830529467354,156.0,54.95000000000002,436.14999999999986,False,20.29645344735729,1.631926060892098,1.9721875499014435e-26,-25.705051787156357,238.33337328432614,2836.6957469414897,5.128283983587139e-09,481.49116796459634,-18.060866769061853,189.65721626552943,432.04412777767135,-52.3609368411682,-31.05639090961745,-346.73853476185377,-338.77678441532885
310,design_000310,154,0.014114512899811048,0.009017555954321754,0.00969746750637242,0.04477241436213602,164.0,88.0,228.52499999999998,False,11.338388321747436,1.3432477967425738,0.0,-3107.0234604055427,7554.338810197262,20201824272917.594,5.980302225409199e-09,-187.9058918866091,-470.12833191944895,125.98932339701521,107.27407110663478,671.3841595507766,328.8452789169013,1341.153804137063,-108.019071155484
131,design_000131,155,0.014154366173737323,0.01104105784730746,0.007290744216320538,0.049436148911751576,159.5,29.0,230.0,False,28.253750958630057,2.401784876357921,0.0,-456.22938379670614,1000000167.2362897,4999114915388563.0,1.517136988056114e-09,522.5283510412131,-61.3518784192599,741.2657502586578,215.90181731524402,43.96504277309568,-443.20723934073277,1458.3446463043854,456.4722320351394
185,design_000185,156,0.01415606572045871,0.009363578376705253,0.009601445434556965,0.04533252971591719,164.0,49.850000000000065,241.57499999999993,False,12.606778959043407,1.3476722067014204,0.0,-17942.837367649772,42665.098333514936,414773814.7844976,1.186744229186921e-09,1140.8123631697351,63.301377438374615,-42.325695342692185,73.90288312715776,286.3097016152506,-382.4955704700281,290.0375534170936,190.70529098135293
82,design_000082,157,0.014164096624049575,0.008694692029921349,0.010693785366608876,0.042302804833553635,165.0,45.95000000000002,281.0,False,20.301776345301914,1.760730771901437,1.381377668327038e-235,-234.85968756917882,923589395.9327649,145182652815378.16,9.988704481694287e-09,1527.1485040402308,306.2092439831928,348.7316435578475,22.058282820538594,81.71761999668391,5.720590254464511,1092.6018623144455,411.9556324996866
420,design_000420,158,0.014175109654789719,0.008020637736728172,0.010524856640614573,0.04159154148681142,167.0,63.47500000000001,368.0999999999999,False,15.152825911846891,1.3075065469883769,1.8435001175545998e-89,-88.73435683036418,318.5089265051606,808507.4418453024,8.62112204108211e-09,-120.40696243353489,493.22244215992305,-75.10944658795313,-249.3609069952148,386.52963769177575,-167.69812518900972,484.80678090149434,409.771939907891
279,design_000279,159,0.014191489804872016,0.0055465228094378986,0.013120981527828807,0.03536433880359992,159.5,52.47500000000001,476.0,False,6.497485500191438,1.1405829561584857,9.350230031307158e-250,-249.02917770462497,1496639.3477883043,30980680730829.86,7.555694986827998e-09,-39.6469460061338,-154.34556739415672,171.30173265626007,227.2946141951373,636.6806531327045,439.340053802459,1216.1337599685871,438.51686143706513
23,design_000023,160,0.01423587160390028,0.0070064543276253085,0.012252648158195862,0.03967171982285303,163.0,104.0,368.525,False,14.62895300888486,1.434992727263465,3.603295038501737e-132,-131.4433001763045,1546.763393754795,9685879.982406842,5.286549390580889e-09,53.50298039503217,135.78938846991844,271.74353035940015,384.4563717881964,525.3705214323088,341.6809327136274,13.717373605350012,-250.38185502111025
108,design_000108,161,0.014236845071455126,0.01131929211291657,0.007398969545875959,0.05028779411178549,160.5,25.0,235.0,False,21.471531110531103,2.104442992868593,0.0,-525.2538216592088,9532.664317376775,667530419.1715404,7.519421750490813e-09,-126.53813584883531,-341.2467747754652,311.84129563434925,43.74069298052545,344.55832576979975,-337.1744748374165,758.5966116554355,46.783605707987604
99,design_000099,162,0.01426305879955573,0.006678809699121662,0.012426872922818742,0.039239590857994715,165.5,85.47500000000001,405.0999999999999,False,13.66851866911395,1.63898335969897,0.0,-691.942600659693,10694.225774824232,22619837593.410885,9.823690842201926e-09,677.283590431828,-337.96136018518825,-279.0182782551866,226.60017626452122,58.42053160704447,-173.0076134803287,844.3790291828938,331.86350501299586
22,design_000022,163,0.014310891935111873,0.00854395547471247,0.010469259318900945,0.04277258541286019,169.0,76.47500000000001,318.04999999999995,False,15.902322899285222,1.89987498393542,0.0,-581.1379086664348,5958.966670597754,362051501.7761367,7.507146818586007e-09,784.8126427557736,126.79706106873621,-65.36443414047895,-601.8732709811113,-110.17729362375351,-304.27389458847426,-283.2073038640264,76.53900465843702
294,design_000294,164,0.014342376857347947,0.011819241499691477,0.0063161930116452,0.05102700097148786,163.5,9.0,248.0,False,25.650008213934886,2.085583862652221,0.0,-2243.677337668636,116088.15350395054,7295782537052.411,4.5383441036466095e-09,-140.89677158545413,442.1648984774749,253.80848474451682,-60.717038890285934,559.5975849573067,153.07195024055414,1198.4624412341625,-91.80463985311405
111,design_000111,165,0.01435675857210625,0.010765657252620846,0.007757986511136587,0.049272295270308714,167.5,11.375000000000052,264.0,False,22.956432024839117,2.055332934691247,0.0,-894.082540597313,9368.536571725654,1303267787.4997292,7.733993937010352e-09,367.95877086736516,213.94362281936935,377.25687319596943,-301.53483739094975,-176.09303351806795,38.91792056391917,723.9830192660112,293.1048926803736
184,design_000184,166,0.014396444136140584,0.01158335193005885,0.006692566743897192,0.0504443817004839,159.5,8.0,252.52499999999998,False,27.912925402339756,2.5292557835695257,0.0,-339.48038528619225,4854269.539346181,41327144988862.72,1.3210026175990683e-09,-84.66789407047023,185.72791373734321,847.2147696331856,62.511059733857564,495.20395592435443,114.90090735077877,1192.969233225059,489.974825621734
443,design_000443,167,0.014445232829803832,0.0077842122033269295,0.01130163543424515,0.04172966059114766,168.0,83.47500000000001,365.04999999999995,False,9.541555423808534,1.063700768054258,1.0909613455252469e-09,-8.96219063687498,148.32708909645984,10978.222300950598,3.829820750962444e-09,-15.74860847319917,-154.04229814694577,138.23045207664848,260.5469822081461,-255.1633447458255,349.7876242624251,455.5182478431735,-433.8806767743606
444,design_000444,168,0.014588436384530468,0.006080887498010252,0.012728920245719188,0.03644086763992515,173.0,63.95000000000002,461.87499999999966,False,21.471222048275443,1.5686424606010902,4.80501338687993e-100,-99.31830539803914,504.34338687868706,46600.00431352285,3.038204711562137e-09,518.4605720351796,-81.66763607730559,-27.18703914187813,474.22207007176394,-126.78469434901135,-219.9612747627694,-97.30763575187248,217.46729527406353
71,design_000071,169,0.014614693613327722,0.006638060464276901,0.012664613080831295,0.03891389880247893,170.0,89.47500000000001,416.1999999999998,False,7.050431063212673,0.8914992456565335,1.6070050186059934e-07,-6.793982766951972,84.84435747556131,540.1467445189244,8.252780332811423e-09,-283.41606855366103,179.1338036489136,101.36634916474186,80.2801367393371,12.123744165931143,-324.50470217051367,-170.84379178627947,-107.67393741028472
46,design_000046,170,0.01474802397987348,0.004779153399452603,0.01450340797604681,0.03386736740002193,171.0,37.47500000000001,487.04999999999995,False,8.354288071934423,1.000495605143411,0.0,-3616.2664094358724,542998.8417487631,24760761958909.035,9.560482946205658e-09,1466.4539270100436,155.79720648785994,1606.4966025596775,689.7977026251697,-16.324404309907713,-89.3395787163705,315.5915367960564,160.68877463118645
316,design_000316,171,0.014752000888753067,0.008996160374224715,0.010725301515744693,0.04509526159998154,176.0,119.47500000000001,219.52499999999998,False,16.88459752565343,1.3655656858570895,0.0,-1359.6548463927113,3274.540690030466,56982264234151.98,7.826046341961522e-09,10.911475705516807,-4.196401996529737,234.8028067593773,191.7159646256879,410.5946318536288,-54.568706742424695,1816.5890929902416,-125.87276045245228
75,design_000075,172,0.014776264757890978,0.005667833363272424,0.014231718087198286,0.036042687586986644,170.0,73.47500000000001,459.04999999999995,False,7.368835938314246,1.2134076419287056,0.0,-1420.8335865509214,1194740.981288828,21418135427522.13,8.972995904814994e-09,-101.35588145466033,46.18366438685725,481.56612759956533,392.1676756756484,1050.7607962282316,154.59483668434586,-69.86515335935053,-480.31264790112846
258,design_000258,173,0.014841888915088863,0.009478754823707254,0.009930487424002099,0.04610869441946004,178.0,78.47500000000001,257.0,False,17.63426108500273,1.7805182277941036,0.0,-313.3338021012451,5137.870645848296,8237095.4013059065,1.5473441765160792e-09,-458.8895847342839,-69.8328536459108,106.71630883991588,-7.695728654610335,256.3448236570537,-537.9075691507825,671.9477979211302,260.58849218819813
149,design_000149,174,0.014898897799616886,0.01128034461146779,0.007188502776616525,0.04902594504557311,175.0,11.47500000000001,269.6249999999999,False,28.5529600481123,2.5190876091853043,0.0,-12863.062823117958,4836394567.5525255,1.784986302944326e+16,7.314225440432501e-09,816.2667687196587,127.49634035652873,974.0969146633412,609.3553885084386,1467.2894627555418,388.32275721086523,209.87652949191704,-53.07740823320674
320,design_000320,175,0.01491080682041503,0.011978568522439052,0.0069369316016666726,0.0526571687033738,176.0,18.0,254.52499999999998,False,21.77200087878449,2.182281846912366,0.0,-688.6902982572338,3560.038233999469,26423598064.492874,7.2123858900448095e-09,-132.51292660958916,284.925160218203,117.82354662852838,63.7706422967644,414.98663151625476,240.57830969854214,835.5577162736287,124.53692902810658
259,design_000259,176,0.014933368843223532,0.00810882001146555,0.012111350848781,0.042525048541047106,181.0,92.42500000000003,302.04999999999995,False,7.9686177840836345,0.816887904269802,0.0,-4635.799464537137,11160.229994262163,5300254441613.175,3.910421091217322e-09,-309.7551105278745,-39.31135579155049,222.44852443695424,184.26969676554918,304.28857363279405,-256.5165600658491,1574.809038692853,118.58204130774773
196,design_000196,177,0.014936086085432497,0.009952254134530263,0.009644367012768055,0.04879318712922038,176.0,97.47500000000001,220.52499999999998,False,18.489997513339585,1.9650354839353077,0.0,-805.9598684535083,2354046721.890104,4.217790527646159e+16,6.236458495684145e-09,1533.5263751856262,-216.6676773831087,-90.23317202818993,163.84209494090354,831.7128467475833,186.9293903446848,432.99570190956194,318.6936373940111
303,design_000303,178,0.01505372058174944,0.008618684048435478,0.010522917327766898,0.043426241352777124,181.0,69.47500000000001,319.0,False,11.00481691064908,1.1860195258780952,0.0,-3811.1689545402405,9166.122131111444,13143622148682.89,7.421721391942708e-09,-139.90478985532738,-455.50353846973337,177.1655793835906,-80.93561515805078,562.0865619081056,393.2313426144277,1457.054516690364,2.463844377257743
80,design_000080,179,0.01509852172219854,0.006767536361940612,0.013450856755609577,0.03969505766891905,182.5,105.47500000000001,412.0999999999999,False,11.98099814535033,1.3277373571301982,2.4718296176025515e-183,-182.60698146832644,591.8968713955758,1802478.3200329223,3.0327535512574574e-09,593.2798644902313,361.18109716281356,-80.38165133756564,-474.5417988882787,167.55933713567495,175.36139423440102,15.680472526869323,-53.377040925968245
269,design_000269,180,0.01511661386811652,0.0057057867957668205,0.014155832514109618,0.03568048072496919,184.0,60.95000000000002,472.525,False,5.059821170438342,0.9973224968864408,0.0,-2033.554745934454,141422.76584741747,11773450816823.162,9.420656079082143e-09,-184.58458774451475,-19.90841455690493,135.77347730454287,-96.18008306990318,441.8176878769702,-250.25763803250223,1184.9994093309858,121.49558758348707
238,design_000238,181,0.015156734091217611,0.01219263560466197,0.0068137613920137025,0.053790662770170736,179.0,11.95000000000002,277.525,False,22.103446216634353,2.0890670151316684,0.0,-869.7920977492083,1017554.2534768061,163399291595.53174,3.5280019444826387e-09,-467.4208739781034,45.60175040651903,262.75153299380185,339.2437115735757,431.54999757935906,148.8035800728373,905.5171339384586,212.54513967728852
227,design_000227,182,0.015166060288726255,0.010792644048836644,0.008387196990286828,0.04934657034218901,182.0,37.0,282.57499999999993,False,17.645396326069633,1.8658531570573131,0.0,-597.4900828032443,18885.30058392499,4817647828.642846,8.111658755852852e-09,-228.63769912687246,-324.48035104888436,212.29187739655907,-306.55764781328946,372.3218188733915,281.8330690550018,807.642757357101,227.96820694645425
157,design_000157,183,0.015207854648667179,0.008136323175052165,0.011972194077004134,0.04359254025830274,182.0,116.0,336.525,False,7.489992212763526,1.0709283329612866,4.0057385223904205e-276,-275.3973174030178,2860.9758144098655,119118522.57349369,2.113490004733255e-09,227.425172553072,-256.5081538878206,273.2910416317008,358.18045024827154,28.48544041459407,-69.63799167972626,659.9282962341191,444.3703278992667
274,design_000274,184,0.015233735769808018,0.009935793326863807,0.00970418346248673,0.048342429834969114,188.5,75.47500000000001,248.52499999999998,False,22.830697152845975,1.8029403090095597,0.0,-2112.20163131874,16706.772940975436,19654518702059.207,3.840198461068761e-09,-407.1082122371125,-46.84260533630014,87.64729437929695,194.4212177554416,417.63535578826895,159.8731455996754,1184.4254297500697,-5.690253257117371
297,design_000297,185,0.0152783348162617,0.0061641995213156985,0.014052501307086449,0.03784212616971447,188.0,91.95000000000002,433.04999999999995,False,3.949343025747141,0.7343073627781203,0.0,-2822.52011487002,6804.965712824359,20423088616315.17,9.493150995804316e-09,-192.50756522027083,-145.0420099255737,193.63913261184567,-239.31124250378085,447.36625775596104,-400.6177809029117,1341.9203010115014,217.6743699153934
