repeat,design_id,style,validation_mmd_risk,feasible,projection_failure_count,minimum_ess_fraction,max_moment_residual,failure_reason_counts
2,design_000010,manual,0.11122494,False,8,0.005092658078288604,0.5952253973202181,"{""coordinate_support_infeasible"": 5, ""low_ess"": 4, ""moment_residual"": 8, ""native_nonconvergence"": 8}"
2,design_000011,manual,0.08622394,False,7,0.005007535206245188,0.4014128867818107,"{""coordinate_support_infeasible"": 6, ""low_ess"": 3, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000012,support_random,0.044748012,False,4,0.006079836790349653,0.6417890759718657,"{""coordinate_support_infeasible"": 3, ""low_ess"": 3, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000013,support_random,0.1049899,False,6,0.005004273616132031,0.6001024048345797,"{""coordinate_support_infeasible"": 4, ""low_ess"": 4, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000014,support_random,0.020355819,False,4,0.024161683865485444,0.5145664712374669,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000015,support_random,0.2903298,False,11,0.006238992488225686,0.9165651665615747,"{""coordinate_support_infeasible"": 2, ""low_ess"": 8, ""moment_residual"": 11, ""native_nonconvergence"": 11}"
2,design_000016,support_random,0.038410947,False,3,0.054351815065969825,0.14681466739029095,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000017,support_random,0.04779848,False,4,0.0050502222009453455,0.6941999798278065,"{""coordinate_support_infeasible"": 4, ""low_ess"": 4, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000018,support_random,0.031073794,False,4,0.005211937357904001,0.33626975570116047,"{""coordinate_support_infeasible"": 4, ""low_ess"": 3, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000019,support_random,0.02521857,False,4,0.008764675245368371,0.19270394770242444,"{""coordinate_support_infeasible"": 3, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000020,support_random,0.05918178,False,6,0.00517834503148368,0.6755018449683737,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000021,support_random,0.028093925,False,1,0.050612229599584745,0.27730543329753593,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000022,support_random,0.06282931,False,5,0.00500009149622522,0.7575179057409839,"{""coordinate_support_infeasible"": 2, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000023,support_random,0.04677699,False,2,0.044908911897975114,0.6538978455142797,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000024,support_random,0.05340448,False,4,0.016303188031803622,0.19800075605218662,"{""low_ess"": 1, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000025,support_random,0.055559196,False,7,0.026405244278647367,0.6141791374271636,"{""coordinate_support_infeasible"": 5, ""moment_residual"": 6, ""native_nonconvergence"": 7}"
2,design_000026,support_random,0.07356743,False,7,0.02571646602481997,0.6705629697310173,"{""coordinate_support_infeasible"": 6, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000027,support_random,0.0290349,False,2,0.03248520923964231,0.4554755113016297,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000028,support_random,0.031930756,False,4,0.011672865969291903,0.6621992690619797,"{""coordinate_support_infeasible"": 3, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000029,support_random,0.087318785,False,6,0.005074600069969162,0.8223205616396226,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000030,support_random,0.044484686,False,8,0.0058688353591356,0.6234718663837665,"{""coordinate_support_infeasible"": 6, ""low_ess"": 2, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000031,support_random,0.057466462,False,6,0.005009412840188611,0.5779807066900232,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000032,support_random,0.06755922,False,5,0.0050131589112084735,0.5479804605276075,"{""coordinate_support_infeasible"": 4, ""low_ess"": 3, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000033,support_random,0.039518002,False,4,0.005364489171444912,0.3941160986279833,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000034,support_random,0.09454295,False,5,0.0050005242567146896,0.6913980289311641,"{""coordinate_support_infeasible"": 4, ""low_ess"": 5, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000035,support_random,0.01847544,False,2,0.0195768309840999,0.3705396584663987,"{""low_ess"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000036,support_random,0.09265395,False,14,0.014063249947349499,0.33120263959373347,"{""coordinate_support_infeasible"": 5, ""low_ess"": 6, ""moment_residual"": 13, ""native_nonconvergence"": 13}"
2,design_000037,support_random,0.02799749,False,3,0.050762385983050586,0.24683387811597093,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000038,support_random,0.040767826,False,2,0.01636993216485755,0.7635424447294776,"{""coordinate_support_infeasible"": 1, ""low_ess"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000039,support_random,0.041043647,False,1,0.0050226550827881964,0.2633841584291606,"{""low_ess"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000040,support_random,0.020983363,False,3,0.017438399497885955,0.25474881201272687,"{""coordinate_support_infeasible"": 2, ""low_ess"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000041,support_random,0.24576525,False,12,0.00519666398098291,0.7723888126652911,"{""coordinate_support_infeasible"": 5, ""low_ess"": 5, ""moment_residual"": 11, ""native_nonconvergence"": 12}"
2,design_000042,support_random,0.11040684,False,7,0.026406750776548523,0.3218650585654978,"{""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000043,support_random,0.03595079,False,4,0.005160705939577345,0.3541076705725079,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000044,support_random,0.03661897,False,5,0.009155686995304013,0.5075381402304511,"{""coordinate_support_infeasible"": 4, ""low_ess"": 1, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000045,support_random,0.040136542,False,2,0.06468698360463464,0.4445892465166704,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000046,support_random,0.06835848,False,7,0.0059485547588591856,0.5418166875456047,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000047,support_random,0.027643,False,4,0.006144413235754345,0.43726432038787477,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000048,support_random,0.06344164,False,7,0.04360743138953542,0.300148171125168,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000049,support_random,0.024224715,False,2,0.013776372764724354,0.20621055922703024,"{""coordinate_support_infeasible"": 1, ""low_ess"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000050,support_random,0.050782908,False,6,0.012940821853981738,0.37846680113182546,"{""coordinate_support_infeasible"": 4, ""low_ess"": 1, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000051,support_random,0.035176303,False,4,0.005830107269917184,0.5244157200233568,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000052,support_random,0.019113475,False,6,0.017233414781822012,0.3969832949245204,"{""coordinate_support_infeasible"": 5, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 5}"
2,design_000053,support_random,0.034598373,False,1,0.012351047988209135,0.7096866944189513,"{""low_ess"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000054,support_random,0.03721108,False,5,0.005013718201251045,0.3387167681697101,"{""coordinate_support_infeasible"": 4, ""low_ess"": 1, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000055,support_random,0.034325834,False,4,0.0050130876054353376,0.4661364741139587,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000056,support_random,0.024787376,False,2,0.03441138110090408,0.40445204063207124,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000057,support_random,0.041409697,False,5,0.005526355223083251,0.4088692298446369,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000058,support_random,0.04038179,False,4,0.0055020363202750175,0.6758230340471376,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000059,support_random,0.031340007,False,4,0.005013534372248985,0.6431368382165736,"{""coordinate_support_infeasible"": 4, ""low_ess"": 3, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000060,support_random,0.12310716,False,6,0.0060078077867418535,0.4699309608678486,"{""coordinate_support_infeasible"": 4, ""low_ess"": 5, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000061,support_random,0.027127367,False,5,0.005832291876390469,0.5923129075551017,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000062,support_random,0.093932986,False,7,0.005084422101637135,0.684013401273912,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000063,support_random,0.08876207,False,6,0.0050804952557930065,0.6260556756941696,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000064,support_random,0.14646351,False,4,0.005029129849804898,0.5523342058330388,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000065,support_random,0.023878478,False,3,0.03429620007150456,0.3982514149034622,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000066,support_random,0.0470478,False,5,0.009483954380239783,0.3397369823696259,"{""coordinate_support_infeasible"": 5, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000067,support_random,0.057141498,False,4,0.0050096565683386465,0.7424009160155361,"{""coordinate_support_infeasible"": 3, ""low_ess"": 4, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000068,support_random,0.055676367,False,5,0.005080585565480871,0.7422735017672432,"{""coordinate_support_infeasible"": 4, ""low_ess"": 3, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000069,support_random,0.10386114,False,7,0.005013746919021573,0.7908946439131348,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000070,support_random,0.03121786,False,5,0.006140613274914861,0.1999254381392144,"{""coordinate_support_infeasible"": 4, ""low_ess"": 1, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000071,support_random,0.03693368,False,1,0.005239509758589571,0.3883836556683437,"{""low_ess"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000072,support_random,0.01823371,False,1,0.02571685511325006,0.40348568457064254,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000073,support_random,0.041247826,False,3,0.014166086421149459,0.28619206712468526,"{""coordinate_support_infeasible"": 2, ""low_ess"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000074,support_random,0.025647338,False,3,0.026914309007008246,0.28592602649604315,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000075,support_random,0.023066849,False,3,0.03214852833486836,0.24704170094972103,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000076,support_random,0.12104112,False,7,0.005030681354726318,0.608853154994324,"{""coordinate_support_infeasible"": 2, ""low_ess"": 3, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000077,support_random,0.05478859,False,5,0.0061856258115599964,0.6325295908354052,"{""coordinate_support_infeasible"": 4, ""low_ess"": 3, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000078,support_random,0.0539439,False,7,0.019264669958387486,0.5194802843457444,"{""coordinate_support_infeasible"": 6, ""low_ess"": 1, ""moment_residual"": 6, ""native_nonconvergence"": 7}"
2,design_000079,support_random,0.033238474,False,4,0.005046164931471158,0.6253620576693774,"{""coordinate_support_infeasible"": 3, ""low_ess"": 3, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000080,support_random,0.039693475,False,2,0.03557357879953403,0.4281714671071472,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000081,support_random,0.035859905,False,4,0.028604198367696912,0.2407327853128515,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000082,support_random,0.053583715,False,6,0.00523848989284358,0.5223415776861536,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000083,support_random,0.03658681,False,3,0.019799457942183667,0.37216785362520605,"{""coordinate_support_infeasible"": 2, ""low_ess"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000084,support_random,0.058282413,False,4,0.005036405604294711,0.7262241842674386,"{""coordinate_support_infeasible"": 4, ""low_ess"": 3, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000085,support_random,0.039547164,False,4,0.007865619046896595,0.6818142082758343,"{""coordinate_support_infeasible"": 2, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000086,support_random,0.02366267,False,5,0.03961182688912681,0.4400997865812148,"{""coordinate_support_infeasible"": 4, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000087,support_random,0.06584737,False,5,0.005013369577681389,0.5467276447018303,"{""coordinate_support_infeasible"": 5, ""low_ess"": 1, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000088,support_random,0.030398965,False,3,0.02107108474621115,0.5730775225688217,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000089,support_random,0.0563016,False,8,0.03785954176150575,0.18774709976417012,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 8, ""native_nonconvergence"": 8}"
2,design_000090,support_random,0.03710165,False,2,0.006593203736175307,0.7475421810202437,"{""coordinate_support_infeasible"": 1, ""low_ess"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000091,support_random,0.028771479,False,7,0.0059987767407469325,0.04686098015769412,"{""coordinate_support_infeasible"": 5, ""low_ess"": 1, ""moment_residual"": 5, ""native_nonconvergence"": 6}"
2,design_000092,support_random,0.19053021,False,10,0.005553058401891867,0.8798782073836899,"{""coordinate_support_infeasible"": 2, ""low_ess"": 6, ""moment_residual"": 9, ""native_nonconvergence"": 9}"
2,design_000093,support_random,0.03520124,False,4,0.0050128327332167955,0.16209143075523977,"{""coordinate_support_infeasible"": 2, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000094,support_random,0.023768775,False,2,0.044417524626329107,0.1388304876759862,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000095,support_random,0.047024187,False,5,0.005646527080977328,0.6683806225008864,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000096,support_random,0.12473756,False,6,0.00513470203789258,0.8006558581393305,"{""coordinate_support_infeasible"": 5, ""low_ess"": 4, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000097,support_random,0.044648606,False,3,0.005000027062084394,0.49456239876164604,"{""coordinate_support_infeasible"": 1, ""low_ess"": 2, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000098,support_random,0.1852581,False,15,0.009868238063141528,0.20991724355369695,"{""low_ess"": 2, ""moment_residual"": 14, ""native_nonconvergence"": 14}"
2,design_000099,support_random,0.030674132,False,3,0.07323048016720689,0.5035971775879207,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000100,support_random,0.027856432,False,4,0.005028549252230886,0.5488407022095082,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000101,support_random,0.11792779,False,7,0.0050877188095792576,0.5014170847071627,"{""coordinate_support_infeasible"": 6, ""low_ess"": 2, ""moment_residual"": 6, ""native_nonconvergence"": 7}"
2,design_000102,support_random,0.05332859,False,6,0.01327402651906919,0.3566605147171032,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 5}"
2,design_000103,support_random,0.04454718,False,5,0.012410449476521455,0.5568576905942584,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000104,support_random,0.04389134,False,5,0.005223842416619623,0.6277730374632654,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000105,support_random,0.037071727,False,4,0.005277827528327527,0.33197465915780083,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000106,support_random,0.059894525,False,5,0.005110324695076834,0.7285918115538396,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000107,support_random,0.06567164,False,5,0.005087303429954371,0.6589803349833582,"{""coordinate_support_infeasible"": 4, ""low_ess"": 3, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000108,support_random,0.025724942,False,2,0.04713504414431238,0.4524966549692411,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000109,support_random,0.05026699,False,6,0.02700334248683035,0.5613907206122211,"{""coordinate_support_infeasible"": 5, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000110,support_random,0.025713895,False,4,0.012964605805736997,0.44029181243289106,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000111,support_random,0.022424875,False,2,0.023482126776467698,0.3656484052200817,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000112,support_random,0.059218463,False,4,0.005006144247758457,0.6505004516005367,"{""coordinate_support_infeasible"": 4, ""low_ess"": 4, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000113,support_random,0.016342314,False,3,0.036834379360722605,0.3146126038285769,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000114,support_random,0.040591083,False,4,0.00501190518199036,0.4130229190023374,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000115,support_random,0.28028175,False,12,0.010928670608933471,0.22113502258910414,"{""coordinate_support_infeasible"": 2, ""low_ess"": 2, ""moment_residual"": 11, ""native_nonconvergence"": 11}"
2,design_000116,support_random,0.026053583,False,4,0.013354326460148025,0.5400902590697764,"{""coordinate_support_infeasible"": 4, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000117,support_random,0.07133367,False,7,0.00500021507272028,0.4627134004617725,"{""coordinate_support_infeasible"": 6, ""low_ess"": 6, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000118,support_random,0.027123122,False,1,0.028096833290143598,0.46778705079725574,"{""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000119,support_random,0.04669555,False,5,0.005163298880011555,0.6897666668187795,"{""coordinate_support_infeasible"": 5, ""low_ess"": 4, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000120,support_random,0.045945335,False,5,0.005014483148622695,0.6448107102155436,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000121,support_random,0.03246862,False,5,0.00742385795843593,0.6120757566261762,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000122,support_random,0.1359138,False,10,0.06982119990196077,0.5966911332829307,"{""coordinate_support_infeasible"": 3, ""moment_residual"": 10, ""native_nonconvergence"": 10}"
2,design_000123,support_random,0.13239479,False,8,0.005039615520690829,0.6859858351792711,"{""coordinate_support_infeasible"": 4, ""low_ess"": 4, ""moment_residual"": 8, ""native_nonconvergence"": 8}"
2,design_000124,support_random,0.05195636,False,6,0.024870842272088342,0.6120474177940769,"{""coordinate_support_infeasible"": 5, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000125,support_random,0.044304993,False,4,0.022916260881719972,0.7059189424361434,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000126,support_random,0.02632823,False,3,0.03803407663184683,0.592354031374782,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000127,support_random,0.11267183,False,6,0.005000786551463004,0.4585779101963272,"{""coordinate_support_infeasible"": 2, ""low_ess"": 5, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000128,support_random,0.026580751,False,1,0.02544042425096358,0.28902474247807347,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000129,support_random,0.10457239,False,7,0.0051759313070939205,0.6834567617417332,"{""coordinate_support_infeasible"": 6, ""low_ess"": 6, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000130,support_random,0.032103423,False,2,0.021987449508755537,0.2551106694495175,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000131,support_random,0.08474056,False,5,0.005016417470986964,0.717876217499362,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000132,support_random,0.035226952,False,5,0.014520581702199291,0.5573048241822233,"{""coordinate_support_infeasible"": 3, ""low_ess"": 1, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000133,support_random,0.09487136,False,7,0.005011304245010876,0.46803652952308816,"{""coordinate_support_infeasible"": 5, ""low_ess"": 2, ""moment_residual"": 7, ""native_nonconvergence"": 7}"
2,design_000134,support_random,0.29248908,False,13,0.005070514104464842,0.8369014858069594,"{""coordinate_support_infeasible"": 1, ""low_ess"": 5, ""moment_residual"": 13, ""native_nonconvergence"": 13}"
2,design_000135,support_random,0.067786954,False,6,0.005530224637660434,0.5873597089010704,"{""coordinate_support_infeasible"": 5, ""low_ess"": 1, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000136,support_random,0.035458837,False,4,0.008636028689200638,0.4187787855587371,"{""coordinate_support_infeasible"": 3, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000137,support_random,0.034027822,False,8,0.024152264877627717,0.46527611122913465,"{""coordinate_support_infeasible"": 7, ""moment_residual"": 6, ""native_nonconvergence"": 6}"
2,design_000138,support_random,0.030345973,False,2,0.027583976588885874,0.5125697396057399,"{""coordinate_support_infeasible"": 2, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000139,support_random,0.023361145,False,3,0.008908182055231069,0.34084114598931614,"{""coordinate_support_infeasible"": 3, ""low_ess"": 2, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000140,support_random,0.058925297,False,4,0.0050056900266733165,0.3644664551873573,"{""coordinate_support_infeasible"": 3, ""low_ess"": 1, ""moment_residual"": 4, ""native_nonconvergence"": 4}"
2,design_000141,support_random,0.032137107,True,0,0.03509780189780586,9.737133421289016e-09,{}
2,design_000142,support_random,0.037009966,False,3,0.008198270713744758,0.3841358028510528,"{""coordinate_support_infeasible"": 3, ""low_ess"": 1, ""moment_residual"": 3, ""native_nonconvergence"": 3}"
2,design_000143,support_random,0.038415022,False,5,0.005015483537395781,0.44477959632940894,"{""coordinate_support_infeasible"": 4, ""low_ess"": 2, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000144,support_random,0.03733162,False,2,0.027787659077636216,0.4923724979872029,"{""coordinate_support_infeasible"": 1, ""moment_residual"": 2, ""native_nonconvergence"": 2}"
2,design_000145,support_random,0.043834932,False,6,0.006259187297862125,0.3499818829731954,"{""coordinate_support_infeasible"": 5, ""low_ess"": 1, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
2,design_000146,support_random,0.016460836,False,1,0.007521486372019909,0.052767169744853744,"{""low_ess"": 1, ""moment_residual"": 1, ""native_nonconvergence"": 1}"
2,design_000147,support_random,0.08281711,False,5,0.005089771571935777,0.6995887755526012,"{""coordinate_support_infeasible"": 5, ""low_ess"": 3, ""moment_residual"": 5, ""native_nonconvergence"": 5}"
