design,theta1_deg,theta2_deg,population_loss_selection,finite_risk_selection,tangent_action_selection,full_action_selection,validation_law_mean,validation_full_action_mean,validation_valid_fraction
population,23.384916430742205,67.95178714113146,0.0687360118546043,0.06618573672099662,2.683401837403566,298.4982416693248,0.06581583881174527,314.05785338781016,1.0
law,23.384916430742205,67.95178714113146,0.0687360118546043,0.06618573672099662,2.683401837403566,298.4982416693248,0.06581583881174527,314.05785338781016,1.0
tangent,24.4396105492577,67.28087707534857,0.0687612441772106,0.06615899327394037,2.543703157945659,325.9354524174314,0.06580547334688142,343.91595004335767,1.0
full,21.406701450278607,71.59487817221166,0.0690939089486544,0.06658412257783408,3.2815411709256637,224.90863245241675,0.06618411981899142,238.06712217833916,1.0
