seed,method,resample,sampling_seed,sampled_minus_total_variation,sampled_plus_total_variation,correction_energy,ess_penalty_unscaled,ess_penalty_scaled,total_objective,minimum_ess,median_ess,projection_distortion,maximum_moment_error,plan_level_correction_energy,plan_level_minimum_ess,plan_level_median_ess,plan_level_projection_distortion,plan_level_maximum_moment_error
401,fiber_aware,2,40110002,0.0789031036499711,0.06778591790544392,0.18933099785925148,0.0018642811411077982,0.027964217116616973,0.21729521497586846,0.046766191797497386,0.1857037651582833,0.7066967528679502,2.8778802222171054e-07,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,3,40110003,0.0908206999150632,0.07706933472142363,0.34177703710135143,0.0008289309412174964,0.012433964118262445,0.35421100121961385,0.092933760318892,0.19814009116862338,0.6524691159370108,1.5700924586837752e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,4,40110004,0.07920695598644421,0.08542702746669102,0.2864796778251445,0.00011506594848550467,0.00172598922728257,0.28820566705242706,0.1440135349319547,0.20381580925565018,0.6589957414579848,1.6653345369377348e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,5,40110005,0.08486540051788408,0.08374996364351078,0.2734272087768046,0.0018090335336179936,0.027135503004269902,0.3005627117810745,0.09243899028478086,0.19204325847382736,0.6530754637602842,1.1102230246251565e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,6,40110006,0.064385544715685,0.06537047249345518,0.2029574682373435,0.0003890726932497227,0.0058360903987458405,0.20879355863608934,0.12832900979632228,0.19454368415752343,0.5902713016517815,9.614813431917819e-17,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,7,40110007,0.06860188767284761,0.07596026629067087,0.1873895300768776,0.0002789533244284824,0.004184299866427236,0.19157382994330482,0.12250922679640365,0.1816958194049575,0.5828400030141054,1.6653345369377348e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,8,40110008,0.08547263424800026,0.07928998481879461,0.31766212429186313,0.0009901424912992618,0.014852137369488927,0.33251426166135206,0.09529656914260268,0.17775667663817918,0.6996657306259051,2.0770370905276122e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,9,40110009,0.09738234473384702,0.07455884715920333,0.3335808006287829,0.001955757701195628,0.029336365517934417,0.3629171661467173,0.09357828632971249,0.16545873033392844,0.7121363810683432,9.614813431917819e-17,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,10,40110010,0.07827840113746179,0.08584996623853439,0.2074665427636044,0.0016524741630765446,0.024787112446148167,0.23225365520975258,0.08616636556861591,0.17642506079299422,0.649761621318246,1.3597399555105182e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,11,40110011,0.08211136653281198,0.07148270588127498,0.2632308325001804,0.001415818270039732,0.02123727405059598,0.2844681065507764,0.061199075622146645,0.16535690497229938,0.6892780571653314,1.2412670766236366e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
