risk_allowance_percent,risk_allowance_fraction,epsilon_r,R_star,R_max,full_R_selection,full_R_excess_selection,full_R_slack_selection,full_A_selection,law_A_selection,tangent_R_selection,tangent_R_excess_selection,tangent_L_selection,tangent_A_selection,tangent_certified,full_certified,anchor_refinement_passes,law_R_validation,law_R_validation_se,law_A_validation,law_A_validation_se,law_valid_fraction,tangent_R_validation,tangent_R_validation_se,tangent_A_validation,tangent_A_validation_se,tangent_valid_fraction,full_R_validation,full_R_validation_se,full_A_validation,full_A_validation_se,full_valid_fraction,validation_action_reduction,law_centers,tangent_centers,full_centers,result
0.5,0.005,0.0001919372100559827,0.038387442011195885,0.03857937922125187,0.03852966325508828,0.00014222124389239726,4.971596616358542e-05,3.1764620477789234,3.4586342595308466,0.03855528783060068,0.00016784581940479382,0.03798620661747449,3.8575656592271397,True,True,0,0.038378376916791544,5.275010508247586e-05,3.3629175360004977,0.06330998800441937,1.0,0.038556102035668796,5.320664705171079e-05,3.791754734379879,0.06624536289715806,1.0,0.03852709589729521,5.146770527546982e-05,3.09412595878792,0.04180182430735503,1.0,0.079928090515193,"[[1.0774891212832711, 0.3889629313939575], [0.4797984550873975, 0.76], [1.76, 0.24], [0.25733609301333177, 0.6029558273745433]]","[[1.0809403444241286, 0.40027255685467733], [0.47465923215383976, 0.76], [1.7538024439949058, 0.24], [0.26983904594909885, 0.58384322182209]]","[[1.0607532777326243, 0.3779189889963649], [0.46109485085324287, 0.76], [1.76, 0.24], [0.24718765961784317, 0.6061867209567204]]",/home/zanot/projects/tesseract2026/experiments/vortices_percentage/outputs/pareto/risk_0p5pct/result.json
1.0,0.01,0.00038387442011195844,0.038387442011195885,0.038771316431307844,0.03874016580149013,0.00035272379029424594,3.1150629817712494e-05,2.8258184455511013,3.4586342596462942,0.03872705737586989,0.0003396153646740077,0.0379557470371767,3.5792494337168215,True,True,0,0.038378376916791544,5.27501050824759e-05,3.3629175360107495,0.06330998800287815,1.0,0.038728884646113404,5.057214334614387e-05,3.5538633029409183,0.051850690690977835,1.0,0.03872519259687848,4.788022217251651e-05,2.8286570194986496,0.041218447237562794,1.0,0.15886815861261494,"[[1.0774891212832711, 0.3889629313939575], [0.4797984550873975, 0.76], [1.76, 0.24], [0.25733609301333177, 0.6029558273745433]]","[[1.0544485259659548, 0.39014881126645495], [0.4518302121299058, 0.7486302446169791], [1.76, 0.24], [0.26200407904762774, 0.5778474299245894]]","[[1.0548735620183505, 0.40254903114931073], [0.47001144928369853, 0.76], [1.76, 0.24], [0.24, 0.6108855638010898]]",/home/zanot/projects/tesseract2026/experiments/vortices_percentage/outputs/pareto/risk_1pct/result.json
2.0,0.02,0.0007677488402239169,0.038387442011195885,0.0391551908514198,0.038740165801490145,0.0003527237902942598,0.00041502504992965705,2.82581844556958,3.458634259424399,0.038727057375869886,0.0003396153646740008,0.0379557470371767,3.5792494335435596,True,True,0,0.038378376916791544,5.2750105082475885e-05,3.3629175360061114,0.06330998800202485,1.0,0.038728884646113404,5.057214334614338e-05,3.5538633029339284,0.05185069069191412,1.0,0.03872519259687848,4.788022217251678e-05,2.828657019499636,0.04121844723686664,1.0,0.15886815861116155,"[[1.0774891212832711, 0.3889629313939575], [0.4797984550873975, 0.76], [1.76, 0.24], [0.25733609301333177, 0.6029558273745433]]","[[1.0544485259659548, 0.39014881126645495], [0.4518302121299058, 0.7486302446169791], [1.76, 0.24], [0.26200407904762774, 0.5778474299245894]]","[[1.0548735620183505, 0.40254903114931073], [0.47001144928369853, 0.76], [1.76, 0.24], [0.24, 0.6108855638010898]]",/home/zanot/projects/tesseract2026/experiments/vortices_percentage/outputs/pareto/risk_2pct/result.json
3.0,0.03,0.0011516232603358753,0.038387442011195885,0.03953906527153176,0.03874016580149014,0.0003527237902942529,0.0007988994700416224,2.82581844562184,3.458634259156055,0.03931446860621764,0.0009270265950217516,0.03849985870386815,3.0610068369359964,True,True,0,0.038378376916791544,5.27501050824757e-05,3.3629175360018078,0.06330998800505042,1.0,0.03932912998074374,4.9657423389066186e-05,3.035341127495032,0.0421274115315194,1.0,0.03872519259687848,4.788022217251665e-05,2.8286570195865868,0.04121844724459669,1.0,0.1588681585842293,"[[1.0774891212832711, 0.3889629313939575], [0.4797984550873975, 0.76], [1.76, 0.24], [0.25733609301333177, 0.6029558273745433]]","[[1.0488917157440614, 0.3944521753965957], [0.44515886087761, 0.7450416698745275], [1.7418576620589548, 0.2563908326981148], [0.25387902215259944, 0.5815267215991959]]","[[1.0548735620183505, 0.40254903114931073], [0.47001144928369853, 0.76], [1.76, 0.24], [0.24, 0.6108855638010898]]",/home/zanot/projects/tesseract2026/experiments/vortices_percentage/outputs/pareto/risk_3pct/result.json
4.0,0.04,0.0015354976804478337,0.03838744201119589,0.039922939691643726,0.03978916800601714,0.0014017259948212457,0.00013377168562658803,2.471982635242052,3.4586342593452666,0.03978916800601714,0.0014017259948212457,0.03949670223817997,2.4719826354658365,True,True,0,0.038378376916791544,5.2750105082475654e-05,3.3629175360008876,0.06330998800467183,1.0,0.03975118425525224,4.707899562218263e-05,2.4650257171463674,0.027494634448276697,1.0,0.03975118425525224,4.70789956221827e-05,2.465025717098007,0.02749463445531938,1.0,0.26699786994201324,"[[1.0774891212832711, 0.3889629313939575], [0.4797984550873975, 0.76], [1.76, 0.24], [0.25733609301333177, 0.6029558273745433]]","[[1.0703925060089838, 0.4266160461667172], [0.4901763127553475, 0.7000516441555005], [1.76, 0.24], [0.26351027100214314, 0.6292980166002612]]","[[1.0703925060089838, 0.4266160461667172], [0.4901763127553475, 0.7000516441555005], [1.76, 0.24], [0.26351027100214314, 0.6292980166002612]]",/home/zanot/projects/tesseract2026/experiments/vortices_percentage/outputs/pareto/risk_4pct/result.json
5.0,0.05,0.0019193721005598824,0.03838744201119764,0.04030681411175752,0.04013068844728815,0.0017432464360905078,0.00017612566446937455,2.430165340188697,3.458634259820657,0.040072176384013725,0.0016847343728160838,0.03982128305624056,2.4403059179989337,True,True,0,0.038378376916791544,5.27501050824758e-05,3.3629175359919605,0.06330998800536168,1.0,0.040011841388248565,4.590352832767151e-05,2.4720819096489324,0.034319372594859426,1.0,0.0400723341405602,4.567621471806377e-05,2.4905455019182403,0.03669948700840102,1.0,0.2594092851629787,"[[1.0774891212832711, 0.3889629313939575], [0.4797984550873975, 0.76], [1.76, 0.24], [0.25733609301333177, 0.6029558273745433]]","[[1.0521353045648674, 0.41789719820759397], [0.504910855829425, 0.7256223998877226], [1.7491471711216546, 0.24688306100944887], [0.24561667128290865, 0.6524862784344475]]","[[1.0508550247862802, 0.4195851904242393], [0.501960523124545, 0.7277822646594354], [1.7450098140688726, 0.24553303239308777], [0.2450780048696484, 0.6527685095270992]]",/home/zanot/projects/tesseract2026/experiments/vortices_percentage/outputs/pareto/risk_5pct/result.json
